N	2gram	Bakhtin_Pr_4	Formalny
307	быть конечно	1	2
308	и это	3	2
309	и о	3	2
310	в ее	1	2
311	перед необходимостью	1	2
312	и этим	3	2
313	с самого	1	2
314	приводит к	4	2
315	и совершенно	2	2
316	времени и	2	2
317	мы в	1	2
318	в эпоху	1	2
319	с ним	2	2
320	в виду	4	2
321	и нужно	1	2
322	произведения как	1	2
323	только так	2	2
324	является в	1	2
325	его смысла	1	2
326	между тем	2	2
327	отметить что	1	2
328	это не	5	2
329	быть даже	1	2
330	и всякое	2	2
331	этом смысле	2	2
332	один из	1	2
333	тем путем	1	2
334	этот вопрос	2	2
335	здесь с	2	2
336	потому что	4	2
337	же и	4	2
338	с нею	2	2
339	вопроса о	1	2
340	чисто лингвистического	1	2
341	и других	4	2
342	характерно что	1	2
343	в известной	2	2
344	в котором	5	2
345	сами по	2	2
346	в конце	3	2
347	убедимся что	1	2
348	слово как	4	2
349	как его	1	2
350	смысла и	1	2
351	со стороны	1	2
352	даже не	1	2
353	язык в	1	2
354	а именно	1	2
355	всякое высказывание	2	2
356	в каких	1	2
357	между ними	10	2
358	что для	1	2
359	превращается в	4	2
360	до конца	4	2
361	ничем не	1	2
362	есть лишь	1	2
363	конце концов	1	2
364	его как	2	2
365	все более	1	2
366	при определенных	1	2
367	ни на	1	2
368	и сказ	1	2
369	как это	1	2
370	подхода к	1	2
371	установкой на	1	2
372	в той	3	2
373	в тех	1	2
374	высказываний и	1	2
375	является для	1	2
376	но это	6	2
377	к другим	2	2
378	а к	1	2
379	совершенно иной	1	2
380	слово в	6	2
381	сказать что	2	2
382	ведь именно	1	2
383	от всех	1	2
384	в характере	1	2
385	у толстого	1	2
386	языка если	1	2
387	и другие	3	2
388	отвлекается от	1	2
389	в таком	1	2
390	слова которые	1	1
391	и через	2	1
392	того же	3	1
393	и без	1	1
394	художественные функции	1	1
395	к своей	1	1
396	слова эта	1	1
397	нам кажется	5	1
398	мировоззрения и	1	1
399	из его	1	1
400	в конкретном	2	1
401	не вещь	1	1
402	ведь и	5	1
403	оно было	1	1
404	собственном смысле	1	1
405	этого он	1	1
406	за свои	1	1
407	обойтись без	1	1
408	той же	3	1
409	всей ее	1	1
410	становится условной	1	1
411	на материале	1	1
412	мы имеем	3	1
413	словами в	3	1
414	и само	2	1
415	что если	1	1
416	идет однако	1	1
417	из своих	2	1
418	стиля в	1	1
419	иногда прямо	1	1
420	этом не	1	1
421	высказывания в	1	1
422	так чтобы	3	1
423	но она	2	1
424	не вполне	1	1
425	могут как	1	1
426	из того	1	1
427	становится объектом	1	1
428	и самой	1	1
429	конечно и	3	1
430	и заставляет	1	1
431	как не	1	1
432	себе что	2	1
433	быть никаких	2	1
434	слово не	9	1
435	без всякого	2	1
436	меньшей степени	2	1
437	чисто лингвистические	1	1
438	как один	1	1
439	именно эти	1	1
440	на их	1	1
441	со словами	1	1
442	время в	1	1
443	произведения только	1	1
444	в различных	3	1
445	события в	1	1
446	художественном творчестве	1	1
447	не довлеет	1	1
448	иного рода	1	1
449	но конечно	2	1
450	различия между	1	1
451	мы будем	2	1
452	точка зрения	1	1
453	силы и	1	1
454	в эти	1	1
455	конкретной жизни	1	1
456	этот след	2	1
457	вступают в	1	1
458	оно является	2	1
459	помощью чисто	2	1
460	своих последних	1	1
461	нельзя дать	1	1
462	и речевых	1	1
463	в своем	3	1
464	и нет	4	1
465	в одних	1	1
466	существенным и	1	1
467	и есть	1	1
468	его специфической	1	1
469	тяготеющей к	1	1
470	слово иногда	2	1
471	всего как	1	1
472	слова он	1	1
473	более или	3	1
474	слово ибо	1	1
475	то убедимся	1	1
476	так или	1	1
477	же слово	1	1
478	в нашем	1	1
479	бы не	2	1
480	определяет все	1	1
481	которые в	2	1
482	знаем в	1	1
483	отчасти и	2	1
484	с их	1	1
485	им в	1	1
486	и способами	1	1
487	но он	3	1
488	мы обратимся	1	1
489	имеем в	3	1
490	и резко	2	1
491	как он	3	1
492	манера мыслить	1	1
493	на то	3	1
494	но на	2	1
495	чтобы тем	1	1
496	направлено на	3	1
497	а вовсе	1	1
498	зрения его	1	1
499	рассказе и	1	1
500	развиваться в	2	1
501	в первых	2	1
502	поэтическое высказывание	1	1
503	разобранная нами	2	1
504	они в	1	1
505	и еще	1	1
506	же сами	1	1
507	прием в	1	1
508	он должен	1	1
509	в узком	2	1
510	его конкретной	1	1
511	к одному	6	1
512	слово или	2	1
513	полемики с	1	1
514	сделать и	1	1
515	же самая	1	1
516	этом последнем	1	1
517	находятся и	1	1
518	это сопоставление	1	1
519	же не	1	1
520	другого человека	3	1
521	в простую	1	1
522	значение в	2	1
523	в другом	2	1
524	в каком-нибудь	1	1
525	связанных с	1	1
526	влиять на	1	1
527	самим собой	2	1
528	высказывание в	2	1
529	вещь а	1	1
530	определенным литературным	1	1
531	дифференциация и	1	1
532	сказать в	1	1
533	сообщение о	1	1
534	его своим	1	1
535	занимает очень	1	1
536	который и	1	1
537	всякое иное	1	1
538	понять его	1	1
539	в последующем	1	1
540	он есть	2	1
541	не совпадает	1	1
542	этом романе	2	1
543	формах литературного	1	1
544	литературном произведении	1	1
545	за ней	1	1
546	слова без	1	1
547	первого периода	1	1
548	ведь в	1	1
549	кажется что	3	1
550	человека на	1	1
551	он является	1	1
552	в них	1	1
553	рядом с	5	1
554	эти вопросы	1	1
555	ни одной	1	1
556	все равно	2	1
557	очень важное	1	1
558	в данном	2	1
559	различных жизненных	1	1
560	чем в	1	1
561	обратимся к	1	1
562	остается в	2	1
563	или менее	3	1
564	можно только	1	1
565	контекст в	1	1
566	но если	3	1
567	и при	3	1
568	при изучении	1	1
569	и тут	1	1
570	лежат в	1	1
571	именно и	1	1
572	язык с	1	1
573	в такие	3	1
574	смысле то	1	1
575	что говорит	1	1
576	нельзя понять	1	1
577	в частном	1	1
578	все они	1	1
579	вопрос о	2	1
580	от поэтического	1	1
581	не будем	1	1
582	слово для	1	1
583	друг другу	1	1
584	никак нельзя	1	1
585	положениях и	1	1
586	диалогической речи	2	1
587	в словах	4	1
588	любовь к	4	1
589	и вся	1	1
590	на конкретном	1	1
591	слова мы	2	1
592	не менее	2	1
593	но они	1	1
594	отчетливо и	1	1
595	слово без	1	1
596	есть а	1	1
597	мышления и	1	1
598	дело в	3	1
599	одной плоскости	2	1
600	и притом	1	1
601	же контекста	1	1
602	художественных заданий	1	1
603	к этим	1	1
604	на него	3	1
605	бытия и	3	1
606	могут дать	1	1
607	и имеет	1	1
608	как установку	1	1
609	о них	1	1
610	его участников	1	1
611	иметь в	1	1
612	во всякой	1	1
613	в структуре	5	1
614	не могло	2	1
615	действительности но	1	1
616	бы сказали	1	1
617	показывает нам	1	1
618	для поэзии	1	1
619	явление в	2	1
620	к определенному	2	1
621	к ней	2	1
622	в другую	1	1
623	эта тенденция	1	1
624	и является	2	1
625	во всем	4	1
626	далеко не	3	1
627	ибо все	1	1
628	мы бы	1	1
629	и сами	1	1
630	для осуществления	1	1
631	только с	1	1
632	как будто	1	1
633	можем говорить	1	1
634	совершенно необходимо	1	1
635	его изучения	1	1
636	эта логика	1	1
637	острое ощущение	1	1
638	и несколько	3	1
639	одним из	3	1
640	у нас	2	1
641	настоящего времени	1	1
642	и глубину	1	1
643	стиль и	1	1
644	которых он	1	1
645	в направлении	4	1
646	и другой	1	1
647	отличается от	3	1
648	только еще	1	1
649	определить и	1	1
650	является одним	1	1
651	здесь они	1	1
652	далее неизбежно	1	1
653	самую манеру	1	1
654	той или	2	1
655	к речи	1	1
656	они и	1	1
657	слова с	7	1
658	в каждом	6	1
659	подчеркнуть что	1	1
660	него как	2	1
661	на предмет	6	1
662	им для	1	1
663	для себя	1	1
664	слов но	1	1
665	этой своей	1	1
666	нашем вопросе	1	1
667	слово по	2	1
668	но при	3	1
669	мыслить и	2	1
670	данном случае	1	1
671	самим собою	3	1
672	в собственном	1	1
673	характер и	1	1
674	этических и	1	1
675	в средневековой	1	1
676	в произведении	2	1
677	степени и	2	1
678	на свой	6	1
679	читателя в	1	1
680	и сам	5	1
681	поэтому мы	1	1
682	с собой	3	1
683	можно было	2	1
684	от некоторых	1	1
685	те же	2	1
686	произведения поэтому	1	1
687	с самим	5	1
688	какой они	1	1
689	в плоскости	2	1
690	в последующих	3	1
691	во многом	1	1
692	таковы что	1	1
693	речь как	1	1
694	иногда в	1	1
695	быть лишь	1	1
696	это только	1	1
697	в скрытой	5	1
698	стремление к	1	1
699	можно сказать	4	1
700	форме в	1	1
701	смысле и	1	1
702	связанная с	1	1
703	говорят что	1	1
704	с установкой	1	1
705	лишь одно	1	1
706	диалога с	1	1
707	слова из	1	1
708	говорить но	1	1
709	вопроса и	1	1
710	о том	5	1
711	и поэтому	1	1
712	мы убедимся	1	1
713	до сих	8	1
714	с одной	1	1
715	на что	1	1
716	как чисто	1	1
717	лишь материал	1	1
718	речь то	1	1
719	и во	3	1
720	свои пределы	1	1
721	все в	2	1
722	всего на	1	1
723	он вводит	1	1
724	том или	2	1
725	и под	1	1
726	или иными	1	1
727	же характер	1	1
728	в форме	1	1
729	именно такое	1	1
730	отдельного слова	1	1
731	в художественной	1	1
732	и странность	1	1
733	слов и	3	1
734	и следовательно	2	1
735	может иметь	1	1
736	и мы	1	1
737	и самые	1	1
738	и следует	1	1
739	как объект	1	1
740	ровно ничего	1	1
741	существенно и	1	1
742	большей или	2	1
743	если такая	1	1
744	в большей	2	1
745	моменты в	1	1
746	или меньшей	2	1
747	важное значение	1	1
748	характерна для	1	1
749	мы увидим	6	1
750	в себе	7	1
751	и элементы	2	1
752	и так	2	1
753	поэтому и	2	1
754	в литературу	1	1
755	от них	2	1
756	из наших	1	1
757	так что	2	1
758	определения и	1	1
759	воспринимается не	1	1
760	и хочет	1	1
761	конечно не	8	1
762	сущности вовсе	1	1
763	можно определить	1	1
764	героя с	2	1
765	только слово	1	1
766	и отчетливой	1	1
767	не принимает	2	1
768	речь в	2	1
769	который как	1	1
770	слова его	1	1
771	никто не	1	1
772	ведь это	3	1
773	в прозе	1	1
774	другого но	1	1
775	другую сторону	2	1
776	ее не	1	1
777	к ним	4	1
778	скрытой полемики	4	1
779	из системы	1	1
780	некоторых сторон	1	1
781	и оценки	1	1
782	вследствие этой	1	1
783	как предмете	1	1
784	сама по	2	1
785	конкретном материале	1	1
786	этот чужой	1	1
787	точек зрения	4	1
788	с другим	1	1
789	или иначе	1	1
790	за пределы	5	1
791	сюда же	1	1
792	не обязательно	1	1
793	здесь в	2	1
794	по своим	1	1
795	к которому	1	1
796	в свою	1	1
797	слово с	5	1
798	художественного слова	1	1
799	один и	1	1
800	языковых явлений	1	1
801	всякое слово	1	1
802	положений и	1	1
803	различных формах	1	1
804	установку на	2	1
805	на этот	2	1
806	и самый	1	1
807	не на	1	1
808	процессе перехода	1	1
809	чисто лингвистических	2	1
810	в руках	2	1
811	же языком	1	1
812	план и	1	1
813	слова слово	2	1
814	сказ в	1	1
815	нет слова	1	1
816	совершенно очевидно	1	1
817	языка непосредственно	1	1
818	в речи	3	1
819	слова от	2	1
820	контекста и	1	1
821	особого типа	1	1
822	элементы речи	1	1
823	так же	3	1
824	он уже	2	1
825	системе языка	2	1
826	действие романа	1	1
827	к своему	3	1
828	до настоящего	1	1
829	без другого	1	1
830	одной стороны	1	1
831	законам и	1	1
832	взаимоотношения между	1	1
833	поэтому же	1	1
834	лингвистики и	2	1
835	тенденция как	1	1
836	и там	1	1
837	в литературе	1	1
838	остановимся прежде	1	1
839	проблем не	1	1
840	да и	4	1
841	в первой	2	1
842	об особенностях	2	1
843	и установки	1	1
844	этого слова	2	1
845	конкретного высказывания	2	1
846	этом случае	1	1
847	между людьми	1	1
848	в условиях	3	1
849	им положения	1	1
850	сих пор	8	1
851	конкретное высказывание	1	1
852	автора и	2	1
853	определяющие ее	1	1
854	но для	3	1
855	всего его	2	1
856	должны быть	1	1
857	виду что	1	1
858	просто как	1	1
859	в книге	1	1
860	в более	1	1
861	высказывания а	1	1
862	исключительно как	1	1
863	в пределе	1	1
864	узком смысле	2	1
865	в высшую	1	1
866	о нем	6	1
867	можно согласиться	1	1
868	для нас	2	1
869	не имея	1	1
870	целый ряд	2	1
871	увидим дальше	1	1
872	возникает вопрос	2	1
873	для его	1	1
874	мысль в	1	1
875	несмотря на	1	1
876	лежит в	1	1
877	не дает	2	1
878	поэтому чрезвычайно	1	1
879	в системе	2	1
880	всего возникает	1	1
881	к самому	2	1
882	его к	2	1
883	от лица	1	1
884	всюду где	1	1
885	являются чисто	1	1
886	это все	1	1
887	отношением к	1	1
888	лишь тогда	1	1
889	жизни а	1	1
890	должны вступить	1	1
891	нет но	2	1
892	значение все	1	1
893	в последнем	1	1
894	героя в	3	1
895	слово становится	1	1
896	можно назвать	1	1
897	поэтическая речь	1	1
898	ли они	1	1
899	но эти	4	1
900	как на	1	1
901	увидим что	2	1
902	в своих	1	1
903	и эта	1	1
904	плане языка	1	1
905	стиле и	1	1
906	им и	1	1
907	и особенно	1	1
