N	2gram	Bakhtin_Pr_3	Hudozhes
167	все равно	4	2
168	впервые в	2	2
169	герой рассказа	2	2
170	в такой	1	2
171	наше внимание	1	2
172	состоит в	1	2
173	от себя	1	2
174	что я	2	2
175	сих пор	5	2
176	все это	8	2
177	как от	1	2
178	как все	1	2
179	они не	3	2
180	и потом	1	2
181	не о	2	2
182	одна из	7	2
183	своей природе	1	2
184	жизни на	2	2
185	заметить что	1	2
186	на него	1	2
187	что на	1	2
188	про себя	1	2
189	мысли о	2	2
190	все еще	3	2
191	с ее	1	2
192	здесь не	4	2
193	на основе	2	2
194	в землю	1	2
195	при котором	1	2
196	в себя	6	2
197	героя на	1	2
198	остановимся на	1	2
199	внимание на	1	2
200	и что	1	2
201	его жизни	1	2
202	до сих	5	2
203	в форме	6	2
204	и об	1	2
205	как она	1	2
206	но с	1	2
207	с ними	1	2
208	и потому	5	2
209	и так	3	2
210	так что	1	2
211	в начале	2	2
212	при всей	2	2
213	влияние на	12	2
214	или иначе	1	2
215	с той	1	2
216	себя и	2	2
217	что не	1	2
218	да и	2	2
219	и не	15	2
220	с этой	1	2
221	еще раз	5	2
222	каждого из	2	2
223	своей жизни	1	2
224	нет ничего	2	2
225	перед собой	1	2
226	в результате	1	2
227	его жизнь	1	2
228	личности и	1	2
229	не знает	4	2
230	этот момент	1	2
231	героя в	1	2
232	проникнуть в	1	2
233	а между	2	1
234	ли мы	1	1
235	в сфере	1	1
236	относится и	1	1
237	человека и	7	1
238	связана с	2	1
239	и то	1	1
240	смеха и	1	1
241	и др	14	1
242	это и	1	1
243	всего это	1	1
244	характерное для	2	1
245	достоевского в	3	1
246	и до	5	1
247	представлял себе	1	1
248	видеть в	1	1
249	века в	4	1
250	по его	1	1
251	также и	4	1
252	на пороге	10	1
253	жанровой традиции	7	1
254	общества и	1	1
255	что уже	2	1
256	есть нечто	1	1
257	всего о	1	1
258	в сущности	10	1
259	но она	1	1
260	чисто внешней	1	1
261	я не	4	1
262	хотя бы	2	1
263	событий и	2	1
264	ему в	1	1
265	не сразу	1	1
266	что можно	1	1
267	в каждой	1	1
268	попутно что	1	1
269	духе и	1	1
270	теперь они	1	1
271	литературы и	2	1
272	довольно и	1	1
273	их жизнь	1	1
274	на них	1	1
275	в широком	1	1
276	время в	1	1
277	значительное влияние	1	1
278	мы еще	3	1
279	жанровых традиций	2	1
280	же она	1	1
281	не все	1	1
282	к слову	1	1
283	в общем	1	1
284	прозы в	1	1
285	отношение к	6	1
286	простые люди	1	1
287	а через	1	1
288	тут же	1	1
289	и трагических	1	1
290	друг от	1	1
291	это были	1	1
292	нет и	1	1
293	средних веков	1	1
294	один и	1	1
295	относится к	1	1
296	совсем иной	1	1
297	но пока	1	1
298	в акте	1	1
299	его на	1	1
300	что именно	2	1
301	высшим достижением	1	1
302	о жизни	1	1
303	что касается	2	1
304	односторонней серьезности	1	1
305	в полном	1	1
306	понять и	2	1
307	с подлинным	1	1
308	бы я	1	1
309	нищий и	1	1
310	знаю что	1	1
311	к числу	1	1
312	прямо как	1	1
313	есть на	1	1
314	видения мира	1	1
315	и конечно	2	1
316	в письмах	1	1
317	в которой	2	1
318	на рассказе	1	1
319	подлинный смысл	1	1
320	все так	1	1
321	он в	2	1
322	всей своей	2	1
323	из этих	1	1
324	и тот	3	1
325	только один	1	1
326	во многих	1	1
327	наиболее существенные	1	1
328	но ведь	1	1
329	но на	1	1
330	своей внешней	1	1
331	в средневековой	1	1
332	например как	2	1
333	чувствовал себя	1	1
334	в определенном	1	1
335	главным образом	3	1
336	но именно	1	1
337	лжи и	2	1
338	о которой	1	1
339	всех этих	1	1
340	к одному	2	1
341	не как	1	1
342	в силу	1	1
343	ее и	1	1
344	на земле	14	1
345	человека ее	2	1
346	мысли как	1	1
347	этих жанровых	1	1
348	серьезности в	1	1
349	в нее	1	1
350	иной жизни	1	1
351	истину и	2	1
352	что все	1	1
353	а их	1	1
354	на этой	1	1
355	или даже	1	1
356	легли в	1	1
357	показать насколько	1	1
358	получил от	1	1
359	сюжетных ситуаций	1	1
360	этом смысле	1	1
361	истории и	2	1
362	и тем	2	1
363	уж не	1	1
364	он все	1	1
365	поведения и	1	1
366	на полноту	1	1
367	не чем	1	1
368	этом мы	1	1
369	для них	1	1
370	но уже	1	1
371	но мы	1	1
372	мы пытались	1	1
373	своей художественной	1	1
374	достоевского и	6	1
375	соответствии с	2	1
376	далеко не	2	1
377	этого не	1	1
378	в трактире	1	1
379	в слове	1	1
380	и уже	2	1
381	он и	1	1
382	или три	2	1
383	литературное явление	1	1
384	элемента в	1	1
385	и тому	2	1
386	нисколько не	1	1
387	или менее	3	1
388	таким же	1	1
389	еще недостаточно	2	1
390	и без	3	1
391	с достоевским	1	1
392	человеком и	1	1
393	место в	2	1
394	в отличие	1	1
395	они уже	1	1
396	мысли и	1	1
397	знаем что	1	1
398	задает себе	1	1
399	здесь чисто	1	1
400	есть его	1	1
401	не будем	3	1
402	в пространстве	1	1
403	иным как	1	1
404	не его	1	1
405	города с	1	1
406	повести в	1	1
407	с праздником	1	1
408	и более	2	1
409	их в	2	1
410	и обе	1	1
411	этом не	1	1
412	бы быть	1	1
413	во времени	1	1
414	мере и	1	1
415	всего его	1	1
416	например и	1	1
417	иной раз	1	1
418	вовсе не	3	1
419	между людьми	3	1
420	сталкивается с	1	1
421	так как	7	1
422	вплоть до	4	1
423	но они	4	1
424	тем самым	1	1
425	как можно	1	1
426	человечества и	1	1
427	самого начала	4	1
428	ее носителя	2	1
429	что их	1	1
430	в науке	1	1
431	в плане	1	1
432	в основе	5	1
433	знаешь что	1	1
434	не вызывает	1	1
435	в самых	1	1
436	это еще	2	1
437	художественной деятельности	1	1
438	остановимся подробнее	1	1
439	каждый из	1	1
440	в самой	1	1
441	на тему	1	1
442	этих двух	2	1
443	определенности и	1	1
444	всего на	1	1
445	уже говорили	2	1
446	как художника	1	1
447	другой тип	1	1
448	ведь все	1	1
449	к той	1	1
450	могут быть	4	1
451	идейного содержания	1	1
452	же самое	1	1
453	всегда есть	1	1
454	всего в	1	1
455	за что	1	1
456	как для	1	1
457	он видит	1	1
458	было уже	1	1
459	тот и	1	1
460	если же	1	1
461	даже когда	1	1
462	сквозь призму	1	1
463	говорит о	2	1
464	и которая	1	1
465	в жанровом	4	1
466	жизни перед	1	1
467	бы дать	1	1
468	это вполне	1	1
469	он вовсе	1	1
470	но при	1	1
471	с самого	3	1
472	говорили что	1	1
473	этих категорий	1	1
474	комизма и	1	1
475	в дальнейшем	7	1
476	в xix	1	1
477	так можно	1	1
478	достаточно чтобы	1	1
479	в образе	3	1
480	что ведь	1	1
481	здесь нет	1	1
482	мог бы	1	1
483	во многом	2	1
484	других и	2	1
485	но у	1	1
486	жизнь и	1	1
487	он сам	4	1
488	и пародии	1	1
489	о жанровых	1	1
490	даже не	1	1
491	жанров и	2	1
492	но здесь	2	1
493	автора к	1	1
494	и т.д	2	1
495	от такой	1	1
496	его художественной	1	1
497	и т.п	31	1
498	все его	2	1
499	с другой	2	1
500	как у	5	1
501	нет это	1	1
502	а во	1	1
503	восходит к	1	1
504	все в	1	1
505	в которую	1	1
506	во всех	12	1
507	наконец в	2	1
508	критический реализм	1	1
509	нем и	1	1
510	вечности на	1	1
511	и она	1	1
512	в жизнь	1	1
513	и полное	1	1
514	но тут	1	1
515	которое было	1	1
516	и личной	1	1
517	в двух	2	1
518	тот же	2	1
519	наиболее существенным	1	1
520	это очень	4	1
521	времени и	2	1
522	все той	1	1
523	всяком случае	1	1
524	ему самому	1	1
525	и ее	6	1
526	и обновления	2	1
527	этого рассказа	2	1
528	именно на	1	1
529	человека с	1	1
530	глупо и	1	1
531	же и	1	1
532	есть в	3	1
533	в серьезных	1	1
534	и событий	3	1
535	литературы в	3	1
536	более или	3	1
537	и у	7	1
538	уже в	2	1
539	и они	2	1
540	а напротив	1	1
541	в жизни	8	1
542	с женой	1	1
543	не одного	1	1
544	не дает	1	1
545	эти два	2	1
546	характерно что	2	1
547	характер но	2	1
548	представить себе	1	1
549	и та	1	1
550	произведения и	1	1
551	и никогда	1	1
552	отличие от	1	1
553	он один	1	1
554	что они	1	1
555	где в	2	1
556	рядом с	1	1
557	в особенности	2	1
558	в исповеди	1	1
559	и стал	1	1
560	и из	3	1
561	человека что	1	1
562	этого человека	1	1
563	по своим	1	1
564	человека а	1	1
565	романах xix	1	1
566	еще и	1	1
567	от основного	1	1
568	а они	1	1
569	в романе	1	1
570	что для	1	1
571	можно назвать	2	1
572	к человеку	2	1
573	связано с	1	1
574	рассказа их	1	1
575	человека но	1	1
576	сне когда	1	1
577	потом в	1	1
578	некоторые жанровые	1	1
579	гончарова и	1	1
580	там где	1	1
581	жизнь в	2	1
582	их самих	1	1
583	они все	1	1
584	вступает в	1	1
585	о себе	2	1
586	выраженное в	1	1
587	как это	2	1
588	из которых	1	1
589	xix века	1	1
590	это своего	2	1
591	о чем	1	1
592	он будет	1	1
593	начале рассказа	1	1
594	здесь имеется	1	1
595	быть только	2	1
596	века и	5	1
597	на свете	2	1
598	и другой	3	1
599	повестей белкина	1	1
600	о достоинствах	1	1
601	тенденция к	1	1
602	с очень	1	1
603	только о	1	1
604	сон и	1	1
605	например от	1	1
606	самом же	1	1
607	остается один	1	1
608	но это	3	1
609	рассказа как	1	1
610	его же	1	1
611	это был	2	1
612	и слово	1	1
613	в смысле	2	1
614	от друга	1	1
615	судьбы и	1	1
616	как возможность	1	1
617	уже на	2	1
618	пор еще	2	1
619	лицо и	1	1
620	формы и	3	1
621	его творчества	6	1
622	себя на	1	1
623	писателя но	1	1
624	когда он	1	1
625	в отдельных	1	1
626	обращены к	1	1
627	души в	1	1
628	как уже	1	1
629	со своей	1	1
630	тем более	2	1
631	конце концов	1	1
632	мы должны	4	1
633	и глубокое	1	1
634	глазах других	1	1
635	по ходу	1	1
636	же деле	1	1
637	этого писателя	1	1
638	самому и	1	1
639	но вот	1	1
640	писателя на	1	1
641	неотделим от	1	1
642	на смену	1	1
643	сказать что	10	1
644	на улицах	1	1
645	это на	1	1
646	мы здесь	3	1
647	к его	1	1
648	этой позиции	1	1
649	в последнем	1	1
650	его произведений	3	1
651	чем иным	1	1
652	культуры в	1	1
653	его творчестве	2	1
654	этих жанров	2	1
655	к другим	2	1
656	литературу а	1	1
657	ни на	1	1
658	человеку и	1	1
659	и другие	9	1
660	отметим попутно	1	1
661	этой жанровой	1	1
662	во всяком	1	1
663	в роли	1	1
664	писателей в	2	1
