N	2gram	Losev_Vlad_2	Problemy
127	только на	1	4
128	не принимает	1	4
129	всяком случае	6	4
130	так как	5	4
131	не о	2	4
132	у него	19	4
133	тем что	1	4
134	и прежде	2	4
135	что не	2	4
136	до конца	7	4
137	а не	7	4
138	с которым	2	4
139	но как	1	4
140	по своему	2	4
141	в той	2	4
142	я в	3	4
143	тот же	5	4
144	во всяком	6	4
145	если б	1	3
146	за собой	1	3
147	высшей степени	1	3
148	говорить о	1	3
149	в виду	2	3
150	бы то	1	3
151	во всех	3	3
152	совсем не	4	3
153	а он	2	3
154	в общем	2	3
155	с этим	5	3
156	когда он	1	3
157	его к	1	3
158	в целом	4	3
159	все эти	5	3
160	тому же	1	3
161	него и	2	3
162	то ни	1	3
163	было бы	9	3
164	этом смысле	1	3
165	в высшей	1	3
166	этого не	2	3
167	с тем	2	3
168	такой же	1	3
169	в котором	5	3
170	к одному	1	3
171	собой и	1	3
172	раз и	2	3
173	но только	1	3
174	ничего не	2	3
175	или как	2	3
176	к концу	5	3
177	только с	1	3
178	не могу	2	3
179	под влиянием	3	3
180	сводится к	1	3
181	время не	1	3
182	и во	2	3
183	что и	3	3
184	это не	2	3
185	в него	1	3
186	того что	5	3
187	он уже	5	3
188	со всеми	1	3
189	человека с	1	3
190	уже не	3	3
191	уже в	3	3
192	из них	1	3
193	его и	2	3
194	даже и	3	3
195	о своей	1	3
196	эти слова	1	3
197	рассказ в	1	3
198	должно быть	3	3
199	в начале	4	3
200	которой он	2	3
201	не мог	8	3
202	я очень	2	3
203	и от	2	3
204	конце концов	3	3
205	мы должны	4	3
206	том что	12	3
207	отношением к	1	3
208	сказать что	11	3
209	бы его	2	3
210	я и	2	2
211	например в	1	2
212	и отчасти	1	2
213	сам по	2	2
214	уже все	1	2
215	из его	2	2
216	он теперь	1	2
217	и этот	1	2
218	а как	1	2
219	время как	2	2
220	в вашей	1	2
221	на тему	1	2
222	в ней	4	2
223	в которых	1	2
224	быть в	3	2
225	что его	4	2
226	рад что	1	2
227	с которыми	4	2
228	отличие от	3	2
229	не просто	1	2
230	теперь не	1	2
231	однако в	2	2
232	в произведениях	1	2
233	в своем	8	2
234	им в	3	2
235	хотя и	6	2
236	и как	3	2
237	из письма	2	2
238	знаю что	1	2
239	вы сами	1	2
240	в этот	1	2
241	в которой	4	2
242	бы и	1	2
243	бы с	2	2
244	еще один	2	2
245	как он	2	2
246	так сказать	1	2
247	теми же	1	2
248	вас и	1	2
249	при этом	5	2
250	всех этих	3	2
251	с таким	1	2
252	их в	2	2
253	и по	2	2
254	на этом	2	2
255	что все	1	2
256	это дано	1	2
257	той же	4	2
258	это было	4	2
259	он есть	1	2
260	он все	2	2
261	кажется что	2	2
262	ни в	7	2
263	но уже	2	2
264	и вы	2	2
265	все равно	1	2
266	мы с	4	2
267	и того	1	2
268	но я	1	2
269	в этих	4	2
270	я этого	1	2
271	с точки	3	2
272	он дает	2	2
273	в отличие	3	2
274	своего рода	1	2
275	но эта	1	2
276	речи в	1	2
277	что сам	1	2
278	как можно	1	2
279	между двумя	1	2
280	что с	1	2
281	его внутреннего	1	2
282	не менее	7	2
283	но что	5	2
284	тогда и	2	2
285	этих двух	1	2
286	и лишь	1	2
287	к ней	3	2
288	очень часто	1	2
289	есть только	1	2
290	а что	2	2
291	и он	4	2
292	что вы	2	2
293	здесь еще	1	2
294	вы не	2	2
295	без всякого	2	2
296	характер и	1	2
297	уже с	1	2
298	всей своей	1	2
299	так в	1	2
300	в дальнейшем	5	2
301	с собой	1	2
302	можно было	2	2
303	на нее	1	2
304	те же	3	2
305	времени и	1	2
306	особенно в	1	2
307	говорил это	1	2
308	для этого	1	2
309	и вообще	10	2
310	о нем	2	2
311	о том	4	2
312	на вопрос	1	2
313	и та	1	2
314	не знаю	1	2
315	и об	1	2
316	быть и	1	2
317	мы увидим	1	2
318	что даже	1	2
319	но ни	1	2
320	и кажется	1	2
321	то в	5	2
322	в эти	7	2
323	в произведении	1	2
324	себя в	2	2
325	теперь же	1	2
326	конечно не	4	2
327	в жизни	1	2
328	в душе	1	2
329	за ним	1	2
330	этот раз	3	2
331	мы знаем	4	2
332	друг друга	2	2
333	каждый из	1	2
334	уже и	2	2
335	для вас	2	2
336	здесь в	2	2
337	он во	1	2
338	на этот	4	2
339	всю жизнь	1	2
340	слова не	1	2
341	он тут	1	2
342	мы видели	2	2
343	вместе с	8	2
344	отрывок из	2	2
345	несколько раз	1	2
346	очень важно	1	2
347	из этого	5	2
348	с этой	4	2
349	i здесь	2	2
350	будет и	1	2
351	но для	1	2
352	свои собственные	1	2
353	пока еще	1	2
354	я хотел	2	2
355	и ни	1	2
356	хотя бы	3	2
357	будто бы	2	2
358	меня в	2	2
359	но эти	1	2
360	ни на	1	2
361	это в	3	2
362	от этой	1	1
363	с глубоким	1	1
364	и цельного	1	1
365	одним из	1	1
366	мы здесь	1	1
367	в сердце	1	1
368	не имел	2	1
369	же был	1	1
370	но тем	2	1
371	i или	1	1
372	нам кажется	3	1
373	ему что	1	1
374	несколько позже	1	1
375	строгость и	1	1
376	по преимуществу	1	1
377	и до	2	1
378	что эти	2	1
379	и больше	3	1
380	вернулся к	2	1
381	отношения к	3	1
382	появилось в	1	1
383	в их	2	1
384	по его	1	1
385	сказать с	1	1
386	его даже	1	1
387	есть не	1	1
388	мы не	2	1
389	есть нечто	2	1
390	как я	2	1
391	которое не	1	1
392	но даже	1	1
393	ему в	2	1
394	тут я	1	1
395	то это	4	1
396	сказать о	3	1
397	есть второй	1	1
398	как впрочем	1	1
399	начала в	1	1
400	того же	5	1
401	здесь с	1	1
402	свою очередь	2	1
403	и самого	1	1
404	а другие	2	1
405	он был	6	1
406	суждение о	1	1
407	хочет сказать	1	1
408	глубокой и	2	1
409	все больше	1	1
410	то он	1	1
411	к которой	1	1
412	тех же	1	1
413	к богу	1	1
414	не все	1	1
415	в качестве	1	1
416	менее всего	1	1
417	него с	1	1
418	что так	1	1
419	тут же	2	1
420	он жалуется	1	1
421	который однако	1	1
422	меньше всего	1	1
423	чем же	1	1
424	в петербурге	2	1
425	и марья	1	1
426	заставить его	1	1
427	независимо от	1	1
428	вот вам	2	1
429	тем более	3	1
430	как нам	1	1
431	что касается	3	1
432	перед нами	1	1
433	кроме того	9	1
434	я вовсе	1	1
435	мне надо	1	1
436	что по	1	1
437	и словом	1	1
438	вследствие своей	1	1
439	столкновение с	1	1
440	самое важное	1	1
441	нему с	1	1
442	к чему	1	1
443	в письмах	1	1
444	он боялся	1	1
445	тут и	1	1
446	каков он	1	1
447	близости к	1	1
448	тоже не	1	1
449	из достоевского	1	1
450	в этой	4	1
451	вы меня	1	1
452	разве вы	1	1
453	во многих	2	1
454	не могла	2	1
455	его но	1	1
456	человек не	2	1
457	в первых	1	1
458	в статье	2	1
459	он ни	1	1
460	одному из	1	1
461	об исповеди	1	1
462	был и	3	1
463	и если	4	1
464	свое время	1	1
465	никому не	1	1
466	его можно	1	1
467	новых точек	1	1
468	так например	1	1
469	конца и	1	1
470	больше всего	1	1
471	здесь мы	3	1
472	что этот	1	1
473	есть все	1	1
474	этот отрывок	2	1
475	об этом	6	1
476	говорил что	1	1
477	них не	1	1
478	на все	2	1
479	глубокий и	1	1
480	о в	2	1
481	своей стороны	1	1
482	когда уже	1	1
483	его личности	1	1
484	и мы	4	1
485	любовь к	1	1
486	только одно	3	1
487	душевных и	1	1
488	далеко не	1	1
489	очень рад	1	1
490	эту тему	2	1
491	она действительно	1	1
492	здесь можно	2	1
493	нисколько не	2	1
494	которую он	7	1
495	в г	1	1
496	ему во	1	1
497	бы на	1	1
498	том как	1	1
499	что такое	1	1
500	и ее	1	1
501	можно найти	1	1
502	я его	3	1
503	и третий	1	1
504	же это	2	1
505	он особенно	1	1
506	еще с	1	1
507	мысли и	2	1
508	где на	2	1
509	что имеет	1	1
510	еще из	1	1
511	нем он	1	1
512	которые в	1	1
513	ко всему	4	1
514	тем не	6	1
515	по крайней	4	1
516	без всяких	1	1
517	есть еще	1	1
518	обстоятельства в	1	1
519	том же	3	1
520	для нее	1	1
521	а вот	2	1
522	и очень	2	1
523	пять лет	1	1
524	общего дела	2	1
525	но они	1	1
526	она не	2	1
527	иной раз	2	1
528	от нас	2	1
529	почти никогда	1	1
530	с теми	1	1
531	которых он	1	1
532	на котором	2	1
533	правда в	2	1
534	дело в	3	1
535	что их	1	1
536	все мои	1	1
537	необходимостью и	2	1
538	к такому	3	1
539	того чтобы	2	1
540	только не	1	1
541	к тебе	1	1
542	не выдержал	1	1
543	и всегда	1	1
544	в самой	1	1
545	и весь	1	1
546	того в	1	1
547	к вам	2	1
548	это ведь	1	1
549	вот что	4	1
550	связи с	8	1
551	здесь же	1	1
552	из истории	1	1
553	и при	2	1
554	этом отношении	1	1
555	исповедь не	1	1
556	ну а	1	1
557	перед ним	1	1
558	вот в	1	1
559	свое собственное	1	1
560	не могут	1	1
561	когда мы	3	1
562	сравнительно с	3	1
563	это конечно	1	1
564	и другим	1	1
565	за что	1	1
566	и мне	1	1
567	он оказывается	1	1
568	для того	2	1
569	личное обращение	1	1
570	приведем еще	1	1
571	из нее	1	1
572	оно может	1	1
573	тогда я	1	1
574	и которая	1	1
575	приходит к	2	1
576	можно и	2	1
577	но по	2	1
578	здесь не	4	1
579	не успел	1	1
580	данном случае	2	1
581	было того	1	1
582	и будем	1	1
583	него самого	1	1
584	в себя	1	1
585	но мы	1	1
586	то время	6	1
587	и может	2	1
588	верит в	1	1
589	и совершенно	1	1
590	его самого	1	1
591	же касается	5	1
592	все из	1	1
593	в нескольких	1	1
594	за то	1	1
595	которыми мы	1	1
596	больше в	1	1
597	здесь как	1	1
598	озаглавлено исповедь	1	1
599	еще две	1	1
600	мы приведем	1	1
601	во многом	1	1
602	которого мы	1	1
603	чем у	1	1
604	в весьма	3	1
605	я знаю	1	1
606	поэтому в	1	1
607	был не	1	1
608	если бы	1	1
609	тайно от	1	1
610	лицо его	1	1
611	все дело	1	1
612	и должно	1	1
613	тех кто	1	1
614	пожалуй что	1	1
615	прямо и	2	1
616	никак не	3	1
617	после того	2	1
618	любви к	1	1
619	с известной	2	1
620	нас в	2	1
621	как тот	1	1
622	один отрывок	1	1
623	он прямо	2	1
624	во втором	1	1
625	ним и	1	1
626	что человек	1	1
627	мыслей и	2	1
628	крайней мере	4	1
629	этот последний	1	1
630	по разным	4	1
631	но она	1	1
632	и она	2	1
633	у которого	2	1
634	была не	1	1
635	приносит с	1	1
636	эти последние	4	1
637	по двум	2	1
638	что здесь	1	1
639	нас интересует	1	1
640	как например	1	1
641	но с	1	1
642	что только	1	1
643	конечно еще	1	1
644	два часа	1	1
645	этот вопрос	1	1
646	меня и	2	1
647	и часто	2	1
648	еще и	6	1
649	те которые	1	1
650	очень много	2	1
651	это очень	1	1
652	и кончая	1	1
653	всех его	1	1
654	это с	1	1
655	не то	3	1
656	же он	1	1
657	в иване	1	1
658	становилось в	1	1
659	для всех	1	1
660	то и	1	1
661	же из	1	1
662	чтобы он	1	1
663	есть уже	1	1
664	ним не	1	1
665	но которого	1	1
666	а то	2	1
667	или даже	1	1
668	и других	1	1
669	тоже в	1	1
670	характерно что	1	1
671	и никаких	1	1
672	больше и	1	1
673	и объективно	1	1
674	себе в	2	1
675	в письме	8	1
676	и навсегда	1	1
677	котором все	2	1
678	что хотел	1	1
679	и стремится	1	1
680	для меня	4	1
681	дело и	1	1
682	говорил он	1	1
683	решился и	1	1
684	к той	2	1
685	ее на	2	1
686	но из	2	1
687	в очень	3	1
688	вид что	1	1
689	не были	1	1
690	и из	2	1
691	до сих	1	1
692	а именно	6	1
693	чем он	1	1
694	и быть	1	1
695	на которые	1	1
696	к его	2	1
697	обратиться к	1	1
698	даже странно	1	1
699	и их	1	1
700	таким каков	1	1
701	был в	2	1
702	не на	2	1
703	о чем	6	1
704	мы сейчас	3	1
705	него не	1	1
706	что из	1	1
707	этот принцип	1	1
708	если не	2	1
709	о вас	1	1
710	все более	1	1
711	нет ничего	3	1
712	него в	4	1
713	о своих	1	1
714	и особенно	3	1
715	но кроме	2	1
716	на диване	1	1
717	и потому	2	1
718	в москве	6	1
719	требует от	1	1
720	же самый	1	1
721	над ним	1	1
722	он приводит	1	1
723	уже вне	1	1
724	он говорит	1	1
725	в данном	3	1
726	ли ты	1	1
727	вас в	1	1
728	и ведет	1	1
729	не удалось	1	1
730	некоторое время	1	1
731	и всей	1	1
732	общения с	1	1
733	даже с	1	1
734	в мир	1	1
735	в тот	1	1
736	в первой	1	1
737	в бесах	1	1
738	мы сказали	2	1
739	вы может	1	1
740	его из	1	1
741	этом случае	1	1
742	что тогда	1	1
743	человека который	1	1
744	можно сказать	4	1
745	сих пор	1	1
746	в основном	5	1
747	о его	5	1
748	его отца	1	1
749	у вас	2	1
750	ум и	1	1
751	имел в	1	1
752	свое последнее	1	1
753	дела в	1	1
754	при всем	1	1
755	очень яркий	1	1
756	под названием	3	1
757	также очень	1	1
758	и человек	1	1
759	в результате	5	1
760	между ними	1	1
761	бы даже	1	1
762	в двух	2	1
763	в те	4	1
764	который является	1	1
765	еще более	3	1
766	главным образом	1	1
767	тонким и	1	1
768	уже давно	2	1
769	же в	2	1
770	но вот	3	1
771	себе как	1	1
772	ты не	1	1
773	в свою	3	1
774	с ней	2	1
775	применил к	1	1
776	а ведь	1	1
777	это меня	1	1
778	три свидания	1	1
779	в свое	1	1
780	то ведь	1	1
781	себе не	1	1
782	ней с	1	1
783	я больше	1	1
784	не сказал	1	1
785	и духовных	1	1
786	и внешние	1	1
787	правда все	1	1
788	и другие	1	1
789	в своих	2	1
790	уже после	1	1
791	к этому	6	1
792	после окончания	1	1
