N	2gram	Bakhtin_Pr_4	Hudozhes
168	образом и	3	2
169	все эти	4	2
170	в нашем	1	2
171	бы не	2	2
172	в этой	3	2
173	рассказ о	1	2
174	с их	1	2
175	но на	2	2
176	могут оказаться	2	2
177	не как	3	2
178	в силу	1	2
179	на этом	3	2
180	значительной степени	1	2
181	об этом	2	2
182	времени и	2	2
183	по себе	7	2
184	в них	1	2
185	несмотря на	1	2
186	жизни но	1	2
187	сводятся к	1	2
188	известной степени	1	2
189	от себя	1	2
190	художественного мира	1	2
191	вовсе не	9	2
192	даже в	1	2
193	тому что	1	2
194	дело не	1	2
195	одна из	2	2
196	и притом	1	2
197	не могло	2	2
198	классицизма в	1	2
199	и соответственно	1	2
200	слова как	3	2
201	этих двух	4	2
202	языка в	2	2
203	числе и	3	2
204	частной жизни	1	2
205	для себя	1	2
206	и о	3	2
207	того чтобы	1	2
208	здесь не	4	2
209	самим собою	3	2
210	к жизни	2	2
211	роль в	1	2
212	и сам	5	2
213	высказывания и	2	2
214	что может	1	2
215	или в	8	2
216	с самим	5	2
217	с человеком	1	2
218	о том	5	2
219	к действительности	1	2
220	в значительной	1	2
221	на всех	1	2
222	именно в	1	2
223	а именно	1	2
224	в литературе	1	2
225	с одной	1	2
226	из которого	1	2
227	есть в	6	2
228	и др	1	2
229	за пределами	1	2
230	слова не	2	2
231	никто не	1	2
232	слова в	13	2
233	в одном	11	2
234	при всей	1	2
235	у него	5	2
236	вследствие этой	1	2
237	автора как	1	2
238	на почве	2	2
239	следует подчеркнуть	1	2
240	или иначе	1	2
241	а с	1	2
242	себя и	3	2
243	в художественной	1	2
244	жизни то	1	2
245	превращается в	4	2
246	одной стороны	1	2
247	в сторону	1	2
248	о себе	5	2
249	начиная с	1	2
250	так же	3	2
251	и особенно	1	2
252	и потому	1	2
253	как в	4	2
254	к своему	3	2
255	другого я	1	2
256	искусства но	1	2
257	так или	1	2
258	было и	1	2
259	и по	2	2
260	для понимания	2	2
261	жизни в	1	2
262	при условии	1	2
263	во всех	5	2
264	мира и	1	2
265	совершенно иной	1	2
266	с ним	2	2
267	отношении к	2	2
268	в романе	6	2
269	от всех	1	2
270	определенным образом	1	2
271	том числе	4	2
272	также и	3	1
273	в сфере	1	1
274	дмитрий карамазов	1	1
275	же как	2	1
276	чтобы не	1	1
277	и через	2	1
278	веселую относительность	1	1
279	углом они	1	1
280	слова эта	1	1
281	и есть	1	1
282	здесь и	3	1
283	от своей	1	1
284	и чрезвычайно	1	1
285	в строгом	2	1
286	достоевского в	8	1
287	из его	1	1
288	сливается с	1	1
289	несколько иной	1	1
290	той же	3	1
291	лишь одного	1	1
292	значение языкового	1	1
293	их поступки	1	1
294	не во	1	1
295	из своих	2	1
296	стиля в	1	1
297	к новой	1	1
298	со смертью	1	1
299	не была	2	1
300	от своих	1	1
301	в сущности	7	1
302	ориентирована на	1	1
303	никогда не	6	1
304	события на	1	1
305	в каждой	1	1
306	в обычной	1	1
307	собой в	1	1
308	самом наличии	1	1
309	осуществляет себя	1	1
310	другим в	1	1
311	между собой	1	1
312	внимание и	1	1
313	эта позиция	1	1
314	это возможно	1	1
315	людей в	2	1
316	себя а	1	1
317	на их	1	1
318	время в	1	1
319	позицию по	1	1
320	в различных	3	1
321	в преступлении	2	1
322	события в	1	1
323	связи между	2	1
324	тем как	2	1
325	такого что	3	1
326	иного рода	1	1
327	здесь также	1	1
328	ивана карамазова	1	1
329	с собою	2	1
330	себе и	3	1
331	оно является	2	1
332	друг от	1	1
333	или к	2	1
334	в произведениях	2	1
335	смех это	1	1
336	речи именно	1	1
337	поэтике и	1	1
338	в центре	3	1
339	не входят	2	1
340	от друга	1	1
341	от автора	2	1
342	высказывания мы	1	1
343	данного типа	1	1
344	с некоторыми	1	1
345	позиции она	1	1
346	перед нами	12	1
347	такое слово	4	1
348	только люди	1	1
349	тем же	3	1
350	от этого	2	1
351	могли бы	1	1
352	из жизни	1	1
353	бы и	2	1
354	что это	1	1
355	что достоевский	1	1
356	из этих	3	1
357	тоже не	1	1
358	что автор	1	1
359	раз в	2	1
360	отношение между	2	1
361	имеем в	3	1
362	во многих	1	1
363	ее как	1	1
364	на то	3	1
365	героя к	1	1
366	на его	1	1
367	что она	1	1
368	в мир	1	1
369	и историческом	1	1
370	время и	2	1
371	к миру	1	1
372	одному из	1	1
373	все это	6	1
374	есть от	2	1
375	первой части	1	1
376	свою собственную	1	1
377	в узком	2	1
378	к одному	6	1
379	отношений между	1	1
380	принадлежащих к	2	1
381	ни были	1	1
382	автора на	1	1
383	свое время	2	1
384	других типов	1	1
385	его можно	1	1
386	образа и	1	1
387	форма в	1	1
388	но самое	1	1
389	не бывает	1	1
390	а затем	1	1
391	что все	1	1
392	речь в	2	1
393	в романтизме	1	1
394	и внутренняя	1	1
395	а по	1	1
396	в мировой	1	1
397	не с	1	1
398	и внутренне	1	1
399	а как	2	1
400	его личности	1	1
401	и непосредственное	1	1
402	и иных	1	1
403	было бы	3	1
404	не совпадает	1	1
405	зрения и	2	1
406	лишь на	1	1
407	делает его	1	1
408	оно стремится	1	1
409	в жизни	5	1
410	они сопоставлены	1	1
411	рядом с	5	1
412	автору и	1	1
413	он и	4	1
414	и страшно	1	1
415	духовной жизни	1	1
416	обратимся к	1	1
417	противопоставлены в	1	1
418	от своего	1	1
419	речи от	1	1
420	или точнее	1	1
421	это ощущение	1	1
422	свою речь	1	1
423	лежат в	1	1
424	или противопоставлены	1	1
425	в такой	1	1
426	мы конечно	2	1
427	и без	1	1
428	князя с	1	1
429	в котором	5	1
430	одним и	1	1
431	в единстве	3	1
432	социальных диалектов	2	1
433	сопоставлены или	1	1
434	все и	1	1
435	оно живет	1	1
436	в условиях	3	1
437	себе а	2	1
438	что говорит	1	1
439	значение для	3	1
440	и другого	2	1
441	на каждого	1	1
442	этих моментов	1	1
443	другом и	1	1
444	но во	1	1
445	друг другу	1	1
446	том под	1	1
447	не могли	2	1
448	в конце	3	1
449	до минимума	3	1
450	том же	4	1
451	и быстрых	1	1
452	то с	1	1
453	приводят к	1	1
454	между людьми	1	1
455	ее не	1	1
456	жизни между	1	1
457	виду что	1	1
458	но для	3	1
459	что такое	2	1
460	к этим	1	1
461	карамазова в	1	1
462	уст в	1	1
463	когда они	1	1
464	героев и	1	1
465	и внутренней	1	1
466	подлинная жизнь	1	1
467	иметь в	1	1
468	синтаксической конструкции	1	1
469	но только	1	1
470	себе самом	5	1
471	того и	2	1
472	наличии определенных	1	1
473	оглядывается на	2	1
474	только и	2	1
475	в самой	5	1
476	при наличии	1	1
477	такова например	1	1
478	эти стороны	1	1
479	своей природе	2	1
480	и является	2	1
481	ему и	1	1
482	этих случаях	2	1
483	связи с	1	1
484	из того	1	1
485	не внешняя	1	1
486	как будто	1	1
487	и оценки	1	1
488	внутренне не	2	1
489	настоящего времени	1	1
490	интонации и	1	1
491	воспринимаются как	1	1
492	и здесь	4	1
493	выпадает из	2	1
494	иных языковых	1	1
495	втором эпизоде	1	1
496	когда мы	1	1
497	условность и	1	1
498	определить и	1	1
499	как следствие	1	1
500	рассказчиком в	1	1
501	в каждом	6	1
502	на это	1	1
503	здесь мы	1	1
504	этой своей	1	1
505	как мы	12	1
506	у себя	1	1
507	композиционные формы	2	1
508	определенных языковых	1	1
509	языка и	2	1
510	в собственном	1	1
511	на свой	6	1
512	значение в	2	1
513	и совершенно	2	1
514	котором он	1	1
515	на нее	1	1
516	те же	2	1
517	живет в	2	1
518	чужой речи	3	1
519	можно только	1	1
520	для этого	2	1
521	остановимся на	2	1
522	быть или	1	1
523	герой из	1	1
524	жизни не	2	1
525	лишает их	1	1
526	жизнью в	1	1
527	и поэтому	1	1
528	в драматическом	1	1
529	доминирует в	1	1
530	один голос	1	1
531	в смерти	2	1
532	после того	1	1
533	языковых стилей	2	1
534	может не	1	1
535	нее нет	1	1
536	адресата к	1	1
537	его смысла	1	1
538	том или	2	1
539	по типу	1	1
540	лишь путем	1	1
541	она здесь	1	1
542	эти два	1	1
543	у достоевского	16	1
544	ибо и	1	1
545	от одного	2	1
546	в другой	1	1
547	каждом из	1	1
548	перед тем	1	1
549	художественном мире	1	1
550	может иметь	1	1
551	в него	6	1
552	явной и	1	1
553	в формах	3	1
554	на которой	1	1
555	все люди	1	1
556	и возможности	1	1
557	своему собственному	1	1
558	один из	1	1
559	но с	2	1
560	образов и	2	1
561	мы видим	1	1
562	характерна для	1	1
563	вступить в	2	1
564	в какой	1	1
565	преступлении и	2	1
566	всех его	3	1
567	они могут	1	1
568	никак нельзя	1	1
569	между этими	3	1
570	бы ни	2	1
571	что ж	7	1
572	в уста	1	1
573	и жизни	1	1
574	теперь в	1	1
575	со всеми	1	1
576	с которыми	1	1
577	так что	2	1
578	же и	4	1
579	значим и	1	1
580	с нею	2	1
581	к какому-нибудь	1	1
582	если мы	5	1
583	языка а	1	1
584	в поэзии	2	1
585	то и	2	1
586	биографической жизнью	2	1
587	стилей социальных	1	1
588	не дает	2	1
589	мышления и	1	1
590	что речь	1	1
591	двуголосого слова	4	1
592	возможно в	1	1
593	характерно что	1	1
594	ведь это	3	1
595	синтаксических и	1	1
596	мы находим	5	1
597	т.д как	1	1
598	у нее	1	1
599	так как	5	1
600	тому же	1	1
601	к ним	4	1
602	авторского слова	2	1
603	бытия и	3	1
604	должен был	1	1
605	не сводятся	1	1
606	логическое отношение	1	1
607	не было	2	1
608	в последние	1	1
609	речевых характеристик	1	1
610	и даже	3	1
611	точек зрения	4	1
612	не обязательно	1	1
613	по своим	1	1
614	всякое высказывание	2	1
615	еще и	4	1
616	наконец в	1	1
617	что не	1	1
618	что для	1	1
619	под каким	1	1
620	в соответствии	1	1
621	и пр	2	1
622	смысла и	1	1
623	отрешиться от	1	1
624	к третьему	1	1
625	человека но	1	1
626	более того	3	1
627	однако и	1	1
628	жизнь в	3	1
629	не всегда	1	1
630	время оно	1	1
631	и слово	1	1
632	его как	2	1
633	в одно	2	1
634	в связи	1	1
635	как ни	1	1
636	на фоне	6	1
637	только к	2	1
638	ему известную	1	1
639	вместе с	2	1
640	до этого	1	1
641	в одной	2	1
642	литературной речи	2	1
643	в присутствии	2	1
644	с чужим	6	1
645	каждая из	1	1
646	не могут	3	1
647	ним как	2	1
648	определяет его	1	1
649	типа и	1	1
650	из уст	1	1
651	этого слова	2	1
652	отношений не	1	1
653	да и	4	1
654	романе достоевского	1	1
655	каким диалогическим	1	1
656	степени и	2	1
657	главного героя	2	1
658	него не	1	1
659	в это	1	1
660	к жизненному	1	1
661	и формы	1	1
662	утверждение о	2	1
663	этом случае	1	1
664	и другим	1	1
665	своей жизни	1	1
666	все же	4	1
667	о мире	1	1
668	себе еще	2	1
669	при всем	2	1
670	является как	1	1
671	он уже	2	1
672	в более	1	1
673	может служить	1	1
674	так он	1	1
675	совершается в	1	1
676	отношений и	1	1
677	что делает	1	1
678	в пределе	1	1
679	в результате	2	1
680	о котором	2	1
681	себя самого	1	1
682	для нас	2	1
683	к чужому	7	1
684	от него	1	1
685	к различным	2	1
686	из своего	1	1
687	бы в	3	1
688	в литературной	2	1
689	и существенно	1	1
690	рассказчика здесь	1	1
691	определенную позицию	1	1
692	все они	1	1
693	ни было	1	1
694	этого типа	1	1
695	но если	3	1
696	на части	2	1
697	быть и	1	1
698	предмет речи	1	1
699	не есть	1	1
700	жанровой традицией	1	1
701	к самому	2	1
702	здесь только	2	1
703	чужому слову	9	1
704	в системе	2	1
705	себе самому	4	1
706	жизни а	1	1
707	автора в	1	1
708	одновременно и	1	1
709	осмеяние и	1	1
710	в свое	2	1
711	героя в	3	1
712	тексте а	1	1
713	всего в	1	1
714	жизни и	5	1
715	но каждая	1	1
716	и другие	3	1
717	в своих	1	1
718	и наказании	2	1
719	по поводу	1	1
720	прямой речи	1	1
721	можно назвать	1	1
722	все что	2	1
723	они не	2	1
