N	2gram	Voloshinov_1	Hudozhes
376	свою речь	1	1
377	мы конечно	2	1
378	и без	4	1
379	в котором	3	1
380	и книги	1	1
381	и процесс	1	1
382	на каждом	1	1
383	не путем	1	1
384	значение для	1	1
385	друг другу	2	1
386	по крайней	1	1
387	без его	1	1
388	в конце	6	1
389	не должно	2	1
390	том же	1	1
391	между несколькими	1	1
392	мы встречаемся	1	1
393	жизни ее	1	1
394	на один	1	1
395	в таких	1	1
396	ее не	1	1
397	с которой	1	1
398	виду что	1	1
399	но для	3	1
400	и ситуации	2	1
401	что такое	4	1
402	которого он	1	1
403	иметь в	1	1
404	к такому	1	1
405	это еще	1	1
406	каждый из	2	1
407	оглядывается на	1	1
408	в самой	1	1
409	иными словами	2	1
410	и является	5	1
411	ему и	1	1
412	же этот	1	1
413	и теперь	1	1
414	связи с	3	1
415	ничто не	1	1
416	ту или	3	1
417	можно даже	1	1
418	ее можно	1	1
419	внутренней жизни	3	1
420	и оказывается	1	1
421	как будто	1	1
422	и делает	1	1
423	здесь остается	1	1
424	и оценки	1	1
425	в каком	2	1
426	только мы	1	1
427	интонации и	1	1
428	воспринимаются как	1	1
429	и здесь	3	1
430	выпадает из	1	1
431	деятельности и	3	1
432	все то	2	1
433	когда мы	6	1
434	обычно говорят	1	1
435	во внешних	1	1
436	иной интонации	1	1
437	ли не	2	1
438	окружающей нас	1	1
439	и развития	3	1
440	области значений	2	1
441	в поле	1	1
442	на это	4	1
443	здесь мы	3	1
444	должен быть	2	1
445	из всего	2	1
446	как мы	9	1
447	у себя	2	1
448	та или	1	1
449	создает и	1	1
450	языка и	4	1
451	в собственном	1	1
452	то или	4	1
453	мысль о	1	1
454	в особенности	1	1
455	человеческого сознания	1	1
456	но мы	2	1
457	как с	2	1
458	высказывания но	5	1
459	те же	4	1
460	здесь как	1	1
461	с внутренним	1	1
462	жанра в	1	1
463	для этого	1	1
464	и эстетический	1	1
465	к языку	1	1
466	весьма существенно	1	1
467	именно потому	1	1
468	ситуации и	9	1
469	иного языка	1	1
470	и поэтому	3	1
471	как ее	1	1
472	вследствие того	1	1
473	может не	1	1
474	жизни если	1	1
475	служит для	1	1
476	от всего	1	1
477	структуры художественного	1	1
478	на отдельные	2	1
479	сознания к	1	1
480	или иная	1	1
481	лишь путем	2	1
482	своей сути	1	1
483	путь к	1	1
484	форма внутренней	1	1
485	нуждается в	2	1
486	у достоевского	1	1
487	крайней мере	1	1
488	в другой	1	1
489	утратит свою	1	1
490	вслед за	1	1
491	как внутренняя	1	1
492	перед тем	1	1
493	если он	3	1
494	уже до	1	1
495	глядя на	1	1
496	может иметь	1	1
497	языка мы	2	1
498	в него	1	1
499	статье о	1	1
500	с той	1	1
501	один из	4	1
502	обе эти	1	1
503	мы видим	3	1
504	тот же	2	1
505	дело с	1	1
506	законы но	1	1
507	на языке	1	1
508	действующих лиц	1	1
509	даже его	1	1
510	в какой	2	1
511	такое же	1	1
512	всех его	2	1
513	между этими	1	1
514	мира как	1	1
515	этим словом	1	1
516	не происходит	1	1
517	или его	1	1
518	теперь в	3	1
519	принадлежит какой-то	1	1
520	даже вовсе	1	1
521	по большей	1	1
522	так что	1	1
523	же и	1	1
524	для всех	2	1
525	это ни	1	1
526	времени когда	1	1
527	к какому-нибудь	1	1
528	если мы	4	1
529	существенное для	1	1
530	сознание как	1	1
531	свидетельствует о	1	1
532	то чему	1	1
533	говорится и	1	1
534	из них	3	1
535	но от	1	1
536	за ним	1	1
537	себе в	2	1
538	переживания как	1	1
539	представить себе	3	1
540	до того	3	1
541	так как	7	1
542	и от	7	1
543	тому же	2	1
544	граница между	1	1
545	должен был	1	1
546	не просто	2	1
547	и строго	1	1
548	не было	2	1
549	чему не	2	1
550	и даже	3	1
551	точек зрения	4	1
552	связаны с	4	1
553	всякое высказывание	3	1
554	такого понимания	1	1
555	еще и	2	1
556	души и	1	1
557	перед ним	3	1
558	что для	1	1
559	в хх	1	1
560	к более	1	1
561	и пр	4	1
562	человека но	1	1
563	литературное произведение	2	1
564	зависит от	2	1
565	иной ситуации	1	1
566	в комнате	1	1
567	же точно	1	1
568	выбор слова	1	1
569	процесс их	1	1
570	не всегда	2	1
571	и том	1	1
572	которое существует	1	1
573	и слово	3	1
574	его как	1	1
575	в одно	1	1
576	в связи	2	1
577	речи хотя	1	1
578	не внешним	1	1
579	вместе с	5	1
580	автора с	1	1
581	в одной	1	1
582	целого высказывания	1	1
583	общения не	2	1
584	ни от	1	1
585	не могут	1	1
586	социального поведения	1	1
587	он говорит	1	1
588	может как	1	1
589	этот круг	1	1
590	высказывания с	3	1
591	этого слова	3	1
592	истории не	1	1
593	тому как	1	1
594	сознания при	1	1
595	да и	4	1
596	в состоянии	1	1
597	общения как	1	1
598	с этой	1	1
599	сказать не	2	1
600	этом случае	3	1
601	в любом	1	1
602	необходимым условием	4	1
603	действительность в	1	1
604	своей жизни	5	1
605	языку в	1	1
606	все же	7	1
607	при всем	2	1
608	является как	1	1
609	он уже	1	1
610	тех или	4	1
611	в более	1	1
612	самой природы	1	1
613	говорящего и	6	1
614	если не	3	1
615	совершается в	1	1
616	каким бы	1	1
617	сколько бы	1	1
618	в результате	1	1
619	о котором	1	1
620	больше и	2	1
621	себя только	1	1
622	для нас	3	1
623	бы в	5	1
624	организации конечно	1	1
625	действительной жизни	2	1
626	все они	1	1
627	же в	1	1
628	но если	1	1
629	того времени	4	1
630	не есть	1	1
631	не обладает	2	1
632	здесь только	1	1
633	нами не	1	1
634	может и	1	1
635	о своем	3	1
636	это на	1	1
637	формы высказывания	2	1
638	всего в	3	1
639	просто не	1	1
640	которой я	1	1
641	жизни и	3	1
642	расположение их	1	1
643	и другие	1	1
644	в своих	2	1
645	все что	1	1
