N	2gram	Tiupa_Hudo_1	FransuaR
358	и более	1	1
359	классической традиции	1	1
360	на этом	3	1
361	серьезность и	1	1
362	длинных и	1	1
363	об этом	5	1
364	лишь в	3	1
365	и серьезным	1	1
366	было бы	6	1
367	говоря о	2	1
368	на суждения	1	1
369	смеха к	1	1
370	высшими целями	1	1
371	не чем	1	1
372	этом мы	1	1
373	но уже	1	1
374	внешнего мира	1	1
375	образной системы	1	1
376	сам он	1	1
377	нашего исследования	1	1
378	как об	1	1
379	его было	1	1
380	другого строя	1	1
381	и уже	1	1
382	же остановимся	1	1
383	приложимо к	1	1
384	на первый	1	1
385	место в	1	1
386	места в	1	1
387	еще недостаточно	1	1
388	индивидуальной жизни	2	1
389	это делает	1	1
390	человеком и	1	1
391	жизнь и	1	1
392	не столько	2	1
393	большей степени	1	1
394	было очень	1	1
395	в которых	1	1
396	не представляется	2	1
397	жизни с	1	1
398	своего рода	7	1
399	как это	1	1
400	есть его	1	1
401	только для	2	1
402	точку зрения	1	1
403	его мы	1	1
404	но он	3	1
405	сами по	1	1
406	иным как	1	1
407	и рождаются	1	1
408	есть именно	1	1
409	с праздником	1	1
410	тому чтобы	1	1
411	ним в	1	1
412	во времени	1	1
413	мере и	1	1
414	возвращается к	3	1
415	мы встречаемся	1	1
416	нельзя согласиться	1	1
417	чистом виде	1	1
418	на три	1	1
419	не менее	5	1
420	на рубеже	1	1
421	и нормам	1	1
422	вплоть до	1	1
423	но они	1	1
424	тем самым	1	1
425	одиноким и	1	1
426	мира не	1	1
427	она не	4	1
428	здесь одновременно	1	1
429	в то	8	1
430	мысли в	1	1
431	мышления и	2	1
432	нормы этих	1	1
433	в науке	1	1
434	глубина и	1	1
435	в самых	1	1
436	пока еще	2	1
437	не могло	1	1
438	для всего	2	1
439	на стороне	2	1
440	и весь	1	1
441	и существенное	1	1
442	же время	8	1
443	своей природе	2	1
444	со своим	2	1
445	внутренней жизни	2	1
446	никуда не	1	1
447	что на	2	1
448	ему не	2	1
449	не потому	1	1
450	с другом	1	1
451	xx века	1	1
452	человека в	6	1
453	становится возможным	1	1
454	он видит	1	1
455	что при	3	1
456	отдельных людей	1	1
457	на это	1	1
458	опираясь на	1	1
459	этой своей	2	1
460	и которая	1	1
461	у себя	2	1
462	того чтобы	3	1
463	от друга	1	1
464	что все	1	1
465	он вовсе	1	1
466	того времени	1	1
467	здесь не	2	1
468	и служит	1	1
469	тем в	1	1
470	характер и	2	1
471	и говорит	1	1
472	всей своей	1	1
473	в пределах	3	1
474	так в	2	1
475	в рамки	1	1
476	можно было	5	1
477	отсюда и	2	1
478	здесь нет	1	1
479	к постановке	1	1
480	оно все	1	1
481	еще в	3	1
482	самых первых	1	1
483	остановимся на	2	1
484	по теории	2	1
485	нас и	1	1
486	эта сторона	1	1
487	но здесь	1	1
488	находится в	1	1
489	сводится к	1	1
490	не раскрываются	1	1
491	по себе	2	1
492	и отрицает	1	1
493	и та	1	1
494	говорит об	1	1
495	вместе со	1	1
496	за пределами	1	1
497	своей единичности	2	1
498	на страницах	1	1
499	его жизни	2	1
500	по нашему	2	1
501	требует для	1	1
502	нас в	1	1
503	в которую	1	1
504	реализма в	1	1
505	бы в	1	1
506	и только	1	1
507	выступает как	1	1
508	наконец в	1	1
509	именно в	7	1
510	зиждется на	1	1
511	слов и	1	1
512	на других	1	1
513	и она	1	1
514	в жизнь	1	1
515	и полное	1	1
516	общения главным	1	1
517	один из	4	1
518	открыто для	1	1
519	среди других	1	1
520	одной из	2	1
521	с ними	2	1
522	проникнуть в	2	1
523	в какой	1	1
524	всяком случае	1	1
525	и ее	1	1
526	было что-то	1	1
527	не было	4	1
528	в литературоведении	1	1
529	с высшими	1	1
530	же и	1	1
531	уже в	1	1
532	и они	1	1
533	то и	3	1
534	рассказы и	3	1
535	не из	1	1
536	оно всегда	1	1
537	этого процесса	1	1
538	не стал	2	1
539	его и	1	1
540	за ним	2	1
541	их как	1	1
542	в конце	4	1
543	не о	2	1
544	если оно	1	1
545	в xx	1	1
546	у него	9	1
547	людей не	1	1
548	тем что	3	1
549	ее на	1	1
550	со стороны	3	1
551	на примере	1	1
552	еще далеко	1	1
553	на работу	1	1
554	до известной	1	1
555	себя и	2	1
556	говорит о	1	1
557	к человеку	1	1
558	и стал	1	1
559	это прежде	2	1
560	а за	1	1
561	не на	1	1
562	а не	12	1
563	однако и	3	1
564	и своим	1	1
565	жизнь в	1	1
566	о чем	1	1
567	человеческой жизни	4	1
568	одна из	2	1
569	философской мысли	1	1
570	и исторической	1	1
571	люди в	1	1
572	и глубокое	1	1
573	именно поэтому	1	1
574	людей даже	1	1
575	почти ничего	1	1
576	в xix	1	1
577	вопросе о	1	1
578	это одно	1	1
579	например когда	1	1
580	из которых	1	1
581	характера и	2	1
582	может стать	1	1
583	есть на	1	1
584	в тот	2	1
585	там где	1	1
586	друг с	1	1
587	человек с	1	1
588	на свете	1	1
589	не приложимо	1	1
590	и смерти	3	1
591	для подготовки	1	1
592	нашему мнению	1	1
593	в контексте	1	1
594	этот не	1	1
595	как например	1	1
596	ведь и	1	1
597	в начале	2	1
598	что касается	1	1
599	кажется таким	1	1
600	смерти а	1	1
601	литературе в	2	1
602	их близости	1	1
603	под названием	1	1
604	известной степени	1	1
605	уже на	1	1
606	в связи	3	1
607	в пределе	1	1
608	в результате	2	1
609	души в	1	1
610	к ряду	1	1
611	находит свое	1	1
612	еще придется	1	1
613	к внешнему	1	1
614	хотя бы	1	1
615	показывает в	1	1
616	укладывается в	1	1
617	было просто	1	1
618	самому и	1	1
619	существования то	1	1
620	часто привлекает	1	1
621	их с	1	1
622	она жила	1	1
623	годов xix	1	1
624	отношению к	8	1
625	чем иным	1	1
626	это так	2	1
627	но еще	2	1
628	друга как	1	1
629	этой жанровой	1	1
630	во всяком	1	1
631	все что	1	1
632	такой же	3	1
633	они не	2	1
