N	2gram	Losev_Prob_4	KulturaY
230	для данной	1	2
231	лишь с	1	2
232	здесь мы	3	2
233	связанные с	1	2
234	в другом	3	2
235	на все	2	2
236	того или	3	2
237	заключается в	2	2
238	данном случае	5	2
239	только о	1	2
240	но уже	1	2
241	рядом с	1	2
242	достоевского и	1	2
243	все равно	3	2
244	с тем	4	2
245	как и	6	2
246	не всегда	1	2
247	а если	3	2
248	и еще	1	2
249	бы на	1	2
250	в своей	4	2
251	в их	1	2
252	есть явление	1	2
253	и более	3	2
254	тем самым	4	2
255	только для	3	2
256	в атмосфере	1	2
257	в отношении	4	2
258	что эта	1	2
259	дело не	3	2
260	и прочие	1	2
261	но что	1	2
262	но здесь	1	2
263	следовательно и	1	2
264	под этим	1	2
265	в самой	4	2
266	но слово	1	2
267	и далее	1	2
268	от каждого	1	2
269	утверждать что	1	2
270	поставить вопрос	1	2
271	иметь в	1	2
272	свою очередь	1	2
273	говоря уже	2	2
274	нам и	1	2
275	в буквальном	3	2
276	на том	1	2
277	что для	1	2
278	когда в	1	2
279	это только	1	2
280	по сравнению	1	2
281	мы в	1	2
282	и вообще	6	2
283	одного из	1	2
284	то тем	1	2
285	к нему	3	2
286	вся эта	2	2
287	нуждается в	1	2
288	вообще и	1	2
289	а именно	2	2
290	с той	1	2
291	но так	2	2
292	с ними	2	2
293	с одной	1	2
294	же и	3	2
295	конечно не	3	2
296	за этим	1	2
297	а это	3	2
298	то только	2	2
299	большинстве случаев	1	2
300	нашем смысле	10	2
301	не говорит	1	2
302	в целях	5	2
303	даже и	13	2
304	никогда не	1	2
305	и даже	9	2
306	выходит за	2	2
307	еще и	3	2
308	в живом	1	2
309	но есть	1	2
310	обратить внимание	1	2
311	этот термин	1	2
312	превращается в	1	2
313	мы скажем	1	2
314	не на	1	2
315	однако и	1	2
316	он и	1	2
317	так называемых	1	2
318	в частности	2	2
319	ни на	3	2
320	представить себе	2	2
321	данного рода	1	2
322	который мы	1	2
323	в той	8	2
324	как будто	11	2
325	с этой	1	2
326	между прочим	3	2
327	и для	4	2
328	речи вообще	1	2
329	и от	6	2
330	сознания и	3	2
331	всякого рода	3	2
332	о котором	1	2
333	чтобы понять	1	2
334	и все	8	2
335	мы должны	3	2
336	но зато	1	2
337	будто бы	2	2
338	все они	3	2
339	можно мыслить	1	2
340	в свою	1	2
341	не говоря	3	2
342	но можно	1	2
343	или иного	3	2
344	в своих	1	2
345	по поводу	1	2
346	это в	1	2
347	этой точки	1	2
348	замечаем что	1	1
349	отношении они	1	1
350	по адресу	1	1
351	в такой	1	1
352	сам по	6	1
353	и без	6	1
354	становится в	1	1
355	мере в	1	1
356	этих примерах	1	1
357	в котором	2	1
358	смысл этого	1	1
359	ведь и	1	1
360	едва ли	10	1
361	и должен	1	1
362	этого стихотворения	1	1
363	есть не	6	1
364	понятие для	1	1
365	мы не	7	1
366	изо всей	1	1
367	от обстановки	1	1
368	на первом	1	1
369	не сомневается	1	1
370	себе чтобы	1	1
371	есть нечто	9	1
372	как функции	1	1
373	время как	2	1
374	что иное	2	1
375	мало и	1	1
376	почти исключительно	1	1
377	научном ни	1	1
378	мы и	1	1
379	себе что	1	1
380	жизни это	1	1
381	и он	2	1
382	и говорить	1	1
383	мог бы	1	1
384	он был	3	1
385	на них	1	1
386	иное как	2	1
387	этого никак	1	1
388	столь же	2	1
389	время в	1	1
390	бы то	1	1
391	с его	2	1
392	то мы	2	1
393	сказать и	1	1
394	россии и	1	1
395	но как	3	1
396	есть своя	1	1
397	явлений и	3	1
398	одном и	1	1
399	совершенно ясно	2	1
400	слова на	1	1
401	себе и	3	1
402	нет и	2	1
403	говорилось выше	1	1
404	сама по	2	1
405	который однако	1	1
406	относится к	2	1
407	так что	6	1
408	меньше всего	3	1
409	независимо от	3	1
410	общего с	2	1
411	что именно	2	1
412	что действительно	1	1
413	как к	1	1
414	не любят	1	1
415	кроме того	4	1
416	кто не	1	1
417	этом же	1	1
418	и как	3	1
419	говорит что	2	1
420	особого труда	1	1
421	и к	3	1
422	не очень	2	1
423	чего же	1	1
424	то в	2	1
425	от чего	1	1
426	себе как	1	1
427	в которой	2	1
428	в целом	1	1
429	сказать о	3	1
430	из этих	1	1
431	сущности и	1	1
432	ни одна	2	1
433	бы так	1	1
434	в известном	2	1
435	в последнее	1	1
436	что к	2	1
437	бы только	1	1
438	в себе	12	1
439	другом случае	2	1
440	тому же	2	1
441	но ведь	1	1
442	в наших	1	1
443	как принцип	1	1
444	по определенному	3	1
445	в случае	1	1
446	что без	2	1
447	если для	1	1
448	мере об	1	1
449	мы можем	3	1
450	в первую	1	1
451	не значит	1	1
452	которая является	4	1
453	бесчисленное количество	1	1
454	в принципе	1	1
455	том чтобы	2	1
456	пользования и	1	1
457	вообще не	3	1
458	смысле как	2	1
459	допускаются в	1	1
460	или иных	3	1
461	не замечаем	1	1
462	в каждом	1	1
463	больше всего	1	1
464	то ни	1	1
465	не будет	2	1
466	не думать	1	1
467	в совершенно	2	1
468	к другу	1	1
469	те или	5	1
470	первую очередь	1	1
471	бы нам	1	1
472	некоторые основные	1	1
473	известно что	1	1
474	за другой	1	1
475	всю свою	1	1
476	что большинство	1	1
477	здесь нет	3	1
478	кажется что	2	1
479	нет в	2	1
480	далеко не	2	1
481	их для	1	1
482	предмет но	1	1
483	и уже	1	1
484	перестает быть	2	1
485	как сказано	1	1
486	себе все	2	1
487	являются наиболее	1	1
488	и при	1	1
489	что такая	1	1
490	часто оказываются	1	1
491	уж вовсе	1	1
492	просто в	1	1
493	что вся	1	1
494	вторая часть	1	1
495	классической литературы	1	1
496	отдельных фраз	1	1
497	признать что	1	1
498	общества мы	1	1
499	для всякого	2	1
500	когда и	1	1
501	он тоже	2	1
502	и уж	2	1
503	не раз	2	1
504	в поэме	1	1
505	в одном	4	1
506	не понимает	2	1
507	которые в	1	1
508	нам в	1	1
509	в прямом	1	1
510	даже к	1	1
511	есть именно	2	1
512	вещей и	1	1
513	однако в	2	1
514	том же	1	1
515	что этот	1	1
516	бы быть	2	1
517	для нее	1	1
518	даже в	1	1
519	и вся	1	1
520	тому что	1	1
521	что есть	1	1
522	самого начала	1	1
523	дело в	2	1
524	поскольку однако	1	1
525	и когда	2	1
526	до сих	1	1
527	вообще нет	1	1
528	его от	1	1
529	от литературного	1	1
530	они являются	1	1
531	работу и	1	1
532	во всем	2	1
533	ему и	1	1
534	буквальном смысле	2	1
535	ли в	1	1
536	то этот	1	1
537	только с	1	1
538	так то	1	1
539	мы признаем	1	1
540	которыми пользуется	1	1
541	в действительности	1	1
542	нам нужно	1	1
543	когда мы	5	1
544	под пером	1	1
545	здесь совершенно	1	1
546	говорят в	1	1
547	русской классической	1	1
548	слова но	3	1
549	присутствуют в	1	1
550	а что	1	1
551	за что	1	1
552	указывает на	4	1
553	мысли о	1	1
554	не есть	12	1
555	настолько глубоко	1	1
556	наконец что	1	1
557	если же	1	1
558	ничего общего	5	1
559	относящихся сюда	1	1
560	приходит к	2	1
561	у достоевского	4	1
562	смысле что	1	1
563	связанными с	1	1
564	это время	1	1
565	с ее	2	1
566	не допускаются	1	1
567	всего этого	1	1
568	без всякого	4	1
569	в ее	5	1
570	на основе	1	1
571	ее элементы	2	1
572	уже с	1	1
573	только то	1	1
574	с самого	1	1
575	то время	2	1
576	понятия и	3	1
577	идет речь	2	1
578	смысле но	1	1
579	то как	1	1
580	принять во	1	1
581	связан с	1	1
582	это вовсе	1	1
583	здесь как	4	1
584	есть также	1	1
585	и прочих	2	1
586	которая была	1	1
587	в научном	1	1
588	это мы	1	1
589	что дело	1	1
590	поэтому в	1	1
591	значит в	1	1
592	в эпоху	1	1
593	против этого	1	1
594	находится в	1	1
595	часто и	1	1
596	так ли	1	1
597	о том	5	1
598	внимание на	1	1
599	настоящее время	1	1
600	нужно однако	1	1
601	который является	2	1
602	к простому	1	1
603	перед вами	1	1
604	все его	1	1
605	в чем	2	1
606	в значительной	2	1
607	не выходит	3	1
608	нас в	1	1
609	или иные	4	1
610	следовательно это	1	1
611	тем или	1	1
612	напрасно так	1	1
613	и требует	1	1
614	каких бы	1	1
615	значит что	8	1
616	что здесь	6	1
617	известном смысле	1	1
618	поскольку здесь	1	1
619	д и	1	1
620	бродит по	1	1
621	оно и	1	1
622	обе эти	1	1
623	революции здесь	1	1
624	и любовное	1	1
625	дошло до	1	1
626	идет по	1	1
627	одной из	4	1
628	дело с	2	1
629	другое является	1	1
630	что даже	1	1
631	в какой	4	1
632	том или	3	1
633	и весьма	2	1
634	и основные	1	1
635	очень много	2	1
636	например с	1	1
637	то он	2	1
638	и такое	1	1
639	по мнению	1	1
640	и раньше	1	1
641	здесь с	1	1
642	нас здесь	1	1
643	они в	1	1
644	тот или	2	1
645	других писателей	1	1
646	чаще всего	1	1
647	не всякое	1	1
648	ни одного	1	1
649	ни было	2	1
650	не обходится	3	1
651	этого понятия	2	1
652	в виде	22	1
653	свидетельствует о	2	1
654	так по	1	1
655	или даже	4	1
656	превращаются в	1	1
657	не сам	2	1
658	же весьма	2	1
659	не так	3	1
660	для него	3	1
661	ли сказать	2	1
662	без особого	1	1
663	ведь это	1	1
664	мы находим	2	1
665	сами по	2	1
666	тургенева и	1	1
667	отношение к	1	1
668	для меня	1	1
669	понимать под	1	1
670	не случайно	1	1
671	заметить что	1	1
672	на некоторые	1	1
673	не хотел	2	1
674	в других	2	1
675	и только	4	1
676	или иной	13	1
677	себе представить	1	1
678	на русский	1	1
679	и точно	1	1
680	в каких	1	1
681	и прежде	2	1
682	в предисловии	1	1
683	представляет собою	1	1
684	и между	1	1
685	самыми разнообразными	1	1
686	и др	1	1
687	как идея	1	1
688	каком смысле	2	1
689	одной стороны	1	1
690	здесь дело	1	1
691	поскольку она	1	1
692	время войны	1	1
693	и непосредственно	2	1
694	во внимание	1	1
695	и том	1	1
696	в одно	6	1
697	если не	3	1
698	между собою	2	1
699	ни за	1	1
700	и данного	1	1
701	за тем	1	1
702	но каков	1	1
703	здесь уже	2	1
704	по своему	6	1
705	предисловии к	1	1
706	не был	1	1
707	если оно	2	1
708	сравнению с	1	1
709	они конечно	1	1
710	которые являются	1	1
711	такого рода	7	1
712	нашего анализа	1	1
713	по содержанию	2	1
714	когда он	1	1
715	два раза	1	1
716	все подобного	3	1
717	в очень	1	1
718	том смысле	2	1
719	значение как	1	1
720	она есть	1	1
721	л толстой	2	1
722	в это	2	1
723	слова есть	1	1
724	быть и	1	1
725	сих пор	1	1
726	ряд в	1	1
727	здесь прежде	1	1
728	и новой	1	1
729	случае он	1	1
730	тех или	4	1
731	процесса в	1	1
732	и часто	1	1
733	не знаем	1	1
734	уже на	1	1
735	только такие	1	1
736	то весьма	1	1
737	и научная	1	1
738	в настоящее	1	1
739	бы даже	4	1
740	как эта	1	1
741	бы в	1	1
742	тем более	4	1
743	и смысл	1	1
744	только что	2	1
745	на более	1	1
746	в этих	5	1
747	вопрос как	1	1
748	о своем	1	1
749	это все	2	1
750	между ними	1	1
751	даже просто	1	1
752	не что	2	1
753	однако нет	1	1
754	будет достаточно	1	1
755	указывают на	1	1
756	в искусстве	1	1
757	и другие	1	1
758	однако мы	2	1
759	как на	1	1
760	которая не	3	1
