N	2gram	Bakhtin_Pr_1	Marksizm
369	и всякое	1	2
370	в частности	1	2
371	независимо от	1	2
372	из которых	2	2
373	к своему	1	2
374	и идеологической	1	2
375	со всею	2	2
376	в первой	2	2
377	этого слова	1	2
378	с этой	2	2
379	благодаря этому	2	2
380	материале и	1	2
381	слова но	2	2
382	отсюда следует	1	2
383	мира и	7	2
384	этой действительности	2	2
385	в идеализме	1	2
386	с идеологическими	1	2
387	в свою	1	2
388	но если	1	2
389	в романе	9	2
390	не знает	3	2
391	к его	1	2
392	отношению к	8	2
393	значение не	1	2
394	дана как	3	2
395	же и	2	2
396	речи как	1	2
397	жизни и	2	2
398	к этой	1	2
399	в своих	3	2
400	в таком	1	2
401	действительности так	1	1
402	в объективном	2	1
403	от этой	1	1
404	обращено к	2	1
405	например в	3	1
406	словом как	1	1
407	должен быть	1	1
408	не видим	1	1
409	лишь там	2	1
410	становится в	1	1
411	проблемы в	1	1
412	получает в	1	1
413	ее до	1	1
414	органическое единство	1	1
415	социологическая и	1	1
416	индивидуальности и	1	1
417	тем же	1	1
418	отношения между	1	1
419	и до	3	1
420	этого в	1	1
421	можно лишь	1	1
422	она все	1	1
423	исходит из	1	1
424	проблему и	1	1
425	слово же	1	1
426	его не	1	1
427	то для	1	1
428	из всех	1	1
429	за другом	1	1
430	что вся	1	1
431	или наоборот	1	1
432	и само	1	1
433	мир не	1	1
434	является уже	1	1
435	определяя его	1	1
436	так чтобы	4	1
437	этапы развития	1	1
438	жизни как	1	1
439	становится объектом	1	1
440	в целом	6	1
441	проблемы мы	1	1
442	социальной группы	1	1
443	функция в	1	1
444	в каждой	1	1
445	и самого	4	1
446	которые он	1	1
447	он сам	3	1
448	оценок и	1	1
449	здесь не	1	1
450	но этого	2	1
451	с его	9	1
452	может нести	1	1
453	выражения в	1	1
454	функция этого	1	1
455	иного рода	1	1
456	но конечно	1	1
457	а следовательно	1	1
458	но как	3	1
459	а только	1	1
460	не входит	3	1
461	ответ на	1	1
462	должны были	1	1
463	а и	1	1
464	с собою	2	1
465	отношение к	2	1
466	что индивидуально	1	1
467	следовательно только	1	1
468	в едином	4	1
469	часть первая	1	1
470	найти только	1	1
471	и идеологию	1	1
472	такое не	1	1
473	относится к	1	1
474	него только	1	1
475	устойчивые объективные	1	1
476	в особом	3	1
477	его на	2	1
478	под его	1	1
479	как образ	2	1
480	этому возникает	1	1
481	структуре романа	2	1
482	математической формулы	1	1
483	хотя и	1	1
484	могли бы	2	1
485	и понимания	3	1
486	она так	2	1
487	и наконец	4	1
488	это тоже	1	1
489	все значимое	2	1
490	более или	1	1
491	все возможные	3	1
492	тон и	1	1
493	взаимодействия между	1	1
494	романе не	1	1
495	со своей	1	1
496	лежит на	1	1
497	та же	1	1
498	что это	1	1
499	слова проблема	1	1
500	ни один	3	1
501	тон в	1	1
502	концов так	1	1
503	иначе и	1	1
504	к самому	1	1
505	тоже не	2	1
506	в этой	4	1
507	в известном	1	1
508	с их	5	1
509	нами в	2	1
510	всего необходимо	1	1
511	сознания с	2	1
512	другом случае	1	1
513	видим и	1	1
514	вследствие этого	2	1
515	и если	1	1
516	не следует	1	1
517	жизни является	1	1
518	большей или	1	1
519	до крайней	1	1
520	как личность	1	1
521	перестает быть	4	1
522	внутреннего слова	1	1
523	всех этих	2	1
524	ряд лишь	1	1
525	не значит	4	1
526	социальных оценок	1	1
527	есть та	1	1
528	его социальное	1	1
529	них нет	1	1
530	совместимо с	1	1
531	нашла свое	1	1
532	социальных сил	1	1
533	и вот	1	1
534	в россии	2	1
535	вообще не	1	1
536	к каждому	1	1
537	их в	4	1
538	и единство	2	1
539	в плане	5	1
540	какой бы	2	1
541	подобно тому	3	1
542	своего идеологического	1	1
543	и по	1	1
544	оказалось бы	1	1
545	анализе мы	1	1
546	ни был	2	1
547	мы его	2	1
548	же не	2	1
549	те новые	1	1
550	как автор	1	1
551	в совершенно	1	1
552	как такого	1	1
553	чтобы искать	1	1
554	сознание не	1	1
555	зрения на	7	1
556	это не	9	1
557	которая как	1	1
558	то все	1	1
559	не совпадает	1	1
560	мышления о	1	1
561	лишь на	3	1
562	истории и	1	1
563	как такие	1	1
564	себе их	1	1
565	ведь если	1	1
566	действительности он	1	1
567	эти же	1	1
568	но уже	1	1
569	нет в	1	1
570	части нашей	1	1
571	окружающей действительности	2	1
572	она и	1	1
573	дан лишь	1	1
574	со своими	2	1
575	всегда и	1	1
576	но значение	1	1
577	мы видели	1	1
578	между собою	1	1
579	мыслей как	1	1
580	он от	1	1
581	как таковой	2	1
582	сознанию и	1	1
583	зрения ее	1	1
584	в один	2	1
585	нисколько не	2	1
586	в других	1	1
587	или менее	1	1
588	художественный смысл	1	1
589	этому новому	1	1
590	если и	1	1
591	или точнее	1	1
592	художественного творчества	3	1
593	сознания но	2	1
594	можно найти	1	1
595	к истории	1	1
596	почти не	1	1
597	конечно что	2	1
598	сам и	1	1
599	бы к	2	1
600	знает и	1	1
601	другой вопрос	1	1
602	как совокупность	1	1
603	что я	1	1
604	является только	1	1
605	этой формы	1	1
606	мы полагаем	1	1
607	есть его	1	1
608	образом и	1	1
609	друг другу	2	1
610	что было	4	1
611	по ту	2	1
612	конкретного осуществления	1	1
613	вся действительность	1	1
614	в устах	1	1
615	на идеалистической	1	1
616	бы быть	1	1
617	ни были	2	1
618	слова до	1	1
619	ее разрешения	1	1
620	его целом	6	1
621	xviii века	1	1
622	в оболочке	1	1
623	и должен	1	1
624	эта форма	2	1
625	того как	1	1
626	наличность в	1	1
627	на него	3	1
628	всей их	1	1
629	и имеет	1	1
630	может только	1	1
631	на эти	1	1
632	идеологией и	2	1
633	и всегда	1	1
634	на отношения	1	1
635	сознании и	2	1
636	в самой	6	1
637	или как	5	1
638	психической действительности	1	1
639	действительность а	1	1
640	того в	1	1
641	чем является	2	1
642	сознанием и	1	1
643	нам важно	1	1
644	потому что	8	1
645	ибо все	1	1
646	ничто не	1	1
647	здесь же	1	1
648	единства совершенно	2	1
649	же по	1	1
650	объективное определение	1	1
651	с другом	1	1
652	воспринимать ее	1	1
653	взаимодействия с	1	1
654	стороны и	1	1
655	в духе	3	1
656	во внешних	1	1
657	и всех	1	1
658	пытается преодолеть	1	1
659	отличается от	3	1
660	всего в	1	1
661	одну и	1	1
662	это взаимодействие	1	1
663	людей в	1	1
664	как человек	1	1
665	бы это	1	1
666	если же	3	1
667	него как	1	1
668	существует только	1	1
669	лежат рядом	1	1
670	и уяснение	1	1
671	самой проблемы	1	1
672	то она	1	1
673	своей индивидуальности	1	1
674	воспринять как	1	1
675	характер и	1	1
676	в особенности	1	1
677	только не	1	1
678	можно сделать	1	1
679	только то	3	1
680	приводит к	3	1
681	и совершенно	1	1
682	котором мы	1	1
683	времени и	1	1
684	по природе	1	1
685	здесь нет	1	1
686	идеологии в	1	1
687	найти в	1	1
688	и всюду	1	1
689	вошел в	1	1
690	могла быть	1	1
691	строго говоря	1	1
692	в осуществлении	1	1
693	поэтому-то все	1	1
694	для этого	1	1
695	его индивидуальностью	1	1
696	форме в	1	1
697	образом в	1	1
698	подхода к	1	1
699	не поддаются	1	1
700	как формы	1	1
701	о нем	9	1
702	познания и	1	1
703	является по	1	1
704	перестать быть	1	1
705	делающая его	1	1
706	слово и	1	1
707	типа в	1	1
708	совершенно иной	1	1
709	и что	2	1
710	идет о	4	1
711	мысль не	3	1
712	все его	3	1
713	ее и	1	1
714	до известной	1	1
715	нет это	1	1
716	за собою	2	1
717	и лишь	1	1
718	к нему	6	1
719	и единого	1	1
720	говорить об	1	1
721	которых слагается	1	1
722	отметить что	1	1
723	во всей	2	1
724	в форме	7	1
725	действительно в	1	1
726	в художественной	2	1
727	а его	2	1
728	в лучшем	2	1
729	для самого	2	1
730	образом как	1	1
731	оно и	1	1
732	целое в	1	1
733	мы видим	2	1
734	мы увидим	1	1
735	поэтому и	4	1
736	во времени	3	1
737	или же	2	1
738	бы ни	1	1
739	дано на	1	1
740	от них	2	1
741	это та	1	1
742	сознания в	1	1
743	вся эта	1	1
744	так что	2	1
745	целом это	1	1
746	уже не	13	1
747	уже в	3	1
748	и идеологические	1	1
749	друг за	1	1
750	получили в	1	1
751	первое и	1	1
752	не впервые	1	1
753	или даже	2	1
754	произведения не	1	1
755	каждом явлении	1	1
756	элемент действительности	2	1
757	искать в	2	1
758	а потому	2	1
759	в одном	10	1
760	сами по	3	1
761	все устойчивые	1	1
762	ему принадлежит	1	1
763	не о	2	1
764	ту сторону	2	1
765	может служить	1	1
766	и художественный	1	1
767	но что	1	1
768	само по	3	1
769	быть по	1	1
770	нее не	1	1
771	лишь один	2	1
772	отчетливое выражение	1	1
773	эти противоречия	1	1
774	были бы	4	1
775	со стороны	1	1
776	выходит за	1	1
777	не поддается	2	1
778	на ее	1	1
779	рядом и	2	1
780	этом как	1	1
781	все равно	1	1
782	одною из	1	1
783	и самая	1	1
784	или меньшей	1	1
785	бы эти	1	1
786	данного мгновения	2	1
787	и быть	1	1
788	тому как	3	1
789	принадлежит лишь	1	1
790	романа в	3	1
791	себя и	2	1
792	себе то	1	1
793	что для	1	1
794	к более	2	1
795	и самый	1	1
796	полагаем что	1	1
797	случайных и	1	1
798	превращается в	4	1
799	преимуществу в	1	1
800	весь роман	1	1
801	она является	2	1
802	идеи в	9	1
803	самое слово	2	1
804	для сознания	1	1
805	служит выражением	1	1
806	самый факт	2	1
807	становления нет	1	1
808	мы остановимся	2	1
809	стиль и	1	1
810	не допускает	1	1
811	него не	2	1
812	что мы	1	1
813	что существенно	1	1
814	под влиянием	1	1
815	внешней средой	1	1
816	на слово	1	1
817	его как	4	1
818	роль и	1	1
819	этой же	1	1
820	слово слово	1	1
821	материал и	3	1
822	к какому-то	1	1
823	в рамках	1	1
824	но не	9	1
825	возможно лишь	1	1
826	перейти в	1	1
827	противоречия внутри	1	1
828	же самый	1	1
829	нет а	1	1
830	социальный характер	1	1
831	если оно	1	1
832	в постановке	1	1
833	центр тяжести	1	1
834	в той	2	1
835	в чужих	1	1
836	и там	1	1
837	в пределы	3	1
838	особенность идеологического	1	1
839	быть только	1	1
840	в мир	3	1
841	переживание и	1	1
842	и тонкости	1	1
843	по существу	3	1
844	для понимания	2	1
845	друг с	2	1
846	чтобы сделать	1	1
847	лежит в	1	1
848	дело здесь	2	1
849	быть не	1	1
850	мы сказали	1	1
851	есть и	2	1
852	внешнего мира	3	1
853	определенным углом	1	1
854	на пути	2	1
855	является для	2	1
856	все одинаково	1	1
857	то перед	2	1
858	высказывания и	1	1
859	поставим вопрос	1	1
860	остается в	1	1
861	анализа мы	1	1
862	в более	1	1
863	вопрос в	1	1
864	основной принцип	1	1
865	известной степени	1	1
866	но менее	1	1
867	как такая	1	1
868	единой и	1	1
869	такого рода	1	1
870	дело и	1	1
871	к голому	1	1
872	такое понимание	1	1
873	привело бы	1	1
874	которой можно	1	1
875	человек и	2	1
876	лишь одна	1	1
877	к одной	1	1
878	всего можно	1	1
879	к субъективному	1	1
880	лишь как	7	1
881	увидим дальше	1	1
882	под определенным	1	1
883	взаимодействия и	1	1
884	у них	1	1
885	находит свое	2	1
886	самого говорящего	1	1
887	более всего	1	1
888	в большей	1	1
889	крайней степени	1	1
890	живых социальных	1	1
891	же касается	1	1
892	и другие	1	1
893	своих мыслей	1	1
894	его произведениях	2	1
895	значит конечно	2	1
896	еще мало	1	1
897	становления и	1	1
898	с ней	1	1
899	была бы	3	1
900	глава третья	1	1
901	значение а	1	1
902	и так	1	1
903	и художественного	1	1
904	себе самому	3	1
905	слагается из	1	1
906	же мы	1	1
907	диалектического становления	2	1
908	не способны	2	1
909	есть художественная	1	1
910	свою внутреннюю	1	1
911	над бытием	1	1
912	с внешней	1	1
913	ее в	1	1
914	действительности или	1	1
915	то оно	2	1
916	или целые	1	1
917	социальной атмосферы	1	1
918	и особенно	1	1
919	этой точки	1	1
920	не укладывается	2	1
