N	2gram	Voloshinov_2	Myslijsy
191	в этих	3	3
192	себе в	1	3
193	другим и	1	3
194	но во	1	3
195	ни было	6	3
196	быть не	1	3
197	в ней	3	3
198	мысли в	1	3
199	и притом	1	3
200	которых мы	1	3
201	в каком	3	3
202	об одном	2	3
203	оно не	1	3
204	если мы	6	3
205	языка и	15	3
206	не с	2	3
207	мы в	1	3
208	и вообще	1	3
209	находится в	1	3
210	которые мы	1	3
211	в языке	7	3
212	и у	2	3
213	одно из	1	3
214	не так	2	3
215	это будет	2	3
216	только по	1	3
217	одной стороны	3	3
218	в самой	1	3
219	мы говорим	1	3
220	смысле этого	4	3
221	слова и	6	3
222	но это	1	3
223	и для	7	3
224	и от	3	3
225	и все	6	3
226	или нет	1	3
227	только что	3	3
228	с ними	4	3
229	как на	2	3
230	также что	1	2
231	предполагает что	1	2
232	таком случае	3	2
233	самом деле	9	2
234	на самом	7	2
235	это восприятие	2	2
236	не имеют	3	2
237	случае оно	1	2
238	отношения к	2	2
239	бы что	1	2
240	вопрос о	2	2
241	с его	8	2
242	то мы	2	2
243	совсем не	1	2
244	то к	2	2
245	значение и	2	2
246	не все	1	2
247	с которыми	1	2
248	по отношению	8	2
249	за пределы	3	2
250	его на	1	2
251	может обойтись	1	2
252	могли бы	1	2
253	в действительности	1	2
254	нельзя в	1	2
255	все эти	3	2
256	в нашем	2	2
257	как оно	1	2
258	перестает быть	1	2
259	всех этих	1	2
260	как увидим	1	2
261	одно и	3	2
262	но все	1	2
263	в каждом	1	2
264	связанные с	1	2
265	в другом	3	2
266	где оно	1	2
267	может стать	2	2
268	в жизни	2	2
269	этого не	1	2
270	мы знаем	2	2
271	должно быть	3	2
272	что такое	1	2
273	остается только	1	2
274	не столько	1	2
275	но он	1	2
276	с такою	1	2
277	для нее	1	2
278	тому что	4	2
279	и его	16	2
280	что с	1	2
281	есть прежде	1	2
282	сказать что	4	2
283	самого начала	5	2
284	были и	1	2
285	отличное от	1	2
286	для кого	1	2
287	но только	1	2
288	того чтобы	6	2
289	звука а	1	2
290	и весь	1	2
291	же время	8	2
292	другого слова	1	2
293	остаются вне	1	2
294	от общего	1	2
295	у нас	3	2
296	превращается в	1	2
297	когда мы	1	2
298	его с	1	2
299	как для	1	2
300	что слово	1	2
301	и это	3	2
302	оно может	3	2
303	каждому из	1	2
304	что все	1	2
305	в собственном	2	2
306	в себя	1	2
307	с самого	5	2
308	было в	1	2
309	с этою	1	2
310	и здесь	5	2
311	и поэтому	1	2
312	внимание на	1	2
313	для говорящего	1	2
314	это было	2	2
315	которой мы	2	2
316	первобытный человек	1	2
317	слова для	3	2
318	и следовательно	6	2
319	эти последние	2	2
320	в формах	4	2
321	мы видим	1	2
322	в какой	3	2
323	в обществе	1	2
324	есть в	1	2
325	мы принуждены	1	2
326	в нашей	1	2
327	не дает	1	2
328	и других	1	2
329	о причинах	1	2
330	допустим что	2	2
331	слово как	2	2
332	друг друга	2	2
333	но что	2	2
334	у него	2	2
335	само по	1	2
336	связано с	3	2
337	к которому	1	2
338	а с	2	2
339	и затем	1	2
340	себя и	1	2
341	между ними	2	2
342	не на	2	2
343	в связи	7	2
344	так же	5	2
345	ко всем	2	2
346	и потому	2	2
347	как это	1	2
348	для обозначения	1	2
349	восприятие в	1	2
350	все это	1	2
351	восприятия и	2	2
352	слова но	1	2
353	в его	5	2
354	или в	2	2
355	о котором	1	2
356	бы в	4	2
357	мы должны	1	2
358	касается до	1	2
359	хотя бы	6	2
360	отношении к	5	2
361	нам не	1	2
362	другой стороны	1	2
363	даже и	2	2
364	к этому	5	2
365	можно назвать	1	2
366	не иначе	1	1
367	одним из	2	1
368	и действительно	1	1
369	языку и	1	1
370	словами и	1	1
371	к сказанному	1	1
372	и так	1	1
373	из другого	1	1
374	и до	3	1
375	должна быть	4	1
376	собственном смысле	2	1
377	переносном смысле	1	1
378	уже по	1	1
379	и за	1	1
380	и могут	1	1
381	мы уже	6	1
382	наша речь	1	1
383	звукового образа	1	1
384	не была	1	1
385	принадлежит к	1	1
386	и определенность	1	1
387	собою не	1	1
388	слова например	1	1
389	от друга	1	1
390	из того	1	1
391	которое не	1	1
392	мы и	1	1
393	для нашей	1	1
394	так а	1	1
395	нет то	1	1
396	и самого	2	1
397	на нем	1	1
398	в отличие	3	1
399	бы то	4	1
400	сознания а	1	1
401	ними в	1	1
402	ли такое	1	1
403	его так	1	1
404	в ее	3	1
405	языка нет	2	1
406	видели что	1	1
407	понимания не	1	1
408	но как	2	1
409	характер они	1	1
410	для других	3	1
411	ответ на	2	1
412	и чужой	9	1
413	отличие от	3	1
414	друг от	1	1
415	значение имеет	1	1
416	и чем	1	1
417	только путем	2	1
418	на тот	1	1
419	б мы	2	1
420	и каждому	1	1
421	в истории	3	1
422	в одной	2	1
423	что именно	1	1
424	чем мы	1	1
425	дает нам	1	1
426	на которое	1	1
427	стороны и	2	1
428	его со	1	1
429	однако не	1	1
430	перед нами	3	1
431	смысле а	1	1
432	и наконец	1	1
433	общий характер	2	1
434	ясно и	1	1
435	от этого	2	1
436	в этот	1	1
437	то в	1	1
438	сливается с	1	1
439	так можно	1	1
440	только на	4	1
441	речи но	1	1
442	с их	1	1
443	за порогом	1	1
444	нами в	3	1
445	его и	3	1
446	тому же	2	1
447	мысли ни	1	1
448	слово только	1	1
449	бы с	1	1
450	мы отвечаем	2	1
451	не следует	2	1
452	в обратном	1	1
453	а просто	1	1
454	он не	3	1
455	на том	1	1
456	свою собственную	1	1
457	к одному	1	1
458	без чего	1	1
459	не к	3	1
460	слово или	1	1
461	и связанные	1	1
462	быть с	1	1
463	какое бы	3	1
464	из него	2	1
465	прежде чем	1	1
466	объяснить его	1	1
467	что нельзя	1	1
468	последнее слово	1	1
469	понимание в	2	1
470	значительной степени	2	1
471	чужого языка	4	1
472	то ни	5	1
473	мы его	1	1
474	как они	1	1
475	не будет	3	1
476	же не	1	1
477	обойтись без	1	1
478	в определенное	1	1
479	им как	2	1
480	различие между	2	1
481	же касается	1	1
482	связанных с	1	1
483	и с	2	1
484	сознание не	1	1
485	с каким-либо	1	1
486	лишь в	14	1
487	входит в	1	1
488	понимания слова	1	1
489	слушающего и	1	1
490	он есть	1	1
491	приходит в	1	1
492	делает его	2	1
493	дает слову	1	1
494	ни в	6	1
495	из нее	1	1
496	внутреннее и	1	1
497	превращаются в	1	1
498	сознание только	1	1
499	процесс понимания	1	1
500	отражается в	2	1
501	во внимание	1	1
502	на дальнейшую	1	1
503	мы видели	4	1
504	особенно на	1	1
505	нужно чтобы	1	1
506	можно сказать	1	1
507	характер но	1	1
508	в душевной	1	1
509	или точнее	1	1
510	никаких оснований	1	1
511	и известный	1	1
512	а как	4	1
513	группы к	1	1
514	с точки	13	1
515	в их	5	1
516	существовало в	1	1
517	на первых	1	1
518	значение то	1	1
519	мысли и	3	1
520	что уже	1	1
521	значение для	1	1
522	внутренней речи	7	1
523	поэтому в	2	1
524	мир и	1	1
525	выше мы	1	1
526	совершенно иначе	2	1
527	не понимает	1	1
528	друг другу	1	1
529	и более	7	1
530	на следующее	1	1
531	возможно только	1	1
532	в устах	3	1
533	же такое	1	1
534	можем сказать	2	1
535	и вся	1	1
536	тесную связь	1	1
537	человека есть	1	1
538	для определения	1	1
539	можно понимать	1	1
540	дело в	1	1
541	восприятия но	1	1
542	какой бы	3	1
543	при полной	1	1
544	и всегда	1	1
545	на меня	1	1
546	ничего не	4	1
547	она ни	1	1
548	слова как	2	1
549	находятся в	2	1
550	этих двух	1	1
551	или как	2	1
552	всего на	1	1
553	с одним	1	1
554	и степень	1	1
555	и им	1	1
556	в изменении	1	1
557	ровно ничего	1	1
558	слове и	3	1
559	внутренней и	2	1
560	это слово	1	1
561	те особенности	1	1
562	это зависит	1	1
563	известной степени	1	1
564	к себе	1	1
565	и такие	1	1
566	и сам	1	1
567	говорящего и	2	1
568	содержанием и	1	1
569	и другой	1	1
570	к тому	6	1
571	какие только	1	1
572	бы он	3	1
573	представляют для	1	1
574	слова с	1	1
575	него как	1	1
576	от той	1	1
577	должен быть	2	1
578	можем назвать	1	1
579	из всего	2	1
580	как мы	15	1
581	не делает	1	1
582	но при	1	1
583	здесь не	1	1
584	только при	1	1
585	не могло	1	1
586	внутреннему в	1	1
587	нет никакой	1	1
588	этом на	1	1
589	мы наблюдаем	1	1
590	внутреннюю жизнь	1	1
591	нам слово	1	1
592	понимание и	1	1
593	на нее	1	1
594	как знак	1	1
595	здесь как	2	1
596	сознания и	3	1
597	приближаются к	1	1
598	по сравнению	1	1
599	и внешней	2	1
600	как выражение	1	1
601	на ряд	1	1
602	все его	2	1
603	связанное с	1	1
604	каждый раз	3	1
605	приближается к	1	1
606	слова из	1	1
607	этих условиях	1	1
608	другое значение	1	1
609	и силу	1	1
610	это вполне	3	1
611	той степени	1	1
612	его жизни	1	1
613	от своего	2	1
614	имеет значения	1	1
615	другому в	1	1
616	начала ни	1	1
617	мы делаем	1	1
618	мы понимаем	1	1
619	нельзя ни	1	1
620	заключается в	1	1
621	это изменение	1	1
622	первых порах	1	1
623	этих слов	1	1
624	ее от	2	1
625	эта сила	1	1
626	переходит в	1	1
627	мы ни	5	1
628	наоборот выражение	1	1
629	ее как	1	1
630	слов и	3	1
631	народов и	1	1
632	к нему	5	1
633	что здесь	1	1
634	но с	1	1
635	следует ли	1	1
636	оно и	1	1
637	всякого рода	1	1
638	менее в	1	1
639	нет значения	1	1
640	дело с	1	1
641	для себя	4	1
642	слово чужого	1	1
643	не идет	3	1
644	их жизни	1	1
645	их не	1	1
646	в выражении	1	1
647	именно на	1	1
648	со всеми	1	1
649	слово лишь	1	1
650	же и	1	1
651	конечно не	4	1
652	в большинстве	5	1
653	в единстве	4	1
654	языка как	9	1
655	смысл слова	1	1
656	признаков как	1	1
657	этом как	2	1
658	большинстве случаев	5	1
659	одного предмета	1	1
660	и понимание	1	1
661	не связанных	1	1
662	об чем	1	1
663	только их	1	1
664	стать в	1	1
665	не находит	1	1
666	цели и	1	1
667	могло бы	1	1
668	рядом таких	1	1
669	содержание и	1	1
670	этом мы	1	1
671	оно так	2	1
672	к ним	1	1
673	не о	1	1
674	только с	2	1
675	не воспринимаем	1	1
676	себе никакого	1	1
677	бы это	2	1
678	к самому	1	1
679	были бы	1	1
680	этот последний	1	1
681	в особенности	2	1
682	в другой	1	1
683	новый смысл	1	1
684	а на	1	1
685	связаны с	1	1
686	слово мы	1	1
687	именно в	2	1
688	а именно	1	1
689	значения в	5	1
690	и прежде	2	1
691	на которые	1	1
692	и др	1	1
693	тем для	2	1
694	чтобы убедиться	1	1
695	соответствует тому	1	1
696	стремится к	2	1
697	самое слово	1	1
698	и непосредственно	2	1
699	его как	1	1
700	как ни	1	1
701	какую мы	1	1
702	на основании	1	1
703	которые более	1	1
704	когда же	1	1
705	для человека	1	1
706	не исключительно	1	1
707	в переносном	1	1
708	все то	2	1
709	одно слово	2	1
710	в немногих	1	1
711	таким в	1	1
712	которое в	1	1
713	новых языках	1	1
714	будет никаких	1	1
715	со словом	1	1
716	какого бы	1	1
717	может так	1	1
718	если оно	1	1
719	сравнению с	1	1
720	в течение	1	1
721	в той	5	1
722	выйти за	1	1
723	что же	1	1
724	из сил	1	1
725	кто такой	1	1
726	распадается на	2	1
727	конечно если	1	1
728	своего содержания	1	1
729	к чему	1	1
730	и оценка	1	1
731	этом случае	1	1
732	не словом	1	1
733	в условиях	1	1
734	и о	2	1
735	этом и	1	1
736	различные степени	2	1
737	но для	2	1
738	между собой	1	1
739	независимое от	1	1
740	дает возможность	1	1
741	вне его	1	1
742	в более	2	1
743	душе а	1	1
744	формы и	2	1
745	мы только	3	1
746	имеет дело	2	1
747	которого они	1	1
748	чтобы понять	2	1
749	но когда	1	1
750	это часто	1	1
751	тем более	5	1
752	же оно	1	1
753	все они	1	1
754	бы на	1	1
755	того времени	1	1
756	к ее	1	1
757	связь с	4	1
758	и сила	1	1
759	его к	2	1
760	ни начала	1	1
761	слово в	3	1
762	ни конца	1	1
763	говорит нам	1	1
764	речи и	13	1
765	на который	1	1
766	других или	1	1
767	не сами	1	1
768	в последнем	1	1
769	в заключение	1	1
770	жизни и	2	1
771	ни на	1	1
772	ее в	1	1
773	как слово	5	1
774	в процессе	18	1
775	и ни	1	1
776	смысле что	1	1
