N	2gram	Losev_Prob_5	slovoVRo
215	а также	3	2
216	нас в	4	2
217	здесь не	7	2
218	между тем	2	2
219	и тем	3	2
220	так что	11	2
221	же и	1	2
222	связи с	7	2
223	уже не	6	2
224	и у	5	2
225	если мы	1	2
226	только на	1	2
227	в виде	10	2
228	в одном	3	2
229	для того	3	2
230	в другой	1	2
231	именно как	1	2
232	до сих	2	2
233	чем он	1	2
234	а с	4	2
235	на которые	1	2
236	точке зрения	2	2
237	а на	1	2
238	жизнь в	3	2
239	в частности	4	2
240	так же	5	2
241	этого типа	1	2
242	такого рода	2	2
243	быть только	3	2
244	того или	1	2
245	как раз	5	2
246	и колебания	1	2
247	и кроме	1	2
248	у них	1	2
249	потому что	13	2
250	ни было	1	2
251	от всякого	1	2
252	с ней	1	2
253	сказать что	9	2
254	к этому	2	2
255	к людям	4	1
256	в обычном	1	1
257	жил в	2	1
258	выходили из	1	1
259	тех же	1	1
260	науки о	1	1
261	и есть	1	1
262	и до	2	1
263	из его	1	1
264	его не	2	1
265	из всех	2	1
266	дилеммой либо	1	1
267	мы имеем	2	1
268	и свой	1	1
269	как из	1	1
270	но даже	4	1
271	об использовании	1	1
272	начала в	1	1
273	и он	4	1
274	он был	2	1
275	мы читаем	6	1
276	бы то	2	1
277	которое он	1	1
278	без всякого	2	1
279	а только	1	1
280	силы и	1	1
281	не входит	2	1
282	и нуждается	1	1
283	со всеми	2	1
284	свою жизнь	1	1
285	не все	2	1
286	и чужой	1	1
287	в новом	1	1
288	в едином	1	1
289	или иное	1	1
290	в свои	1	1
291	эти внешние	1	1
292	которые не	1	1
293	и такое	1	1
294	в одной	2	1
295	его на	2	1
296	в значительной	2	1
297	то или	1	1
298	в очень	1	1
299	могли бы	1	1
300	что по	1	1
301	его к	1	1
302	слова он	1	1
303	в этот	1	1
304	за все	2	1
305	к другому	1	1
306	автор в	1	1
307	так или	1	1
308	имеем в	1	1
309	бы не	3	1
310	в этой	10	1
311	в литературный	1	1
312	говорит не	1	1
313	на то	2	1
314	и если	1	1
315	весь свой	1	1
316	что она	1	1
317	задний план	1	1
318	от которого	1	1
319	всем своем	2	1
320	он должен	1	1
321	чем у	1	1
322	не к	2	1
323	него есть	1	1
324	характерное для	2	1
325	или иных	2	1
326	в нее	1	1
327	по аналогии	1	1
328	то ни	2	1
329	ним в	1	1
330	здесь как	2	1
331	этой силы	1	1
332	форму и	2	1
333	и дает	1	1
334	только одно	1	1
335	ни в	4	1
336	но уже	2	1
337	несмотря на	6	1
338	чем в	1	1
339	и некоторые	1	1
340	от своего	1	1
341	таким же	1	1
342	как некоторого	1	1
343	и без	2	1
344	его форму	1	1
345	не столько	1	1
346	ведь не	1	1
347	степени не	1	1
348	он принимает	1	1
349	правда эта	1	1
350	которой они	1	1
351	сам же	3	1
352	в диалоге	1	1
353	тем не	5	1
354	по крайней	4	1
355	и более	2	1
356	только те	1	1
357	однако в	3	1
358	в устах	1	1
359	же мы	1	1
360	не менее	5	1
361	с теми	1	1
362	самого начала	1	1
363	правда в	1	1
364	которого он	1	1
365	виду не	1	1
366	прошлого века	1	1
367	героев и	1	1
368	но только	3	1
369	того чтобы	2	1
370	на котором	1	1
371	людям и	1	1
372	возможно и	1	1
373	дело в	2	1
374	только и	3	1
375	характерна и	1	1
376	в самой	3	1
377	также между	1	1
378	по своей	2	1
379	людей и	13	1
380	во всем	1	1
381	вот что	1	1
382	внутреннюю форму	1	1
383	не столь	3	1
384	этом отношении	1	1
385	за ними	2	1
386	далеких от	1	1
387	под разными	1	1
388	с прямым	1	1
389	не от	1	1
390	судьбы и	1	1
391	есть только	3	1
392	его за	2	1
393	единому и	1	1
394	люди все	1	1
395	его с	1	1
396	какие только	1	1
397	диалог между	1	1
398	он видит	3	1
399	и свое	2	1
400	он никогда	1	1
401	на это	1	1
402	должен быть	1	1
403	и это	1	1
404	в виду	3	1
405	на задний	1	1
406	же не	4	1
407	для всего	1	1
408	нет никакой	3	1
409	перед дилеммой	1	1
410	с самого	1	1
411	и исторически	1	1
412	с первым	1	1
413	чуждо и	1	1
414	отправился на	1	1
415	и которые	2	1
416	для всякого	1	1
417	в плоскости	1	1
418	можно вспомнить	1	1
419	это только	1	1
420	но у	1	1
421	жизнь и	3	1
422	котором можно	1	1
423	со стороны	1	1
424	смысле и	1	1
425	погружается в	1	1
426	сводится к	1	1
427	представителей и	1	1
428	не был	1	1
429	за свое	1	1
430	и что	6	1
431	его жизни	1	1
432	притом в	1	1
433	или на	1	1
434	в новелле	1	1
435	как у	1	1
436	и речей	1	1
437	того по	1	1
438	в драме	2	1
439	что поэт	1	1
440	творчества в	1	1
441	во втором	2	1
442	нуждается в	1	1
443	что и	6	1
444	и только	2	1
445	крайней мере	4	1
446	которые он	1	1
447	а его	4	1
448	и она	1	1
449	в литературе	1	1
450	время в	1	1
451	в двух	1	1
452	тот же	3	1
453	которых они	1	1
454	сознание в	1	1
455	в стороне	1	1
456	и так	1	1
457	или же	2	1
458	в х	1	1
459	именно на	2	1
460	какой степени	1	1
461	есть в	2	1
462	и они	2	1
463	не встречается	1	1
464	в начале	3	1
465	не принимает	1	1
466	слова не	1	1
467	в душе	1	1
468	то у	2	1
469	к своим	1	1
470	него нет	1	1
471	и их	5	1
472	не выражает	1	1
473	здесь перед	1	1
474	среди которых	1	1
475	к ним	1	1
476	не просто	5	1
477	от того	1	1
478	ним до	1	1
479	в форме	1	1
480	теперь эта	1	1
481	момент в	1	1
482	которые как	1	1
483	нет и	1	1
484	или иначе	1	1
485	о своем	2	1
486	себя и	1	1
487	что не	2	1
488	в англии	1	1
489	что для	1	1
490	его из	1	1
491	только по	1	1
492	эти идеи	1	1
493	то и	2	1
494	по ней	1	1
495	он только	1	1
496	словом а	1	1
497	ничем не	1	1
498	и самый	1	1
499	однако и	1	1
500	его по	1	1
501	о чем	1	1
502	на эту	1	1
503	когда она	1	1
504	мира в	3	1
505	он и	5	1
506	с помощью	2	1
507	входить в	1	1
508	на который	1	1
509	о себе	2	1
510	вместе с	7	1
511	эта идея	2	1
512	как одно	1	1
513	новом свете	1	1
514	почти всех	1	1
515	и глубоко	1	1
516	именно для	4	1
517	какого-нибудь одного	1	1
518	даже с	1	1
519	да и	2	1
520	хотя он	1	1
521	проходит мимо	1	1
522	в это	2	1
523	зрения которого	1	1
524	здесь таким	1	1
525	аналогии с	1	1
526	и нет	2	1
527	жизни или	1	1
528	но это	1	1
529	между прочим	1	1
530	которые были	1	1
531	с большой	1	1
532	но с	1	1
533	и нарочито	1	1
534	тех или	2	1
535	в более	1	1
536	которых он	1	1
537	слова но	1	1
538	тем более	1	1
539	о котором	3	1
540	от них	2	1
541	от него	1	1
542	бы в	1	1
543	отношении не	1	1
544	разве только	1	1
545	зрения в	1	1
546	дана в	1	1
547	же в	3	1
548	есть уже	1	1
549	личности и	1	1
550	городов и	1	1
551	и философия	1	1
552	героя и	1	1
553	только как	1	1
554	состоит из	1	1
555	равно как	2	1
556	х годах	1	1
557	в какой	2	1
558	жизни и	2	1
559	и другие	3	1
560	одном своем	1	1
561	свое и	1	1
562	по причине	1	1
563	значение в	1	1
564	им и	1	1
565	в таком	2	1
566	все что	2	1
567	этой точки	1	1
568	они не	2	1
