N	2gram	Losev_Prob_1	Istorich
573	но по	1	1
574	здесь необходимо	4	1
575	в виду	6	1
576	говоря уже	2	1
577	есть отражение	2	1
578	нет никакой	2	1
579	значение этих	1	1
580	только то	4	1
581	или для	1	1
582	говорили что	2	1
583	идет речь	1	1
584	нечто другое	2	1
585	на том	4	1
586	если они	1	1
587	с собой	2	1
588	очень долго	1	1
589	здесь как	1	1
590	которая была	1	1
591	уже на	2	1
592	имеется в	1	1
593	что исследователь	1	1
594	утверждение не	1	1
595	образом в	1	1
596	из других	2	1
597	необходимо иметь	1	1
598	уже сейчас	1	1
599	все дело	1	1
600	сводится к	1	1
601	же было	1	1
602	а также	4	1
603	так оно	1	1
604	в самой	3	1
605	внимание на	1	1
606	и та	1	1
607	общей форме	1	1
608	никак не	4	1
609	и художественная	1	1
610	вывод не	1	1
611	кто он	1	1
612	один момент	1	1
613	будто ничего	1	1
614	которой мы	1	1
615	тем или	3	1
616	к несчастью	1	1
617	и требует	1	1
618	и хорошо	1	1
619	стоит и	2	1
620	в языке	1	1
621	них в	1	1
622	тот момент	1	1
623	и об	1	1
624	конца то	1	1
625	значит что	3	1
626	стороны однако	1	1
627	содержится в	1	1
628	но с	1	1
629	не хотят	1	1
630	будь то	3	1
631	природой и	1	1
632	было что	1	1
633	даже если	4	1
634	и так	2	1
635	несколько подробнее	1	1
636	в самое	1	1
637	который в	1	1
638	нам удалось	1	1
639	не простое	1	1
640	и ее	8	1
641	не мешает	2	1
642	и жизни	1	1
643	единства противоположностей	1	1
644	до наших	1	1
645	же и	3	1
646	только на	4	1
647	всем его	1	1
648	чем ее	1	1
649	от других	2	1
650	не из	1	1
651	мышления и	4	1
652	за ним	1	1
653	к каким	1	1
654	истории этого	1	1
655	одно из	2	1
656	числу таких	1	1
657	от другого	2	1
658	сами по	3	1
659	здесь перед	3	1
660	т п	1	1
661	в прошлом	1	1
662	в конце	6	1
663	мы рассматривали	1	1
664	более это	1	1
665	с этими	2	1
666	хорошо что	1	1
667	актах или	1	1
668	друг друга	1	1
669	мы можем	4	1
670	как его	2	1
671	но что	2	1
672	каждый из	1	1
673	этом отношении	1	1
674	света или	1	1
675	для того	8	1
676	но она	3	1
677	момент в	2	1
678	еще ничего	1	1
679	это будет	1	1
680	же деле	1	1
681	связан с	1	1
682	глава i	1	1
683	другого и	1	1
684	мы это	1	1
685	на примере	1	1
686	литературу и	1	1
687	не обязательно	3	1
688	которых мы	2	1
689	можно сколько	1	1
690	мы никогда	3	1
691	хотели бы	1	1
692	до известной	1	1
693	чем он	1	1
694	это все	1	1
695	было и	1	1
696	же о	1	1
697	ненужным и	2	1
698	или этот	1	1
699	луч света	2	1
700	но есть	2	1
701	что для	2	1
702	естественно что	2	1
703	самом же	1	1
704	не было	4	1
705	в любой	1	1
706	на друга	1	1
707	нем и	1	1
708	его по	1	1
709	подобного рода	5	1
710	самый факт	2	1
711	что обычно	1	1
712	что из	1	1
713	абстрактное понятие	1	1
714	для этой	1	1
715	тому как	2	1
716	что эти	1	1
717	может иметь	2	1
718	дальнейшем оказывается	1	1
719	уже давно	2	1
720	уже о	1	1
721	на который	1	1
722	я ищу	1	1
723	этих предметов	1	1
724	мало и	1	1
725	чтобы они	1	1
726	а если	1	1
727	он будет	2	1
728	такого рода	7	1
729	правило для	1	1
730	или иного	2	1
731	да и	3	1
732	бы его	1	1
733	два раза	1	1
734	при ближайшем	2	1
735	довольно много	1	1
736	здесь идет	1	1
737	о месте	1	1
738	не хватает	2	1
739	указанием на	1	1
740	в это	2	1
741	с некоторым	1	1
742	действительности не	1	1
743	сейчас же	3	1
744	этом случае	2	1
745	но вопрос	1	1
746	вдруг видит	1	1
747	природу и	1	1
748	нет ничего	10	1
749	друг на	1	1
750	пол и	1	1
751	пока еще	3	1
752	это ясно	1	1
753	тому или	1	1
754	с большой	1	1
755	многие из	1	1
756	мышления в	1	1
757	наш герой	1	1
758	же только	1	1
759	том который	2	1
760	в результате	2	1
761	а все	1	1
762	которая в	1	1
763	он за	1	1
764	чтобы понять	3	1
765	тот кто	2	1
766	хотя и	6	1
767	здесь я	1	1
768	соприкосновение с	1	1
769	этой действительности	2	1
770	и все	7	1
771	же категории	2	1
772	наоборот мы	1	1
773	тех или	3	1
774	или не	3	1
775	хотя в	3	1
776	не чем	1	1
777	в системе	1	1
778	всегда есть	6	1
779	здесь только	2	1
780	нами не	1	1
781	несмотря на	3	1
782	сейчас мы	2	1
783	с областью	1	1
784	не говоря	4	1
785	опять к	1	1
786	только как	1	1
787	совершенно не	6	1
788	сколько угодно	3	1
789	по одному	1	1
790	нет но	1	1
791	не что	2	1
792	чем иным	1	1
793	ее нет	1	1
794	огромное значение	1	1
795	нами как	1	1
796	к числу	1	1
797	себе не	3	1
798	себе но	3	1
799	где он	1	1
800	здесь обычно	1	1
801	важно для	1	1
802	еще недостаточно	1	1
803	этот термин	4	1
804	указывают на	2	1
805	а может	2	1
806	к этой	1	1
807	во всяком	7	1
808	этого и	1	1
809	это понятие	1	1
810	соответствует действительности	1	1
811	гораздо более	2	1
812	что внешнее	1	1
