N	2gram	Bakhtin_Pr_4	Dialekti
238	нисколько не	1	2
239	нет ибо	1	2
240	в котором	5	2
241	по сравнению	1	2
242	чтобы эта	1	2
243	если есть	1	2
244	от себя	1	2
245	мы теперь	1	2
246	что было	1	2
247	при условии	1	2
248	не могли	2	2
249	однако в	1	2
250	для нее	1	2
251	поведение и	2	2
252	в отношении	3	2
253	не менее	2	2
254	но они	1	2
255	или что	1	2
256	того как	2	2
257	иметь в	1	2
258	никогда не	6	2
259	и по	2	2
260	во всем	4	2
261	как не	1	2
262	как будто	1	2
263	что на	1	2
264	не могут	3	2
265	а что	4	2
266	и тогда	1	2
267	без всякого	2	2
268	в ее	1	2
269	представим себе	2	2
270	слово о	4	2
271	жизнь и	3	2
272	этой жизни	1	2
273	на что	1	2
274	для этого	2	2
275	это возможно	1	2
276	даже не	1	2
277	о нем	6	2
278	часто и	1	2
279	никак не	3	2
280	как чисто	1	2
281	это должно	1	2
282	и во	3	2
283	по типу	1	2
284	эти два	1	2
285	и только	3	2
286	совершенно невозможно	1	2
287	и так	2	2
288	себя в	3	2
289	же и	4	2
290	конечно не	8	2
291	да еще	2	2
292	то и	2	2
293	своим собственным	1	2
294	по законам	1	2
295	не дает	2	2
296	и их	3	2
297	никто не	1	2
298	мы находим	5	2
299	отличие от	3	2
300	тем что	3	2
301	самом же	1	2
302	не было	2	2
303	понимая под	1	2
304	или иначе	1	2
305	есть подлинная	1	2
306	другой стороны	3	2
307	его как	2	2
308	в частности	1	2
309	вместе с	2	2
310	как это	1	2
311	только его	1	2
312	и жизни	1	2
313	к своему	3	2
314	сравнению с	1	2
315	что же	3	2
316	да и	4	2
317	как тут	1	2
318	и слово	1	2
319	но для	3	2
320	речь именно	1	2
321	что кроме	1	2
322	у достоевского	16	2
323	а как	2	2
324	отношении к	2	2
325	это все	1	2
326	и при	3	2
327	и идеи	3	2
328	в свое	2	2
329	во всяком	2	2
330	все что	2	2
331	а между	2	1
332	смысле слова	2	1
333	же как	2	1
334	же человек	1	1
335	предполагает что	1	1
336	чтобы не	1	1
337	и через	2	1
338	именно и	1	1
339	по основному	1	1
340	не признать	1	1
341	на самом	1	1
342	он может	1	1
343	этого последнего	1	1
344	и должны	2	1
345	выражено в	1	1
346	самый предмет	2	1
347	к другому	5	1
348	обычного хода	1	1
349	из другого	1	1
350	дело не	1	1
351	видеть в	1	1
352	хорошо и	1	1
353	при анализе	1	1
354	здесь о	1	1
355	положения в	2	1
356	из своих	2	1
357	да за	1	1
358	он как	2	1
359	своими корнями	1	1
360	но она	2	1
361	сложнее и	1	1
362	от друга	1	1
363	из того	1	1
364	то это	3	1
365	конечно и	3	1
366	наших дальнейших	1	1
367	и он	6	1
368	это время	1	1
369	очень часто	4	1
370	собою и	1	1
371	и говорить	2	1
372	и явления	1	1
373	собой в	1	1
374	может не	1	1
375	он сам	2	1
376	именно эти	1	1
377	как один	1	1
378	ясным из	1	1
379	к слову	2	1
380	в общем	2	1
381	в новом	1	1
382	отношение к	3	1
383	и рай	1	1
384	рождение и	1	1
385	друг от	1	1
386	друга и	3	1
387	в одной	2	1
388	стороны и	2	1
389	как к	1	1
390	пределах одной	1	1
391	от нашего	1	1
392	такое слово	4	1
393	целый ряд	2	1
394	было только	1	1
395	и художественного	1	1
396	да они	1	1
397	стороны мы	1	1
398	как то	1	1
399	сказать о	1	1
400	в нашем	1	1
401	его а	1	1
402	следы и	1	1
403	самое это	1	1
404	что так	2	1
405	достоевского в	8	1
406	что другое	1	1
407	роль в	1	1
408	только один	1	1
409	имеем в	3	1
410	но ведь	2	1
411	из общей	1	1
412	в наших	1	1
413	корнями в	1	1
414	но прежде	1	1
415	мы совершенно	1	1
416	как он	3	1
417	она еще	1	1
418	наш анализ	1	1
419	и лучше	1	1
420	к миру	1	1
421	она становится	1	1
422	человек не	1	1
423	он не	4	1
424	что же?	1	1
425	и еще	1	1
426	свою собственную	1	1
427	и совершенно	2	1
428	накладывается на	1	1
429	сделать и	1	1
430	же самая	1	1
431	никому не	2	1
432	даже прямо	1	1
433	будем говорить	1	1
434	людей и	4	1
435	но дело	2	1
436	не бывает	1	1
437	одно и	1	1
438	этом последнем	1	1
439	же не	1	1
440	они должны	3	1
441	сознание и	1	1
442	есть конечно	2	1
443	это я	1	1
444	пошел да	1	1
445	на ту	1	1
446	в строго	1	1
447	его в	1	1
448	входит в	1	1
449	не знаете	1	1
450	этот человек	1	1
451	новое и	1	1
452	данном случае	1	1
453	он является	1	1
454	о которых	2	1
455	ни одной	1	1
456	к своим	1	1
457	их как	2	1
458	и очень	1	1
459	переходим к	2	1
460	признать его	1	1
461	быть также	1	1
462	такой же	3	1
463	бы на	1	1
464	а главное	1	1
465	быть никому	2	1
466	мы замечаем	1	1
467	он должен	1	1
468	в которые	2	1
469	почти не	2	1
470	установки и	1	1
471	знает и	1	1
472	место в	1	1
473	себе а	2	1
474	в отличие	3	1
475	в которых	2	1
476	и другого	2	1
477	которой они	1	1
478	наконец третья	1	1
479	этих моментов	1	1
480	простое и	1	1
481	которые в	2	1
482	такую же	1	1
483	но он	3	1
484	друг другу	1	1
485	же тут	1	1
486	их в	3	1
487	том же	4	1
488	свобода и	1	1
489	жизни а	1	1
490	не должна	1	1
491	же может	1	1
492	зрения и	2	1
493	даже в	1	1
494	всего его	2	1
495	и вся	1	1
496	и определенный	1	1
497	этих трех	2	1
498	при всех	1	1
499	вплоть до	1	1
500	виду что	1	1
501	и сама	1	1
502	в процессе	4	1
503	слова но	4	1
504	и имеет	1	1
505	во всякой	1	1
506	следовательно и	2	1
507	того и	2	1
508	и всегда	1	1
509	слово и	7	1
510	разные степени	1	1
511	одна из	2	1
512	и весь	1	1
513	и лишь	1	1
514	его можно	1	1
515	и углубленной	1	1
516	казни и	1	1
517	есть это	1	1
518	о последних	1	1
519	связи с	1	1
520	ибо все	1	1
521	второй момент	1	1
522	в некотором	1	1
523	только одним	1	1
524	если только	2	1
525	ну а	1	1
526	которая всегда	1	1
527	у меня	3	1
528	такие же	1	1
529	а в	2	1
530	именно оно	1	1
531	к себе	6	1
532	в духе	2	1
533	когда мы	1	1
534	совершенно особая	1	1
535	человека в	1	1
536	всего в	1	1
537	они и	1	1
538	два совершенно	1	1
539	и они	2	1
540	предмет в	2	1
541	всегда будет	1	1
542	некоторой степени	1	1
543	жизни очень	1	1
544	как мы	12	1
545	вообще во	1	1
546	мыслить и	2	1
547	в пределах	10	1
548	мы наблюдаем	1	1
549	к любой	1	1
550	на том	2	1
551	что может	1	1
552	можно было	2	1
553	те же	2	1
554	там это	1	1
555	которую можно	1	1
556	почему же	2	1
557	ничего я	1	1
558	некоторых отдельных	1	1
559	это только	1	1
560	всех возможных	4	1
561	мы в	1	1
562	я знаю	1	1
563	в последней	1	1
564	о котором	2	1
565	и берет	1	1
566	ними как	1	1
567	о самом	1	1
568	и нужно	1	1
569	и здесь	4	1
570	на их	1	1
571	нашей работы	1	1
572	говорить не	1	1
573	его жизни	1	1
574	с одной	1	1
575	после того	1	1
576	все его	1	1
577	к нему	5	1
578	должны знать	1	1
579	всей нашей	1	1
580	не могло	2	1
581	нем не	1	1
582	смысле не	1	1
583	от них	2	1
584	такого что	3	1
585	во втором	1	1
586	в языке	2	1
587	в другой	1	1
588	все в	2	1
589	все время	2	1
590	и всякое	2	1
591	все существенные	1	1
592	и она	1	1
593	вся жизнь	4	1
594	в него	6	1
595	быть иной	1	1
596	войдя в	1	1
597	обязательно с	1	1
598	но так	1	1
599	но с	2	1
600	этот вопрос	2	1
601	не сказано	1	1
602	с другим	1	1
603	ад и	1	1
604	было и	1	1
605	точка зрения	1	1
606	кроме этого	1	1
607	я же	1	1
608	именно на	1	1
609	своего собственного	1	1
610	не входит	2	1
611	с нею	2	1
612	слово нельзя	1	1
613	и у	1	1
614	уже в	4	1
615	так можно	1	1
616	возникает вопрос	2	1
617	и всякая	1	1
618	не произошло	1	1
619	слова не	2	1
620	и знать	1	1
621	рано или	1	1
622	и показать	2	1
623	а то	3	1
624	речь в	2	1
625	и других	4	1
626	его и	1	1
627	мы переходим	1	1
628	предмет и	2	1
629	так вы	3	1
630	в бесконечную	1	1
631	и также	1	1
632	другую сторону	2	1
633	в конце	3	1
634	свой смысл	1	1
635	человек так	1	1
636	себя от	1	1
637	ее не	1	1
638	до некоторой	1	1
639	как его	1	1
640	на части	2	1
641	из системы	1	1
642	которые могут	1	1
643	поэтому и	2	1
644	она имеет	1	1
645	гораздо сложнее	1	1
646	которая вот-вот	1	1
647	и вместе	1	1
648	же деле	1	1
649	именно как	2	1
650	или поздно	1	1
651	направление и	1	1
652	она и	1	1
653	или иной	2	1
654	мне и	2	1
655	мы это	1	1
656	с другой	3	1
657	которые именно	1	1
658	дело в	3	1
659	и между	6	1
660	структуру образа	1	1
661	по всей	1	1
662	и знает	1	1
663	на ней	1	1
664	но есть	1	1
665	только к	2	1
666	что для	1	1
667	превращается в	4	1
668	через это	1	1
669	ничего что	1	1
670	их взаимоотношения	1	1
671	на этот	2	1
672	до конца	4	1
673	и самый	1	1
674	однако и	1	1
675	жизнь в	3	1
676	как ни	1	1
677	самый факт	1	1
678	о реальном	1	1
679	него не	1	1
680	совершенно очевидно	1	1
681	врывается в	1	1
682	в связи	1	1
683	отличается от	3	1
684	человек в	1	1
685	нами как	1	1
686	до этого	1	1
687	пространства и	1	1
688	и безукоризненно	2	1
689	и самые	1	1
690	их к	1	1
691	в плоскости	2	1
692	чтобы только	1	1
693	который мы	1	1
694	значит не	1	1
695	в той	3	1
696	чтобы тем	1	1
697	вокруг себя	1	1
698	романе достоевского	1	1
699	по существу	3	1
700	то уже	1	1
701	ней не	1	1
702	мы сказали	3	1
703	в это	1	1
704	и пожалуй	1	1
705	этом случае	1	1
706	будет и	1	1
707	своей жизни	1	1
708	у вас	1	1
709	при всем	2	1
710	в заключение	2	1
711	не знаем	1	1
712	уже на	1	1
713	не имея	1	1
714	о логическом	1	1
715	исключительно как	1	1
716	так или	1	1
717	в точном	1	1
718	место для	1	1
719	взаимоотношения и	1	1
720	как изображение	1	1
721	мира и	1	1
722	в другое	1	1
723	себя самого	1	1
724	самом предмете	2	1
725	я хотел	1	1
726	вовсе нет	1	1
727	поэтому все	2	1
728	конце концов	1	1
729	его уже	1	1
730	нельзя вполне	1	1
731	становления в	1	1
732	все они	1	1
733	есть уже	2	1
734	могли быть	1	1
735	взаимоотношение двух	1	1
736	на фоне	6	1
737	жизни в	1	1
738	лишь те	1	1
739	в романе	6	1
740	слово слово	3	1
741	не знает	4	1
742	для рассмотрения	1	1
743	но можно	1	1
744	остается на	2	1
745	не верить	1	1
746	наше утверждение	1	1
747	явления в	2	1
748	направлении своего	1	1
749	я и	1	1
750	определенным образом	1	1
751	как на	1	1
752	а я	1	1
753	о себе	5	1
754	в своих	1	1
755	во сне	2	1
