N	2gram	Bakhtin_Pr_3	Tvorches
167	подполья в	1	2
168	и он	2	2
169	характера а	1	2
170	с народом	1	2
171	в ее	3	2
172	тут же	1	2
173	нет и	3	2
174	так что	5	2
175	и наконец	5	2
176	с генералом	1	2
177	в этот	2	2
178	но эта	1	2
179	в которой	2	2
180	бы не	2	2
181	тоже не	1	2
182	т п	6	2
183	особое место	1	2
184	тому же	2	2
185	во многих	1	2
186	но ведь	1	2
187	так сказать	2	2
188	и если	2	2
189	в статье	1	2
190	характер в	1	2
191	и по	1	2
192	том же	1	2
193	достоевским как	1	2
194	говорил что	1	2
195	особенно в	2	2
196	к миру	1	2
197	к героям	1	2
198	достоевского и	3	2
199	которой он	2	2
200	произведениях достоевского	2	2
201	такой же	3	2
202	в такой	3	2
203	не столько	1	2
204	в отличие	2	2
205	что я	15	2
206	их в	3	2
207	что этот	1	2
208	в устах	1	2
209	так он	1	2
210	не менее	3	2
211	эта мысль	1	2
212	я буду	1	2
213	на него	7	2
214	в процессе	1	2
215	а во	1	2
216	и лишь	2	2
217	раскольников в	1	2
218	другой стороны	3	2
219	в роман	2	2
220	что на	1	2
221	с иваном	3	2
222	же не	2	2
223	достоевского к	1	2
224	так в	2	2
225	приводит к	1	2
226	роль в	1	2
227	действующих лиц	1	2
228	сводится к	3	2
229	и что	5	2
230	что его	3	2
231	самого достоевского	1	2
232	достоевского всегда	1	2
233	своей исповеди	1	2
234	и только	2	2
235	крайней мере	3	2
236	всяком случае	5	2
237	в ту	1	2
238	все время	5	2
239	о своих	1	2
240	к которому	2	2
241	не случайно	1	2
242	д и	1	2
243	с ними	6	2
244	только в	6	2
245	и ее	2	2
246	всегда с	1	2
247	достоевского ибо	1	2
248	себя в	1	2
249	и у	5	2
250	уже в	3	2
251	героя с	1	2
252	в виде	4	2
253	и других	1	2
254	из них	5	2
255	его и	3	2
256	не так	1	2
257	в одном	5	2
258	вовсе не	11	2
259	давно уже	1	2
260	записки из	1	2
261	друг друга	2	2
262	только с	3	2
263	отличие от	2	2
264	рядом с	4	2
265	в свой	1	2
266	с другим	11	2
267	с другой	4	2
268	марья лебядкина	1	2
269	не было	2	2
270	на этот	1	2
271	по крайней	3	2
272	в произведениях	2	2
273	и вообще	2	2
274	не знал	2	2
275	это его	1	2
276	образ и	1	2
277	него в	1	2
278	только для	1	2
279	более того	2	2
280	это уже	2	2
281	сюжета и	1	2
282	себя на	1	2
283	в силах	2	2
284	в основе	1	2
285	для достоевского	4	2
286	с другими	4	2
287	и вдруг	4	2
288	к самому	3	2
289	героя и	9	2
290	и без	2	2
291	из этого	1	2
292	сам в	2	2
293	отказаться от	2	2
294	а я	10	2
295	уже после	1	2
296	во всяком	5	2
297	ну что	1	1
298	ту же	1	1
299	нем нет	1	1
300	если б	2	1
301	можно говорить	1	1
302	кто бы	3	1
303	о героях	1	1
304	как его	2	1
305	с кем	1	1
306	а между	3	1
307	не имел	1	1
308	и должно	2	1
309	это и	2	1
310	ты и	1	1
311	по старой	1	1
312	в первом	1	1
313	выводом из	1	1
314	поэтому он	3	1
315	из его	4	1
316	в доме	1	1
317	обступили и	1	1
318	мышкиным и	1	1
319	приходит к	1	1
320	смерти отца	4	1
321	мы уже	6	1
322	той же	2	1
323	из всех	1	1
324	со всех	1	1
325	бы уже	3	1
326	достоевского очень	3	1
327	что если	1	1
328	и тут	2	1
329	что уже	1	1
330	которой достоевский	1	1
331	разве я	1	1
332	мира достоевского	1	1
333	на себя	1	1
334	ты как	2	1
335	как я	3	1
336	мы и	2	1
337	то это	1	1
338	сказать о	1	1
339	всех сторон	1	1
340	свою очередь	1	1
341	он был	1	1
342	между собой	1	1
343	это действительно	2	1
344	это означало	1	1
345	с его	6	1
346	во всех	2	1
347	ставрогина или	1	1
348	суда над	1	1
349	его собственным	1	1
350	отказ от	1	1
351	но как	4	1
352	к которой	1	1
353	в противоречии	1	1
354	не все	1	1
355	ответ на	1	1
356	мог знать	1	1
357	менее всего	1	1
358	него с	1	1
359	в жизни	2	1
360	отношение к	6	1
361	это сказать	2	1
362	считать ее	1	1
363	теперь не	2	1
364	вмешивается в	1	1
365	в иване	1	1
366	чем же	1	1
367	с этим	2	1
368	но принцип	1	1
369	сострадания и	1	1
370	в душу	1	1
371	перед нами	1	1
372	по внешним	1	1
373	не замечая	1	1
374	романа но	1	1
375	и как	3	1
376	говорит что	1	1
377	из письма	2	1
378	не являются	1	1
379	его к	3	1
380	и к	12	1
381	на всем	1	1
382	внедряется в	2	1
383	за границей	2	1
384	сливается с	3	1
385	еще на	1	1
386	автор в	1	1
387	что это	5	1
388	всего романа	2	1
389	говорили что	3	1
390	бы с	2	1
391	за это	1	1
392	романа это	1	1
393	с их	1	1
394	вообще а	1	1
395	и до	1	1
396	очень важно	2	1
397	на то	1	1
398	его но	1	1
399	героя к	2	1
400	в убийстве	1	1
401	в прямом	1	1
402	сцену в	1	1
403	главным образом	1	1
404	пред вами	1	1
405	он ни	3	1
406	после этого	1	1
407	высшей степени	3	1
408	и эти	1	1
409	идеи и	1	1
410	к одному	3	1
411	этого вопроса	1	1
412	и вот	5	1
413	свои собственные	2	1
414	мечты о	1	1
415	на свое	1	1
416	на жизнь	1	1
417	я с	1	1
418	из мертвых	2	1
419	можно было	1	1
420	слова не	2	1
421	в каждом	3	1
422	совпадают с	1	1
423	что все	4	1
424	значение в	1	1
425	в глубине	1	1
426	а его	1	1
427	боли о	1	1
428	входит в	2	1
429	того или	2	1
430	понять его	1	1
431	было бы	2	1
432	то все	2	1
433	сделать его	2	1
434	по себе	3	1
435	мышкина и	3	1
436	мог бы	2	1
437	ни в	4	1
438	в них	2	1
439	нет в	2	1
440	зная о	1	1
441	но лишь	1	1
442	всю жизнь	2	1
443	его все	1	1
444	несмотря на	1	1
445	мы видели	3	1
446	мы знаем	2	1
447	социальной и	1	1
448	должно быть	3	1
449	время был	1	1
450	в один	1	1
451	убил не	1	1
452	остается в	2	1
453	их на	1	1
454	не мог	5	1
455	я делаю	1	1
456	перед собой	1	1
457	лиц в	1	1
458	его образ	1	1
459	в эту	1	1
460	в этих	1	1
461	достоевского приближается	1	1
462	в г	1	1
463	во время	2	1
464	с настасьей	1	1
465	таким же	1	1
466	я его	1	1
467	о герое	1	1
468	сам и	2	1
469	самого в	1	1
470	еще с	1	1
471	говорил о	1	1
472	он дает	2	1
473	точнее не	1	1
474	признать что	2	1
475	и о	1	1
476	должны были	1	1
477	из области	1	1
478	сам же	1	1
479	мышкина с	2	1
480	но он	3	1
481	ту ночь	1	1
482	в диалоге	5	1
483	была не	1	1
484	и более	1	1
485	ставрогина в	1	1
486	однако в	2	1
487	возвращается к	1	1
488	любовь к	1	1
489	даже в	5	1
490	нас к	1	1
491	тому что	2	1
492	душе раскольникова	1	1
493	с раскольниковым	1	1
494	его обступили	1	1
495	место занимает	1	1
496	в соборе	1	1
497	для меня	1	1
498	она не	1	1
499	что с	3	1
500	русского романа	1	1
501	меня не	4	1
502	героев и	1	1
503	творчества достоевского	1	1
504	но только	2	1
505	каждым из	1	1
506	чем не	2	1
507	себе самом	5	1
508	он с	4	1
509	ибо не	1	1
510	но очень	1	1
511	это сделать	1	1
512	к ней	2	1
513	эта функция	1	1
514	к аглае	1	1
515	настасьей филипповной	1	1
516	уже говорили	3	1
517	мире и	2	1
518	же он	2	1
519	со своим	1	1
520	событий и	1	1
521	как будто	7	1
522	тогда в	2	1
523	именно потому	2	1
524	ли это	2	1
525	и страстный	1	1
526	и несколько	1	1
527	записок из	3	1
528	и со	2	1
529	у меня	6	1
530	от их	1	1
531	эта же	1	1
532	к себе	17	1
533	не могут	1	1
534	в среде	1	1
535	лежит в	2	1
536	одно только	2	1
537	только еще	1	1
538	к тому	5	1
539	исповеди ипполита	1	1
540	что оно	2	1
541	за что	1	1
542	бы он	4	1
543	той или	2	1
544	с алешей	4	1
545	ли вы	6	1
546	в применении	1	1
547	должен быть	1	1
548	для себя	6	1
549	я тебя	1	1
550	героя для	1	1
551	и кому	1	1
552	как мы	7	1
553	в дело	1	1
554	меня в	2	1
555	но при	1	1
556	на основе	1	1
557	характер и	3	1
558	сочетается с	1	1
559	зосиме в	1	1
560	мысль о	1	1
561	в себя	1	1
562	с самого	8	1
563	в пределах	6	1
564	был за	1	1
565	в живых	1	1
566	некоторого времени	1	1
567	здесь он	1	1
568	не с	2	1
569	ясно что	1	1
570	связан с	2	1
571	каждого из	1	1
572	собой в	1	1
573	к самой	1	1
574	с собой	1	1
575	еще в	3	1
576	она была	1	1
577	в изображении	1	1
578	жизнь и	2	1
579	является в	1	1
580	поэтому в	1	1
581	сам иван	1	1
582	в исповеди	5	1
583	с человеком	2	1
584	образом в	1	1
585	в построении	1	1
586	в виду	3	1
587	о нем	2	1
588	из условий	1	1
589	приближается к	1	1
590	алеша с	1	1
591	достоевского эта	1	1
592	же необходимо	1	1
593	это я	5	1
594	о своей	2	1
595	в другом	8	1
596	нам представляется	1	1
597	характер этого	1	1
598	всем протяжении	1	1
599	на вопрос	4	1
600	столь же	2	1
601	вновь начать	1	1
602	с одной	1	1
603	и ставит	1	1
604	лишь в	5	1
605	самому себе	1	1
606	то исключительно	1	1
607	от него	6	1
608	и требует	1	1
609	и события	2	1
610	он прямо	1	1
611	очень важна	1	1
612	этот момент	1	1
613	героя он	1	1
614	с матерью	1	1
615	по разным	1	1
616	выше в	1	1
617	в середине	1	1
618	нем и	1	1
619	в виноградов	1	1
620	не знаю	2	1
621	как она	2	1
622	от всех	1	1
623	и мир	2	1
624	в формах	1	1
625	в петербурге	1	1
626	сразу же	1	1
627	но тот	1	1
628	нуждается в	3	1
629	пришел к	1	1
630	но ни	2	1
631	не зная	1	1
632	то в	2	1
633	и рогожина	1	1
634	то он	1	1
635	такое же	1	1
636	приходит в	1	1
637	мышкин настасья	1	1
638	достоевского есть	1	1
639	на мир	1	1
640	хотя во	1	1
641	не то	2	1
642	алеши и	2	1
643	его он	1	1
644	связи с	1	1
645	переходит в	2	1
646	только борется	1	1
647	в большинстве	2	1
648	а напротив	1	1
649	отношений к	1	1
650	когда герой	1	1
651	к богу	1	1
652	и вновь	1	1
653	здесь же	1	1
654	о стиле	1	1
655	участие в	1	1
656	что герои	1	1
657	она действительно	1	1
658	свой собственный	2	1
659	был бы	2	1
660	т vi	1	1
661	и их	1	1
662	в письме	1	1
663	руки и	1	1
664	достоевского его	1	1
665	человек так	1	1
666	при всей	2	1
667	не о	4	1
668	идея у	1	1
669	противоречии с	2	1
670	проговорил алеша	2	1
671	как раз	4	1
672	не просто	1	1
673	достоевского является	1	1
674	достоевский и	1	1
675	же это	1	1
676	десять лет	1	1
677	и всему	1	1
678	в непосредственно	1	1
679	покушением на	1	1
680	что и	5	1
681	или иной	2	1
682	и точно	1	1
683	в высшей	3	1
684	диалоге с	2	1
685	и рогожин	1	1
686	его с	4	1
687	уходит в	1	1
688	и прежде	4	1
689	и между	1	1
690	он продолжает	1	1
691	его из	1	1
692	а сам	1	1
693	выше и	1	1
694	так это	1	1
695	и считает	1	1
696	сам себе	1	1
697	в идиоте	1	1
698	человек в	2	1
699	одну из	1	1
700	ни о	1	1
701	принцип построения	1	1
702	самого начала	8	1
703	жизнь в	1	1
704	под влиянием	3	1
705	произвел на	1	1
706	уже давно	1	1
707	на фоне	1	1
708	устах ивана	1	1
709	и она	1	1
710	он изображает	1	1
711	эти слова	3	1
712	время с	1	1
713	с первого	1	1
714	я уже	2	1
715	раскольникова когда	1	1
716	все позволено	2	1
717	человека к	1	1
718	бы меня	1	1
719	образа героя	3	1
720	требует от	1	1
721	с каким-то	2	1
722	нет ни	2	1
723	на ивана	1	1
724	который на	1	1
725	которому пришел	1	1
726	не он	1	1
727	его участие	1	1
728	что весь	1	1
729	после убийства	1	1
730	что же	8	1
731	самого себя	2	1
732	не признал	1	1
733	у ивана	1	1
734	федора павловича	2	1
735	других романах	1	1
736	все сильнее	1	1
737	этого слова	7	1
738	в вас	1	1
739	а к	2	1
740	карамазову в	1	1
741	бога и	1	1
742	ней в	1	1
743	отличается от	2	1
744	характерные для	1	1
745	свое последнее	1	1
746	поступков и	1	1
747	пока еще	2	1
748	которых я	2	1
749	под названием	1	1
750	глубине души	1	1
751	и для	8	1
752	отвечает на	1	1
753	пор еще	1	1
754	должна была	2	1
755	всего произведения	1	1
756	и человек	1	1
757	этот принцип	1	1
758	к диалогу	1	1
759	это как	3	1
760	своей собственной	1	1
761	человек и	2	1
762	об этих	1	1
763	себя самого	11	1
764	жить и	1	1
765	а может	2	1
766	еще более	2	1
767	и ни	1	1
768	не должен	1	1
769	в сердце	1	1
770	будто бы	2	1
771	действительной жизни	1	1
772	теперь же	2	1
773	исповеди и	1	1
774	самоопределения героев	1	1
775	тот же	2	1
776	отношении к	7	1
777	может и	1	1
778	о своем	1	1
779	в свою	1	1
780	достоевским так	1	1
781	достоевский заставляет	2	1
782	между ними	1	1
783	с ней	1	1
784	не знает	6	1
785	сказать что	2	1
786	из-под венца	1	1
787	но этот	2	1
788	идея в	1	1
789	в последнем	2	1
790	себе не	1	1
791	ни был	4	1
792	к действию	1	1
793	к другим	2	1
794	этого протеста	1	1
795	того времени	2	1
796	или во	1	1
797	и сел	1	1
798	я могу	1	1
799	пьян но	1	1
800	как на	2	1
