N	2gram	Tiupa_Lite_2	Istorich
112	о том	2	3
113	но по	1	3
114	здесь не	1	3
115	данном случае	3	3
116	на том	1	3
117	на нее	1	3
118	особого рода	1	3
119	в его	4	3
120	никого не	1	3
121	прежде всего	4	3
122	у него	2	3
123	о себе	3	3
124	так же	1	3
125	а если	2	3
126	стороны и	1	3
127	но это	3	3
128	и от	1	3
129	его не	1	3
130	и все	1	3
131	ее в	1	3
132	все что	2	3
133	ту же	2	2
134	и то	3	2
135	на самом	1	2
136	но тем	4	2
137	здесь и	1	2
138	той же	2	2
139	же как	2	2
140	время от	1	2
141	на себя	2	2
142	из того	2	2
143	частный случай	1	2
144	и он	3	2
145	в ней	4	2
146	как правило	3	2
147	к жизни	2	2
148	по отношению	4	2
149	в качестве	5	2
150	себе и	3	2
151	вследствие чего	1	2
152	как в	1	2
153	в своем	1	2
154	что по	1	2
155	в этот	1	2
156	ни один	1	2
157	во многих	1	2
158	при этом	6	2
159	всех этих	1	2
160	и вот	1	2
161	так и	7	2
162	он у	1	2
163	вовсе не	2	2
164	с тем	2	2
165	и для	3	2
166	и было	1	2
167	и некоторые	1	2
168	такой же	3	2
169	не мог	1	2
170	по той	1	2
171	точки зрения	4	2
172	несомненно что	1	2
173	что было	2	2
174	но они	1	2
175	даже в	4	2
176	ему как	1	2
177	не раз	2	2
178	в то	9	2
179	не имеет	1	2
180	одна из	5	2
181	я буду	1	2
182	в русском	2	2
183	относится к	1	2
184	есть у	1	2
185	вот почему	1	2
186	не исключают	2	2
187	я тебя	2	2
188	и о	1	2
189	говорит и	1	2
190	в другом	3	2
191	не с	3	2
192	одного из	1	2
193	после того	1	2
194	и что	2	2
195	за это	1	2
196	а также	2	2
197	должно было	1	2
198	и большой	1	2
199	все время	1	2
200	в него	2	2
201	же в	2	2
202	же можно	1	2
203	дело с	1	2
204	или сам	1	2
205	а после	1	2
206	с одной	7	2
207	в жизни	2	2
208	что не	2	2
209	а то	1	2
210	себе в	1	2
211	в одном	2	2
212	только на	1	2
213	в особенности	1	2
214	и даже	8	2
215	и др	3	2
216	к более	1	2
217	не было	2	2
218	одной стороны	6	2
219	говорит я	2	2
220	здесь дело	1	2
221	всю жизнь	1	2
222	именно так	1	2
223	и вновь	2	2
224	не видит	2	2
225	и потому	1	2
226	с миром	1	2
227	с тобой	5	2
228	задним числом	1	2
229	можно сказать	1	2
230	он по	1	2
231	от него	1	2
232	еще более	1	2
233	ты не	1	2
234	нет ничего	1	2
235	отношению к	3	2
236	жизни и	4	2
237	а я	1	2
238	только не	1	2
239	он на	2	2
240	начинается с	1	1
241	самом деле	1	1
242	и пошли	1	1
243	отношений в	1	1
244	и до	2	1
245	со своей	2	1
246	и за	2	1
247	из всех	1	1
248	есть не	1	1
249	герой обращается	1	1
250	мы не	4	1
251	мотива с	1	1
252	случае это	2	1
253	на место	1	1
254	исследования в	1	1
255	на войне	1	1
256	вас не	1	1
257	к общему	1	1
258	ни единой	1	1
259	столь же	5	1
260	дела а	1	1
261	говорит у	1	1
262	землю и	1	1
263	но как	2	1
264	со всеми	1	1
265	ответ на	1	1
266	в новом	1	1
267	не просто	1	1
268	свое существование	2	1
269	нет и	1	1
270	отнюдь не	4	1
271	более чем	1	1
272	общего с	1	1
273	по которому	1	1
274	вперед а	1	1
275	к этой	2	1
276	с душой	1	1
277	что это	1	1
278	право на	3	1
279	идут в	2	1
280	и те	1	1
281	на то	1	1
282	забыв о	1	1
283	исходит из	1	1
284	не следует	1	1
285	должна быть	1	1
286	перестает быть	3	1
287	том чтобы	3	1
288	исходит от	1	1
289	подобно тому	2	1
290	и по	1	1
291	человека в	4	1
292	мне в	2	1
293	свое имя	1	1
294	в мире	9	1
295	в глубине	1	1
296	и руки	1	1
297	с другими	1	1
298	в боях	2	1
299	я все	3	1
300	одной из	2	1
301	но уже	2	1
302	она и	1	1
303	случае мы	1	1
304	соответствии с	2	1
305	а за	2	1
306	которой он	1	1
307	ведет к	1	1
308	здесь все	1	1
309	в своей	1	1
310	художественного творчества	2	1
311	смерть как	1	1
312	в такой	2	1
313	где мы	1	1
314	с точки	3	1
315	своего рода	13	1
316	крепче чем	1	1
317	с историческим	1	1
318	ко всему	2	1
319	что этот	1	1
320	однако несомненно	1	1
321	меня ты	1	1
322	вплоть до	3	1
323	из нас	2	1
324	например не	1	1
325	того как	1	1
326	у кого	1	1
327	не помню	1	1
328	казалось бы	1	1
329	имеем дело	1	1
330	она уже	1	1
331	как при	1	1
332	развивается в	1	1
333	такая же	1	1
334	на себе	1	1
335	во всем	1	1
336	образа и	1	1
337	как я	3	1
338	мы и	1	1
339	перед ним	2	1
340	это конечно	1	1
341	об одном	1	1
342	и другим	1	1
343	два момента	1	1
344	всего что	1	1
345	него как	1	1
346	ничего общего	1	1
347	приходит к	1	1
348	с ее	2	1
349	свою очередь	1	1
350	на нем	1	1
351	в ее	2	1
352	только то	1	1
353	в себя	3	1
354	и сам	2	1
355	в образе	1	1
356	можно было	1	1
357	каждого из	1	1
358	в исторической	1	1
359	во второй	1	1
360	является в	1	1
361	он сам	1	1
362	для этого	2	1
363	с ним	2	1
364	сын не	1	1
365	впрочем для	1	1
366	покоя и	1	1
367	мне и	1	1
368	другие и	1	1
369	при котором	1	1
370	за пределами	1	1
371	никак не	1	1
372	с другим	2	1
373	не оставит	1	1
374	времени в	1	1
375	дела с	1	1
376	восходит к	2	1
377	с момента	1	1
378	явление в	1	1
379	обнаруживается в	1	1
380	и только	2	1
381	соединении с	1	1
382	но тут	1	1
383	еще несколько	1	1
384	тех пор	1	1
385	я иду	1	1
386	тот же	2	1
387	хотя бы	2	1
388	жизнь с	1	1
389	исключают друг	1	1
390	неудивительно что	1	1
391	который в	1	1
392	с живыми	1	1
393	не можем	1	1
394	уже в	2	1
395	земли а	1	1
396	тем чтобы	1	1
397	в начале	3	1
398	с какой	1	1
399	одно из	2	1
400	тогда он	1	1
401	пока не	1	1
402	руки и	1	1
403	могло бы	2	1
404	еще некоторых	1	1
405	мы находим	1	1
406	в песне	1	1
407	люди не	1	1
408	тогда как	9	1
409	ее на	1	1
410	но за	1	1
411	только ты	1	1
412	живой и	1	1
413	мы это	1	1
414	не живут	1	1
415	как у	1	1
416	что человек	1	1
417	и прежде	1	1
418	несколько примеров	1	1
419	в соединении	1	1
420	с сыном	1	1
421	себя и	2	1
422	говорит о	1	1
423	однако в	6	1
424	в соответствии	1	1
425	сделать их	1	1
426	которые не	1	1
427	подобного рода	1	1
428	что мы	1	1
429	для этой	1	1
430	в руках	2	1
431	с обратным	1	1
432	всем что	1	1
433	и столь	2	1
434	а так	1	1
435	над ним	2	1
436	к своему	2	1
437	в жизнь	1	1
438	тому как	2	1
439	с тех	1	1
440	по которой	1	1
441	как бы	2	1
442	кто из	1	1
443	не заметил	1	1
444	что же	1	1
445	с этой	2	1
446	когда ты	1	1
447	в основном	1	1
448	своей жизни	1	1
449	при таком	1	1
450	которое и	1	1
451	войти в	1	1
452	которая в	1	1
453	обращается к	3	1
454	тебя за	1	1
455	сын и	1	1
456	у истоков	1	1
457	обстоит дело	1	1
458	властью над	1	1
459	в новый	1	1
460	на фоне	5	1
461	героя и	1	1
462	не знает	2	1
463	от всех	1	1
464	героя в	2	1
465	это и	1	1
466	из этого	1	1
467	у которых	1	1
468	и эта	1	1
469	как на	3	1
470	в таком	1	1
471	этой точки	1	1
472	том числе	2	1
