N	2gram	Propp_Isto_4	Dialekti
315	к своей	3	1
316	надо прибавить	1	1
317	показать что	1	1
318	д или	1	1
319	чего не	1	1
320	к другому	1	1
321	что эти	1	1
322	над которым	1	1
323	и могут	1	1
324	которая при	1	1
325	той же	1	1
326	специально для	1	1
327	так он	1	1
328	а как	2	1
329	им самим	1	1
330	он также	2	1
331	если я	1	1
332	это совершенно	1	1
333	мы не	1	1
334	он как	1	1
335	что иное	3	1
336	на себя	4	1
337	но даже	1	1
338	частный случай	4	1
339	себе что	1	1
340	форма форма	1	1
341	и самого	1	1
342	иное как	3	1
343	что по	1	1
344	говорит и	1	1
345	в различных	1	1
346	так если	1	1
347	бы мы	2	1
348	природу в	1	1
349	во всех	1	1
350	его так	1	1
351	другой более	1	1
352	сам его	1	1
353	мы будем	1	1
354	не говорят	1	1
355	вообще как	1	1
356	себя за	1	1
357	эта связь	5	1
358	его на	4	1
359	дает нам	4	1
360	как образ	1	1
361	в связи	2	1
362	вспомним что	1	1
363	что земля	1	1
364	что нет	1	1
365	когда он	6	1
366	и наконец	1	1
367	говорит об	2	1
368	его к	3	1
369	как иначе	1	1
370	и к	1	1
371	найти много	1	1
372	есть ли	1	1
373	говорится в	1	1
374	и говорит	1	1
375	нему с	1	1
376	к чему	1	1
377	еще на	1	1
378	отдельности мы	1	1
379	бы объяснить	1	1
380	большей части	1	1
381	так в	4	1
382	не привлекается	1	1
383	быть как	1	1
384	для которых	1	1
385	взят как	1	1
386	но его	1	1
387	в мышлении	2	1
388	не могла	1	1
389	и если	3	1
390	вообще не	1	1
391	при этом	3	1
392	интересно и	1	1
393	на одну	1	1
394	и почему	1	1
395	и эти	1	1
396	не к	2	1
397	в силу	5	1
398	или другое	1	1
399	и по	5	1
400	людей и	1	1
401	так например	2	1
402	или иных	1	1
403	служащий для	1	1
404	таким образом	10	1
405	по его	2	1
406	бы они	1	1
407	количество их	1	1
408	здесь мы	2	1
409	о движении	1	1
410	указывали на	1	1
411	главным образом	2	1
412	и заменить	1	1
413	мы уже	5	1
414	них не	1	1
415	а по	4	1
416	по смыслу	1	1
417	на ту	1	1
418	с целью	2	1
419	они тоже	1	1
420	на каком	1	1
421	или наконец	1	1
422	его в	9	1
423	дома и	1	1
424	с неба	1	1
425	сказать я	1	1
426	уже знаем	1	1
427	то все	1	1
428	ты мне	1	1
429	и тем	2	1
430	еще одно	1	1
431	эти же	1	1
432	он является	1	1
433	убежден в	1	1
434	она и	1	1
435	цвет есть	2	1
436	видим ее	1	1
437	показывает что	10	1
438	в этой	2	1
439	этого не	2	1
440	со своими	1	1
441	не всегда	6	1
442	они являются	1	1
443	имеет форму	2	1
444	сказал он	1	1
445	с такой	1	1
446	в развитии	1	1
447	потому и	1	1
448	дает свой	1	1
449	и становится	1	1
450	только тем	1	1
451	но я	1	1
452	что между	1	1
453	также есть	2	1
454	именно и	1	1
455	наконец даже	1	1
456	могла быть	1	1
457	указать что	2	1
458	на свою	1	1
459	представление о	1	1
460	знаем что	7	1
461	и они	2	1
462	связь есть	1	1
463	мир и	1	1
464	но он	4	1
465	том чтобы	1	1
466	тем не	2	1
467	действительно есть	1	1
468	этих и	1	1
469	убить его	1	1
470	в меня	1	1
471	где нет	1	1
472	вообще на	1	1
473	всегда имеет	1	1
474	и очень	1	1
475	ему как	2	1
476	власть в	1	1
477	их очень	1	1
478	тем самым	1	1
479	мы пока	2	1
480	то чего	3	1
481	того как	4	1
482	и вместо	1	1
483	как таковых	1	1
484	в царство	2	1
485	которых и	1	1
486	этого обряда	1	1
487	под этим	1	1
488	именно с	1	1
489	что тот	1	1
490	этих двух	1	1
491	которые и	1	1
492	явление в	1	1
493	показывает как	2	1
494	действительно в	1	1
495	по своей	2	1
496	меня и	2	1
497	и его	10	1
498	связи с	3	1
499	вот почему	1	1
500	здесь же	1	1
501	как будто	1	1
502	однако это	1	1
503	не потому	1	1
504	у меня	1	1
505	не могут	2	1
506	когда мы	1	1
507	иногда даже	3	1
508	же самое	2	1
509	должны быть	1	1
510	с полной	1	1
511	это ему	2	1
512	на это	2	1
513	где он	1	1
514	на предмет	1	1
515	с образом	1	1
516	правда не	1	1
517	тогда я	1	1
518	также имеет	1	1
519	совершенно правильно	1	1
520	нужно однако	1	1
521	здесь не	4	1
522	на другой	1	1
523	в голову	1	1
524	почему и	2	1
525	и этим	2	1
526	то время	1	1
527	на том	2	1
528	что у	3	1
529	в образе	3	1
530	на нее	1	1
531	котором нет	1	1
532	и каждый	1	1
533	в результате	1	1
534	часто в	1	1
535	имеется в	2	1
536	основана на	2	1
537	и смерть	1	1
538	и там	2	1
539	то они	1	1
540	это происходит	2	1
541	форме мы	1	1
542	таков например	2	1
543	но мы	3	1
544	происходит не	1	1
545	все его	1	1
546	доходит до	1	1
547	и три	1	1
548	переходит в	3	1
549	ним и	1	1
550	и только	5	1
551	тотчас же	1	1
552	нельзя сказать	1	1
553	и подобных	1	1
554	нему на	1	1
555	представления о	3	1
556	а именно	3	1
557	вот эту	1	1
558	есть такой	1	1
559	вода и	2	1
560	как нечто	3	1
561	есть вопрос	1	1
562	или же	3	1
563	играет роль	2	1
564	себя в	2	1
565	из которого	1	1
566	есть в	2	1
567	можно установить	1	1
568	не можем	1	1
569	уже в	2	1
570	море и	1	1
571	не дает	2	1
572	при помощи	10	1
573	и других	3	1
574	он имеет	1	1
575	он может	2	1
576	был бы	1	1
577	земли и	2	1
578	пока не	1	1
579	прибавить что	4	1
580	не для	1	1
581	с этими	2	1
582	у него	5	1
583	ею как	1	1
584	никуда не	2	1
585	да это	1	1
586	и показывает	1	1
587	почему не	1	1
588	есть выражение	1	1
589	от того	2	1
590	и вместе	1	1
591	во главе	1	1
592	смерти и	1	1
593	в очень	1	1
594	одно обстоятельство	1	1
595	во власти	1	1
596	перешли в	1	1
597	материал который	1	1
598	или иначе	1	1
599	говорить и	1	1
600	эти две	1	1
601	такое же	4	1
602	мы еще	1	1
603	по большей	1	1
604	и др	5	1
605	разумеется мы	1	1
606	связано с	1	1
607	не верит	1	1
608	превращается в	7	1
609	а на	4	1
610	с торжеством	1	1
611	зависит от	1	1
612	на солнце	1	1
613	именно так	1	1
614	его как	2	1
615	должны поставить	1	1
616	и я	1	1
617	когда она	1	1
618	там где	3	1
619	и уже	1	1
620	меня не	3	1
621	абстрактное понятие	1	1
622	становится ясным	1	1
623	два года	2	1
624	уже давно	1	1
625	входить в	3	1
626	образ так	1	1
627	вместе с	6	1
628	представить себе	1	1
629	к другой	1	1
630	а она	1	1
631	в европе	1	1
632	ничего этого	1	1
633	к своему	3	1
634	в брак	2	1
635	на тот	1	1
636	наряду с	3	1
637	можно его	1	1
638	перед нами	3	1
639	находятся в	1	1
640	впрочем это	1	1
641	это его	1	1
642	быть только	1	1
643	происходит в	2	1
644	с которым	1	1
645	по существу	3	1
646	в аид	2	1
647	или другого	1	1
648	что мы	3	1
649	болезнь и	1	1
650	видно что	1	1
651	между прочим	2	1
652	только еще	1	1
653	от нас	1	1
654	но для	2	1
655	неба и	1	1
656	это уже	2	1
657	только одна	2	1
658	этих случаях	8	1
659	указать на	3	1
660	для выражения	1	1
661	действует так	1	1
662	она может	1	1
663	что кто-то	1	1
664	поэтому она	1	1
665	и перед	1	1
666	она уже	1	1
667	для нас	3	1
668	к этой	3	1
669	и хотят	1	1
670	за него	1	1
671	а также	3	1
672	исключительно в	1	1
673	что вообще	1	1
674	через реку	1	1
675	всегда только	1	1
676	к ее	1	1
677	поскольку это	1	1
678	между ними	3	1
679	от своего	3	1
680	к его	1	1
681	все к	1	1
682	не что	3	1
683	и мертвая	4	1
684	а я	1	1
685	и другие	3	1
686	однако мы	1	1
687	небо и	1	1
688	они не	1	1
689	который не	1	1
690	все что	4	1
