N	2gram	Bakhtin_Fr_1	RusskieA
421	и вообще	3	1
422	стремление к	2	1
423	мы рассмотрим	1	1
424	его через	1	1
425	что им	1	1
426	но здесь	1	1
427	дальнейшего развития	1	1
428	их но	1	1
429	из основных	2	1
430	богатством и	1	1
431	немного на	1	1
432	вот почему	1	1
433	как особую	1	1
434	в раннем	1	1
435	очень ярко	1	1
436	и та	1	1
437	второй половине	2	1
438	в риме	2	1
439	в глаза	1	1
440	ли не	1	1
441	рождения и	1	1
442	даже у	1	1
443	и объяснить	1	1
444	можно сказать	2	1
445	они ничего	1	1
446	греков и	1	1
447	нас в	1	1
448	к нему	3	1
449	не могло	1	1
450	и во	3	1
451	стоит и	1	1
452	во всей	3	1
453	в форме	3	1
454	наконец в	1	1
455	и следовательно	1	1
456	дома в	1	1
457	было бы	1	1
458	это приводит	1	1
459	веселье и	1	1
460	бросается в	1	1
461	и античных	1	1
462	рассуждение о	1	1
463	в отрыве	2	1
464	что он	3	1
465	которых они	1	1
466	и действительно	1	1
467	например на	1	1
468	и так	2	1
469	до нас	3	1
470	который в	1	1
471	смерти как	1	1
472	приводил к	1	1
473	и раньше	1	1
474	что нам	1	1
475	в область	1	1
476	бы ни	2	1
477	жизни как	3	1
478	с которыми	1	1
479	античности и	2	1
480	есть в	5	1
481	какой-то особой	1	1
482	уже в	1	1
483	же в	2	1
484	черты этого	1	1
485	смысла в	1	1
486	основные мотивы	1	1
487	земли и	5	1
488	всяком случае	1	1
489	в животном	1	1
490	с этими	1	1
491	случае не	1	1
492	изучения народных	1	1
493	не могут	3	1
494	от того	2	1
495	смерти и	2	1
496	в очень	1	1
497	же деле	3	1
498	влияние на	7	1
499	к которому	1	1
500	еще и	5	1
501	исторического развития	2	1
502	что не	2	1
503	говорит о	1	1
504	в изобилии	1	1
505	уже почти	1	1
506	в любой	1	1
507	с церковными	1	1
508	которых мы	1	1
509	у других	2	1
510	и самый	2	1
511	однако и	1	1
512	сколько в	1	1
513	жизнь в	1	1
514	точек зрения	1	1
515	подобного рода	1	1
516	мы остановимся	4	1
517	свое внимание	1	1
518	пр и	1	1
519	под влиянием	1	1
520	и служит	1	1
521	жизнь которым	1	1
522	уже давно	1	1
523	этой же	1	1
524	представления о	2	1
525	весенний и	1	1
526	входили в	1	1
527	нет он	1	1
528	некоторые из	2	1
529	с рождением	3	1
530	с общей	1	1
531	зрения он	1	1
532	из которых	1	1
533	в пределах	1	1
534	по своему	8	1
535	наряду с	2	1
536	в той	5	1
537	и смерти	1	1
538	подводя итоги	1	1
539	друг с	1	1
540	есть и	1	1
541	поэтому они	1	1
542	самом же	3	1
543	что мы	2	1
544	с последним	1	1
545	слово для	1	1
546	в так	1	1
547	было освящено	1	1
548	но для	3	1
549	кроме того	2	1
550	это как	4	1
551	под названием	1	1
552	не является	3	1
553	очень интересный	1	1
554	форм и	9	1
555	при таком	2	1
556	от него	2	1
557	и все	5	1
558	или такие	1	1
559	важное значение	1	1
560	люди в	1	1
561	они полностью	1	1
562	римские сатурналии	1	1
563	и различные	1	1
564	но оно	1	1
565	как веселая	1	1
566	между ними	4	1
567	не знает	6	1
568	сказать что	6	1
569	какова их	1	1
570	отношению к	1	1
571	оно не	1	1
572	в заключение	2	1
573	жизни и	7	1
574	в таком	2	1
575	также не	1	1
576	они не	1	1
577	как на	1	1
578	во всяком	1	1
579	все что	1	1
