N	2gram	Vinokur_Ku_2	Psycholo
139	и именно	1	4
140	казалось бы	3	4
141	у нас	12	4
142	указывает на	1	4
143	по сравнению	2	4
144	на примере	2	4
145	мы могли	2	4
146	внимание на	1	4
147	в его	5	4
148	в него	1	4
149	только что	1	4
150	этот вопрос	6	4
151	содержания и	1	4
152	в конце	4	4
153	должен был	1	4
154	от того	4	4
155	прежде всего	8	4
156	которых мы	2	4
157	там где	5	4
158	в частности	2	4
159	сравнению с	1	4
160	именно это	1	4
161	имеет дело	1	4
162	в результате	4	4
163	и все	2	4
164	а в	3	4
165	не есть	1	4
166	совершенно справедливо	1	3
167	сам по	1	3
168	тем же	2	3
169	смысл этого	1	3
170	в их	2	3
171	по его	1	3
172	той же	2	3
173	мы не	1	3
174	и о	4	3
175	и на	6	3
176	в ее	1	3
177	он говорит	1	3
178	как в	3	3
179	в которой	1	3
180	из этих	1	3
181	он не	3	3
182	состоит в	2	3
183	не как	2	3
184	в силу	7	3
185	так например	1	3
186	можно было	9	3
187	в другом	2	3
188	об этом	5	3
189	это не	6	3
190	т д	14	3
191	меньше всего	1	3
192	ни в	4	3
193	и уже	1	3
194	мы с	2	3
195	в этих	1	3
196	вопрос о	9	3
197	но он	1	3
198	и вся	1	3
199	вовсе не	9	3
200	есть нечто	1	3
201	самого начала	1	3
202	одна из	1	3
203	иметь в	2	3
204	но только	4	3
205	этом отношении	3	3
206	в каком	4	3
207	не могут	5	3
208	данном случае	2	3
209	с самого	1	3
210	так в	3	3
211	идет речь	1	3
212	что у	2	3
213	так и	4	3
214	это только	2	3
215	что и	3	3
216	и только	1	3
217	формой и	1	3
218	что здесь	1	3
219	мне кажется	2	3
220	тот же	5	3
221	которое мы	1	3
222	так что	1	3
223	можно на	1	3
224	для него	1	3
225	т п	24	3
226	у него	3	3
227	уже совершенно	1	3
228	что на	4	3
229	со стороны	4	3
230	и между	1	3
231	на этот	2	3
232	и составляет	1	3
233	была бы	4	3
234	с которым	1	3
235	в строении	1	3
236	в данном	4	3
237	в той	2	3
238	лучшем случае	3	3
239	заставляет нас	1	3
240	для нас	4	3
241	целый ряд	5	3
242	мы должны	2	3
243	хотя бы	9	3
244	в свою	2	3
245	в лучшем	3	3
246	и сейчас	2	3
247	имеет место	1	3
248	и другие	1	3
249	по поводу	2	3
250	это в	2	3
251	к этому	4	3
252	ту же	6	2
253	же как	2	2
254	того же	3	2
255	в сердце	1	2
256	это и	3	2
257	что когда	3	2
258	по преимуществу	2	2
259	и до	2	2
260	должна быть	5	2
261	едва ли	1	2
262	отношения к	2	2
263	а как	1	2
264	не кажется	1	2
265	что между	2	2
266	к разряду	1	2
267	время как	1	2
268	что иное	1	2
269	и он	1	2
270	он был	1	2
271	иное как	1	2
272	это действительно	1	2
273	с его	1	2
274	будем иметь	1	2
275	предположить что	1	2
276	на самом	2	2
277	по отношению	1	2
278	очевидно что	2	2
279	себе и	1	2
280	отличие от	2	2
281	и нам	1	2
282	с этим	3	2
283	перед нами	4	2
284	что по	1	2
285	бы сказать	2	2
286	все эти	12	2
287	в нашем	7	2
288	вопроса о	6	2
289	еще один	1	2
290	есть одна	1	2
291	в нашей	4	2
292	и вот	5	2
293	том чтобы	1	2
294	одной и	1	2
295	что от	1	2
296	действительно так	1	2
297	ином виде	1	2
298	и следовательно	2	2
299	но все	4	2
300	котором говорит	1	2
301	в каждом	1	2
302	каком отношении	1	2
303	и с	7	2
304	в глазах	2	2
305	немедленно же	1	2
306	материал для	2	2
307	только о	2	2
308	о которых	3	2
309	все равно	2	2
310	чем в	3	2
311	должно быть	4	2
312	бы на	2	2
313	и при	1	2
314	в котором	1	2
315	с точки	8	2
316	его мнению	1	2
317	в отличие	2	2
318	в которых	2	2
319	несомненно что	1	2
320	и той	1	2
321	сами по	1	2
322	влечет за	1	2
323	том и	1	2
324	и под	1	2
325	что есть	1	2
326	в отношении	2	2
327	деле это	1	2
328	в то	4	2
329	дело в	1	2
330	того как	2	2
331	что самое	1	2
332	искусство которое	1	2
333	во всем	1	2
334	большее количество	1	2
335	ли не	2	2
336	отличается от	3	2
337	если же	1	2
338	должен быть	5	2
339	знаем что	3	2
340	в себя	1	2
341	приводит к	5	2
342	на том	2	2
343	принять во	1	2
344	не с	1	2
345	мог бы	1	2
346	когда в	2	2
347	наше внимание	1	2
348	что дело	1	2
349	понятно что	1	2
350	и даже	2	2
351	ничего не	4	2
352	или иной	1	2
353	находится в	1	2
354	следует понимать	1	2
355	можно сказать	4	2
356	пор пока	1	2
357	самом процессе	1	2
358	в форме	3	2
359	слов и	2	2
360	тех пор	2	2
361	как например	1	2
362	этом смысле	5	2
363	быть и	1	2
364	в большей	3	2
365	обе эти	1	2
366	что даже	1	2
367	вплотную к	1	2
368	их не	2	2
369	два типа	1	2
370	возможно большее	1	2
371	в качестве	8	2
372	связи с	3	2
373	ни одного	1	2
374	каким образом	1	2
375	речь в	5	2
376	мы знаем	4	2
377	представить себе	2	2
378	мы находим	1	2
379	в одном	1	2
380	само по	5	2
381	нет в	1	2
382	даже и	2	2
383	чтобы показать	1	2
384	с той	2	2
385	обратить внимание	2	2
386	до конца	3	2
387	с помощью	7	2
388	по существу	5	2
389	с этой	2	2
390	этом случае	2	2
391	все это	5	2
392	что касается	2	2
393	составляет основу	1	2
394	до чего	1	2
395	своего материала	1	2
396	находит свое	1	2
397	конце концов	3	2
398	же в	3	2
399	давно уже	1	2
400	до тех	1	2
401	между ними	1	2
402	не знает	3	2
403	не что	1	2
404	себе не	2	2
405	но еще	1	2
406	гораздо более	3	2
407	этом совершенно	1	1
408	смысле слова	2	1
409	речь идет	2	1
410	и самым	1	1
411	в сфере	3	1
412	смысл который	1	1
413	в такой	1	1
414	совершенно новый	1	1
415	он может	1	1
416	только потому	8	1
417	идет о	1	1
418	мы имели	1	1
419	все те	1	1
420	из всех	1	1
421	но никто	1	1
422	на такие	2	1
423	contradictio in	1	1
424	in adjecto	1	1
425	в каждый	2	1
426	время что	1	1
427	поэзии не	1	1
428	которое не	1	1
429	мы и	1	1
430	конечно и	2	1
431	с нашими	1	1
432	при сохранении	1	1
433	двух тем	1	1
434	так называемые	2	1
435	себе что	1	1
436	с большим	1	1
437	следовательно в	1	1
438	и говорить	1	1
439	большей частью	1	1
440	фактам но	1	1
441	способ выражения	1	1
442	на них	1	1
443	что составляет	1	1
444	столь же	1	1
445	в чем	1	1
446	чуть ли	1	1
447	как таковая	1	1
448	то мы	1	1
449	могло быть	1	1
450	правильно указывает	1	1
451	мы будем	2	1
452	но как	1	1
453	а только	3	1
454	что язык	1	1
455	к выполнению	1	1
456	не все	3	1
457	и никак	1	1
458	отношение к	1	1
459	не просто	2	1
460	или иное	3	1
461	к сожалению	1	1
462	относится к	1	1
463	и такое	1	1
464	и вовсе	2	1
465	общего с	1	1
466	чтобы мы	1	1
467	данный момент	3	1
468	под этой	1	1
469	дает нам	2	1
470	противоречие в	1	1
471	что нет	1	1
472	еще и	2	1
473	и где	2	1
474	как вполне	1	1
475	кто не	1	1
476	хотя и	4	1
477	в каком-то	1	1
478	в действительности	1	1
479	этой цели	2	1
480	от этого	2	1
481	что слово	3	1
482	за собой	2	1
483	характер как	1	1
484	себе как	1	1
485	в литературном	1	1
486	исключительно на	1	1
487	как-то не	1	1
488	что так	1	1
489	ни одна	1	1
490	то обстоятельство	7	1
491	в известном	1	1
492	в последнее	1	1
493	нами в	1	1
494	в употреблении	1	1
495	тому же	1	1
496	во многих	1	1
497	в ухе	1	1
498	в наших	1	1
499	слово это	6	1
500	этот процесс	1	1
501	по ложному	1	1
502	больше всего	1	1
503	главным образом	3	1
504	сказать в	1	1
505	образом для	1	1
506	и вообще	2	1
507	которая является	1	1
508	первой части	1	1
509	этого вопроса	3	1
510	до которой	1	1
511	привести в	2	1
512	дело именно	1	1
513	оправдание в	1	1
514	по своему	1	1
515	в английском	1	1
516	это по-видимому	1	1
517	себе совершенно	1	1
518	свою силу	1	1
519	языком и	1	1
520	его от	1	1
521	которым не	1	1
522	эта же	1	1
523	поскольку она	1	1
524	в одну	2	1
525	смысле в	1	1
526	могла бы	2	1
527	борьбы и	1	1
528	а когда	1	1
529	различие между	3	1
530	том случае	2	1
531	для примера	2	1
532	принцип и	1	1
533	на этой	4	1
534	сошлюсь на	1	1
535	того или	2	1
536	раз те	1	1
537	на протяжении	1	1
538	бы нам	1	1
539	и наша	1	1
540	и дает	1	1
541	уж не	1	1
542	бы совершенно	1	1
543	о характере	2	1
544	но уже	2	1
545	действия а	1	1
546	самый характер	1	1
547	этого слова	5	1
548	это положение	2	1
549	далеко не	1	1
550	в научном	1	1
551	и вне	1	1
552	оно имеет	1	1
553	больше внимания	2	1
554	не мог	1	1
555	что значит	2	1
556	как некоторое	2	1
557	уверен что	1	1
558	выступает на	1	1
559	мысль и	2	1
560	что такое	3	1
561	эти вместе	1	1
562	в следующем	1	1
563	которого является	1	1
564	бы к	1	1
565	к сложному	1	1
566	толстой когда	1	1
567	то для	3	1
568	что вся	1	1
569	вторая часть	1	1
570	важным для	1	1
571	от себя	1	1
572	есть contradictio	1	1
573	признать что	1	1
574	образом через	1	1
575	не менее	7	1
576	доказательством этого	1	1
577	принимают в	1	1
578	точно также	1	1
579	эту можно	1	1
580	не раз	1	1
581	в корне	2	1
582	точку зрения	1	1
583	которые в	1	1
584	данного речевого	2	1
585	был только	1	1
586	по крайней	6	1
587	речи в	6	1
588	более сложные	1	1
589	их в	1	1
590	тому чтобы	1	1
591	того кто	1	1
592	бы быть	1	1
593	формы как	1	1
594	даже в	1	1
595	этой работы	1	1
596	что сказано	1	1
597	если и	3	1
598	случае в	1	1
599	она не	2	1
600	хотелось бы	2	1
601	то специфическое	1	1
602	на котором	1	1
603	тогда когда	1	1
604	и вместо	1	1
605	только из	1	1
606	в процессе	3	1
607	и два	1	1
608	взглянуть на	2	1
609	в театре	1	1
610	к такому	1	1
611	в структуре	1	1
612	не имеет	4	1
613	это мы	1	1
614	говорят не	1	1
615	на язык	1	1
616	под этим	2	1
617	явление в	1	1
618	в русском	10	1
619	работу и	1	1
620	вместо того	1	1
621	имеет совершенно	1	1
622	понимать под	1	1
623	только с	1	1
624	доказать что	2	1
625	ли нам	1	1
626	в области	11	1
627	имеем здесь	1	1
628	обстоятельство что	7	1
629	здесь совершенно	1	1
630	лежит в	1	1
631	в других	1	1
632	должны быть	2	1
633	русском языке	10	1
634	имеет еще	1	1
635	прав если	1	1
636	которые несомненно	1	1
637	в особую	1	1
638	на это	3	1
639	поставить вопрос	2	1
640	всегда в	1	1
641	обычно в	1	1
642	к вину	1	1
643	же совершенно	1	1
644	что рядом	1	1
645	элементы в	1	1
646	в деревне	1	1
647	с ее	1	1
648	как не	3	1
649	свою очередь	2	1
650	однако несмотря	1	1
651	здесь не	3	1
652	без всякого	1	1
653	очень невелик	1	1
654	и от	2	1
655	последнее время	3	1
656	то или	3	1
657	от обычного	1	1
658	уже с	1	1
659	только то	1	1
660	она может	1	1
661	то время	1	1
662	уяснить себе	1	1
663	то как	1	1
664	имею в	1	1
665	трудно придумать	1	1
666	в фактах	1	1
667	и которые	1	1
668	здесь нет	1	1
669	во многом	1	1
670	сказано выше	1	1
671	подойти к	1	1
672	что подобное	1	1
673	в которые	3	1
674	основана на	1	1
675	составные части	1	1
676	в некоторой	1	1
677	быть может	1	1
678	нас принято	1	1
679	из основных	1	1
680	с полным	1	1
681	часто и	1	1
682	говорит об	1	1
683	этом последнем	1	1
684	становится уже	1	1
685	после того	2	1
686	и просто	1	1
687	в значительной	1	1
688	каждом данном	1	1
689	звуков в	1	1
690	в конечном	2	1
691	нас в	1	1
692	для каждой	1	1
693	к нему	2	1
694	и приводит	2	1
695	гораздо чаще	1	1
696	или иные	1	1
697	язык и	2	1
698	том или	1	1
699	между тем	6	1
700	русской литературе	1	1
701	отрицательный ответ	1	1
702	переходит в	1	1
703	всех наших	1	1
704	нуждается в	2	1
705	убедимся что	1	1
706	крайней мере	6	1
707	вслед за	1	1
708	вообще и	2	1
709	найти и	1	1
710	и несмотря	1	1
711	не так	1	1
712	и следует	1	1
713	в каких	1	1
714	характеры в	1	1
715	показывают что	1	1
716	но так	2	1
717	которое было	2	1
718	фабула и	1	1
719	что только	1	1
720	той обстановки	1	1
721	одной из	1	1
722	он уж	1	1
723	однако в	1	1
724	в какой	1	1
725	в вопросе	1	1
726	отказ от	2	1
727	то в	1	1
728	или же	2	1
729	здесь с	1	1
730	мало того	2	1
731	обстановки в	2	1
732	уже не	8	1
733	я имею	1	1
734	примеры из	1	1
735	еще одно	3	1
736	в поэзии	1	1
737	в виде	1	1
738	кажется что	1	1
739	в понятие	1	1
740	за счет	2	1
741	то этот	1	1
742	слова может	1	1
743	этого процесса	1	1
744	или даже	1	1
745	конечном счете	2	1
746	данной речи	1	1
747	его и	1	1
748	не сам	1	1
749	и их	1	1
750	могло бы	1	1
751	слова в	6	1
752	у нее	1	1
753	второй части	1	1
754	но что	2	1
755	заметить что	1	1
756	в руки	1	1
757	или ином	1	1
758	своего рассмотрения	1	1
759	в последние	1	1
760	нет и	1	1
761	те или	1	1
762	как у	2	1
763	значение которое	1	1
764	сюда же	2	1
765	высокой степени	1	1
766	совершенно ином	1	1
767	я был	1	1
768	чем он	1	1
769	совпадает с	1	1
770	и др	1	1
771	что не	6	1
772	что для	2	1
773	этом слове	2	1
774	он передает	1	1
775	превращается в	2	1
776	имеет свойства	1	1
777	не было	4	1
778	легко и	1	1
779	и управляется	1	1
780	не то	2	1
781	произведение в	1	1
782	речи и	5	1
783	в одно	1	1
784	если не	1	1
785	в речи	6	1
786	мы видели	2	1
787	между собою	1	1
788	смысле или	1	1
789	решительно не	1	1
790	все более	1	1
791	видели в	1	1
792	ни на	2	1
793	прямо сказать	1	1
794	как есть	1	1
795	это имеет	1	1
796	мы говорим	2	1
797	здесь уже	1	1
798	так мы	2	1
799	должно составить	1	1
800	конечно не	2	1
801	слишком много	1	1
802	у автора	1	1
803	смысле этого	2	1
804	что же	5	1
805	и там	1	1
806	да и	6	1
807	как к	1	1
808	согласно которому	1	1
809	в очень	1	1
810	к проблеме	1	1
811	том смысле	1	1
812	может служить	2	1
813	каждый данный	2	1
814	только для	2	1
815	но это	3	1
816	но для	3	1
817	самое существенное	1	1
818	письме к	1	1
819	всего в	3	1
820	ее можно	1	1
821	которые никак	1	1
822	и часто	1	1
823	указать на	1	1
824	совершается в	1	1
825	чтобы понять	2	1
826	истинный смысл	1	1
827	не представляет	1	1
828	нас совершенно	1	1
829	который является	1	1
830	как эта	1	1
831	вот это	1	1
832	у них	1	1
833	же к	1	1
834	тем более	1	1
835	и смысл	1	1
836	ни к	15	1
837	будто бы	2	1
838	значении но	1	1
839	все они	2	1
840	я в	1	1
841	что вообще	1	1
842	не способные	1	1
843	мы в	2	1
844	за этим	2	1
845	вопрос как	1	1
846	нам не	2	1
847	может и	1	1
848	с ними	2	1
849	не своим	1	1
850	возможно более	1	1
851	указывал что	2	1
852	этой проблемы	1	1
853	это на	1	1
854	для нашего	1	1
855	игры и	1	1
856	или иного	2	1
857	особенность эта	1	1
858	можно привести	1	1
859	у которых	1	1
860	не у	1	1
861	не трудно	1	1
862	строится на	2	1
863	своих частей	1	1
864	внутри одного	1	1
865	однако мы	1	1
866	именно здесь	1	1
867	понимать что	1	1
868	каждое слово	1	1
869	во всяком	5	1
870	этой точки	2	1
871	ничего общего	1	1
