N	2gram	Voloshinov_2	Istorich
197	точка зрения	1	2
198	значение и	2	2
199	ответ на	2	2
200	отличие от	3	2
201	относится к	3	2
202	как в	1	2
203	однако не	1	2
204	и как	6	2
205	в круг	1	2
206	в действительности	1	2
207	от этого	2	2
208	в целом	1	2
209	производства в	1	2
210	в тех	2	2
211	в себе	4	2
212	как он	1	2
213	его но	1	2
214	и если	1	2
215	как оно	1	2
216	в нем	11	2
217	связанные с	1	2
218	он не	3	2
219	всех этих	1	2
220	и вот	1	2
221	мы получим	1	2
222	то ни	5	2
223	ее нельзя	1	2
224	мы постараемся	3	2
225	и тем	4	2
226	но уже	1	2
227	нет в	1	2
228	исследование форм	1	2
229	мы видели	4	2
230	должно быть	3	2
231	и конец	1	2
232	для него	9	2
233	что такое	1	2
234	на первых	1	2
235	в отличие	3	2
236	только для	1	2
237	по мере	4	2
238	но они	2	2
239	а иногда	3	2
240	эти две	1	2
241	как о	2	2
242	в русской	1	2
243	самого начала	5	2
244	тогда когда	1	2
245	одна из	7	2
246	всего сказанного	1	2
247	только с	2	2
248	развития как	1	2
249	не могут	1	2
250	не есть	3	2
251	в ее	3	2
252	мысль о	1	2
253	с самого	5	2
254	приводит к	2	2
255	и когда	1	2
256	на нее	1	2
257	ясно что	1	2
258	целое и	2	2
259	еще в	1	2
260	мы в	1	2
261	поэтому в	2	2
262	с ним	1	2
263	ничего не	4	2
264	между тем	6	2
265	первых порах	1	2
266	в конечном	1	2
267	во всей	1	2
268	и только	1	2
269	здесь в	2	2
270	это приводит	1	2
271	с той	1	2
272	тот же	1	2
273	одной из	3	2
274	дело с	1	2
275	их не	1	2
276	именно на	1	2
277	себя в	2	2
278	как процесс	2	2
279	ни было	6	2
280	оно в	1	2
281	это значение	1	2
282	здесь же	1	2
283	в данной	4	2
284	его и	3	2
285	был бы	1	2
286	не так	2	2
287	вовсе не	11	2
288	само по	1	2
289	как раз	4	2
290	были бы	1	2
291	в особенности	2	2
292	со стороны	1	2
293	еще и	1	2
294	а с	2	2
295	в середине	1	2
296	что не	2	2
297	говорит о	1	2
298	в некоторых	1	2
299	связано с	3	2
300	не на	2	2
301	его как	1	2
302	что нельзя	1	2
303	вступает в	2	2
304	xix века	2	2
305	конечно не	4	2
306	этих случаях	1	2
307	оказаться что	1	2
308	как бы	19	2
309	в основном	4	2
310	и часто	1	2
311	не существует	3	2
312	и от	3	2
313	бы в	4	2
314	всякого рода	1	2
315	ни к	1	2
316	первобытного мышления	2	2
317	не дает	1	2
318	между ними	2	2
319	их нельзя	1	2
320	из этого	1	2
321	самое что	1	2
322	в виде	2	2
323	это было	2	2
324	к этому	5	2
325	можно назвать	1	2
326	придем к	1	1
327	можно говорить	1	1
328	также что	1	1
329	речь идет	1	1
330	с конкретными	1	1
331	относится и	1	1
332	этой связи	4	1
333	формы этой	2	1
334	связана с	2	1
335	и то	3	1
336	не делает	1	1
337	на самом	7	1
338	это и	1	1
339	но тем	1	1
340	не меняется	1	1
341	тем же	4	1
342	с целым	1	1
343	в глубь	1	1
344	противном случае	2	1
345	между ним	1	1
346	уже по	1	1
347	действительности такой	1	1
348	к уничтожению	1	1
349	этом направлении	1	1
350	нашей науки	1	1
351	мы уже	6	1
352	его не	1	1
353	а как	4	1
354	из всего	2	1
355	что уже	1	1
356	ответить на	1	1
357	или с	1	1
358	найти для	1	1
359	имеет свою	1	1
360	приводят к	1	1
361	он как	1	1
362	говорить о	1	1
363	на себя	1	1
364	эпохи в	1	1
365	бы с	1	1
366	века во	1	1
367	которые он	1	1
368	связи со	1	1
369	он был	2	1
370	иное как	2	1
371	не найдем	1	1
372	к целому	4	1
373	время в	1	1
374	ними в	1	1
375	как если	4	1
376	совсем не	1	1
377	но как	2	1
378	только тогда	1	1
379	таком положении	1	1
380	вступают в	1	1
381	понято и	1	1
382	иногда и	3	1
383	или иное	1	1
384	иные формы	1	1
385	основная задача	2	1
386	отнюдь не	8	1
387	и я	1	1
388	в истории	3	1
389	независимо от	2	1
390	это одно	2	1
391	что именно	1	1
392	поскольку они	1	1
393	дает нам	1	1
394	стороны и	2	1
395	словом в	1	1
396	как нам	1	1
397	в противном	2	1
398	как таковое	1	1
399	и хотя	1	1
400	в этот	1	1
401	вернуться в	1	1
402	то в	1	1
403	в которой	1	1
404	и у	2	1
405	заключенной в	1	1
406	в нашем	2	1
407	бы не	2	1
408	из этих	1	1
409	он начинает	1	1
410	но он	1	1
411	тому же	2	1
412	ее как	1	1
413	но ведь	3	1
414	этот вывод	1	1
415	жизни вообще	1	1
416	а просто	1	1
417	так сказать	14	1
418	целого они	1	1
419	о которой	1	1
420	они в	1	1
421	или иному	1	1
422	какой бы	3	1
423	пытается объяснить	1	1
424	является не	5	1
425	в основу	1	1
426	значительной степени	2	1
427	в работе	1	1
428	главным образом	1	1
429	в совершенно	1	1
430	же касается	1	1
431	связанных с	1	1
432	разнообразных формах	1	1
433	с целью	1	1
434	того или	2	1
435	понимания слова	1	1
436	еще одно	1	1
437	в жизни	2	1
438	кажется что	1	1
439	в них	1	1
440	соответствии с	1	1
441	на основании	1	1
442	этого не	1	1
443	и вся	1	1
444	которой он	1	1
445	ею и	1	1
446	возникнуть и	1	1
447	качестве столь	1	1
448	элемент не	1	1
449	не значит	1	1
450	в своей	3	1
451	еще менее	1	1
452	лежат в	1	1
453	а наоборот	1	1
454	бы к	1	1
455	почва для	1	1
456	себе а	1	1
457	они уже	2	1
458	от его	1	1
459	свет на	2	1
460	друг другу	1	1
461	на такое	2	1
462	войти в	1	1
463	не могли	1	1
464	быть не	1	1
465	пролить свет	1	1
466	тому что	4	1
467	нет никакого	1	1
468	себя от	1	1
469	в отношении	4	1
470	сопоставления и	1	1
471	что эта	1	1
472	и притом	1	1
473	что иное	1	1
474	того чтобы	6	1
475	это еще	1	1
476	вне его	1	1
477	с одним	1	1
478	преимущественно на	1	1
479	нам важно	2	1
480	же слова	3	1
481	кроме того	1	1
482	тесно связана	1	1
483	в каком	3	1
484	ему не	1	1
485	у нас	3	1
486	известной степени	1	1
487	форме не	1	1
488	чрезвычайно важно	1	1
489	мы узнаем	1	1
490	ли не	1	1
491	одно только	2	1
492	переход в	1	1
493	уже было	1	1
494	что оно	3	1
495	бы он	3	1
496	и найти	1	1
497	по сравнению	1	1
498	оно не	1	1
499	которые приводят	1	1
500	и это	3	1
501	где этот	1	1
502	не учитывается	1	1
503	но по	2	1
504	каждому из	1	1
505	этого целого	1	1
506	говоря уже	1	1
507	каждой из	1	1
508	последнее время	1	1
509	нет никакой	1	1
510	в себя	1	1
511	говорили что	1	1
512	слова а	1	1
513	на том	1	1
514	здесь как	2	1
515	в непосредственном	1	1
516	оно все	1	1
517	другая форма	1	1
518	можно только	1	1
519	мы живем	1	1
520	образом в	1	1
521	именно эти	2	1
522	сводится к	2	1
523	другом месте	1	1
524	который ему	1	1
525	в самой	1	1
526	внимание на	1	1
527	в значительной	2	1
528	на данном	1	1
529	на следующее	1	1
530	должно было	1	1
531	он исходит	1	1
532	один момент	1	1
533	которой мы	2	1
534	тем или	1	1
535	организации в	1	1
536	ним и	1	1
537	в языке	7	1
538	из своего	1	1
539	в другой	1	1
540	все стадии	1	1
541	действия при	1	1
542	уходит в	1	1
543	как из	2	1
544	другую форму	1	1
545	в формах	4	1
546	на которой	1	1
547	этом моменте	1	1
548	но с	1	1
549	такая же	1	1
550	что конечно	1	1
551	проникнуть в	1	1
552	и так	1	1
553	или же	2	1
554	и ее	4	1
555	язык а	1	1
556	играет роль	1	1
557	к которой	1	1
558	на своем	1	1
559	с какой	1	1
560	же и	1	1
561	оказывается в	1	1
562	действие также	1	1
563	только на	4	1
564	всем его	1	1
565	тот исторический	1	1
566	не из	1	1
567	оно всегда	1	1
568	мышления и	1	1
569	одно из	1	1
570	слова в	8	1
571	иначе как	1	1
572	сами по	1	1
573	и со	1	1
574	у нее	1	1
575	друг друга	2	1
576	меня то	1	1
577	мы можем	6	1
578	но что	2	1
579	у него	2	1
580	в соответствии	1	1
581	так то	1	1
582	этом отношении	1	1
583	затем переходит	1	1
584	но из	1	1
585	для того	6	1
586	но она	1	1
587	это будет	2	1
588	же деле	3	1
589	мы это	2	1
590	и точно	1	1
591	исходила из	1	1
592	которых мы	1	1
593	мы никогда	2	1
594	до известной	1	1
595	и затем	1	1
596	только по	1	1
597	самом же	3	1
598	не было	3	1
599	где эти	1	1
600	нем и	1	1
601	такова задача	1	1
602	так называемой	2	1
603	что обычно	1	1
604	него не	1	1
605	они-то и	2	1
606	что эти	1	1
607	фигурирует в	2	1
608	уже о	1	1
609	мы дадим	1	1
610	на который	1	1
611	быть объяснено	1	1
612	все основные	2	1
613	эта связь	1	1
614	принципиальное значение	1	1
615	к жизни	1	1
616	этим мы	1	1
617	смысле этого	4	1
618	или иного	2	1
619	и пытается	2	1
620	на какой-то	1	1
621	и всей	1	1
622	в обратном	1	1
623	да и	3	1
624	у самого	1	1
625	то к	2	1
626	и более	7	1
627	и представляют	1	1
628	не хватает	1	1
629	цели не	1	1
630	в это	1	1
631	этого слова	5	1
632	есть оно	1	1
633	такой народ	1	1
634	этом случае	1	1
635	каком социальном	1	1
636	нет ничего	1	1
637	к двум	1	1
638	тому или	1	1
639	в более	2	1
640	чтобы изучить	1	1
641	к пониманию	4	1
642	в единый	1	1
643	где и	1	1
644	об отношении	1	1
645	это первое	1	1
646	всем этим	2	1
647	чтобы понять	2	1
648	хотя и	1	1
649	или иным	1	1
650	и все	6	1
651	у них	1	1
652	или нет	1	1
653	или не	1	1
654	лежит в	2	1
655	все более	2	1
656	в системе	2	1
657	несмотря на	1	1
658	же на	1	1
659	именно здесь	2	1
660	неотделим от	2	1
661	не говоря	1	1
662	но можно	1	1
663	совершенно не	5	1
664	быть признано	1	1
665	совсем так	1	1
666	конкретной социальной	1	1
667	не сами	1	1
668	слагается из	2	1
669	не что	1	1
670	были и	1	1
671	себе не	1	1
672	начала не	1	1
673	а может	1	1
674	во всяком	3	1
675	также не	1	1
676	него как	1	1
677	этим явлениям	1	1
678	гораздо более	1	1
