N	3gram	Losev_Vlad_3	Problema
141	мы не будем	1	1
142	и притом не	1	1
143	и в то	2	1
144	того что мы	1	1
145	в первую очередь	1	1
146	на самом же	2	1
147	нечто иное чем	1	1
148	в этом отношении	2	1
149	это совершенно неверно	1	1
150	от того чтобы	1	1
151	что в душе	1	1
152	не менее он	1	1
153	имеет значение не	1	1
154	перед нами не	1	1
155	вовсе не так	1	1
156	свое существование и	1	1
157	также и все	1	1
158	в основе своей	1	1
159	отчет в том	1	1
160	не просто в	1	1
161	то это значит	4	1
162	есть она сама	1	1
163	то в чем	2	1
164	все такого рода	1	1
165	одно и то	1	1
166	в своей статье	1	1
167	не есть только	1	1
168	что в науке	1	1
169	в это время	2	1
170	вот что пишет	1	1
171	что бы то	2	1
172	не менее если	3	1
173	так как иначе	1	1
174	то время как	2	1
175	первое обстоятельство это	1	1
176	же как и	1	1
177	является то что	1	1
178	если бы мы	1	1
179	не только в	1	1
180	все эти бесконечные	1	1
181	то более то	1	1
182	только в виде	2	1
183	и то же	1	1
184	и потому что	2	1
185	как будто бы	1	1
186	в известном смысле	1	1
187	и должно быть	1	1
188	другой весьма важной	1	1
189	и никак не	1	1
190	о которой мы	1	1
191	только более или	1	1
192	при этом что	1	1
193	нам представляется что	1	1
194	на себя внимание	2	1
195	обстоятельства первое обстоятельство	1	1
196	ровно ничего не	1	1
197	или не существует	1	1
198	это было бы	1	1
199	в течение всей	1	1
200	быть имеет смысл	1	1
201	не говорит о	2	1
202	еще и потому	2	1
203	есть не только	1	1
204	бы то ни	3	1
205	более то менее	1	1
206	и так как	1	1
207	а именно то	1	1
208	буквальном смысле слова	1	1
209	все подобного рода	1	1
210	только на их	1	1
211	и в том	2	1
212	и притом в	1	1
213	мы уже видели	1	1
214	конце концов даже	1	1
215	в своей философии	2	1
216	а то что	1	1
217	вместо этого он	1	1
218	нельзя сказать что	2	1
219	а еще и	1	1
220	но в конце	1	1
221	уже содержит в	1	1
222	раз и навсегда	1	1
223	в этом же	1	1
224	заключается в том	1	1
225	в то время	4	1
226	а именно тот	1	1
227	даже и в	2	1
228	уже не просто	1	1
229	вещь и в	1	1
230	к нему и	2	1
231	это значит что	6	1
232	а только чисто	1	1
233	есть некоторого рода	1	1
234	только потому и	1	1
235	выходит за пределы	1	1
236	нет никакой необходимости	1	1
237	и в результате	1	1
238	ничего не говорит	4	1
239	и такого рода	2	1
240	но еще и	2	1
241	и как мы	1	1
242	может и не	1	1
243	именно в этой	1	1
244	имеют никакого отношения	1	1
245	в виду мы	1	1
246	и это есть	1	1
247	не хочет признавать	1	1
248	к тому что	2	1
249	это то что	1	1
250	в том и	1	1
251	не менее этот	1	1
252	и ни на	1	1
253	никакого отношения к	3	1
254	не только то	1	1
255	той или другой	1	1
256	иной раз и	2	1
257	в сравнении с	2	1
258	и в его	3	1
259	нами не просто	1	1
260	самом же деле	2	1
261	не только от	1	1
262	должно быть в	1	1
263	может быть имеет	1	1
264	к тому же	5	1
265	его по существу	1	1
266	как мы видели	3	1
267	это есть не	1	1
268	можно сколько угодно	2	1
269	которые не имеют	1	1
