N	2gram	Potebnia_M_1	Problemy
231	увидим что	4	2
232	не кажется	1	2
233	в которой	2	2
234	бы с	1	2
235	как он	1	2
236	так сказать	2	2
237	при этом	6	2
238	этот процесс	1	2
239	оно должно	2	2
240	с таким	1	2
241	их в	1	2
242	и по	6	2
243	на этом	1	2
244	другу как	1	2
245	без исключения	1	2
246	бы они	2	2
247	что все	3	2
248	сознание и	1	2
249	той же	3	2
250	это было	1	2
251	было в	1	2
252	с другими	1	2
253	чтобы все	1	2
254	то все	2	2
255	он есть	2	2
256	ни в	1	2
257	но уже	2	2
258	все равно	1	2
259	и того	2	2
260	в этих	7	2
261	с точки	3	2
262	бы так	1	2
263	что сам	3	2
264	как можно	1	2
265	тому что	3	2
266	вопрос о	4	2
267	что с	1	2
268	если и	2	2
269	слова мы	3	2
270	не менее	6	2
271	этими двумя	1	2
272	мысли в	9	2
273	но что	1	2
274	к другим	2	2
275	подобно тому	3	2
276	к ней	2	2
277	по своей	1	2
278	есть только	11	2
279	лежит в	1	2
280	про себя	1	2
281	приведенных нами	1	2
282	а что	1	2
283	слова с	1	2
284	и самое	2	2
285	уже с	2	2
286	всей своей	1	2
287	так в	1	2
288	приводит к	1	2
289	можно было	1	2
290	на нее	1	2
291	те же	1	2
292	времени и	2	2
293	мог бы	2	2
294	его мысли	1	2
295	понятно что	1	2
296	для этого	2	2
297	и вообще	3	2
298	в построении	1	2
299	о нем	1	2
300	о том	2	2
301	на вопрос	1	2
302	переходит в	1	2
303	и об	1	2
304	на которой	1	2
305	вне себя	1	2
306	мы увидим	3	2
307	что даже	2	2
308	но ни	1	2
309	то в	5	2
310	в произведении	1	2
311	себя в	1	2
312	в жизни	3	2
313	к слову	1	2
314	в душе	11	2
315	за ним	2	2
316	чего бы	2	2
317	него нет	1	2
318	друг друга	5	2
319	уже и	1	2
320	всех тех	1	2
321	что на	6	2
322	совпадает с	1	2
323	такое же	1	2
324	на этот	2	2
325	на друга	1	2
326	слова не	2	2
327	одна и	1	2
328	мы видели	4	2
329	вместе с	8	2
330	смысле этого	1	2
331	каждое лицо	1	2
332	тому как	4	2
333	себя то	1	2
334	из этого	2	2
335	с этой	2	2
336	но для	1	2
337	или в	2	2
338	что оно	2	2
339	в речи	1	2
340	я хочу	1	2
341	его нельзя	1	2
342	хотя бы	2	2
343	будто бы	1	2
344	слово в	1	2
345	в последнем	1	2
346	сущности в	1	2
347	но эти	2	2
348	того времени	1	2
349	мысль и	1	2
350	же нам	1	1
351	от этой	1	1
352	не иначе	3	1
353	именно как	1	1
354	одним из	2	1
355	начинается с	1	1
356	не имел	1	1
357	он может	1	1
358	силы и	1	1
359	в стороне	4	1
360	но тем	3	1
361	нам кажется	1	1
362	голову что	1	1
363	что эти	1	1
364	отношения к	1	1
365	уже по	1	1
366	в их	2	1
367	по его	7	1
368	есть не	2	1
369	человеком и	3	1
370	до времени	1	1
371	б и	2	1
372	или наоборот	1	1
373	мы не	10	1
374	других людях	1	1
375	есть нечто	4	1
376	мы приводим	1	1
377	они были	1	1
378	ему в	1	1
379	то это	5	1
380	сказать о	1	1
381	зависимости от	1	1
382	того же	3	1
383	проявляется в	2	1
384	свою очередь	4	1
385	и самого	1	1
386	а другие	1	1
387	явлений с	1	1
388	служит для	2	1
389	начала все	1	1
390	мысль что	5	1
391	то он	2	1
392	нельзя говорить	1	1
393	не все	2	1
394	его душе	1	1
395	что так	1	1
396	друг от	2	1
397	между словом	1	1
398	явления что	1	1
399	сама по	3	1
400	независимо от	6	1
401	тем более	2	1
402	он себя	1	1
403	в одних	2	1
404	что касается	1	1
405	перед нами	1	1
406	могли бы	2	1
407	говорит что	1	1
408	что по	3	1
409	это определение	1	1
410	что слово	3	1
411	собственное слово	1	1
412	а во-вторых	1	1
413	бы сказать	1	1
414	в ответ	1	1
415	говорил а	1	1
416	тоже не	1	1
417	свои мысли	1	1
418	есть как	2	1
419	в этой	3	1
420	совокупность слов	1	1
421	нами в	1	1
422	бы только	2	1
423	роль в	1	1
424	во многих	2	1
425	не могла	2	1
426	его но	1	1
427	человек не	1	1
428	вследствие этого	1	1
429	не следует	5	1
430	он должен	2	1
431	как увидим	2	1
432	и если	2	1
433	из виду	1	1
434	ни были	3	1
435	глубины души	1	1
436	из него	2	1
437	так например	3	1
438	заключает в	2	1
439	в нее	1	1
440	которое как	1	1
441	так потому	1	1
442	что этот	1	1
443	не отдельными	1	1
444	и характер	1	1
445	действует на	3	1
446	о явлениях	1	1
447	нем есть	2	1
448	них не	2	1
449	а его	3	1
450	на все	2	1
451	таков действительно	1	1
452	когда уже	2	1
453	входит в	1	1
454	что дают	1	1
455	может стать	1	1
456	и мы	1	1
457	только одно	1	1
458	само собою	2	1
459	тех которые	1	1
460	далеко не	1	1
461	его все	1	1
462	из груди	1	1
463	слова есть	1	1
464	несколько таких	1	1
465	в один	2	1
466	нисколько не	2	1
467	одного и	2	1
468	освободился от	1	1
469	в г	2	1
470	том как	3	1
471	несколько слов	1	1
472	что такое	1	1
473	таким же	2	1
474	и ее	1	1
475	его мнению	4	1
476	они уже	1	1
477	мысли и	9	1
478	признать что	1	1
479	что имеет	2	1
480	иначе как	2	1
481	него хотя	1	1
482	ко всему	1	1
483	над всеми	2	1
484	тем не	6	1
485	по крайней	2	1
486	и эти	1	1
487	без всяких	1	1
488	и более	2	1
489	есть еще	1	1
490	том и	2	1
491	второй только	1	1
492	том же	2	1
493	бы быть	4	1
494	для нее	2	1
495	бы иначе	1	1
496	нас к	1	1
497	народом в	1	1
498	человек так	1	1
499	любви и	1	1
500	всех их	1	1
501	слово должно	1	1
502	и оставляет	1	1
503	в таких	2	1
504	она не	3	1
505	от нас	2	1
506	дело в	2	1
507	на себе	2	1
508	того чтобы	2	1
509	все без	1	1
510	для всего	1	1
511	только не	2	1
512	и всегда	2	1
513	в самой	3	1
514	именно с	1	1
515	ли бы	1	1
516	и весь	1	1
517	как она	3	1
518	развивается в	1	1
519	не говорит	1	1
520	но слово	1	1
521	связи с	3	1
522	мы бы	1	1
523	и при	3	1
524	доказать что	1	1
525	этом отношении	1	1
526	от их	1	1
527	свое собственное	1	1
528	полную независимость	1	1
529	не могут	4	1
530	когда мы	2	1
531	где начинается	1	1
532	сравнительно с	2	1
533	самостоятельности и	2	1
534	что одни	2	1
535	или слово	1	1
536	можно сравнить	1	1
537	значительной степени	2	1
538	и другим	1	1
539	мысли о	4	1
540	каким она	1	1
541	для того	3	1
542	оно не	3	1
543	из нее	1	1
544	в применении	2	1
545	можно и	1	1
546	впрочем здесь	1	1
547	каждому из	2	1
548	от друга	2	1
549	как не	1	1
550	здесь не	1	1
551	они ни	2	1
552	то время	1	1
553	и может	2	1
554	дано в	1	1
555	и прочее	1	1
556	людей он	1	1
557	и совершенно	1	1
558	его самого	2	1
559	чтобы дать	1	1
560	в нескольких	1	1
561	больше в	1	1
562	что дело	1	1
563	является в	1	1
564	если бы	14	1
565	и действий	1	1
566	другой не	1	1
567	построена на	1	1
568	смысле и	1	1
569	не вышли	1	1
570	можно бы	4	1
571	вся ее	2	1
572	не найдем	1	1
573	каждый раз	4	1
574	приближается к	1	1
575	же необходимо	1	1
576	и должно	2	1
577	мы могли	1	1
578	зрения на	1	1
579	оно лишено	1	1
580	никак не	2	1
581	образом в	1	1
582	это потому	1	1
583	мысли мы	1	1
584	после того	1	1
585	их на	1	1
586	так все	1	1
587	зрения он	1	1
588	нас в	1	1
589	должно было	1	1
590	все в	2	1
591	связь между	2	1
592	к последнему	2	1
593	от них	1	1
594	во втором	5	1
595	какие мы	1	1
596	что человек	5	1
597	чтоб он	1	1
598	с отношением	1	1
599	во всей	1	1
600	и только	2	1
601	крайней мере	2	1
602	в утверждении	2	1
603	даже для	1	1
604	бы вполне	1	1
605	следовало бы	1	1
606	в последующих	1	1
607	для самого	1	1
608	каждую минуту	1	1
609	эти последние	1	1
610	известно что	2	1
611	как например	2	1
612	в формах	1	1
613	один из	1	1
614	образом как	1	1
615	но с	2	1
616	ее к	1	1
617	видели что	1	1
618	этот вопрос	2	1
619	другим но	1	1
620	еще и	1	1
621	независим от	1	1
622	между этими	1	1
623	бы ни	4	1
624	не сказать	1	1
625	на мир	1	1
626	но между	1	1
627	с одной	3	1
628	не то	1	1
629	без этого	1	1
630	материал как	1	1
631	из которого	3	1
632	для всех	5	1
633	есть в	2	1
634	душу как	2	1
635	то и	7	1
636	есть уже	3	1
637	только языком	1	1
638	и получает	1	1
639	или даже	3	1
640	и других	4	1
641	ибо он	1	1
642	ответ на	1	1
643	в письме	1	1
644	чтобы она	1	1
645	не для	1	1
646	и желание	1	1
647	на душу	3	1
648	власти над	1	1
649	жить как	1	1
650	действие не	1	1
651	случае не	1	1
652	человек как	1	1
653	или напротив	1	1
654	и вместе	2	1
655	ее на	1	1
656	в других	2	1
657	принять и	1	1
658	слово возможно	1	1
659	не были	2	1
660	до сих	1	1
661	каждый человек	1	1
662	уже при	1	1
663	и суждения	1	1
664	к которому	3	1
665	слово но	1	1
666	предмет и	1	1
667	в предшествующих	1	1
668	же есть	1	1
669	и их	3	1
670	превращается в	1	1
671	выше и	1	1
672	не на	1	1
673	его собственной	1	1
674	что из	1	1
675	если не	2	1
676	все более	3	1
677	но оно	3	1
678	их с	1	1
679	нет ничего	2	1
680	человек в	1	1
681	есть человека	1	1
682	слова то	2	1
683	ко всем	2	1
684	и потому	5	1
685	первые слова	1	1
686	приводит в	1	1
687	в человеке	10	1
688	как если	1	1
689	над ним	1	1
690	он говорит	1	1
691	с внутренней	1	1
692	в данном	1	1
693	лицом к	1	1
694	отношения человека	1	1
695	находятся в	3	1
696	самого себя	4	1
697	некоторое время	1	1
698	даже с	2	1
699	в мир	1	1
700	как средство	1	1
701	или другого	1	1
702	более и	2	1
703	его из	1	1
704	воли но	1	1
705	сих пор	1	1
706	только для	3	1
707	о его	2	1
708	это последнее	2	1
709	остается в	1	1
710	своей последующей	1	1
711	при всем	1	1
712	ли в	2	1
713	в результате	1	1
714	между ними	1	1
715	в другой	3	1
716	бы даже	2	1
717	мысль о	2	1
718	еще более	2	1
719	на других	1	1
720	не должен	1	1
721	человека она	1	1
722	же в	2	1
723	давно уже	1	1
724	к лицу	1	1
725	над собою	1	1
726	в свою	4	1
727	это все	1	1
728	остается неизменным	1	1
729	себе не	1	1
730	речи как	1	1
731	того или	1	1
732	и другие	1	1
733	в своих	4	1
734	себя другой	1	1
735	к этому	1	1
736	как на	3	1
