N	2gram	Propp_Isto_2	Analitik
313	по мере	3	1
314	однако между	1	1
315	с миром	1	1
316	не менее	1	1
317	в обоих	1	1
318	одна из	2	1
319	к этим	1	1
320	на него	5	1
321	в самых	1	1
322	одной и	1	1
323	а сама	1	1
324	однако если	1	1
325	на котором	2	1
326	воображаемого мира	1	1
327	ужас и	1	1
328	ничего не	7	1
329	эта сторона	1	1
330	под этим	1	1
331	этих двух	1	1
332	на природу	1	1
333	во всем	1	1
334	ему и	1	1
335	к какому-нибудь	1	1
336	но это	4	1
337	входят в	1	1
338	в каком	1	1
339	с другом	1	1
340	мы встречаем	1	1
341	то о	1	1
342	к себе	2	1
343	здесь совершенно	1	1
344	его с	1	1
345	на это	1	1
346	при анализе	1	1
347	но по	3	1
348	в виду	2	1
349	миром и	1	1
350	факт не	1	1
351	уже потому	1	1
352	таит в	1	1
353	помимо этих	1	1
354	чтобы быть	1	1
355	уже с	2	1
356	иной мир	4	1
357	же эти	2	1
358	к тем	1	1
359	том как	1	1
360	является в	1	1
361	в разных	2	1
362	образом в	1	1
363	какой это	1	1
364	это происходит	1	1
365	для своей	1	1
366	это вполне	1	1
367	говорит об	1	1
368	и что	6	1
369	людей как	1	1
370	на дорогу	1	1
371	и во	1	1
372	восходит к	1	1
373	связь между	1	1
374	мифах и	1	1
375	и только	2	1
376	отца к	1	1
377	и иных	1	1
378	они приобретают	2	1
379	вплоть до	1	1
380	персонажами в	1	1
381	в него	2	1
382	герой в	3	1
383	в этнографии	1	1
384	быть и	1	1
385	на которой	2	1
386	оно и	2	1
387	тот же	1	1
388	мы увидим	8	1
389	а тем	1	1
390	проникнуть в	2	1
391	друг друга	1	1
392	входит в	1	1
393	тот что	1	1
394	все они	1	1
395	может она	1	1
396	так что	6	1
397	от женского	1	1
398	для всех	1	1
399	связи с	8	1
400	не можем	1	1
401	иной форме	1	1
402	от других	1	1
403	а то	2	1
404	дает ему	2	1
405	за ним	1	1
406	могло бы	1	1
407	слова в	2	1
408	как их	1	1
409	в одном	5	1
410	половой зрелости	1	1
411	из функций	1	1
412	у него	4	1
413	всегда только	2	1
414	тут же	2	1
415	и вместе	2	1
416	в науке	1	1
417	смерти и	7	1
418	только на	1	1
419	в особенности	2	1
420	она и	2	1
421	требует чтобы	1	1
422	до сих	6	1
423	всей своей	1	1
424	одну из	1	1
425	или иначе	1	1
426	подлежит никакому	1	1
427	здесь в	2	1
428	вслед за	1	1
429	человека а	1	1
430	и др	4	1
431	его из	2	1
432	к человеку	1	1
433	превращается в	2	1
434	не было	2	1
435	сюжета в	1	1
436	целым рядом	1	1
437	его по	1	1
438	вступления в	1	1
439	о чем	1	1
440	в связи	5	1
441	связь с	4	1
442	ко всем	1	1
443	как это	3	1
444	требует от	1	1
445	сама же	1	1
446	к своему	1	1
447	по своему	1	1
448	в течение	1	1
449	смысле этого	2	1
450	ухода в	1	1
451	происходит в	2	1
452	в мир	2	1
453	в тот	2	1
454	в обратном	1	1
455	да и	2	1
456	друг с	1	1
457	страны мертвых	1	1
458	с этой	1	1
459	к понятию	1	1
460	сих пор	7	1
461	в стране	1	1
462	о его	2	1
463	вокруг него	1	1
464	от нас	1	1
465	перед нами	2	1
466	то именно	1	1
467	только одна	1	1
468	только мы	1	1
469	и для	2	1
470	еще одна	1	1
471	указать на	1	1
472	при таком	1	1
473	войти в	1	1
474	не подлежит	1	1
475	или в	2	1
476	в результате	1	1
477	мира и	1	1
478	о котором	1	1
479	я не	2	1
480	чем является	1	1
481	и вызывает	2	1
482	инициации в	1	1
483	к зиме	1	1
484	ее и	1	1
485	для нас	4	1
486	от него	1	1
487	вполне могла	2	1
488	мы должны	4	1
489	только с	2	1
490	его уже	2	1
491	этом можно	1	1
492	же в	1	1
493	хотя в	3	1
494	на части	1	1
495	в карты	1	1
496	к самому	1	1
497	все еще	2	1
498	в свою	1	1
499	встал и	1	1
500	не знает	2	1
501	не сами	1	1
502	из этого	1	1
503	и представления	1	1
504	время он	1	1
505	также может	1	1
506	а может	1	1
507	также не	2	1
508	ее в	2	1
509	то оно	1	1
510	и эта	1	1
511	они не	4	1
512	и вновь	1	1
