1	и в	15	29
132	как например	2	3
133	тому как	2	3
134	и от	1	3
135	как мы	6	3
136	с другими	3	3
137	на первый	1	3
138	в этих	2	3
139	за ним	1	3
140	можно предположить	1	3
141	в эту	4	3
142	подобно тому	2	3
143	не будем	1	3
144	связанные с	1	2
145	по представлению	1	2
146	после этого	2	2
147	здесь мы	1	2
148	в своих	1	2
149	в стороне	2	2
150	могут быть	2	2
151	того как	4	2
152	а с	4	2
153	он показывает	2	2
154	в которой	4	2
155	что с	5	2
156	которое в	1	2
157	одной стороны	7	2
158	самом же	1	2
159	что при	3	2
160	при рассмотрении	3	2
161	заметить что	2	2
162	на эту	2	2
163	полагает что	5	2
164	когда мы	1	2
165	и для	2	2
166	моментов в	2	2
167	один из	1	2
168	как можно	1	2
169	живут в	1	2
170	чтобы они	1	2
171	к числу	1	2
172	с развитием	4	2
173	во всем	2	2
174	ее к	1	2
175	с элементами	1	2
176	к ней	2	2
177	никогда не	8	2
178	же деле	1	2
179	что на	2	2
180	том чтобы	4	2
181	та же	1	2
182	но вместе	1	2
183	с другой	6	2
184	с этим	3	2
185	рассматривается как	3	2
186	должно быть	2	2
187	об этом	3	2
188	нет никаких	2	2
189	вывод что	1	2
190	но можно	1	2
191	такое объяснение	3	2
192	и то	1	2
193	для них	1	2
194	и как	2	2
195	того в	1	2
196	как уже	2	2
197	чем в	2	2
198	очевидно что	3	2
199	своей книге	2	2
200	в целях	1	2
201	у них	2	2
202	в своей	4	2
203	когда они	1	2
204	приводит нас	2	2
205	одно из	1	2
206	должен быть	2	2
207	дело не	1	2
208	не к	1	2
209	можно было	5	2
210	а к	1	2
211	на самом	3	2
212	должны были	3	2
213	из этих	4	2
214	в момент	1	2
215	связано с	1	2
216	что и	2	2
217	связи с	9	2
218	в их	2	2
219	также в	1	2
220	из которых	3	2
221	прежде всего	4	2
222	ней в	2	2
223	в виду	6	2
224	и ее	3	2
225	нас не	1	2
226	а и	1	2
227	после того	1	2
228	с одной	7	2
229	ряд других	1	2
230	там где	6	2
231	для объяснения	1	2
232	так чтобы	1	2
233	переход от	4	2
234	между собой	1	2
235	связь между	5	2
236	по этому	6	2
237	с этой	2	2
238	и при	1	2
239	из этого	1	2
240	эти теории	1	2
241	начиная с	1	2
242	в руках	1	2
243	и еще	1	2
244	на другой	1	2
245	все же	4	2
246	здесь в	1	2
247	это и	1	2
248	к таким	1	2
249	представлений о	1	2
250	этот вопрос	5	2
251	рассматриваться как	3	2
252	представляет собой	2	2
253	этому поводу	3	2
254	не можем	3	2
255	в течение	2	2
256	жизни в	1	2
257	это настолько	1	1
258	же относится	1	1
259	или во	2	1
260	от этого	2	1
261	несмотря на	4	1
262	для него	3	1
263	указывает что	2	1
264	не следует	2	1
265	под влиянием	1	1
266	а может	1	1
267	на все	2	1
268	это составляет	1	1
269	сводится к	1	1
270	некоторой степени	1	1
271	в приведенном	1	1
272	так сказать	1	1
273	его к	2	1
274	могло бы	1	1
275	некоторые исследователи	1	1
276	здесь и	3	1
277	однако в	1	1
278	в данной	1	1
279	значение в	3	1
280	от него	1	1
281	должны будем	2	1
282	ту сторону	2	1
283	приводит к	5	1
284	в другую	1	1
285	в игру	1	1
286	если бы	8	1
287	только с	1	1
288	к выводу	6	1
289	случае не	2	1
290	ту же	2	1
291	как одна	1	1
292	или не	1	1
293	и поэтому	1	1
294	из других	1	1
295	входит в	1	1
296	но так	1	1
297	на которой	2	1
298	в тех	1	1
299	все что	5	1
300	в заключение	3	1
301	что они	3	1
302	человек с	2	1
303	не понимают	2	1
304	когда ее	2	1
305	как правило	1	1
306	не удастся	1	1
307	свете приведенных	1	1
308	желаний и	1	1
309	тому же	1	1
310	этот момент	1	1
311	сомнений в	1	1
312	и его	4	1
313	нас в	2	1
314	этом отношении	3	1
315	его решения	1	1
316	человека с	1	1
317	то это	1	1
318	как эти	1	1
319	целым рядом	1	1
320	мир и	1	1
321	и так	1	1
322	явлений и	1	1
323	и до	3	1
324	а после	1	1
325	указание на	4	1
326	иметь в	1	1
327	мы уже	6	1
328	перед нами	2	1
329	один пример	1	1
330	в связь	1	1
331	в человеческом	1	1
332	и есть	2	1
333	характерной для	1	1
334	с ним	3	1
335	учения о	2	1
336	не являются	1	1
337	другой вопрос	1	1
338	а по	1	1
339	здесь не	1	1
340	же и	1	1
341	но у	1	1
342	мало того	1	1
343	во всяком	7	1
344	так называемое	1	1
345	к теории	1	1
346	по его	1	1
347	мир в	1	1
348	но с	2	1
349	или менее	2	1
350	нет в	1	1
351	представлять себе	1	1
352	тем более	3	1
353	и наконец	1	1
354	вопроса о	1	1
355	именно это	1	1
356	и потому	1	1
357	развития развитие	1	1
358	еще с	1	1
359	которое он	1	1
360	природе и	1	1
361	на первую	1	1
362	сказать что	6	1
363	во всей	5	1
364	известно что	1	1
365	и притом	1	1
366	и если	1	1
367	буквальном смысле	1	1
368	что его	4	1
369	о которой	1	1
370	в двух	1	1
371	не играют	1	1
372	человека и	3	1
373	что если	2	1
374	в нем	1	1
375	уже в	5	1
376	некоторых других	1	1
377	отнюдь не	2	1
378	по теории	1	1
379	ответ на	1	1
380	верно и	1	1
381	при всем	1	1
382	и здесь	1	1
383	более или	2	1
384	не во	1	1
385	той и	2	1
386	что именно	3	1
387	она в	1	1
388	применении к	1	1
389	другой на	1	1
390	и во	1	1
391	вернуться к	3	1
392	и др	5	1
393	как у	2	1
394	случае мы	1	1
395	что эти	1	1
396	выводу что	1	1
397	и применение	1	1
398	природе так	1	1
399	мы увидим	2	1
400	не касаясь	1	1
401	может рассматриваться	3	1
402	только что	3	1
403	к ее	1	1
404	и преимущественно	1	1
405	в применении	2	1
406	ее началу	1	1
407	у молодых	1	1
408	может не	1	1
409	то почему	1	1
410	очень хорошо	2	1
411	исходя из	1	1
412	в мышлении	2	1
413	их с	1	1
414	когда в	2	1
415	или личности	1	1
416	как на	1	1
417	он по	1	1
418	что он	12	1
419	только для	3	1
420	еще на	1	1
421	из своих	1	1
422	основана на	1	1
423	места и	1	1
424	такой же	1	1
425	нас это	1	1
426	ничего не	3	1
427	он в	3	1
428	в пределах	1	1
429	и мир	1	1
430	утверждает что	3	1
431	этому же	1	1
432	два мира	1	1
433	многих других	1	1
434	в одних	1	1
435	оставить в	1	1
436	и где	1	1
437	тот же	7	1
438	так и	8	1
439	эти формы	1	1
440	и особенно	3	1
441	стороны и	2	1
442	и это	3	1
443	если верно	1	1
444	только на	1	1
445	как нет	1	1
446	и эта	2	1
447	своем исследовании	1	1
448	в такой	2	1
449	к себе	2	1
450	дело в	1	1
451	же говорит	1	1
452	когда он	3	1
453	следующее когда	1	1
454	в ней	1	1
455	без всякого	2	1
456	и тогда	2	1
457	не представляет	2	1
458	ее развития	1	1
459	не от	1	1
460	на которые	1	1
461	рядом с	1	1
462	на другие	1	1
463	которые как	1	1
464	где уже	1	1
465	относится и	1	1
466	все остальные	1	1
467	увидим что	2	1
468	то эта	1	1
469	по пути	2	1
470	оно не	1	1
471	в основе	3	1
472	можно в	1	1
473	все время	3	1
474	что все	4	1
475	в первый	2	1
476	на то	6	1
477	смысле этого	3	1
478	что представление	1	1
479	они вместе	1	1
480	но эта	3	1
481	как его	1	1
482	животных и	3	1
483	как раз	4	1
484	игры и	1	1
485	остается в	2	1
486	нет и	2	1
487	сторону этой	1	1
488	верно что	1	1
489	зависит от	1	1
490	за ней	1	1
491	когда же	1	1
492	что эта	6	1
493	равным образом	1	1
494	всяком случае	6	1
495	но все	2	1
496	мы должны	6	1
497	показать что	5	1
498	к этой	3	1
499	по своей	6	1
500	которая по	1	1
501	это приводит	1	1
502	есть ли	2	1
503	идет по	1	1
504	ничего общего	1	1
505	вопрос который	1	1
506	из того	4	1
507	только в	4	1
508	заключение что	1	1
509	но ни	1	1
510	на место	2	1
511	находится в	2	1
512	а вместе	1	1
513	с той	1	1
514	таким же	3	1
515	которые нужны	1	1
516	в его	2	1
517	говорить о	2	1
518	не надо	3	1
519	можно видеть	1	1
520	оно зависит	1	1
521	так называемая	1	1
522	привели к	1	1
523	тесно связаны	1	1
524	него в	1	1
525	большое количество	1	1
526	на этой	2	1
527	в развитии	26	1
528	другая сторона	1	1
529	новой форме	1	1
530	к необходимости	2	1
531	к ним	1	1
532	вытекает из	3	1
533	и даже	5	1
534	в особенности	1	1
535	и этой	1	1
536	возникает представление	1	1
537	его мнению	1	1
538	представление об	1	1
539	в самом	11	1
540	сделать это	1	1
541	вещь в	1	1
542	бы к	3	1
543	с таким	6	1
544	в своем	9	1
545	установить и	1	1
546	ни с	1	1
547	вообще не	1	1
548	который в	4	1
549	время эту	1	1
550	длится до	1	1
551	из своей	1	1
552	по окончании	1	1
553	из себя	1	1
554	совершенно иной	1	1
555	по аналогии	1	1
556	на него	1	1
557	он был	1	1
558	можем согласиться	1	1
559	был бы	1	1
560	в коем	1	1
561	другом месте	2	1
562	он должен	2	1
563	как о	1	1
564	только один	1	1
565	и более	2	1
566	за него	1	1
567	в современной	1	1
568	представление что	1	1
569	какой степени	1	1
570	этих форм	1	1
571	но это	1	1
572	так называемые	1	1
573	единстве и	1	1
574	не является	9	1
575	и вообще	2	1
576	и не	7	1
577	показывают что	1	1
578	они говорят	1	1
579	при помощи	4	1
580	место в	1	1
581	остаются на	1	1
582	объяснение как	1	1
583	аналогии с	1	1
584	и критически	1	1
585	с которой	2	1
586	в другой	2	1
587	которые в	1	1
588	не дают	1	1
589	не входит	1	1
590	в другом	2	1
591	всей их	1	1
592	начинает преобладать	1	1
593	свет на	1	1
594	это самое	1	1
595	этого слова	3	1
596	во все	2	1
597	на которых	2	1
598	этого же	2	1
599	ступени ее	1	1
600	год и	1	1
601	эта же	1	1
602	но на	3	1
603	всех других	1	1
604	не хуже	1	1
605	для его	1	1
606	что у	3	1
607	также не	1	1
608	как только	2	1
609	полагая что	2	1
610	эти слова	1	1
611	с собой	3	1
612	не соответствует	1	1
613	это обстоятельство	2	1
614	можно сказать	2	1
615	том как	1	1
616	близко к	1	1
617	как при	2	1
618	говорит и	1	1
619	в одном	2	1
620	на основе	7	1
621	всего как	1	1
622	относятся к	2	1
623	на всю	1	1
624	другой стороны	1	1
625	на основании	1	1
626	это позволяет	1	1
627	своей книги	1	1
628	в силе	1	1
629	этой теории	3	1
630	обстоятельство не	1	1
631	что между	2	1
632	раньше чем	2	1
633	до некоторой	1	1
634	и является	1	1
635	того или	1	1
636	что есть	1	1
637	о двух	1	1
638	как он	6	1
639	могла бы	1	1
640	сохранить в	1	1
641	из которого	1	1
642	в самих	1	1
643	существенную поправку	1	1
644	с и	4	1
645	и обратно	2	1
646	независимо от	4	1
