N	2gram	Propp_Isto_3	DiskursI
106	же как	2	2
107	и это	2	2
108	той же	2	2
109	в ней	2	2
110	к своему	1	2
111	мы имеем	19	2
112	к которой	1	2
113	отношение к	4	2
114	тут же	1	2
115	более чем	1	2
116	стороны и	3	2
117	что как	1	2
118	в целом	3	2
119	должна быть	1	2
120	в первую	1	2
121	подобно тому	1	2
122	и с	4	2
123	входит в	1	2
124	но уже	1	2
125	такой же	2	2
126	все это	1	2
127	этом случае	5	2
128	с точки	1	2
129	их в	3	2
130	никогда не	3	2
131	при котором	1	2
132	что на	4	2
133	указать на	2	2
134	с ее	1	2
135	здесь не	3	2
136	это еще	2	2
137	в себя	1	2
138	не с	2	2
139	живет в	5	2
140	отсюда и	1	2
141	на большую	1	2
142	но здесь	1	2
143	покоя и	1	2
144	там же	2	2
145	последних двух	1	2
146	между тем	2	2
147	что и	9	2
148	которая в	1	2
149	в большинстве	1	2
150	к своим	1	2
151	в верхний	1	2
152	далеко не	3	2
153	и прежде	1	2
154	в соответствии	1	2
155	вместе с	9	2
156	или по	5	2
157	о чем	1	2
158	тому как	1	2
159	что же	1	2
160	и для	2	2
161	а в	6	2
162	с ней	6	2
163	другой стороны	7	2
164	что он	9	2
165	а герой	1	2
166	это в	1	2
167	за ее	1	1
168	как нечто	1	1
169	одним из	4	1
170	самом деле	1	1
171	это и	1	1
172	и есть	2	1
173	не признает	1	1
174	но если	1	1
175	встречается и	1	1
176	он ничего	2	1
177	есть не	1	1
178	и была	1	1
179	мы не	1	1
180	вопрос о	2	1
181	наличие в	1	1
182	целого но	1	1
183	его лицо	1	1
184	я не	3	1
185	данного цикла	1	1
186	в некотором	1	1
187	пребывания в	7	1
188	ему приходит	1	1
189	героев или	1	1
190	он сам	1	1
191	предполагать что	1	1
192	в чем	3	1
193	тем как	1	1
194	как правило	2	1
195	в ее	1	1
196	ночи так	1	1
197	не то	1	1
198	в сторону	2	1
199	всего он	1	1
200	к богу	1	1
201	ответ на	1	1
202	которая не	1	1
203	а через	3	1
204	не просто	1	1
205	друг от	1	1
206	друга и	1	1
207	нарушение запрета	4	1
208	вследствие чего	2	1
209	в одной	3	1
210	др см	1	1
211	некоторое время	3	1
212	обнаруживается в	1	1
213	ней в	2	1
214	такова же	1	1
215	хотя и	2	1
216	в этот	2	1
217	со своей	1	1
218	только то	1	1
219	еще на	1	1
220	открылась дверь	1	1
221	ни один	2	1
222	было уже	1	1
223	бы не	1	1
224	так в	6	1
225	право на	1	1
226	ни одна	1	1
227	этому я	1	1
228	говорят о	1	1
229	как у	1	1
230	человек не	1	1
231	не имеют	2	1
232	и только	1	1
233	одному из	1	1
234	сказкой и	1	1
235	на мысль	1	1
236	не как	1	1
237	в силу	2	1
238	но прежде	1	1
239	у тебя	2	1
240	одной и	1	1
241	его от	1	1
242	на этом	4	1
243	образа и	1	1
244	человек с	1	1
245	с этой	1	1
246	таким образом	10	1
247	об этом	1	1
248	это весьма	1	1
249	как при	1	1
250	но их	1	1
251	на спине	1	1
252	не соответствует	1	1
253	в жизни	2	1
254	и во-вторых	1	1
255	этого она	1	1
256	героя или	1	1
257	она и	1	1
258	и вне	1	1
259	и было	2	1
260	она была	1	1
261	наводит на	1	1
262	в такой	1	1
263	где мы	1	1
264	месту где	1	1
265	однако этот	1	1
266	от времени	1	1
267	в которых	2	1
268	героя с	2	1
269	где на	1	1
270	и той	1	1
271	своей жизни	1	1
272	тем не	5	1
273	разные формы	1	1
274	и более	2	1
275	перед ним	1	1
276	и наоборот	1	1
277	что этот	1	1
278	для нее	2	1
279	случае мы	1	1
280	и герой	2	1
281	с миром	2	1
282	вплоть до	1	1
283	но они	2	1
284	в таких	1	1
285	все три	1	1
286	она не	4	1
287	из нас	1	1
288	здесь невозможно	1	1
289	самого начала	1	1
290	одна из	2	1
291	или другие	1	1
292	я буду	2	1
293	в самых	2	1
294	о них	1	1
295	например не	1	1
296	не имели	1	1
297	ничего не	6	1
298	в разных	1	1
299	не вполне	6	1
300	того как	1	1
301	в особое	1	1
302	имеем дело	1	1
303	те моменты	1	1
304	к ней	4	1
305	и до	1	1
306	такая же	1	1
307	во всем	1	1
308	не принадлежит	1	1
309	герою на	1	1
310	было происходить	1	1
311	однако это	3	1
312	или не	2	1
313	начиная с	1	1
314	к себе	1	1
315	он видел	1	1
316	но все	2	1
317	и другой	1	1
318	было у	1	1
319	отличается от	1	1
320	к тому	3	1
321	указывает на	1	1
322	не есть	1	1
323	утверждать что	2	1
324	представляют собой	4	1
325	приходит к	1	1
326	значении в	1	1
327	от друга	1	1
328	здесь также	1	1
329	более поздним	1	1
330	ну уж	1	1
331	действия и	1	1
332	с самого	1	1
333	и сам	1	1
334	этот период	1	1
335	в образе	1	1
336	только через	1	1
337	можно только	3	1
338	ней и	1	1
339	для этого	1	1
340	и даже	2	1
341	с ним	1	1
342	как выражение	1	1
343	инициации не	1	1
344	для превращения	1	1
345	о ней	2	1
346	которого можно	1	1
347	и здесь	7	1
348	и должно	1	1
349	никак не	1	1
350	и что	2	1
351	мы ничего	1	1
352	нас в	1	1
353	солнца и	3	1
354	должно было	2	1
355	с нами	1	1
356	в описании	1	1
357	где происходит	1	1
358	как она	1	1
359	как мне	3	1
360	это всегда	1	1
361	жениха с	1	1
362	в жизнь	1	1
363	но тут	1	1
364	следует ли	1	1
365	и быть	1	1
366	жизнь с	1	1
367	может оказаться	1	1
368	и так	2	1
369	приходит в	3	1
370	от них	3	1
371	так что	5	1
372	или о	1	1
373	только на	2	1
374	и они	4	1
375	же из	1	1
376	себя и	1	1
377	не дает	2	1
378	большинстве случаев	2	1
379	в книге	1	1
380	искать в	1	1
381	и их	1	1
382	в новом	1	1
383	всяком случае	2	1
384	могло бы	1	1
385	вовсе не	2	1
386	в состоянии	1	1
387	друг друга	6	1
388	случае не	1	1
389	не говорит	1	1
390	тем что	4	1
391	это по	1	1
392	в других	4	1
393	здесь столь	1	1
394	уступает место	1	1
395	были бы	1	1
396	из того	2	1
397	того что	5	1
398	мертвых с	2	1
399	и тех	1	1
400	здесь это	1	1
401	и между	1	1
402	во второй	1	1
403	и др	2	1
404	или где	1	1
405	но есть	2	1
406	по нескольку	1	1
407	близко к	1	1
408	в некоторых	5	1
409	превращается в	3	1
410	на этот	1	1
411	на смерть	3	1
412	подобного рода	1	1
413	чем та	1	1
414	которые по	1	1
415	там где	7	1
416	понимания этого	1	1
417	равно как	3	1
418	на фоне	1	1
419	как это	4	1
420	всем что	1	1
421	в особенности	2	1
422	и столь	1	1
423	по своему	1	1
424	это были	1	1
425	женихе или	1	1
426	и там	4	1
427	да и	2	1
428	кто из	1	1
429	исходя из	1	1
430	даже в	2	1
431	и от	3	1
432	время от	2	1
433	оба они	1	1
434	видно что	2	1
435	своему собственному	1	1
436	но для	1	1
437	один из	5	1
438	см ниже	1	1
439	и большом	1	1
440	лицо и	2	1
441	обряда инициации	1	1
442	его не	3	1
443	обращается к	1	1
444	особого рода	3	1
445	еще более	2	1
446	же в	2	1
447	быть и	3	1
448	в новый	1	1
449	одной из	1	1
450	сказать что	3	1
451	речи и	1	1
452	их с	1	1
453	можно утверждать	2	1
454	бы его	1	1
455	из этого	1	1
456	или нескольких	1	1
457	ее в	3	1
458	во всяком	2	1
459	том числе	1	1
