N	2gram	Bakhtin_Pr_1	Literetu
200	но при	1	2
201	самим собою	2	2
202	роль в	2	2
203	в мире	7	2
204	является по	1	2
205	на другого	1	2
206	о том	2	2
207	не могло	1	2
208	мир и	6	2
209	между тем	5	2
210	во втором	1	2
211	и только	1	2
212	творческого процесса	3	2
213	хотя бы	2	2
214	по этому	2	2
215	от автора	3	2
216	то и	2	2
217	человеческого духа	2	2
218	что не	1	2
219	что для	2	2
220	для него	15	2
221	себе в	1	2
222	а потому	2	2
223	тем что	3	2
224	за пределы	6	2
225	нового времени	1	2
226	превращается в	1	2
227	не на	3	2
228	одну из	1	2
229	автора в	2	2
230	если оно	1	2
231	тому как	3	2
232	чужого я	1	2
233	для понимания	3	2
234	своего времени	2	2
235	не любил	1	2
236	можно было	3	2
237	писал в	1	2
238	это уже	1	2
239	в индивидуальном	1	2
240	личность не	1	2
241	тем более	1	2
242	все они	1	2
243	не есть	1	2
244	о своем	1	2
245	героя как	1	2
246	отношению к	11	2
247	ко всему	1	2
248	на это	1	2
249	в искусстве	2	2
250	по поводу	1	2
251	в объективном	2	1
252	и наказания	1	1
253	если б	1	1
254	же как	1	1
255	переходит к	1	1
256	оно верно	1	1
257	на самом	4	1
258	идет о	3	1
259	индивидуальности и	1	1
260	к другому	2	1
261	достоевского в	19	1
262	разделяется на	1	1
263	мыслит и	1	1
264	ни были	1	1
265	и за	1	1
266	сознаний с	4	1
267	который в	1	1
268	есть не	2	1
269	другому сознанию	1	1
270	мы не	2	1
271	преступления и	1	1
272	до него	1	1
273	вопрос о	4	1
274	и новые	1	1
275	этом не	1	1
276	не была	1	1
277	есть нечто	1	1
278	личности самого	1	1
279	чужую личность	2	1
280	в полной	1	1
281	и чужого	1	1
282	жизни как	1	1
283	но даже	1	1
284	зависимости от	3	1
285	и он	1	1
286	ним и	4	1
287	достоевского с	7	1
288	он сам	3	1
289	бы то	3	1
290	в чем	1	1
291	тем как	4	1
292	себя этим	1	1
293	он строит	2	1
294	но как	3	1
295	к которой	1	1
296	сознания не	3	1
297	ответ на	1	1
298	отношение к	1	1
299	в зеркале	1	1
300	ту сторону	1	1
301	что они	1	1
302	в настоящем	3	1
303	это мир	1	1
304	которые могли	1	1
305	становится одним	1	1
306	толстого и	2	1
307	первый взгляд	1	1
308	в одной	4	1
309	его на	2	1
310	как к	1	1
311	авторская позиция	1	1
312	как нам	2	1
313	однако не	2	1
314	перед нами	4	1
315	могли бы	3	1
316	как уже	1	1
317	и как	8	1
318	из работ	1	1
319	и художественного	1	1
320	как таковое	1	1
321	в противоположность	3	1
322	то в	1	1
323	за собой	1	1
324	художественного мира	5	1
325	художественном отношении	1	1
326	со своей	1	1
327	себе как	1	1
328	в которой	4	1
329	он в	2	1
330	воспитания и	1	1
331	в нашем	1	1
332	если мы	1	1
333	в последнее	1	1
334	вследствие этого	1	1
335	так сказать	3	1
336	задний план	1	1
337	он не	4	1
338	и осмысленной	1	1
339	едва ли	1	1
340	к одному	1	1
341	в начале	1	1
342	и вот	2	1
343	теории искусства	1	1
344	и более	1	1
345	области художественной	1	1
346	в зависимости	3	1
347	чтобы в	1	1
348	в плане	5	1
349	какой бы	2	1
350	в творческом	1	1
351	и по	2	1
352	художественное творчество	1	1
353	о если	1	1
354	или иных	1	1
355	в борьбе	1	1
356	апеллирует к	1	1
357	ни был	1	1
358	но все	4	1
359	человека в	5	1
360	значительной степени	1	1
361	в каждом	8	1
362	оно и	1	1
363	то ни	3	1
364	как автор	2	1
365	пусть и	1	1
366	лишь за	1	1
367	самого автора	6	1
368	и с	4	1
369	бы быть	1	1
370	полной мере	1	1
371	большинстве случаев	2	1
372	окружающий его	1	1
373	знает что	1	1
374	это было	1	1
375	первой главе	1	1
376	его личности	2	1
377	может стать	1	1
378	которая как	1	1
379	личности его	1	1
380	жизни человека	1	1
381	литературы к	1	1
382	в них	3	1
383	а прежде	1	1
384	в ее	1	1
385	романы достоевского	3	1
386	и уже	3	1
387	должно быть	1	1
388	потому и	1	1
389	такой же	1	1
390	автора и	5	1
391	в один	2	1
392	автора или	1	1
393	на первый	1	1
394	в эту	1	1
395	в этих	2	1
396	места в	1	1
397	во второй	1	1
398	опоры для	2	1
399	в отношении	2	1
400	которого является	1	1
401	этому пути	1	1
402	на свою	1	1
403	в условиях	2	1
404	не от	1	1
405	в которых	2	1
406	этого в	1	1
407	то лишь	1	1
408	одном из	2	1
409	остается вне	1	1
410	творчества и	2	1
411	по крайней	2	1
412	если бы	10	1
413	по ту	1	1
414	ни было	4	1
415	не могли	2	1
416	радости и	1	1
417	который следуя	1	1
418	вовсе не	8	1
419	как проблема	1	1
420	и достоевского	1	1
421	героем и	1	1
422	если и	1	1
423	к собственному	1	1
424	весь в	1	1
425	между людьми	1	1
426	единство так	1	1
427	мира не	2	1
428	она не	5	1
429	другом но	1	1
430	художника не	1	1
431	самого начала	3	1
432	тогда когда	1	1
433	только из	1	1
434	из величайших	1	1
435	на него	2	1
436	говорить о	2	1
437	иметь в	1	1
438	но только	1	1
439	на котором	2	1
440	карамазова и	4	1
441	к концу	1	1
442	художественное видение	1	1
443	другой стороны	2	1
444	тех или	1	1
445	для нас	3	1
446	принципиальная особенность	1	1
447	собственной личности	1	1
448	о нем	11	1
449	с автором	1	1
450	сущности только	2	1
451	только с	2	1
452	уже и	1	1
453	достоевским в	1	1
454	средствами это	1	1
455	в каком	1	1
456	сознания она	1	1
457	с другом	3	1
458	в стиле	1	1
459	вот в	1	1
460	в момент	1	1
461	все то	4	1
462	и времени	1	1
463	одного сознания	4	1
464	отличается от	2	1
465	и говорит	1	1
466	быть назван	1	1
467	существует только	1	1
468	на вопрос	2	1
469	как мы	5	1
470	самом во	1	1
471	людей в	1	1
472	был уверен	1	1
473	и от	1	1
474	в произведении	1	1
475	с самого	2	1
476	художественного мышления	2	1
477	в дальнейшем	1	1
478	сознания с	2	1
479	и взаимодействие	2	1
480	что может	2	1
481	себя другие	1	1
482	он говорит	2	1
483	авторского замысла	2	1
484	с самим	1	1
485	сознаний не	1	1
486	строго говоря	1	1
487	его романов	3	1
488	он остается	2	1
489	к прошлому	1	1
490	два десятилетия	1	1
491	и здесь	3	1
492	ценности и	1	1
493	того он	1	1
494	голоса в	2	1
495	никак не	2	1
496	и что	1	1
497	творческий процесс	1	1
498	его жизни	1	1
499	начинается и	1	1
500	можно сказать	2	1
501	не позволяет	2	1
502	и многих	1	1
503	в значительной	1	1
504	все в	6	1
505	достоевского всегда	1	1
506	является здесь	1	1
507	как доминанта	1	1
508	к нему	3	1
509	во всех	5	1
510	от них	1	1
511	и во	2	1
512	борьба с	1	1
513	на границах	1	1
514	и взаимодействия	1	1
515	да в	1	1
516	во всей	2	1
517	литературой о	1	1
518	не исчерпывается	2	1
519	такими же	1	1
520	что же	1	1
521	крайней мере	2	1
522	реальность в	1	1
523	и других	5	1
524	непосредственно в	2	1
525	вслед за	1	1
526	достоевского это	1	1
527	наконец в	2	1
528	внешнее и	1	1
529	в художественной	2	1
530	к сознанию	1	1
531	вся жизнь	1	1
532	более что	1	1
533	второй план	1	1
534	как объект	4	1
535	нового типа	2	1
536	в литературе	3	1
537	чужим сознанием	1	1
538	толстой например	1	1
539	тот же	2	1
540	одной из	1	1
541	что даже	1	1
542	в какой	1	1
543	гораздо более	1	1
544	не идет	1	1
545	наше время	1	1
546	впрочем и	1	1
547	авторского сознания	5	1
548	самом и	3	1
549	но ее	1	1
550	только при	2	1
551	со всеми	1	1
552	со своим	3	1
553	полноправного субъекта	1	1
554	не можем	1	1
555	и у	4	1
556	самой жизни	1	1
557	в большинстве	2	1
558	мир во	1	1
559	свидригайлов и	1	1
560	первого лица	2	1
561	он эту	1	1
562	кажется что	3	1
563	от других	1	1
564	чужое сознание	1	1
565	за ним	2	1
566	не так	1	1
567	самому и	1	1
568	русской и	1	1
569	в котором	2	1
570	в одном	9	1
571	не для	1	1
572	произведения и	1	1
573	так как	7	1
574	самосознания в	5	1
575	не о	1	1
576	может служить	1	1
577	отношении к	2	1
578	как такового	1	1
579	строит не	1	1
580	герой как	2	1
581	значение только	1	1
582	герой и	1	1
583	автора как	3	1
584	бы это	1	1
585	перейти к	1	1
586	представляют собой	1	1
587	со всем	1	1
588	что и	5	1
589	выступает и	1	1
590	для художника	1	1
591	выходит за	2	1
592	его мир	2	1
593	до сих	2	1
594	не поддается	1	1
595	может и	1	1
596	хоть и	1	1
597	как субъект	1	1
598	нельзя сказать	1	1
599	именно в	6	1
600	человека а	1	1
601	бытия в	1	1
602	может по-своему	1	1
603	а с	1	1
604	с героями	3	1
605	себя и	2	1
606	в некоторых	1	1
607	эти идеи	1	1
608	живет на	1	1
609	а на	1	1
610	не делает	1	1
611	стремится к	1	1
612	до конца	5	1
613	более того	3	1
614	сколько в	2	1
615	личности в	4	1
616	он становится	1	1
617	из многочисленных	1	1
618	в бытии	1	1
619	сам себе	1	1
620	между собою	1	1
621	проникновения в	1	1
622	в творчестве	5	1
623	него в	2	1
624	эти слова	1	1
625	ни на	2	1
626	подхода к	1	1
627	себе самому	3	1
628	автора по	1	1
629	к своему	1	1
630	не знал	1	1
631	искусства его	1	1
632	целом ряде	1	1
633	сознания его	1	1
634	в той	6	1
635	и на	10	1
636	чужих сознаний	2	1
637	самого художественного	1	1
638	в мир	3	1
639	в первой	2	1
640	романе достоевского	9	1
641	по существу	4	1
642	на свете	1	1
643	многих других	1	1
644	главные герои	1	1
645	действительной жизни	1	1
646	в состоянии	1	1
647	с ее	2	1
648	действительности не	1	1
649	столько в	1	1
650	как например	2	1
651	и о	3	1
652	сих пор	2	1
653	при условии	1	1
654	лучшем случае	2	1
655	романа с	2	1
656	уже тем	1	1
657	но для	2	1
658	сознания это	1	1
659	самого как	1	1
660	которые были	3	1
661	под названием	1	1
662	из которых	2	1
663	достоевского но	8	1
664	объективном мире	1	1
665	его собственными	1	1
666	из прошлого	1	1
667	для автора	3	1
668	на задний	1	1
669	и другими	4	1
670	сознания и	3	1
671	себя самого	4	1
672	последнего времени	1	1
673	к чужому	1	1
674	не подчиняется	1	1
675	и все	3	1
676	и однако	1	1
677	у них	1	1
678	находит свое	1	1
679	своей индивидуальной	1	1
680	у которого	1	1
681	как явление	1	1
682	пушкиным в	1	1
683	на языке	2	1
684	только что	1	1
685	особенно интересны	1	1
686	как дело	1	1
687	как человек	2	1
688	жизни в	1	1
689	нами не	1	1
690	в лучшем	2	1
691	собственного сознания	1	1
692	от первого	2	1
693	его действительности	1	1
694	в романе	11	1
695	между ними	2	1
696	героя и	5	1
697	с ней	1	1
698	не знает	1	1
699	сказать что	5	1
700	а внутри	1	1
701	только как	1	1
702	была бы	2	1
703	от всех	1	1
704	впервые в	1	1
705	совершенно не	1	1
706	прошлому и	1	1
707	из этого	1	1
708	время не	2	1
709	бы во	2	1
710	исключительное значение	1	1
711	в действительности	1	1
712	видение мира	1	1
713	но эти	2	1
714	вместе с	2	1
715	существенный момент	1	1
716	художественного задания	2	1
717	к этому	2	1
718	значение в	1	1
719	все что	3	1
720	они не	3	1
