N	2gram	Vygotskiy__4	Komedia
179	что именно	3	2
180	целый ряд	5	2
181	имеет в	1	2
182	в действительности	2	2
183	от этого	3	2
184	и хотя	1	2
185	с той	2	2
186	бы и	2	2
187	в нашем	1	2
188	по которым	2	2
189	ни одна	1	2
190	двух других	1	2
191	и если	9	2
192	что она	10	2
193	не следует	1	2
194	после этого	6	2
195	он не	11	2
196	и еще	1	2
197	бы ожидать	1	2
198	других авторов	1	2
199	что ни	2	2
200	на этом	3	2
201	то ни	1	2
202	об этом	4	2
203	это не	6	2
204	этом смысле	1	2
205	на сцене	3	2
206	в это	2	2
207	поводом для	1	2
208	в один	1	2
209	всяком случае	3	2
210	признать что	1	2
211	нельзя отрицать	1	2
212	которые в	1	2
213	не в	2	2
214	в конце	8	2
215	вовсе не	5	2
216	даже в	2	2
217	на пути	2	2
218	начинает с	2	2
219	одна из	4	2
220	же его	1	2
221	в одном	3	2
222	в какой-то	1	2
223	такая же	1	2
224	не является	2	2
225	с другом	4	2
226	и почему	2	2
227	своего отца	1	2
228	на это	1	2
229	от которой	1	2
230	и это	5	2
231	как не	1	2
232	с самого	5	2
233	так в	1	2
234	и что	25	2
235	в мире	3	2
236	с собой	1	2
237	пьесы в	2	2
238	и во	1	2
239	и все	12	2
240	в другой	1	2
241	вслед за	3	2
242	даже на	1	2
243	все время	24	2
244	в лице	1	2
245	в жизнь	1	2
246	с которыми	1	2
247	и дает	2	2
248	тот же	3	2
249	в какой	5	2
250	и ее	2	2
251	или его	3	2
252	в уста	3	2
253	с одной	3	2
254	и у	1	2
255	одно из	2	2
256	интриги в	1	2
257	т п	3	2
258	не для	3	2
259	в любви	1	2
260	рядом с	1	2
261	со стороны	2	2
262	и к	2	2
263	до сих	3	2
264	с другой	2	2
265	построении сюжета	1	2
266	одной стороны	3	2
267	а на	2	2
268	с которым	1	2
269	уже о	1	2
270	в течение	1	2
271	в той	3	2
272	как бы	25	2
273	друг с	4	2
274	пьесы и	3	2
275	сих пор	3	2
276	бы в	1	2
277	хотя бы	2	2
278	ни было	1	2
279	к его	1	2
280	из этого	5	2
281	из четырех	1	2
282	во всяком	3	2
283	которых не	1	1
284	говоря о	1	1
285	как говорят	1	1
286	отделен от	1	1
287	переходит к	1	1
288	с кем	1	1
289	самом деле	12	1
290	фон для	2	1
291	необходимые для	2	1
292	мы имели	1	1
293	и чрезвычайно	1	1
294	что эти	2	1
295	сам автор	2	1
296	и этот	3	1
297	на первый	1	1
298	для своего	1	1
299	этого нет	1	1
300	деле здесь	1	1
301	та же	3	1
302	в сущности	6	1
303	хуже чем	1	1
304	было вызвано	1	1
305	вместо того	2	1
306	достаточно сослаться	1	1
307	привести и	1	1
308	большей частью	2	1
309	когда речь	2	1
310	все эти	6	1
311	не был	2	1
312	в чем	1	1
313	этого приема	1	1
314	только после	5	1
315	в создании	1	1
316	то мы	1	1
317	обстояло дело	1	1
318	о смерти	5	1
319	нет не	1	1
320	с какими	1	1
321	значение и	1	1
322	конечном счете	1	1
323	а вместо	1	1
324	каком направлении	1	1
325	в общем	1	1
326	с совершенно	4	1
327	и будет	1	1
328	не просто	4	1
329	это сравнение	1	1
330	событий а	1	1
331	хотя эти	1	1
332	первый взгляд	1	1
333	общего с	1	1
334	в художественном	2	1
335	как к	1	1
336	стороны он	2	1
337	однако не	2	1
338	в полном	1	1
339	на нас	4	1
340	же сцене	2	1
341	тем же	1	1
342	гораздо более	1	1
343	этой цели	2	1
344	жизни в	1	1
345	для ее	1	1
346	роль играет	1	1
347	с на	1	1
348	ход действия	3	1
349	которого она	1	1
350	из жизни	1	1
351	нее так	1	1
352	мне не	2	1
353	представляет собой	2	1
354	если мы	12	1
355	что автор	4	1
356	в себе	6	1
357	о ее	5	1
358	не могла	1	1
359	если содержание	1	1
360	на его	1	1
361	мы их	1	1
362	не имеют	1	1
363	главным образом	1	1
364	ожидать что	1	1
365	знали что	1	1
366	и разрешение	1	1
367	до самого	2	1
368	и более	1	1
369	имеет другого	1	1
370	не могли	1	1
371	их из	1	1
372	его от	1	1
373	производит на	1	1
374	впечатление от	2	1
375	к выводу	1	1
376	в характере	2	1
377	сцене и	1	1
378	в человеческую	1	1
379	в основу	3	1
380	от нее	1	1
381	в другом	1	1
382	его не	2	1
383	бы быть	1	1
384	на все	2	1
385	знает что	2	1
386	все тот	2	1
387	и мы	15	1
388	все прочее	1	1
389	по себе	9	1
390	еще одно	1	1
391	в жизни	4	1
392	изображения характера	1	1
393	на характер	1	1
394	идет от	1	1
395	но уже	1	1
396	он же	1	1
397	ни одной	3	1
398	которое имеет	1	1
399	несколько стихов	1	1
400	со своими	1	1
401	и уже	4	1
402	на две	2	1
403	с такой	2	1
404	не больше	2	1
405	народа и	1	1
406	со всей	2	1
407	в эту	1	1
408	которую он	2	1
409	мы попытаемся	1	1
410	во второй	1	1
411	мысль и	1	1
412	этой связи	1	1
413	своем роде	1	1
414	слова совершенно	1	1
415	и без	1	1
416	во времена	1	1
417	является однако	1	1
418	пор в	1	1
419	не столько	1	1
420	которые лежат	1	1
421	от его	1	1
422	значение для	1	1
423	из области	1	1
424	нельзя было	1	1
425	только для	1	1
426	образом и	1	1
427	это произошло	1	1
428	начнем с	1	1
429	другом и	2	1
430	нам в	2	1
431	их в	3	1
432	в трагедиях	1	1
433	его до	1	1
434	ним в	2	1
435	иначе обстояло	1	1
436	заставляет его	4	1
437	и очень	1	1
438	любви и	1	1
439	направлена в	1	1
440	с точки	4	1
441	не раз	1	1
442	но они	1	1
443	тем самым	3	1
444	что эта	6	1
445	правда в	1	1
446	здесь на	1	1
447	своего героя	1	1
448	весь этот	1	1
449	в основе	3	1
450	пишет для	1	1
451	от жизни	1	1
452	как много	2	1
453	все понятно	2	1
454	вытекает из	1	1
455	никогда не	5	1
456	ничего не	2	1
457	благодаря тому	1	1
458	современников и	1	1
459	трагедии в	2	1
460	показывает нам	2	1
461	же после	6	1
462	автор не	2	1
463	и является	2	1
464	сводится к	2	1
465	здесь же	1	1
466	так называемый	1	1
467	из того	1	1
468	что речь	1	1
469	эти три	2	1
470	этот образ	1	1
471	в каком	8	1
472	в хронологическом	1	1
473	вот в	1	1
474	и некоторые	1	1
475	обстоятельство что	1	1
476	в трагедии	10	1
477	нет ни	3	1
478	чтобы сделать	2	1
479	сделано в	1	1
480	отличается от	1	1
481	его с	1	1
482	бы он	1	1
483	из себя	1	1
484	это имело	1	1
485	взять ее	1	1
486	должен быть	1	1
487	что пьесы	1	1
488	ни одно	2	1
489	из трагедии	1	1
490	которые все	1	1
491	мысль о	1	1
492	действия и	2	1
493	в пределах	3	1
494	огромное количество	1	1
495	произведения и	1	1
496	разговора с	5	1
497	времени и	2	1
498	каждого из	1	1
499	но никак	1	1
500	остается только	1	1
501	но у	1	1
502	жизнь и	4	1
503	является в	1	1
504	с ним	5	1
505	выводу что	1	1
506	можно найти	2	1
507	по смыслу	1	1
508	борется с	1	1
509	бесспорно что	1	1
510	в порядке	4	1
511	а также	1	1
512	узнать в	1	1
513	зрения на	1	1
514	внимание на	2	1
515	и та	2	1
516	но мы	2	1
517	никак не	6	1
518	как ее	1	1
519	можем сказать	1	1
520	пор пока	2	1
521	был сделан	1	1
522	согласии с	1	1
523	но столь	2	1
524	в которую	1	1
525	уже стоя	1	1
526	но нет	1	1
527	на склоне	1	1
528	во всей	3	1
529	самого конца	2	1
530	с матерью	1	1
531	и ни	1	1
532	же ясно	1	1
533	первого акта	2	1
534	если это	1	1
535	следовало бы	1	1
536	раз на	1	1
537	условия для	1	1
538	к которому	1	1
539	этого ряда	1	1
540	мы видим	6	1
541	что даже	1	1
542	трагедии и	6	1
543	очень много	1	1
544	сведений о	1	1
545	сцене с	1	1
546	конечно не	3	1
547	этих событий	3	1
548	только на	1	1
549	самую суть	1	1
550	ни одного	2	1
551	больше не	1	1
552	действующего лица	1	1
553	не все	2	1
554	в сознании	1	1
555	от других	1	1
556	этому вопросу	1	1
557	не так	1	1
558	для него	1	1
559	и монологов	1	1
560	могло бы	3	1
561	содержания и	1	1
562	много раз	2	1
563	содержание и	1	1
564	как его	1	1
565	этими словами	2	1
566	как раз	9	1
567	ее на	2	1
568	о которых	2	1
569	к самому	2	1
570	им по	1	1
571	были бы	1	1
572	во власти	1	1
573	и даже	1	1
574	и из	3	1
575	на примере	2	1
576	за последние	1	1
577	однако что	1	1
578	на ее	2	1
579	не один	1	1
580	а с	2	1
581	на которые	1	1
582	ли могла	1	1
583	и затем	3	1
584	что не	4	1
585	говорит о	4	1
586	ни после	1	1
587	у нас	4	1
588	почти в	2	1
589	до конца	7	1
590	и самый	1	1
591	не на	2	1
592	а не	6	1
593	пьесы на	1	1
594	однако и	1	1
595	другой стороны	2	1
596	ни о	1	1
597	сослаться на	1	1
598	там где	1	1
599	самого начала	5	1
600	на многие	1	1
601	речи и	1	1
602	одна и	2	1
603	несмотря на	1	1
604	всего этого	1	1
605	действия в	1	1
606	свою очередь	1	1
607	связь с	5	1
608	этой же	1	1
609	него в	1	1
610	из пьес	1	1
611	почти всей	1	1
612	который видит	1	1
613	приводит в	1	1
614	то обстоятельство	1	1
615	над ним	2	1
616	он говорит	3	1
617	целом ряде	1	1
618	такого рода	1	1
619	что весь	1	1
620	в обратном	2	1
621	именно в	2	1
622	поскольку он	1	1
623	по существу	2	1
624	исходя из	4	1
625	быть не	2	1
626	еще раз	3	1
627	но даже	1	1
628	человека который	1	1
629	в использовании	1	1
630	показывают что	1	1
631	а то	1	1
632	стоит только	2	1
633	за ним	1	1
634	ближе к	1	1
635	это уже	1	1
636	сюжета и	2	1
637	всего они	1	1
638	целью он	1	1
639	ли в	1	1
640	при таком	3	1
641	времени мы	1	1
642	в результате	2	1
643	это как	1	1
644	когда он	7	1
645	но об	1	1
646	ее и	2	1
647	внимания заслуживает	1	1
648	составляющих его	1	1
649	своих героев	1	1
650	не должен	1	1
651	и как	5	1
652	будто бы	1	1
653	том чтобы	4	1
654	впечатление которое	2	1
655	в искусстве	2	1
656	утверждал что	1	1
657	человека не	1	1
658	за этим	3	1
659	сделать вывод	1	1
660	к ее	1	1
661	иначе чем	1	1
662	нам не	1	1
663	нет ничего	1	1
664	другой его	1	1
665	героя и	2	1
666	из тех	1	1
667	сказать что	13	1
668	была бы	2	1
669	вперед по	1	1
670	равно как	1	1
671	в свою	1	1
672	забывать что	1	1
673	какой мере	2	1
674	по которой	1	1
675	бы его	3	1
676	это была	1	1
677	а может	1	1
678	точно так	3	1
679	и эта	2	1
680	не дал	1	1
681	думать что	2	1
682	так же	13	1
683	как на	6	1
684	событий в	3	1
685	как следствие	1	1
