N	2gram	Vygotskiy__7	Mirosoze
149	как в	4	2
150	все же	6	2
151	и как	1	2
152	и к	7	2
153	от этого	1	2
154	в необходимости	1	2
155	за собой	1	2
156	и переходит	1	2
157	все эти	6	2
158	бы не	1	2
159	приводит к	4	2
160	самого себя	1	2
161	с их	1	2
162	к учению	1	2
163	если бы	5	2
164	с ней	2	2
165	прежде чем	2	2
166	него и	1	2
167	и свободу	1	2
168	входит в	2	2
169	и мы	1	2
170	его был	1	2
171	чем в	4	2
172	прийти к	1	2
173	начинает с	1	2
174	место в	1	2
175	оказывается что	2	2
176	мысли и	11	2
177	от его	1	2
178	сих пор	3	2
179	он живет	1	2
180	в то	3	2
181	в основе	3	2
182	того чтобы	19	2
183	пути и	3	2
184	по своей	10	2
185	на природу	1	2
186	и сама	1	2
187	в каком	1	2
188	есть только	2	2
189	могут быть	2	2
190	одно только	1	2
191	отличается от	3	2
192	всего в	2	2
193	его с	3	2
194	как для	2	2
195	и от	4	2
196	человеческого сознания	2	2
197	то время	2	2
198	и что	6	2
199	еще в	1	2
200	по сравнению	9	2
201	с ним	3	2
202	обречен на	1	2
203	о нем	1	2
204	о том	4	2
205	самому себе	1	2
206	и во	4	2
207	своему значению	2	2
208	и те	1	2
209	движения в	3	2
210	и она	2	2
211	существует не	1	2
212	мы видим	3	2
213	человека с	1	2
214	никто не	2	2
215	ведь это	2	2
216	его мысль	2	2
217	отношению к	5	2
218	как будто	1	2
219	для того	18	2
220	момент в	3	2
221	в высшей	1	2
222	до сих	3	2
223	этом пути	1	2
224	связано с	1	2
225	на этот	1	2
226	его как	1	2
227	о чем	4	2
228	он и	1	2
229	учению о	1	2
230	этот случай	1	2
231	по своему	9	2
232	с внутренней	5	2
233	в той	4	2
234	и границы	1	2
235	как бы	6	2
236	быть не	1	2
237	в начале	5	2
238	и для	5	2
239	она может	2	2
240	бы в	5	2
241	я хотел	1	2
242	конце концов	1	2
243	отношении к	1	2
244	в свою	2	2
245	сказать что	8	2
246	должно привести	1	2
247	к этой	2	2
248	к этому	2	2
249	все что	6	2
250	эта новая	1	1
251	себя как	1	1
252	ту же	2	1
253	также что	1	1
254	и т	1	1
255	через которые	1	1
256	и то	7	1
257	становится в	1	1
258	выражения в	2	1
259	на самом	3	1
260	переход от	1	1
261	между двумя	3	1
262	недоступной для	1	1
263	к другому	3	1
264	кто-либо из	1	1
265	и до	2	1
266	она все	3	1
267	в зависимости	1	1
268	сказать с	1	1
269	из всех	5	1
270	шаг вперед	2	1
271	мы имеем	1	1
272	мы не	7	1
273	и ничего	2	1
274	ни у	1	1
275	уже более	1	1
276	во внутреннем	1	1
277	начинается с	1	1
278	ли у	1	1
279	но она	1	1
280	что иное	1	1
281	оно есть	5	1
282	я не	3	1
283	ему в	1	1
284	и самой	1	1
285	зависимости от	1	1
286	учение об	1	1
287	центральная для	1	1
288	и состоит	3	1
289	еще не	4	1
290	иное как	1	1
291	в существовании	1	1
292	во всех	6	1
293	одним словом	1	1
294	самом деле	6	1
295	друг к	1	1
296	к области	1	1
297	к которой	1	1
298	и всякий	1	1
299	в сторону	1	1
300	для других	15	1
301	если в	4	1
302	да или	1	1
303	с психологической	1	1
304	быть так	1	1
305	отличие от	2	1
306	и речи	19	1
307	что они	10	1
308	которые не	1	1
309	показать в	1	1
310	как говорит	5	1
311	этот центральный	1	1
312	что во	1	1
313	в одной	3	1
314	как к	3	1
315	ней в	1	1
316	может найти	1	1
317	оторваться от	1	1
318	отношение между	4	1
319	говорит что	2	1
320	его к	2	1
321	в каком-то	1	1
322	начальный момент	2	1
323	идет не	1	1
324	быть выражена	1	1
325	что же	2	1
326	говорят о	1	1
327	ее как	1	1
328	в мышлении	2	1
329	но ведь	1	1
330	как совершенно	3	1
331	в первых	1	1
332	ключ к	1	1
333	всех этих	1	1
334	этого вопроса	1	1
335	в силу	5	1
336	с таким	1	1
337	своего пути	2	1
338	от низших	1	1
339	его от	2	1
340	таинственный и	1	1
341	момент когда	1	1
342	и заключается	3	1
343	которого был	1	1
344	удивительно что	1	1
345	в состоянии	1	1
346	значение в	2	1
347	была в	1	1
348	к другу	2	1
349	первый и	1	1
350	на все	1	1
351	в понимании	1	1
352	перестать быть	2	1
353	это было	1	1
354	не умеет	1	1
355	от одного	2	1
356	не совпадает	3	1
357	всю свою	1	1
358	быть поставлено	1	1
359	которой он	1	1
360	изучить его	1	1
361	во время	2	1
362	что такое	1	1
363	в такой	4	1
364	и без	1	1
365	она в	2	1
366	в отличие	2	1
367	и ту	1	1
368	что я	1	1
369	не путем	1	1
370	должны были	2	1
371	ее он	1	1
372	нельзя было	2	1
373	точку зрения	2	1
374	делает его	1	1
375	с небывалой	1	1
376	и почти	1	1
377	вовсе не	2	1
378	в отношении	2	1
379	знал что	1	1
380	между людьми	1	1
381	и против	2	1
382	не менее	4	1
383	не раз	2	1
384	чтобы иметь	1	1
385	два полюса	1	1
386	есть прежде	1	1
387	таков был	1	1
388	в обоих	1	1
389	что ему	3	1
390	мысли в	9	1
391	на два	1	1
392	он еще	1	1
393	достигает своего	2	1
394	в самых	1	1
395	не могло	1	1
396	мышления и	9	1
397	так много	1	1
398	казалось бы	2	1
399	находятся в	1	1
400	а во	1	1
401	такая же	1	1
402	во всем	3	1
403	и после	1	1
404	и мысли	1	1
405	не до	2	1
406	в области	4	1
407	от того	1	1
408	у меня	1	1
409	и оно	1	1
410	только от	1	1
411	не та	1	1
412	одну и	1	1
413	не статически	1	1
414	которой она	2	1
415	всегда в	1	1
416	и самое	1	1
417	основной и	2	1
418	из всего	1	1
419	и о	3	1
420	совершенно исключительное	1	1
421	сравнению со	2	1
422	единство а	1	1
423	уже с	1	1
424	к исследованию	1	1
425	можно было	2	1
426	так и	3	1
427	в нескольких	1	1
428	по природе	2	1
429	нужно было	4	1
430	означает не	1	1
431	является в	5	1
432	поэтому в	1	1
433	и освобождение	1	1
434	из одного	1	1
435	об этом	3	1
436	в разных	1	1
437	находится в	2	1
438	а к	1	1
439	но к	1	1
440	и поэтому	1	1
441	является на	1	1
442	это менее	1	1
443	одного из	2	1
444	этой мысли	1	1
445	нас в	2	1
446	связанной с	1	1
447	заключается в	6	1
448	всей нашей	1	1
449	от них	1	1
450	погружен в	1	1
451	исследования о	1	1
452	когда дело	1	1
453	во власть	2	1
454	во всей	2	1
455	и только	4	1
456	в другой	1	1
457	вообще и	1	1
458	во внутренней	2	1
459	также в	1	1
460	все время	1	1
461	и наконец	4	1
462	мы уже	3	1
463	в сферу	1	1
464	он хочет	1	1
465	на которой	1	1
466	в новой	3	1
467	в сложном	1	1
468	речи о	4	1
469	одной из	4	1
470	этот вопрос	1	1
471	пришел к	1	1
472	проникнуть в	1	1
473	что как	1	1
474	между тем	1	1
475	к психологии	1	1
476	и ее	2	1
477	призван был	1	1
478	и судьбе	2	1
479	так что	4	1
480	значению и	2	1
481	то и	4	1
482	ряду других	1	1
483	завершения в	1	1
484	и везде	1	1
485	должны привести	1	1
486	ответ на	2	1
487	понимания в	1	1
488	его и	2	1
489	себе в	5	1
490	всяком случае	1	1
491	что она	8	1
492	в одном	1	1
493	у нее	5	1
494	себя от	2	1
495	к ним	1	1
496	как его	1	1
497	вперед в	1	1
498	идет в	3	1
499	на так	1	1
500	к невозможности	1	1
501	от ее	2	1
502	не были	1	1
503	и из	1	1
504	всего напоминает	1	1
505	всего своего	1	1
506	главное и	2	1
507	из наших	1	1
508	по своим	2	1
509	а именно	1	1
510	к которому	1	1
511	с той	1	1
512	мысли для	1	1
513	все было	1	1
514	что не	2	1
515	к идеям	1	1
516	хотелось бы	1	1
517	как ни	1	1
518	в ряду	1	1
519	нее к	1	1
520	ближе к	1	1
521	если не	1	1
522	мышлении и	9	1
523	все более	1	1
524	но оно	1	1
525	в частности	1	1
526	все основные	1	1
527	к его	2	1
528	оно менее	1	1
529	мы говорим	2	1
530	наедине с	2	1
531	гармонии и	1	1
532	оно имеет	2	1
533	отношений между	3	1
534	сравнению с	8	1
535	он будет	1	1
536	она есть	1	1
537	в романах	1	1
538	наряду с	2	1
539	к великому	1	1
540	слова он	2	1
541	с предметом	2	1
542	про себя	1	1
543	протекает в	1	1
544	и увидели	1	1
545	что мы	9	1
546	было сказано	3	1
547	это исследование	1	1
548	только для	1	1
549	но это	3	1
550	о его	3	1
551	в смысле	6	1
552	под влиянием	1	1
553	на одной	1	1
554	за его	1	1
555	и часто	1	1
556	новое слово	1	1
557	к пониманию	3	1
558	самое главное	1	1
559	совершается в	3	1
560	отношений и	1	1
561	бы так	1	1
562	но также	3	1
563	она уже	1	1
564	то не	1	1
565	и пришел	1	1
566	целый ряд	4	1
567	находит свое	3	1
568	себе что	1	1
569	еще более	1	1
570	не должен	1	1
571	теряет свою	1	1
572	ни к	1	1
573	мысль на	1	1
574	найдет свое	1	1
575	процесса как	2	1
576	но всегда	2	1
577	если все	1	1
578	за этим	1	1
579	к ее	1	1
580	в период	2	1
581	лишь по	1	1
582	а внутри	1	1
583	самой своей	1	1
584	остается на	1	1
585	но этот	2	1
586	жизни а	1	1
587	не что	1	1
588	ко всему	2	1
589	одного к	1	1
590	та же	1	1
591	есть то	3	1
592	пути к	1	1
593	в своих	2	1
594	и свою	1	1
595	так же	14	1
596	во всяком	2	1
597	они не	1	1
598	которая не	1	1
599	относится ко	2	1
