N	2gram	Tiupa_Disk_2	Narrotol
200	более не	1	2
201	двух или	1	2
202	начальные эпизоды	1	2
203	в чем	1	2
204	события в	1	2
205	действующее лицо	1	2
206	чем это	1	2
207	друг на	1	2
208	для обозначения	1	2
209	если в	1	2
210	отличие от	12	2
211	в е	1	2
212	отнюдь не	6	2
213	в той	2	2
214	что касается	1	2
215	дистанция между	2	2
216	раз в	1	2
217	лица и	1	2
218	коммуникативной ситуации	1	2
219	роль в	4	2
220	на две	1	2
221	в случае	1	2
222	так сказать	1	2
223	о смерти	1	2
224	и еще	1	2
225	художественного высказывания	1	2
226	заключает в	2	2
227	одно и	2	2
228	человека в	4	2
229	входит в	2	2
230	я в	5	2
231	и иных	1	2
232	[...] в	3	2
233	также не	1	2
234	центральное событие	1	2
235	этого не	1	2
236	на друга	1	2
237	жизни но	3	2
238	и того	3	2
239	в этих	3	2
240	рассказа о	1	2
241	коммуникативную ситуацию	3	2
242	самого рассказывания	1	2
243	в отличие	12	2
244	человеческого сознания	1	2
245	в повести	1	2
246	истории о	1	2
247	из нас	1	2
248	она не	1	2
249	в обоих	2	2
250	дело в	2	2
251	дело не	1	2
252	чехов не	1	2
253	ничего не	1	2
254	письма не	1	2
255	как она	1	2
256	в смене	1	2
257	к жизни	3	2
258	не столь	2	2
259	ни о	1	2
260	в своего	1	2
261	оно не	1	2
262	с ее	2	2
263	здесь не	2	2
264	другой стороны	2	2
265	по сути	2	2
266	черный монах	1	2
267	классического реализма	1	2
268	в пределах	4	2
269	что может	1	2
270	в нарративной	1	2
271	она была	1	2
272	с ним	1	2
273	является событием	1	2
274	точек зрения	1	2
275	и судии	1	2
276	ситуации и	2	2
277	имеем дело	1	2
278	никак не	1	2
279	один голос	1	2
280	с другой	5	2
281	времени в	4	2
282	и настоящего	1	2
283	нас в	1	2
284	в форме	1	2
285	свидетеля и	1	2
286	и только	1	2
287	не сводится	4	2
288	же в	1	2
289	рассказывания в	1	2
290	всяком случае	1	2
291	себя в	6	2
292	только на	1	2
293	до конца	1	2
294	в равной	1	2
295	первобытного человека	1	2
296	xix столетия	1	2
297	жизненный опыт	1	2
298	не о	2	2
299	друг друга	1	2
300	человеческого присутствия	1	2
301	каждый из	1	2
302	при отсутствии	1	2
303	в особенности	1	2
304	и даже	1	2
305	в области	2	2
306	в результате	2	2
307	как у	1	2
308	и составляет	1	2
309	человеческой жизни	2	2
310	только от	1	2
311	нарративных практик	1	2
312	вместе с	2	2
313	к его	4	2
314	две жизни	1	2
315	и столь	1	2
316	по своему	1	2
317	да и	1	2
318	х гг	2	2
319	быть и	1	2
320	и действия	1	2
321	рассказа но	1	2
322	поля рикёра	1	2
323	о событии	1	2
324	и от	1	2
325	не подлежит	2	2
326	в году	1	2
327	которая в	2	2
328	прошлого и	1	2
329	равной степени	1	2
330	жизни в	3	2
331	в романе	1	2
332	между ними	1	2
333	сказать что	1	2
334	во всяком	1	2
335	за ее	1	1
336	как все	2	1
337	одним из	1	1
338	же как	2	1
339	чтобы не	1	1
340	не знаем	1	1
341	содержаний сознания	1	1
342	в концовке	2	1
343	отметим что	1	1
344	значении этого	2	1
345	это и	1	1
346	опираясь на	1	1
347	и есть	1	1
348	характерное для	1	1
349	свидетельствует об	1	1
350	и до	1	1
351	на странице	1	1
352	он ничего	1	1
353	например в	3	1
354	и непонятно	1	1
355	полном его	1	1
356	героя субъекта	1	1
357	поднимается на	1	1
358	повестях белкина	2	1
359	христианской культуры	1	1
360	для осмысления	2	1
361	организации текста	1	1
362	этом не	1	1
363	завершенная и	1	1
364	он как	1	1
365	в каждый	1	1
366	события так	1	1
367	принадлежит к	3	1
368	жизненной позиции	3	1
369	субъективную значимость	1	1
370	из того	1	1
371	но даже	1	1
372	в некотором	1	1
373	этого термина	1	1
374	из которых	1	1
375	жизни это	1	1
376	пребывания в	1	1
377	целого не	1	1
378	предполагает со	1	1
379	внутреннего состояния	1	1
380	он был	1	1
381	же мере	1	1
382	от предыдущих	1	1
383	повествователя о	1	1
384	бы то	1	1
385	тем как	1	1
386	без которого	1	1
387	жизни персонажа	1	1
388	события как	1	1
389	это бывает	1	1
390	не то	1	1
391	тех же	1	1
392	ответ на	1	1
393	человеческих отношений	1	1
394	отношение к	2	1
395	тут же	2	1
396	рецептивные возможности	1	1
397	динамике и	1	1
398	как со	1	1
399	до которого	1	1
400	образ смерти	1	1
401	о.м фрейденберг	2	1
402	еще и	1	1
403	в полном	2	1
404	которая состоит	1	1
405	когда он	1	1
406	отграниченная система	1	1
407	в футляре	2	1
408	реципиента в	1	1
409	и наконец	3	1
410	ю.н тынянова	1	1
411	нарративных произведений	1	1
412	а.п чехова	2	1
413	бы стать	1	1
414	в противоположность	5	1
415	второго лица	1	1
416	в речевой	1	1
417	гораздо раньше	1	1
418	со своей	1	1
419	знаменательно что	1	1
420	роли его	1	1
421	еще на	1	1
422	действия и	1	1
423	в которой	1	1
424	смыслом а	1	1
425	ни один	1	1
426	как некий	1	1
427	повествование в	1	1
428	признать общим	1	1
429	бы не	1	1
430	событийность и	1	1
431	будет сказано	1	1
432	речь персонажа	1	1
433	ни одна	1	1
434	лишний раз	1	1
435	приводит к	3	1
436	и рассказа	2	1
437	дифференцированном и	1	1
438	претендовать на	3	1
439	от позиции	1	1
440	но на	1	1
441	строгом значении	2	1
442	человек не	1	1
443	готовом стабильно	1	1
444	задний план	1	1
445	в лирике	7	1
446	рассказ как	3	1
447	одному из	1	1
448	как с	1	1
449	не как	1	1
450	в силу	1	1
451	нем звучит	1	1
452	питательную среду	1	1
453	содержит в	2	1
454	писал бахтин	1	1
455	которое может	1	1
456	опыта присутствия	1	1
457	его от	1	1
458	речевой субъект	1	1
459	его составе	1	1
460	стороны читателя	2	1
461	именно это	1	1
462	на адресата	2	1
463	таким образом	1	1
464	но все	1	1
465	н.д тамарченко	2	1
466	значительной степени	1	1
467	нарративную интригу	2	1
468	правило не	1	1
469	то ни	1	1
470	однако нарративная	1	1
471	быть однозначно	1	1
472	во внешнем	1	1
473	той же	2	1
474	это весьма	1	1
475	его в	3	1
476	персонажей и	2	1
477	бытия но	1	1
478	голос [...]	1	1
479	лишь на	1	1
480	феномена как	1	1
481	рассказчика и	2	1
482	гурова в	1	1
483	речевой практики	1	1
484	оцененном мире	1	1
485	их исторической	1	1
486	но уже	2	1
487	на статус	1	1
488	в повестях	2	1
489	далеко не	2	1
490	открытый финал	1	1
491	жизни то	1	1
492	и оцененном	1	1
493	в ее	1	1
494	первые два	1	1
495	и само	1	1
496	или попросту	1	1
497	события рассказывания	1	1
498	ведет к	3	1
499	и было	1	1
500	она сама	1	1
501	нарративными средствами	1	1
502	в котором	3	1
503	с точки	2	1
504	как произведение	1	1
505	оно живет	1	1
506	в которых	1	1
507	в обнаружении	1	1
508	и они	1	1
509	прошлое может	1	1
510	втором случае	1	1
511	подлинный автор	1	1
512	обоих в	1	1
513	теми же	1	1
514	обращение к	2	1
515	рассказа как	4	1
516	по крайней	1	1
517	на языке	2	1
518	ни было	1	1
519	и наоборот	1	1
520	что этот	1	1
521	необходимо чтобы	1	1
522	для нее	1	1
523	даже в	1	1
524	случае мы	1	1
525	самого рассказа	2	1
526	любви и	1	1
527	адресата не	1	1
528	система ценностей	11	1
529	возникает в	1	1
530	на три	1	1
531	на рубеже	3	1
532	до известной	1	1
533	человеческого я	1	1
534	коммуникативное событие	3	1
535	того как	1	1
536	не говоря	1	1
537	своего героя	1	1
538	будущего ни	1	1
539	чтобы стать	1	1
540	данный аспект	1	1
541	коммуникативного события	5	1
542	бы свое	1	1
543	это еще	2	1
544	иное дело	1	1
545	для всех	1	1
546	жизни не	2	1
547	рассказов чехова	1	1
548	обратим внимание	1	1
549	чеховского творчества	2	1
550	опыта в	1	1
551	по своей	6	1
552	во всем	1	1
553	с читателем	3	1
554	[...] как	1	1
555	не принадлежит	1	1
556	однако это	1	1
557	ему не	1	1
558	к однозначности	1	1
559	события но	1	1
560	и со	1	1
561	в специальном	2	1
562	необходимо также	1	1
563	могут быть	3	1
564	нарративных стратегий	2	1
565	нарратора здесь	1	1
566	однако для	1	1
567	отличается от	1	1
568	об одном	3	1
569	с адресатом	1	1
570	творчестве чехова	2	1
571	в тумане	1	1
572	предыдущей главе	1	1
573	указывает на	1	1
574	ли в	1	1
575	жизненный материал	1	1
576	объект и	1	1
577	характеристик в	1	1
578	слово стремится	1	1
579	должен быть	1	1
580	в ситуации	1	1
581	осуществляется прямолинейная	1	1
582	жизни гурова	1	1
583	по определению	1	1
584	от друга	1	1
585	нередко бывает	1	1
586	литературного сюжета	1	1
587	[...] оно	1	1
588	здесь также	1	1
589	для читателя	1	1
590	среде и	1	1
591	литературного письма	2	1
592	между сознаниями	1	1
593	ментальное событие	2	1
594	только то	1	1
595	всей своей	3	1
596	однако эта	1	1
597	различие между	1	1
598	слова а	1	1
599	[...] а	3	1
600	разговора с	1	1
601	и сам	1	1
602	может обладать	1	1
603	в другом	3	1
604	в образе	1	1
605	по аналогии	1	1
606	из двух	3	1
607	текстах с	1	1
608	не с	2	1
609	живет в	2	1
610	и каждый	1	1
611	чем у	1	1
612	во второй	1	1
613	текста о	1	1
614	поэтому в	1	1
615	последующее развитие	1	1
616	мире [...]	1	1
617	остановимся на	1	1
618	но вполне	1	1
619	один человек	1	1
620	и смерть	1	1
621	этом выступает	1	1
622	нем осуществляется	1	1
623	иисуса христа	1	1
624	произведения как	2	1
625	и здесь	1	1
626	мысли поля	1	1
627	т.п в	1	1
628	самому себе	1	1
629	в значительной	1	1
630	солнца и	1	1
631	во всех	1	1
632	случаях же	1	1
633	русской литературе	2	1
634	с нами	1	1
635	какая была	1	1
636	на одном	1	1
637	что и	2	1
638	крайней мере	1	1
639	чем и	1	1
640	не более	2	1
641	он его	1	1
642	к ней	1	1
643	системы персонажей	2	1
644	в жизнь	1	1
645	подробностями и	1	1
646	но тут	1	1
647	представление будто	1	1
648	текста на	1	1
649	с той	2	1
650	в формах	2	1
651	рассказчик не	1	1
652	одной из	1	1
653	не само	1	1
654	драматическое столкновение	1	1
655	даже если	1	1
656	бытия в	1	1
657	до нас	1	1
658	персонажей а	1	1
659	с будущим	1	1
660	на мир	1	1
661	об их	1	1
662	потоке бытия	1	1
663	с одной	4	1
664	звучит один	1	1
665	с которыми	1	1
666	к одному	1	1
667	того же	2	1
668	на всем	1	1
669	для рассказа	2	1
670	героя с	1	1
671	первого лица	1	1
672	на рецептивные	1	1
673	мог стать	1	1
674	конечном счете	1	1
675	обнаруживаются в	1	1
676	оценка [...]	1	1
677	этом в	2	1
678	система смыслов	1	1
679	ситуации вследствие	1	1
680	к фигуре	1	1
681	может претендовать	3	1
682	бытия и	2	1
683	не случайно	1	1
684	случае не	1	1
685	человек как	1	1
686	ни для	4	1
687	за границы	1	1
688	в случаях	1	1
689	тем что	1	1
690	существенную роль	1	1
691	не просто	1	1
692	следует признать	3	1
693	и строго	1	1
694	рассказа не	2	1
695	друг от	1	1
696	момент в	2	1
697	а слово	1	1
698	является носителем	1	1
699	в исторической	3	1
700	в.т и	1	1
701	а стало	1	1
702	который не	2	1
703	очевидным образом	3	1
704	лица в	1	1
705	для этого	1	1
706	на чем	1	1
707	а с	5	1
708	нового времени	5	1
709	строго отграниченная	1	1
710	данного высказывания	1	1
711	о влиянии	1	1
712	одной стороны	4	1
713	на этот	1	1
714	стремится к	2	1
715	не на	2	1
716	места времени	1	1
717	его как	1	1
718	возвращаясь к	1	1
719	ср у	1	1
720	ведь для	1	1
721	там где	1	1
722	и слово	1	1
723	ближе к	1	1
724	художественного целого	4	1
725	именно поэтому	1	1
726	на фоне	1	1
727	в творчестве	3	1
728	в городе	1	1
729	в рамках	7	1
730	общий контекст	1	1
731	в строгом	3	1
732	в предыдущей	1	1
733	опирается на	1	1
734	сути дела	1	1
735	этого момента	1	1
736	деревни а	1	1
737	что актуализирует	1	1
738	сильно билось	1	1
739	однозначности [...]	1	1
740	перехода от	1	1
741	его событийной	1	1
742	это его	1	1
743	в европейской	1	1
744	евангельского сюжета	1	1
745	от лат	2	1
746	страны мертвых	1	1
747	рассказ в	2	1
748	текста так	1	1
749	и смерти	1	1
750	в контексте	3	1
751	приобретает в	1	1
752	слова и	1	1
753	несобственно-прямая речь	1	1
754	краткости и	1	1
755	своей жизни	1	1
756	но это	3	1
757	все это	2	1
758	в культуре	1	1
759	своего исследования	1	1
760	числе и	1	1
761	пока еще	2	1
762	и собственно	1	1
763	е гг	1	1
764	в книге	1	1
765	одного и	3	1
766	известной степени	1	1
767	он видел	1	1
768	говорящего и	1	1
769	указать на	2	1
770	собственно и	2	1
771	записок охотника	1	1
772	в пределе	3	1
773	чеховский рассказ	1	1
774	в голову	1	1
775	события тогда	1	1
776	интерес к	2	1
777	еще более	1	1
778	в динамике	1	1
779	будто бы	1	1
780	прямолинейная оценка	1	1
781	ключом к	2	1
782	из барышни-крестьянки	3	1
783	можно признать	3	1
784	нарративной стратегии	5	1
785	его произведениях	1	1
786	в готовом	1	1
787	на роль	2	1
788	в период	4	1
789	не знает	3	1
790	а со	1	1
791	как самостоятельный	1	1
792	речи и	1	1
793	стабильно дифференцированном	1	1
794	а герой	2	1
795	но достаточно	1	1
796	перечисленные моменты	1	1
797	прямой речи	1	1
798	поведения в	3	1
799	только о	1	1
800	в свое	2	1
801	художественной литературе	1	1
802	в искусстве	1	1
803	к этому	4	1
804	русской литературы	1	1
805	это время	1	1
806	том числе	1	1
807	которая не	1	1
