N	2gram	Tiupa_Lite_3	Myshleni
514	изменений и	1	1
515	возникновения и	1	1
516	мы с	2	1
517	для обеих	1	1
518	быть не	2	1
519	аналогии с	1	1
520	ряде других	1	1
521	в ряду	1	1
522	слово для	1	1
523	точно и	1	1
524	это последнее	2	1
525	как раз	2	1
526	остается в	1	1
527	это явление	1	1
528	этот образ	1	1
529	не внутри	1	1
530	это как	3	1
531	в другое	1	1
532	лишь как	1	1
533	нам остается	1	1
534	вообще в	1	1
535	повествование о	1	1
536	центральную проблему	1	1
537	глубокие изменения	1	1
538	хотя бы	1	1
539	в ходе	1	1
540	к ее	1	1
541	в психологии	1	1
542	не что	1	1
543	бы его	1	1
544	а другой	1	1
545	самом начале	1	1
546	вещь которая	1	1
547	часто встречается	1	1
548	но в	3	1
549	который не	1	1
550	том числе	3	1
551	другой здесь	1	1
