N	2gram	Losev_Prob_3	Problemy
118	тем же	2	3
119	здесь и	3	3
120	и до	2	3
121	почти всегда	2	3
122	мы уже	4	3
123	той же	1	3
124	мы имеем	2	3
125	словами в	1	3
126	всех его	1	3
127	и о	5	3
128	мы и	2	3
129	то это	10	3
130	конечно и	1	3
131	самим собою	1	3
132	себе и	1	3
133	отличие от	3	3
134	друга и	2	3
135	в той	3	3
136	в своем	5	3
137	более или	1	3
138	в условиях	3	3
139	из этих	1	3
140	в этой	3	3
141	как он	1	3
142	на то	3	3
143	но именно	2	3
144	не к	1	3
145	было бы	8	3
146	далеко не	1	3
147	в слове	2	3
148	или менее	1	3
149	но если	6	3
150	и при	2	3
151	в своей	5	3
152	в отличие	2	3
153	не как	1	3
154	мы сказали	1	3
155	образом и	2	3
156	но он	1	3
157	в отношении	2	3
158	она не	3	3
159	правда в	1	3
160	дело в	4	3
161	слова как	2	3
162	на него	1	3
163	не могут	1	3
164	с ее	2	3
165	но при	1	3
166	с собой	3	3
167	если бы	3	3
168	никак не	9	3
169	и что	7	3
170	и во	2	3
171	и только	6	3
172	отличается от	4	3
173	словом и	1	3
174	себя в	2	3
175	только на	5	3
176	а то	3	3
177	в конце	5	3
178	что и	9	3
179	тем что	4	3
180	и даже	14	3
181	с другой	7	3
182	себя и	1	3
183	жизнь в	3	3
184	так же	5	3
185	к своему	1	3
186	жизнь и	2	3
187	что же	8	3
188	по существу	2	3
189	но для	1	3
190	и для	2	3
191	бы в	2	3
192	другой стороны	5	3
193	того же	2	3
194	героя в	2	3
195	и другие	3	3
196	смысле слова	8	2
197	отношения к	3	2
198	же как	3	2
199	самый предмет	1	2
200	скупой рыцарь	2	2
201	а как	2	2
202	вопрос о	1	2
203	и говорить	1	2
204	не нужно	1	2
205	он сам	4	2
206	там и	3	2
207	мы будем	2	2
208	или другом	1	2
209	сама по	8	2
210	в произведениях	1	2
211	литературной речи	1	2
212	в особом	1	2
213	с этим	2	2
214	в художественном	3	2
215	когда он	2	2
216	и как	3	2
217	не было	5	2
218	от этого	1	2
219	себе как	3	2
220	не хочет	1	2
221	бы и	1	2
222	бы не	1	2
223	отношение между	1	2
224	и резко	1	2
225	но ведь	1	2
226	но на	1	2
227	широком смысле	2	2
228	бы ни	1	2
229	время и	2	2
230	должна быть	1	2
231	на том	1	2
232	в узком	1	2
233	слово или	1	2
234	у пушкина	6	2
235	данное слово	5	2
236	и по	2	2
237	но дело	1	2
238	но все	3	2
239	об этом	3	2
240	лишь в	1	2
241	хотя бы	3	2
242	может стать	1	2
243	он есть	2	2
244	и тем	9	2
245	этом мы	1	2
246	все равно	3	2
247	и само	1	2
248	строгом смысле	1	2
249	автора и	1	2
250	чтобы тут	1	2
251	которую он	1	2
252	что такое	3	2
253	мы конечно	1	2
254	имеется и	1	2
255	себе а	3	2
256	в которых	3	2
257	мысли и	1	2
258	могло бы	3	2
259	и другого	1	2
260	не менее	10	2
261	зрения и	1	2
262	слова мы	1	2
263	того и	1	2
264	ничего не	3	2
265	только и	8	2
266	к ней	1	2
267	и является	4	2
268	этих случаях	1	2
269	то и	5	2
270	если только	1	2
271	у нас	10	2
272	могут быть	2	2
273	к тому	3	2
274	той или	12	2
275	указывает на	7	2
276	предмет в	1	2
277	без всякого	3	2
278	языка и	4	2
279	в другом	2	2
280	можно было	4	2
281	это вовсе	4	2
282	в которые	1	2
283	с ним	7	2
284	только так	1	2
285	является предметом	2	2
286	почему же	1	2
287	все в	1	2
288	которого оно	1	2
289	от них	1	2
290	в языке	1	2
291	возникает вопрос	1	2
292	в античной	1	2
293	здесь в	3	2
294	все время	1	2
295	и следовательно	2	2
296	но с	2	2
297	образов и	3	2
298	этот вопрос	3	2
299	том или	3	2
300	поэтому и	2	2
301	он уже	1	2
302	же он	1	2
303	так что	12	2
304	от автора	1	2
305	с нею	2	2
306	да еще	2	2
307	и они	1	2
308	их как	1	2
309	для него	3	2
310	в известной	2	2
311	сами по	6	2
312	самой этой	2	2
313	а в	5	2
314	о которых	3	2
315	к самому	2	2
316	или иной	8	2
317	для этого	6	2
318	только к	2	2
319	предмет и	1	2
320	в конкретном	1	2
321	он только	2	2
322	на этот	4	2
323	его как	3	2
324	там где	1	2
325	что мы	8	2
326	в одно	1	2
327	вместе с	2	2
328	со словом	1	2
329	в данном	9	2
330	в первой	1	2
331	слов в	1	2
332	главного героя	1	2
333	этого слова	5	2
334	остается в	1	2
335	например у	1	2
336	тоже может	1	2
337	узком смысле	1	2
338	в результате	2	2
339	о котором	1	2
340	для нас	16	2
341	в литературной	1	2
342	находим в	3	2
343	есть уже	3	2
344	здесь только	7	2
345	есть от	2	2
346	сказать что	16	2
347	остается на	1	2
348	есть и	2	2
349	в заключение	3	2
350	к другим	1	2
351	значение в	3	2
352	во всяком	9	2
353	они не	1	2
354	и начала	1	1
355	слова которые	1	1
356	относится и	2	1
357	которой она	3	1
358	и то	14	1
359	получает в	1	1
360	на самом	7	1
361	он может	1	1
362	показаться что	1	1
363	и есть	5	1
364	его чрезвычайно	1	1
365	случае оно	1	1
366	оно было	1	1
367	от которых	1	1
368	собственном смысле	1	1
369	и получить	1	1
370	жизни здесь	1	1
371	в поэтический	1	1
372	и могут	2	1
373	из всех	1	1
374	сравнению с	2	1
375	входит в	1	1
376	логическим и	1	1
377	именно к	1	1
378	как то	1	1
379	на себе	3	1
380	не вполне	1	1
381	на тему	1	1
382	от друга	2	1
383	из того	3	1
384	в некотором	2	1
385	какой-то другой	1	1
386	подчеркнуть что	1	1
387	с большим	2	1
388	в ней	5	1
389	литературы и	2	1
390	целое и	2	1
391	ни даже	1	1
392	и сами	2	1
393	в брак	1	1
394	между собой	1	1
395	это возможно	1	1
396	художественные функции	1	1
397	из той	1	1
398	со словами	1	1
399	от себя	2	1
400	в нашем	5	1
401	то мы	1	1
402	но как	4	1
403	обращать на	1	1
404	а только	5	1
405	же она	1	1
406	который мы	1	1
407	при условии	2	1
408	есть разновидность	1	1
409	друг от	2	1
410	и речи	1	1
411	один и	1	1
412	в собственном	1	1
413	она как	1	1
414	типа то	1	1
415	однако не	1	1
416	просто как	2	1
417	могли бы	4	1
418	нами в	2	1
419	было только	1	1
420	не являются	2	1
421	и художественного	1	1
422	себе не	2	1
423	о самом	1	1
424	вся структура	1	1
425	человеком в	1	1
426	сливается с	1	1
427	точку зрения	1	1
428	из жизни	1	1
429	что это	3	1
430	в целом	6	1
431	сказать о	1	1
432	так или	1	1
433	тоже не	5	1
434	учение о	1	1
435	рассказ о	1	1
436	с их	2	1
437	тому же	1	1
438	иначе и	1	1
439	во многих	1	1
440	на какой-то	2	1
441	в наших	2	1
442	а вовсе	2	1
443	и если	6	1
444	на его	1	1
445	что она	1	1
446	в ее	4	1
447	уже сама	2	1
448	наш анализ	1	1
449	тип может	1	1
450	изображенного героя	1	1
451	наконец мы	1	1
452	эта последняя	2	1
453	или иному	1	1
454	свою собственную	3	1
455	далекое от	1	1
456	станет ясным	1	1
457	можно осуществить	1	1
458	однако он	1	1
459	в первом	1	1
460	новое и	1	1
461	что у	3	1
462	i в	1	1
463	ней не	1	1
464	мы говорили	2	1
465	одно и	3	1
466	это конечно	1	1
467	от нее	1	1
468	в одну	1	1
469	здесь мы	1	1
470	с соответствующим	3	1
471	что все	2	1
472	тоже как	2	1
473	же не	2	1
474	его в	3	1
475	но чисто	1	1
476	для нее	2	1
477	который и	1	1
478	и соответствующие	1	1
479	литературном произведении	1	1
480	делает его	1	1
481	за ней	1	1
482	ведь в	2	1
483	он является	3	1
484	в них	1	1
485	на которую	3	1
486	и вы	1	1
487	одна в	1	1
488	с иной	1	1
489	не всегда	1	1
490	всегда и	1	1
491	несмотря на	1	1
492	здесь можно	1	1
493	жизни но	2	1
494	значит не	1	1
495	не изображал	1	1
496	на одну	2	1
497	духовной жизни	1	1
498	области чисто	1	1
499	смысле вообще	1	1
500	в один	1	1
501	и тогда	3	1
502	же есть	2	1
503	этих произведений	1	1
504	которые сами	1	1
505	можно только	1	1
506	во время	1	1
507	что если	1	1
508	контекст в	1	1
509	от своего	1	1
510	благодаря этому	1	1
511	в такой	1	1
512	фантастических образов	1	1
513	рассчитанным на	2	1
514	не должен	1	1
515	по сравнению	2	1
516	и благодаря	1	1
517	одним и	1	1
518	что вся	2	1
519	мы в	4	1
520	не столько	2	1
521	мы теперь	2	1
522	дается в	1	1
523	но эта	3	1
524	не будем	2	1
525	же тут	1	1
526	в прямом	1	1
527	бы о	2	1
528	тем самым	5	1
529	возможно только	1	1
530	однако в	2	1
531	даже в	1	1
532	и вся	1	1
533	тому что	4	1
534	и очень	3	1
535	причем этот	1	1
536	нет того	2	1
537	такие образы	1	1
538	начиная от	1	1
539	спор двух	1	1
540	вплоть до	1	1
541	дня и	1	1
542	но они	1	1
543	он остается	1	1
544	или что	1	1
545	отражается в	1	1
546	есть прежде	1	1
547	здесь ничего	1	1
548	есть а	2	1
549	мысли в	1	1
550	здесь нам	1	1
551	дело не	2	1
552	тогда когда	1	1
553	что их	2	1
554	и притом	4	1
555	как его	1	1
556	героев и	1	1
557	и имеет	1	1
558	о них	1	1
559	иметь в	1	1
560	во всякой	1	1
561	но только	6	1
562	и всегда	2	1
563	и без	4	1
564	действительности но	2	1
565	а во	1	1
566	в другую	1	1
567	ровно ничего	2	1
568	тип но	1	1
569	и отражает	1	1
570	правда это	1	1
571	отвлечения от	1	1
572	есть являются	1	1
573	и нужно	1	1
574	связи с	8	1
575	и сама	2	1
576	мы бы	1	1
577	в более	1	1
578	только с	4	1
579	не столь	1	1
580	как будто	3	1
581	для непосредственного	1	1
582	что на	1	1
583	и самой	4	1
584	может показаться	1	1
585	действительности то	1	1
586	такие же	1	1
587	начиная с	1	1
588	когда мы	15	1
589	нисколько не	2	1
590	указание на	1	1
591	только еще	3	1
592	но за	1	1
593	бы он	1	1
594	для его	3	1
595	его значение	1	1
596	особенности и	1	1
597	что при	2	1
598	здесь еще	1	1
599	некоторой степени	1	1
600	и поэтому	1	1
601	слов но	1	1
602	они вовсе	1	1
603	которого мы	1	1
604	эти типы	1	1
605	того чтобы	1	1
606	данном случае	7	1
607	теперь что	1	1
608	будет сказать	1	1
609	особой точки	1	1
610	нам очень	1	1
611	или еще	1	1
612	она только	1	1
613	сознания с	1	1
614	идет речь	3	1
615	если они	1	1
616	на нее	1	1
617	не с	1	1
618	собой в	1	1
619	глубоко и	1	1
620	каждый член	1	1
621	является в	2	1
622	определенным образом	2	1
623	поэтому в	1	1
624	отдельных образов	1	1
625	в эпоху	1	1
626	и вообще	8	1
627	художественного образа	12	1
628	но может	1	1
629	говорят что	1	1
630	вот это	2	1
631	часто и	1	1
632	каждый раз	3	1
633	произведения как	1	1
634	и живой	1	1
635	типа но	1	1
636	не был	2	1
637	но к	1	1
638	при наличии	1	1
639	то уже	1	1
640	делает возможным	1	1
641	произведение это	1	1
642	порок и	1	1
643	все его	1	1
644	от него	2	1
645	бальзака и	1	1
646	с теми	2	1
647	нем не	1	1
648	или иначе	1	1
649	по типу	2	1
650	этих слов	1	1
651	хотя у	1	1
652	она здесь	1	1
653	во втором	1	1
654	или иными	1	1
655	отметить что	1	1
656	ее художественного	1	1
657	быть даже	3	1
658	отдельного слова	1	1
659	резко отличается	1	1
660	если эта	2	1
661	о предмете	1	1
662	и она	1	1
663	находим и	1	1
664	в литературе	1	1
665	быть и	3	1
666	сторон жизни	1	1
667	целое в	1	1
668	до ее	1	1
669	близкого человека	1	1
670	он уж	1	1
671	для себя	2	1
672	никак нельзя	2	1
673	точка зрения	1	1
674	это же	3	1
675	с одной	2	1
676	со всеми	1	1
677	с которыми	2	1
678	своего собственного	1	1
679	определения и	1	1
680	отношений но	1	1
681	переходит в	2	1
682	и у	2	1
683	своим собственным	2	1
684	языка как	1	1
685	это значение	2	1
686	предполагает наличие	1	1
687	а это	3	1
688	то этот	1	1
689	особенно глубоко	1	1
690	к своим	1	1
691	никто не	2	1
692	всяком случае	6	1
693	бы совершенно	1	1
694	здесь перед	2	1
695	только одного	2	1
696	среди которых	1	1
697	до некоторой	1	1
698	которые могут	1	1
699	виду слово	1	1
700	она имеет	1	1
701	даже и	16	1
702	в очень	1	1
703	символ с	1	1
704	вид что	1	1
705	понимая под	1	1
706	нет например	1	1
707	другое и	1	1
708	одной стороны	1	1
709	даже не	2	1
710	мы это	1	1
711	это есть	3	1
712	не обязательно	2	1
713	нельзя сказать	2	1
714	именно в	2	1
715	а именно	8	1
716	а с	2	1
717	предмета но	2	1
718	что не	1	1
719	в живом	1	1
720	что для	3	1
721	этот термин	1	1
722	что им	1	1
723	самом же	4	1
724	смысла и	1	1
725	не ставит	1	1
726	человека но	3	1
727	и стал	1	1
728	которых мы	1	1
729	не исключает	1	1
730	а главное	1	1
731	ничем не	2	1
732	не на	1	1
733	одно или	1	1
734	однако и	1	1
735	контекстов в	1	1
736	план и	1	1
737	ее понимает	1	1
738	в связи	7	1
739	между собою	2	1
740	может иметь	3	1
741	уже давно	1	1
742	в сторону	1	1
743	сама является	1	1
744	деле это	1	1
745	особого типа	1	1
746	ни на	3	1
747	и особенно	2	1
748	говорить здесь	2	1
749	и потому	7	1
750	как это	2	1
751	мы говорим	4	1
752	функционирует в	1	1
753	все наличные	1	1
754	перейти в	1	1
755	значимости но	1	1
756	строится так	1	1
757	что за	1	1
758	типичность для	1	1
759	но сам	1	1
760	с некоторыми	1	1
761	в тех	3	1
762	и там	2	1
763	данного типа	1	1
764	это символ	2	1
765	как целое	1	1
766	еще раз	1	1
767	этом случае	5	1
768	вне себя	1	1
769	является как	1	1
770	логическом отношении	1	1
771	быть очень	5	1
772	образом как	1	1
773	исключает всякую	1	1
774	этот образ	1	1
775	целей и	1	1
776	предмет как	1	1
777	речь именно	1	1
778	мы сразу	2	1
779	образа и	4	1
780	котором он	2	1
781	как изображение	1	1
782	своей собственной	2	1
783	а к	2	1
784	обращается к	1	1
785	его поведение	1	1
786	не имеется	1	1
787	себя самого	1	1
788	нет ничего	6	1
789	к этой	1	1
790	вовсе нет	1	1
791	конце концов	3	1
792	его уже	1	1
793	причем эта	1	1
794	пушкина мы	1	1
795	все они	2	1
796	ни было	3	1
797	же деле	4	1
798	очень хорошо	1	1
799	здесь даже	1	1
800	не есть	35	1
801	по поводу	2	1
802	речь но	1	1
803	с ней	5	1
804	на более	1	1
805	была бы	1	1
806	в частности	2	1
807	по одному	1	1
808	и гораздо	1	1
809	жизни а	3	1
810	типа и	2	1
811	подходом к	1	1
812	одновременно и	1	1
813	например его	1	1
814	можно назвать	1	1
815	и слов	1	1
816	а может	2	1
817	в своих	1	1
818	это в	2	1
819	к этому	1	1
820	как на	2	1
821	в таком	5	1
