N	2gram	Vygotskiy__5	KulturaY
469	в литературном	1	1
470	в целом	5	1
471	исключительно на	1	1
472	как-то не	1	1
473	чуть ли	1	1
474	из этих	3	1
475	во многих	1	1
476	ни одна	1	1
477	еще один	2	1
478	в известном	1	1
479	в последнее	1	1
480	нами в	1	1
481	примеры из	1	1
482	в себе	5	1
483	но он	3	1
484	в употреблении	1	1
485	тому же	1	1
486	в ухе	1	1
487	в наших	1	1
488	по ложному	1	1
489	этот процесс	1	1
490	сказать в	1	1
491	все те	1	1
492	образом для	1	1
493	мы можем	7	1
494	которая является	1	1
495	первой части	1	1
496	он должен	8	1
497	до которой	1	1
498	дело именно	1	1
499	том чтобы	2	1
500	оправдание в	1	1
501	в английском	1	1
502	это по-видимому	1	1
503	языком и	1	1
504	одной и	2	1
505	действительно так	2	1
506	так например	3	1
507	эта же	1	1
508	именно это	4	1
509	тому чтобы	1	1
510	этом последнем	1	1
511	котором говорит	2	1
512	в каждом	2	1
513	больше всего	1	1
514	борьбы и	1	1
515	а когда	1	1
516	в совершенно	6	1
517	того кто	1	1
518	есть одна	2	1
519	к другу	4	1
520	из всех	1	1
521	принцип и	1	1
522	этого процесса	1	1
523	сошлюсь на	1	1
524	те или	1	1
525	раз те	1	1
526	бы нам	1	1
527	и наша	1	1
528	немедленно же	2	1
529	уж не	1	1
530	здесь нет	1	1
531	кажется что	1	1
532	бы совершенно	1	1
533	действия а	1	1
534	самый характер	1	1
535	нет в	2	1
536	в последние	1	1
537	далеко не	1	1
538	и уже	3	1
539	и вне	1	1
540	смысле или	1	1
541	оно имеет	1	1
542	что подобное	1	1
543	и при	2	1
544	выступает на	1	1
545	эти вместе	1	1
546	видели в	1	1
547	в следующем	1	1
548	которого является	1	1
549	бы к	1	1
550	к сложному	1	1
551	толстой когда	1	1
552	его мнению	2	1
553	что вся	1	1
554	вторая часть	1	1
555	важным для	1	1
556	от себя	1	1
557	есть contradictio	1	1
558	признать что	1	1
559	образом через	1	1
560	доказательством этого	1	1
561	принимают в	1	1
562	эту можно	1	1
563	и той	2	1
564	не раз	1	1
565	в одном	2	1
566	точку зрения	1	1
567	которые в	1	1
568	имеем здесь	1	1
569	быть может	1	1
570	был только	1	1
571	более сложные	1	1
572	их в	1	1
573	том и	2	1
574	однако в	1	1
575	бы быть	1	1
576	формы как	1	1
577	и под	2	1
578	даже в	1	1
579	этой работы	1	1
580	и вся	3	1
581	тому что	8	1
582	что сказано	1	1
583	что есть	2	1
584	случае в	1	1
585	но еще	2	1
586	деле это	2	1
587	самого начала	3	1
588	то специфическое	1	1
589	на котором	1	1
590	тогда когда	1	1
591	дело в	2	1
592	одна из	3	1
593	и вместо	1	1
594	только из	1	1
595	свою силу	1	1
596	не способные	1	1
597	и два	1	1
598	с и	5	1
599	и когда	9	1
600	существует между	5	1
601	до сих	5	1
602	к такому	1	1
603	в структуре	1	1
604	письме к	1	1
605	его от	1	1
606	явление в	1	1
607	искусство которое	2	1
608	работу и	1	1
609	следует понимать	2	1
610	во всем	2	1
611	то этот	1	1
612	ее можно	1	1
613	которое не	1	1
614	только с	1	1
615	ли нам	1	1
616	в действительности	1	1
617	имеет свойства	1	1
618	именно то	4	1
619	и именно	4	1
620	когда мы	6	1
621	здесь совершенно	1	1
622	лежит в	1	1
623	как только	4	1
624	указывает на	4	1
625	не есть	4	1
626	прав если	1	1
627	которые несомненно	1	1
628	имеет место	3	1
629	если же	2	1
630	ничего общего	1	1
631	всегда в	1	1
632	обычно в	1	1
633	к вину	1	1
634	смысле в	1	1
635	же совершенно	1	1
636	что рядом	1	1
637	в театре	1	1
638	элементы в	1	1
639	в деревне	1	1
640	с ее	1	1
641	что составляет	1	1
642	однако несмотря	1	1
643	без всякого	1	1
644	будем иметь	2	1
645	очень невелик	1	1
646	в ее	3	1
647	уже с	1	1
648	только то	1	1
649	с самого	3	1
650	то время	1	1
651	идет речь	3	1
652	уяснить себе	1	1
653	то как	1	1
654	ином виде	2	1
655	имею в	1	1
656	трудно придумать	1	1
657	в фактах	1	1
658	принять во	2	1
659	не трудно	1	1
660	не с	2	1
661	и которые	1	1
662	во многом	1	1
663	сказано выше	1	1
664	в научном	1	1
665	подойти к	1	1
666	это мы	1	1
667	имеет дело	4	1
668	что дело	2	1
669	что от	2	1
670	понятно что	2	1
671	основана на	1	1
672	точно также	1	1
673	составные части	1	1
674	в некоторой	1	1
675	на язык	1	1
676	находится в	2	1
677	вот это	1	1
678	из основных	1	1
679	с полным	1	1
680	часто и	1	1
681	особенность эта	1	1
682	имеет еще	1	1
683	и самым	1	1
684	о том	10	1
685	внимание на	4	1
686	говорит об	1	1
687	который является	1	1
688	становится уже	1	1
689	и просто	1	1
690	пор пока	2	1
691	в чем	1	1
692	каждом данном	1	1
693	звуков в	1	1
694	в значительной	1	1
695	нас в	1	1
696	на протяжении	1	1
697	или иные	1	1
698	что самое	2	1
699	русской литературе	1	1
700	два типа	2	1
701	отрицательный ответ	1	1
702	переходит в	1	1
703	всех наших	1	1
704	самом процессе	2	1
705	убедимся что	1	1
706	для нашего	1	1
707	вслед за	1	1
708	в него	4	1
709	мы уже	6	1
710	и несмотря	1	1
711	формой и	3	1
712	характеры в	1	1
713	что здесь	3	1
714	как например	2	1
715	показывают что	1	1
716	фабула и	1	1
717	обе эти	2	1
718	одной из	1	1
719	дело с	5	1
720	гораздо чаще	1	1
721	он уж	1	1
722	что даже	2	1
723	в какой	1	1
724	том или	1	1
725	могло быть	1	1
726	в вопросе	1	1
727	и такое	1	1
728	по мнению	6	1
729	имеет совершенно	1	1
730	здесь с	1	1
731	именно на	5	1
732	что язык	1	1
733	указать на	1	1
734	можно на	3	1
735	ни одного	2	1
736	в поэзии	1	1
737	в виде	1	1
738	которым не	1	1
739	в понятие	1	1
740	каким образом	2	1
741	слова может	1	1
742	или даже	1	1
743	данной речи	1	1
744	его и	1	1
745	не сам	1	1
746	в особую	1	1
747	не так	1	1
748	для него	3	1
749	и их	1	1
750	могло бы	1	1
751	содержания и	4	1
752	мы находим	2	1
753	сами по	2	1
754	у нее	1	1
755	отношение к	1	1
756	понимать под	1	1
757	второй части	1	1
758	должен был	4	1
759	заметить что	1	1
760	в руки	1	1
761	или ином	1	1
762	в других	1	1
763	уже совершенно	3	1
764	и только	3	1
765	своего рассмотрения	1	1
766	чтобы показать	2	1
767	или иной	2	1
768	значение которое	1	1
769	игры и	1	1
770	высокой степени	1	1
771	совершенно ином	1	1
772	в каких	1	1
773	я был	1	1
774	чем он	1	1
775	вплотную к	2	1
776	и между	3	1
777	нас совершенно	1	1
778	возможно большее	2	1
779	и др	1	1
780	от обычного	1	1
781	когда говорит	8	1
782	он передает	1	1
783	одной стороны	12	1
784	поскольку она	1	1
785	и составляет	3	1
786	легко и	1	1
787	и управляется	1	1
788	во внимание	5	1
789	и никак	1	1
790	с которым	3	1
791	в одно	1	1
792	если не	1	1
793	в строении	3	1
794	между собою	1	1
795	решительно не	1	1
796	все более	1	1
797	это на	1	1
798	наше внимание	2	1
799	этом совершенно	1	1
800	найти и	1	1
801	прямо сказать	1	1
802	смысл который	1	1
803	чтобы мы	1	1
804	здесь уже	1	1
805	должно составить	1	1
806	по своему	1	1
807	слишком много	1	1
808	он говорит	3	1
809	сравнению с	4	1
810	у автора	1	1
811	и следует	1	1
812	и там	1	1
813	когда он	5	1
814	согласно которому	1	1
815	произведение в	1	1
816	в очень	1	1
817	к проблеме	1	1
818	том смысле	1	1
819	быть и	2	1
820	сих пор	5	1
821	заставляет нас	3	1
822	влечет за	2	1
823	что нет	1	1
824	составляет основу	2	1
825	самое существенное	1	1
826	не мог	1	1
827	большее количество	2	1
828	которые никак	1	1
829	до чего	2	1
830	и часто	1	1
831	совершается в	1	1
832	она может	1	1
833	что только	1	1
834	давно уже	2	1
835	говорят не	1	1
836	как эта	1	1
837	у них	1	1
838	находит свое	2	1
839	бы в	5	1
840	своих частей	1	1
841	тем более	1	1
842	и смысл	1	1
843	же к	1	1
844	той обстановки	1	1
845	значении но	1	1
846	только что	4	1
847	в этих	3	1
848	я в	1	1
849	что вообще	1	1
850	вопрос как	1	1
851	может и	1	1
852	не своим	1	1
853	между ними	2	1
854	возможно более	1	1
855	для каждой	1	1
856	этой проблемы	1	1
857	как есть	1	1
858	и дает	1	1
859	не что	2	1
860	можно привести	1	1
861	у которых	1	1
862	не у	1	1
863	внутри одного	1	1
864	в искусстве	6	1
865	и другие	3	1
866	однако мы	1	1
867	именно здесь	1	1
868	понимать что	1	1
869	каждое слово	1	1
870	как на	11	1
871	нас принято	1	1
