N	3gram	Losev_Prob_4	Dialekti
136	самое мы должны	1	1
137	по самой своей	1	1
138	она еще не	1	1
139	сих пор мы	1	1
140	в подлинном смысле	1	1
141	не есть просто	1	1
142	очень высокой ноте	1	1
143	и с точки	3	1
144	с одной стороны	1	1
145	на первый взгляд	1	1
146	в конце концов	1	1
147	только они и	2	1
148	не содержит в	1	1
149	в том как	1	1
150	вполне тождественны в	1	1
151	т д мы	1	1
152	время содержит в	1	1
153	о символе как	1	1
154	в последнее время	1	1
155	значит что всякий	1	1
156	тут же и	1	1
157	а не просто	1	1
158	и аллегорией и	1	1
159	миф может существовать	1	1
160	лиц и событий	1	1
161	а в другом	1	1
162	только в очень	1	1
163	о котором мы	1	1
164	по себе и	1	1
165	и не очень	1	1
166	жизни и в	2	1
167	сливаются в одно	1	1
168	несмотря ни на	2	1
169	того или иного	3	1
170	и как бы	1	1
171	по сравнению с	1	1
172	станет яснее если	1	1
173	отнюдь не просто	1	1
174	заключается в том	2	1
175	говорить о том	1	1
176	сказать и о	1	1
177	и вместе с	1	1
178	это и есть	1	1
179	должны сказать и	1	1
180	а не ее	1	1
181	это и не	2	1
182	и независимо от	2	1
183	об этом мы	1	1
184	мы должны сказать	2	1
185	всего то что	1	1
186	совершенно не существует	1	1
187	к выводу что	1	1
188	что всякая вещь	1	1
189	есть нечто и	1	1
190	вопрос о том	1	1
191	несмотря на всю	1	1
192	но самая структура	1	1
193	той или иной	11	1
194	не менее в	1	1
195	нисколько не мешает	1	1
196	но все же	1	1
197	несмотря на все	1	1
198	каждой из них	2	1
199	каком случае не	3	1
200	становления и в	1	1
201	но даже и	4	1
202	взятые сами по	1	1
203	со всем их	1	1
204	за то что	1	1
205	из этого можно	1	1
206	не происходит в	1	1
207	в каком смысле	2	1
208	же самое мы	1	1
209	в другом случае	2	1
210	в братьях карамазовых	1	1
211	к мифу ведь	1	1
212	каком смысле не	2	1
213	вещей и процессов	1	1
214	и когда мы	1	1
215	к тому что	1	1
216	это не только	1	1
217	понятие должно быть	1	1
218	дело не в	2	1
219	чтобы не сбиться	1	1
220	самом же деле	2	1
221	ни на какие	1	1
222	том что он	1	1
223	религиозным мифом миф	1	1
224	нечего и говорить	1	1
225	разные другие области	1	1
226	поэтому чтобы не	1	1
227	на очень высокой	1	1
228	к тому же	2	1
229	по себе а	1	1
230	но в зависимости	1	1
231	в жизни и	1	1
232	мы только что	1	1
233	в отдельности и	1	1
