N	3gram	Losev_Prob_1	Vladivir
139	при этом что	1	1
140	но ясно что	1	1
141	в первую очередь	1	1
142	нечто иное чем	1	1
143	только то что	4	1
144	же самое время	4	1
145	с тем что	2	1
146	что в нем	3	1
147	от того чтобы	1	1
148	что в душе	1	1
149	не менее он	1	1
150	и это есть	1	1
151	но когда мы	2	1
152	можно было бы	2	1
153	это вовсе не	2	1
154	имеет значение не	1	1
155	перед нами не	1	1
156	вовсе не так	1	1
157	также и все	1	1
158	в основе своей	1	1
159	отчет в том	1	1
160	не просто в	1	1
161	другой весьма важной	1	1
162	то и другое	2	1
163	и вовсе не	4	1
164	одно и то	1	1
165	по этому поводу	3	1
166	и тем не	8	1
167	в своей статье	1	1
168	может быть и	3	1
169	еще не есть	4	1
170	не есть только	1	1
171	принимая во внимание	1	1
172	так как иначе	1	1
173	первое обстоятельство это	1	1
174	вот что пишет	1	1
175	в течение всей	1	1
176	и что в	2	1
177	а только чисто	1	1
178	в этой области	2	1
179	если бы мы	1	1
180	не только в	1	1
181	именно в этой	1	1
182	все такого рода	1	1
183	не говоря уже	2	1
184	все дело в	1	1
185	на этот раз	2	1
186	а еще и	1	1
187	и то же	1	1
188	если не считать	1	1
189	однако тут же	1	1
190	а есть только	2	1
191	буквальном смысле слова	1	1
192	как будто бы	1	1
193	в известном смысле	1	1
194	не есть ни	5	1
195	и никак не	1	1
196	что в науке	1	1
197	нам представляется что	1	1
198	обстоятельства первое обстоятельство	1	1
199	а не просто	4	1
200	то более то	1	1
201	истории философии и	2	1
202	быть имеет смысл	1	1
203	есть не только	1	1
204	но не просто	2	1
205	более то менее	1	1
206	то что он	3	1
207	это есть не	1	1
208	не хочет признавать	1	1
209	а именно то	1	1
210	все подобного рода	1	1
211	только на их	1	1
212	о которых мы	2	1
213	и должно быть	1	1
214	мы уже видели	1	1
215	то во всяком	2	1
216	той или другой	1	1
217	а то что	1	1
218	тем и другим	2	1
219	вместо этого он	1	1
220	но в конце	1	1
221	только более или	1	1
222	но уже в	2	1
223	раз и навсегда	1	1
224	есть она сама	1	1
225	в этом же	1	1
226	и притом в	1	1
227	имел в виду	2	1
228	вовсе не для	2	1
229	в одно целое	2	1
230	а именно тот	1	1
231	сказать и о	3	1
232	вещь и в	1	1
233	мы должны сказать	2	1
234	указанных у нас	3	1
235	не только не	3	1
236	или вернее сказать	2	1
237	нисколько не больше	2	1
238	и так как	1	1
239	есть некоторого рода	1	1
240	в самом деле	2	1
241	выходит за пределы	1	1
242	нет никакой необходимости	1	1
243	той или иной	4	1
244	вовсе не являются	4	1
245	не выходит за	1	1
246	все эти бесконечные	1	1
247	и в результате	1	1
248	однако и здесь	2	1
249	становится ясным что	2	1
250	имеют никакого отношения	1	1
251	заключается в том	1	1
252	которые не имеют	1	1
253	не нужно удивляться	2	1
254	именно то что	3	1
255	не что иное	2	1
256	не только то	1	1
257	нами не просто	1	1
258	только потому и	1	1
259	в буквальном смысле	3	1
260	не только от	1	1
261	тем что в	2	1
262	для того чтобы	8	1
263	должно быть в	1	1
264	может быть имеет	1	1
265	в себе не	3	1
266	и в виде	3	1
267	то же самое	9	1
268	его по существу	1	1
269	в виду мы	1	1
