N	2gram	Ircho_Kome_2	Istorich
146	представляло собой	1	2
147	это время	3	2
148	время в	1	2
149	в различных	1	2
150	во всех	3	2
151	землю и	1	2
152	другой пример	1	2
153	по отношению	3	2
154	когда он	1	2
155	уже в	4	2
156	после этого	2	2
157	том чтобы	1	2
158	друг с	2	2
159	о чем	3	2
160	не считать	1	2
161	это было	4	2
162	и мы	1	2
163	в это	2	2
164	о которых	1	2
165	он же	1	2
166	попадает в	1	2
167	которой он	1	2
168	несмотря на	1	2
169	точки зрения	4	2
170	в своей	3	2
171	таким же	1	2
172	можно найти	1	2
173	по себе	1	2
174	даже в	2	2
175	как можно	1	2
176	а на	2	2
177	одна из	2	2
178	представление об	1	2
179	с другом	2	2
180	которые его	1	2
181	должен быть	1	2
182	так в	2	2
183	роль в	2	2
184	и сам	3	2
185	об этом	2	2
186	еще в	4	2
187	если бы	9	2
188	ничего не	1	2
189	означает что	1	2
190	из других	1	2
191	или на	2	2
192	все его	1	2
193	за водой	1	2
194	из дому	3	2
195	от них	1	2
196	уже только	1	2
197	же в	4	2
198	в которую	1	2
199	был тот	1	2
200	так что	5	2
201	и они	1	2
202	из них	7	2
203	вовсе не	2	2
204	мы можем	3	2
205	у него	4	2
206	в других	2	2
207	из двух	1	2
208	во власти	1	2
209	со стороны	2	2
210	до сих	2	2
211	и затем	1	2
212	говорит о	1	2
213	а не	1	2
214	с которым	2	2
215	один из	5	2
216	его по	1	2
217	со своими	1	2
218	в одно	1	2
219	из которых	3	2
220	в течение	2	2
221	одновременно с	2	2
222	как бы	2	2
223	этому представлению	1	2
224	по существу	1	2
225	с этой	3	2
226	сих пор	2	2
227	в наше	1	2
228	и для	4	2
229	это уже	1	2
230	представляли собой	1	2
231	в дом	1	2
232	сказать что	1	2
233	и при	1	2
234	к его	2	2
235	по которой	1	2
236	отношению к	3	2
237	к этому	5	2
238	жизни и	3	2
239	то на	1	1
240	по отдельным	2	1
241	так у	1	1
242	говорилось выше	1	1
243	за которым	1	1
244	мы имели	1	1
245	и есть	2	1
246	тем же	1	1
247	из его	2	1
248	не имеют	1	1
249	едва ли	14	1
250	он дал	1	1
251	той же	3	1
252	этого нет	1	1
253	ни у	1	1
254	место в	4	1
255	время как	2	1
256	не вполне	2	1
257	из того	1	1
258	привести и	1	1
259	они были	1	1
260	но даже	1	1
261	видели как	1	1
262	же что	1	1
263	них по	1	1
264	думаю что	1	1
265	не был	1	1
266	служит для	1	1
267	эта версия	1	1
268	не без	1	1
269	то мы	1	1
270	о смерти	1	1
271	ответ на	3	1
272	должны были	1	1
273	отношение к	2	1
274	отличие от	2	1
275	думать что	1	1
276	отнюдь не	2	1
277	и я	2	1
278	чем же	1	1
279	в одной	2	1
280	на мелкие	1	1
281	как к	1	1
282	пределах одной	1	1
283	с дочерью	3	1
284	что касается	3	1
285	целый ряд	2	1
286	как уже	1	1
287	и к	2	1
288	следующим образом	1	1
289	но в	3	1
290	под тем	2	1
291	и отчасти	1	1
292	мы затронули	1	1
293	и вслед	1	1
294	за собой	2	1
295	во множестве	1	1
296	та же	1	1
297	одно время	1	1
298	то обстоятельство	1	1
299	такую же	1	1
300	только на	1	1
301	остановиться на	1	1
302	в себе	1	1
303	по имени	4	1
304	лет тому	1	1
305	и если	2	1
306	что она	2	1
307	задний план	1	1
308	и легко	1	1
309	идет от	1	1
310	и еще	2	1
311	пределах одного	1	1
312	в силу	2	1
313	свидетельствует о	1	1
314	по всем	2	1
315	оно перешло	1	1
316	него в	1	1
317	в окно	1	1
318	главным образом	1	1
319	именно после	1	1
320	когда стали	1	1
321	знает что	1	1
322	как несколько	1	1
323	было бы	8	1
324	выходя из	1	1
325	в жизни	1	1
326	по всему	3	1
327	люди не	1	1
328	героя или	1	1
329	его цель	1	1
330	соответствии с	1	1
331	на основании	5	1
332	как раздается	1	1
333	этого не	1	1
334	как видно	2	1
335	и уже	1	1
336	одна и	1	1
337	в развитии	2	1
338	и тогда	1	1
339	при раскопках	1	1
340	только тем	1	1
341	которую он	1	1
342	ли можно	3	1
343	я взял	1	1
344	с точки	1	1
345	бы привести	1	1
346	в их	3	1
347	в своем	6	1
348	в отличие	2	1
349	они уже	1	1
350	от его	1	1
351	этого сюжета	1	1
352	в одном	2	1
353	начнем с	1	1
354	доказывает что	1	1
355	и более	1	1
356	в конце	2	1
357	которого однако	1	1
358	кого мы	1	1
359	с которой	1	1
360	но они	1	1
361	тем самым	1	1
362	что эта	1	1
363	она могла	1	1
364	самого начала	1	1
365	как о	1	1
366	не имеет	3	1
367	правда в	1	1
368	свою силу	1	1
369	не по	4	1
370	иметь в	1	1
371	судя по	4	1
372	же время	3	1
373	этих двух	1	1
374	и пределах	1	1
375	детей и	1	1
376	или его	2	1
377	связи в	1	1
378	с новой	1	1
379	в сознании	1	1
380	здесь же	1	1
381	обращает на	5	1
382	тогда в	1	1
383	с участием	2	1
384	более поздние	2	1
385	в каком	1	1
386	обстоятельство что	1	1
387	к себе	1	1
388	чтобы сделать	1	1
389	вошли в	1	1
390	числе и	1	1
391	к тому	12	1
392	его с	1	1
393	как для	1	1
394	они и	1	1
395	на это	2	1
396	время он	1	1
397	о существовании	1	1
398	находясь в	1	1
399	приходит к	1	1
400	в виду	2	1
401	свою очередь	1	1
402	вывод что	1	1
403	с каким	1	1
404	освобождает его	1	1
405	с самого	2	1
406	или для	1	1
407	то время	3	1
408	приводит к	1	1
409	на свой	1	1
410	обращаясь к	1	1
411	с собой	2	1
412	каждого из	1	1
413	здесь нет	1	1
414	мог бы	1	1
415	но нет	1	1
416	связанных с	2	1
417	остается только	1	1
418	отца или	1	1
419	и первые	1	1
420	случаев и	1	1
421	с человеком	1	1
422	даже не	3	1
423	в тех	3	1
424	же после	1	1
425	автор не	1	1
426	и начало	1	1
427	до н	1	1
428	сводится к	1	1
429	в состав	2	1
430	вместе со	1	1
431	за пределами	1	1
432	никак не	1	1
433	одного из	1	1
434	брак с	3	1
435	дают нам	1	1
436	а также	1	1
437	с целью	1	1
438	восходит к	4	1
439	на основе	1	1
440	гораздо чаще	1	1
441	в два	1	1
442	смерти александра	1	1
443	во всей	1	1
444	попадает к	1	1
445	выступает как	1	1
446	с матерью	1	1
447	вслед за	2	1
448	наконец в	2	1
449	в античной	2	1
450	также в	2	1
451	как правило	3	1
452	своему содержанию	1	1
453	в литературе	1	1
454	особого внимания	1	1
455	понимать не	1	1
456	хотя бы	2	1
457	то он	1	1
458	тот же	2	1
459	тому назад	1	1
460	одной из	4	1
461	старик и	1	1
462	позволяют нам	1	1
463	даже если	1	1
464	по мнению	1	1
465	всяком случае	2	1
466	они могут	1	1
467	в могилу	1	1
468	и ее	2	1
469	начало ее	1	1
470	со своим	1	1
471	и у	2	1
472	еще одно	1	1
473	приобщиться к	1	1
474	что не	1	1
475	а то	1	1
476	на две	1	1
477	к каким	1	1
478	одно из	2	1
479	не так	1	1
480	искать в	3	1
481	для него	1	1
482	в котором	3	1
483	само по	1	1
484	меньше места	2	1
485	появление в	1	1
486	ее на	1	1
487	само собой	1	1
488	в очень	1	1
489	н э	7	1
490	были бы	1	1
491	имели бы	1	1
492	что на	3	1
493	возможно что	3	1
494	и даже	1	1
495	или иной	1	1
496	не обязательно	1	1
497	здесь в	3	1
498	служит не	1	1
499	не знали	1	1
500	а с	1	1
501	по всей	1	1
502	что для	4	1
503	в соответствии	1	1
504	то и	1	1
505	не было	3	1
506	не знает	1	1
507	который с	1	1
508	в руках	4	1
509	строе с	1	1
510	равно как	1	1
511	нет ничего	1	1
512	точно отражают	1	1
513	как это	4	1
514	одну из	1	1
515	власть над	1	1
516	к своему	1	1
517	конечно не	1	1
518	только как	1	1
519	по своему	2	1
520	в изображении	2	1
521	такого рода	1	1
522	легенде о	1	1
523	и там	1	1
524	в тот	1	1
525	считал что	1	1
526	в состоянии	1	1
527	в современной	1	1
528	как будто	4	1
529	быть не	1	1
530	на пути	2	1
531	и некоторые	1	1
532	только для	1	1
533	как таковой	1	1
534	народа и	1	1
535	на задний	1	1
536	и от	4	1
537	обе эти	1	1
538	или другой	1	1
539	в основе	1	1
540	бы в	2	1
541	я думаю	1	1
542	хотя в	1	1
543	к ее	1	1
544	при встрече	1	1
545	но если	3	1
546	того на	1	1
547	всех других	1	1
548	и включить	1	1
549	можно привести	2	1
550	из этого	2	1
551	и жизнь	2	1
552	в самом	4	1
553	в искусстве	1	1
554	и другие	2	1
555	в северной	1	1
556	как на	1	1
557	точно так	1	1
558	во всяком	2	1
559	все что	1	1
560	том числе	3	1
