N	2gram	Voloshinov_1	Psycholo
154	всех этих	1	3
155	но если	2	3
156	их в	1	3
157	тем самым	1	3
158	она не	2	3
159	в то	3	3
160	в основе	2	3
161	и для	11	3
162	нет ни	2	3
163	во все	2	3
164	с ее	2	3
165	в пределах	6	3
166	так и	11	3
167	к анализу	1	3
168	понятно что	3	3
169	и здесь	6	3
170	что и	2	3
171	во всей	1	3
172	и другую	2	3
173	с одной	1	3
174	конечно не	5	3
175	мы получим	1	3
176	всяком случае	2	3
177	в одном	1	3
178	сами по	1	3
179	тем что	2	3
180	бы это	1	3
181	до сих	8	3
182	но и	8	3
183	на этот	3	3
184	здесь в	3	3
185	не было	3	3
186	одной стороны	1	3
187	из которых	2	3
188	в той	1	3
189	смысле этого	3	3
190	сих пор	8	3
191	при таком	1	3
192	нам придется	2	3
193	тот же	4	3
194	к этой	2	3
195	в своих	2	3
196	во всяком	5	3
197	нем нет	2	2
198	также и	1	2
199	все остальное	2	2
200	и то	1	2
201	он может	3	2
202	между двумя	3	2
203	а как	3	2
204	при анализе	1	2
205	так чтобы	1	2
206	принадлежит к	1	2
207	и ее	3	2
208	для нашей	2	2
209	столь же	1	2
210	бы то	8	2
211	с его	1	2
212	во всех	7	2
213	точка зрения	7	2
214	себе и	2	2
215	со стороны	1	2
216	она есть	1	2
217	как говорит	1	2
218	в одной	2	2
219	того не	1	2
220	однако не	2	2
221	всей этой	1	2
222	и наконец	1	2
223	не в	5	2
224	и к	3	2
225	в действительности	2	2
226	но в	7	2
227	однако мы	1	2
228	тому как	1	2
229	бы и	2	2
230	по которым	2	2
231	из этих	2	2
232	нами в	1	2
233	если он	2	2
234	при этом	8	2
235	одной и	2	2
236	в нее	1	2
237	как автор	1	2
238	на все	1	2
239	как трагедию	1	2
240	творческий акт	2	2
241	можно найти	1	2
242	это делает	2	2
243	в котором	3	2
244	место в	3	2
245	или вернее	1	2
246	вопрос о	4	2
247	и той	2	2
248	допустим что	2	2
249	другом и	2	2
250	быть не	1	2
251	же мы	1	2
252	с необычайной	1	2
253	в русской	2	2
254	не имеет	3	2
255	не по	1	2
256	взглянуть на	1	2
257	только не	1	2
258	же время	3	2
259	действительно в	1	2
260	и является	2	2
261	вместо того	1	2
262	бы по	1	2
263	для анализа	1	2
264	только с	1	2
265	точном смысле	1	2
266	перед ним	1	2
267	но все	3	2
268	чтобы сделать	1	2
269	лежит в	1	2
270	как только	1	2
271	и конечно	1	2
272	мы могли	1	2
273	о них	1	2
274	могли бы	1	2
275	в ее	7	2
276	нет никакой	2	2
277	уже с	1	2
278	действия и	1	2
279	самое это	2	2
280	то как	2	2
281	на нее	1	2
282	те же	5	2
283	времени и	1	2
284	и с	2	2
285	ничего не	6	2
286	можно сказать	3	2
287	образом в	1	2
288	в виду	2	2
289	воли и	1	2
290	сводится к	3	2
291	и та	2	2
292	пор пока	2	2
293	должно было	1	2
294	мы увидим	1	2
295	почти все	1	2
296	за ней	1	2
297	от одной	1	2
298	связи с	11	2
299	уже в	1	2
300	чтобы он	1	2
301	не все	2	2
302	мы знаем	5	2
303	значении которое	1	2
304	дело и	1	2
305	к самому	1	2
306	с другой	5	2
307	такое понимание	1	2
308	на ее	1	2
309	именно в	5	2
310	в каких	1	2
311	прежде всего	13	2
312	тех пор	2	2
313	была бы	1	2
314	одна и	1	2
315	материал и	1	2
316	и потому	5	2
317	к другой	3	2
318	не оправдывается	1	2
319	по существу	1	2
320	для понимания	1	2
321	и формы	3	2
322	на пути	1	2
323	не является	4	2
324	совершается в	5	2
325	и от	3	2
326	в результате	9	2
327	его не	1	2
328	ее и	1	2
329	хотя бы	5	2
330	мы переходим	1	2
331	до тех	2	2
332	слово в	3	2
333	и эта	4	2
334	другой стороны	6	2
335	в трагедию	1	2
336	этой цели	1	2
337	второго направления	27	1
338	но наоборот	1	1
339	от этой	1	1
340	этого в	1	1
341	таком случае	2	1
342	необходимо показать	1	1
343	отделен от	1	1
344	он произносит	1	1
345	связана с	2	1
346	того же	6	1
347	не остается	2	1
348	дело во	1	1
349	очень много	1	1
350	тем же	1	1
351	в первом	3	1
352	лежащая в	1	1
353	конечно с	1	1
354	к другому	3	1
355	не хочет	1	1
356	и чрезвычайно	1	1
357	не имеют	3	1
358	в какой-то	2	1
359	действительности и	3	1
360	его что	1	1
361	со всех	2	1
362	из всего	1	1
363	правильного понимания	1	1
364	значение если	1	1
365	которую мы	1	1
366	превратилась в	1	1
367	на внешние	1	1
368	имеет свою	3	1
369	разрешения этой	1	1
370	в деле	1	1
371	требует от	1	1
372	и другая	1	1
373	во внешних	1	1
374	сложная и	1	1
375	и истолковывать	1	1
376	еще не	4	1
377	именно эти	2	1
378	композиция его	1	1
379	которое он	1	1
380	то мы	2	1
381	так для	1	1
382	ее к	1	1
383	ко всякому	2	1
384	но как	1	1
385	значение и	1	1
386	по отношению	3	1
387	в общем	1	1
388	менее всего	2	1
389	и будет	1	1
390	и речи	2	1
391	за пределы	5	1
392	относится к	1	1
393	анализ этого	1	1
394	в истории	3	1
395	быть отделен	1	1
396	согласия и	1	1
397	что во	2	1
398	независимо от	2	1
399	общего с	3	1
400	литературе нет	1	1
401	стороны и	1	1
402	как к	2	1
403	такого рода	1	1
404	такой который	1	1
405	мы тем	2	1
406	и всецело	1	1
407	факт как	1	1
408	со своей	1	1
409	точку зрения	2	1
410	формы в	2	1
411	так или	1	1
412	в нашем	2	1
413	или во	1	1
414	свои мысли	2	1
415	прямой и	1	1
416	значение например	1	1
417	и те	7	1
418	но ведь	1	1
419	не могла	1	1
420	в соответствующей	1	1
421	так сказать	6	1
422	деле всякий	1	1
423	главным образом	1	1
424	именно то	1	1
425	есть та	1	1
426	нашла свое	1	1
427	в корне	3	1
428	вообще не	1	1
429	в плане	1	1
430	века в	1	1
431	и верно	1	1
432	из него	2	1
433	его от	1	1
434	подобно тому	1	1
435	может существовать	2	1
436	будем говорить	1	1
437	наконец его	1	1
438	которое как	1	1
439	то ни	8	1
440	как они	1	1
441	в совершенно	1	1
442	в другом	2	1
443	о какой	1	1
444	зрения на	1	1
445	потому как	1	1
446	или просто	1	1
447	от одного	3	1
448	деле в	1	1
449	исходным пунктом	1	1
450	этом смысле	2	1
451	истории и	1	1
452	но уже	1	1
453	он же	1	1
454	она и	1	1
455	материал этот	1	1
456	со своими	1	1
457	легче всего	1	1
458	нет согласия	1	1
459	народа и	1	1
460	отсюда что	1	1
461	мы вместо	1	1
462	на первый	2	1
463	так поступает	1	1
464	мы как	1	1
465	для него	9	1
466	но что	1	1
467	нет для	1	1
468	мысль и	2	1
469	что такое	2	1
470	все одинаково	1	1
471	и без	1	1
472	почти не	1	1
473	что вся	1	1
474	не столько	4	1
475	мысли и	4	1
476	бы что	1	1
477	от его	1	1
478	для всякого	1	1
479	ответить на	1	1
480	является только	1	1
481	есть его	1	1
482	совершенно разные	1	1
483	образом и	1	1
484	которые в	1	1
485	начнем с	1	1
486	и более	2	1
487	его до	1	1
488	необходимо чтобы	5	1
489	бы быть	1	1
490	и общей	1	1
491	же дана	1	1
492	и вся	1	1
493	и очень	1	1
494	то с	1	1
495	что есть	1	1
496	в отношении	4	1
497	мысли в	2	1
498	тогда когда	1	1
499	того как	1	1
500	здесь на	1	1
501	лежат на	1	1
502	к этим	3	1
503	ярко и	1	1
504	найти в	1	1
505	и всегда	1	1
506	на язык	3	1
507	находятся в	1	1
508	для различных	1	1
509	или как	1	1
510	действительность а	1	1
511	к ней	1	1
512	такая же	1	1
513	связь и	2	1
514	исследования мы	1	1
515	в сознании	2	1
516	здесь же	1	1
517	самой этой	1	1
518	техники и	1	1
519	вот в	2	1
520	исходить из	1	1
521	последующий момент	1	1
522	всего они	1	1
523	взятое в	1	1
524	содержание в	1	1
525	одну и	1	1
526	если же	1	1
527	должен быть	1	1
528	оно может	4	1
529	свою очередь	2	1
530	что данное	1	1
531	характер и	1	1
532	только то	1	1
533	в дальнейшем	3	1
534	для своей	1	1
535	дано в	2	1
536	как с	2	1
537	критики второго	1	1
538	если содержание	1	1
539	об этой	1	1
540	и всюду	1	1
541	является в	3	1
542	он сам	1	1
543	и вообще	2	1
544	быть в	2	1
545	как форма	1	1
546	другими словами	2	1
547	как ее	5	1
548	этой действительности	2	1
549	как наиболее	1	1
550	и во	2	1
551	в природе	1	1
552	все в	2	1
553	в которую	1	1
554	к нему	1	1
555	вся эта	1	1
556	его так	1	1
557	от нее	2	1
558	романа в	1	1
559	условия для	1	1
560	всех сторон	2	1
561	следует ли	1	1
562	этой точки	1	1
563	части его	1	1
564	совсем не	1	1
565	этого материала	2	1
566	одной из	3	1
567	свет и	1	1
568	но ни	1	1
569	лишается всякой	1	1
570	знак в	3	1
571	и действительно	3	1
572	поэтому и	1	1
573	случае необходимо	1	1
574	независим от	1	1
575	между тем	3	1
576	во времени	1	1
577	бы ни	1	1
578	формы которые	1	1
579	именно на	2	1
580	же и	2	1
581	можно выразить	1	1
582	только на	4	1
583	ни было	10	1
584	слова в	1	1
585	по законам	3	1
586	мы прибавим	1	1
587	от значения	1	1
588	было показать	1	1
589	эти два	1	1
590	вводится в	1	1
591	роль и	1	1
592	и их	2	1
593	но нет	1	1
594	содержания и	1	1
595	психологии и	7	1
596	он один	1	1
597	принять и	1	1
598	очень тесно	1	1
599	рядом с	5	1
600	были бы	1	1
601	в особенности	1	1
602	к его	2	1
603	и даже	2	1
604	в данный	2	1
605	не следует	1	1
606	или иначе	2	1
607	связаны с	2	1
608	этом как	1	1
609	эти две	1	1
610	и самая	1	1
611	и между	4	1
612	мы еще	1	1
613	и др	2	1
614	себя и	1	1
615	ли отсюда	1	1
616	деле если	2	1
617	нелепо как	1	1
618	превращается в	1	1
619	и самый	1	1
620	в ту	1	1
621	как ни	1	1
622	ни о	2	1
623	него не	1	1
624	не об	2	1
625	на которые	1	1
626	включить в	1	1
627	переходим к	3	1
628	на слово	1	1
629	которого она	1	1
630	является совершенно	1	1
631	материалом для	1	1
632	уже давно	1	1
633	указали только	1	1
634	этой же	1	1
635	все основные	1	1
636	вся история	2	1
637	целом ряде	2	1
638	является слово	5	1
639	же нелепо	1	1
640	два основных	2	1
641	отношению к	2	1
642	там где	2	1
643	это значит	1	1
644	дело здесь	1	1
645	или хотя	2	1
646	останавливаться на	1	1
647	художественный смысл	1	1
648	в гораздо	1	1
649	в условиях	4	1
650	отличается от	1	1
651	в чем	2	1
652	к двум	1	1
653	в один	1	1
654	но для	2	1
655	в смысле	6	1
656	к другим	1	1
657	хочет и	1	1
658	неба и	1	1
659	это та	1	1
660	именно это	1	1
661	другую в	1	1
662	образом по	1	1
663	в связи	7	1
664	формы и	3	1
665	бы сколько-нибудь	1	1
666	времени мы	1	1
667	в точном	1	1
668	или в	2	1
669	мы пытаемся	1	1
670	та и	1	1
671	чтобы понять	1	1
672	человек и	1	1
673	совершенно иной	1	1
674	от него	2	1
675	бы в	2	1
676	и ни	1	1
677	не должен	1	1
678	скажем что	1	1
679	идет об	1	1
680	поскольку он	1	1
681	все остальные	2	1
682	и другие	1	1
683	человека не	1	1
684	жизни в	4	1
685	понимания и	3	1
686	нет ничего	3	1
687	в свою	2	1
688	в моем	1	1
689	с ней	1	1
690	речи и	3	1
691	равно как	1	1
692	их с	1	1
693	тесно связаны	1	1
694	не что	1	1
695	эти элементы	1	1
696	допустить что	1	1
697	другом случае	1	1
698	это так	2	1
699	возникает как	1	1
700	все являются	1	1
701	ничего общего	5	1
702	гораздо более	1	1
