N	2gram	Bakhtin_sl_2	Problema
146	всякого рода	1	4
147	что он	2	4
148	не можем	1	4
149	ведь если	1	4
150	представить себе	1	4
151	случае не	1	4
152	нами не	1	4
153	тем что	1	4
154	и самый	1	4
155	и следовательно	1	4
156	мы говорим	1	4
157	как бы	7	4
158	слова и	8	4
159	сих пор	2	4
160	все это	16	4
161	в результате	2	4
162	а в	4	4
163	гораздо более	1	4
164	можно говорить	2	3
165	это и	2	3
166	и должны	1	3
167	и этот	1	3
168	в их	2	3
169	мы уже	2	3
170	язык как	3	3
171	мы еще	1	3
172	не нужно	1	3
173	первый план	1	3
174	в нашем	2	3
175	и речи	2	3
176	в истории	11	3
177	хотя и	2	3
178	могли бы	1	3
179	не было	2	3
180	и к	6	3
181	что слово	1	3
182	в целом	1	3
183	быть только	1	3
184	при этом	7	3
185	по самому	1	3
186	и по	1	3
187	лишь в	3	3
188	его в	4	3
189	о которых	1	3
190	все равно	1	3
191	в слове	6	3
192	несмотря на	1	3
193	сосредоточиться на	1	3
194	или точнее	1	3
195	должны были	1	3
196	гуманитарных наук	1	3
197	но эта	2	3
198	в таких	1	3
199	о значении	1	3
200	с которой	1	3
201	как о	2	3
202	тогда когда	2	3
203	одна из	4	3
204	и притом	1	3
205	в основе	4	3
206	только не	1	3
207	только и	2	3
208	слова как	2	3
209	языка в	6	3
210	не знаем	2	3
211	как только	1	3
212	не знает	2	3
213	анализа и	1	3
214	оно не	8	3
215	если же	1	3
216	она не	6	3
217	с самого	1	3
218	на том	1	3
219	он сам	1	3
220	для этого	4	3
221	но мы	2	3
222	в значительной	6	3
223	нас в	1	3
224	или иные	1	3
225	говорить об	1	3
226	в свете	3	3
227	и наконец	5	3
228	один из	5	3
229	никак нельзя	1	3
230	уже в	2	3
231	а это	1	3
232	или даже	3	3
233	и их	5	3
234	для того	2	3
235	даже не	1	3
236	говорим о	1	3
237	слова то	1	3
238	только его	1	3
239	если оно	2	3
240	от нас	2	3
241	и от	3	3
242	всем этим	2	3
243	и ни	2	3
244	тех или	1	3
245	здесь только	1	3
246	только как	1	3
247	одновременно и	3	3
248	в своих	1	3
249	все что	2	3
250	речь идет	1	2
251	из самых	1	2
252	по преимуществу	1	2
253	ведь и	2	2
254	в зависимости	4	2
255	той же	3	2
256	и само	2	2
257	нам в	1	2
258	что под	1	2
259	зависимости от	4	2
260	в ней	3	2
261	это возможно	2	2
262	здесь не	4	2
263	во всех	12	2
264	от его	1	2
265	и свои	2	2
266	нашего сознания	2	2
267	в той	4	2
268	независимо от	2	2
269	перед нами	3	2
270	и свою	1	2
271	нами в	1	2
272	роль в	2	2
273	человек не	1	2
274	время и	1	2
275	он не	2	2
276	говорили в	1	2
277	не значит	1	2
278	языка как	7	2
279	в корне	1	2
280	в плане	5	2
281	его от	3	2
282	в нее	2	2
283	и ее	1	2
284	но все	5	2
285	русском языке	1	2
286	как они	1	2
287	сознание и	3	2
288	об этом	1	2
289	к другу	1	2
290	на этой	1	2
291	знает что	1	2
292	входит в	4	2
293	и которые	1	2
294	он является	1	2
295	в них	6	2
296	и представить	1	2
297	должно быть	1	2
298	точки зрения	8	2
299	и при	2	2
300	в такой	1	2
301	прийти к	1	2
302	предмета в	1	2
303	в условиях	1	2
304	свой смысл	2	2
305	мысли и	1	2
306	которые в	2	2
307	не в	9	2
308	возможно только	1	2
309	даже в	2	2
310	человека но	1	2
311	самого начала	1	2
312	на него	2	2
313	того чтобы	2	2
314	слово и	5	2
315	или как	4	2
316	самому своему	1	2
317	не столь	1	2
318	точном смысле	2	2
319	отличается от	2	2
320	числе и	1	2
321	что оно	4	2
322	значение как	2	2
323	утверждать что	1	2
324	на нем	2	2
325	определенным образом	1	2
326	нет никакой	1	2
327	и сам	1	2
328	но зато	1	2
329	здесь как	2	2
330	во все	1	2
331	еще в	1	2
332	о нем	2	2
333	язык и	7	2
334	а также	3	2
335	это было	1	2
336	к нему	3	2
337	что и	3	2
338	вообще и	1	2
339	говорить только	1	2
340	может иметь	3	2
341	в него	7	2
342	друг к	1	2
343	быть и	3	2
344	нашей темы	3	2
345	и действительно	1	2
346	не имеющих	1	2
347	здесь о	1	2
348	между этими	1	2
349	или в	2	2
350	в качестве	1	2
351	же и	2	2
352	для всех	4	2
353	конечно не	5	2
354	с нею	1	2
355	языка а	5	2
356	этого предмета	2	2
357	мышления и	5	2
358	значение этого	1	2
359	сами по	1	2
360	с этими	1	2
361	только с	2	2
362	как такового	1	2
363	самого же	2	2
364	моментам в	1	2
365	это необходимо	1	2
366	и др	4	2
367	вещь и	1	2
368	смысла и	3	2
369	о предмете	1	2
370	в одно	2	2
371	входить в	2	2
372	вместе с	2	2
373	и особенно	2	2
374	эти элементы	1	2
375	заставляет нас	1	2
376	и времени	1	2
377	говорить здесь	1	2
378	сознания и	1	2
379	еще более	2	2
380	язык не	4	2
381	пространстве и	1	2
382	в системе	1	2
383	слово в	11	2
384	частности в	1	2
385	символа в	1	2
386	том числе	1	2
387	слова это	1	2
388	отношения к	4	1
389	не должны	1	1
390	одним из	2	1
391	нашла в	1	1
392	в движение	1	1
393	только самый	1	1
394	являются такими	1	1
395	в чисто	3	1
396	ту же	3	1
397	и до	1	1
398	случае оно	1	1
399	от которых	1	1
400	должна быть	3	1
401	собственном смысле	3	1
402	когда это	1	1
403	с таким	2	1
404	иметь место	1	1
405	языка с	2	1
406	на тех	1	1
407	изложения и	1	1
408	мир не	1	1
409	именно к	2	1
410	своими корнями	2	1
411	требует от	2	1
412	и такой	1	1
413	фигурируют в	1	1
414	самый этот	2	1
415	слово форма	1	1
416	свой предмет	1	1
417	конечно и	2	1
418	и заставляет	1	1
419	к общему	1	1
420	и говорить	1	1
421	на них	2	1
422	что его	1	1
423	с его	7	1
424	тем как	1	1
425	то мы	1	1
426	его так	2	1
427	а следовательно	1	1
428	и главное	1	1
429	различия между	1	1
430	самих себя	1	1
431	в ту	1	1
432	он может	1	1
433	он говорит	1	1
434	то он	1	1
435	к которой	1	1
436	что язык	2	1
437	но язык	1	1
438	нельзя говорить	1	1
439	отношение к	4	1
440	при их	1	1
441	можно прямо	3	1
442	науки о	1	1
443	определенными и	1	1
444	в рамках	1	1
445	если она	3	1
446	как в	13	1
447	очень трудно	1	1
448	с их	3	1
449	более и	1	1
450	словом в	4	1
451	раскрытия так	1	1
452	частей и	1	1
453	как уже	2	1
454	вносит в	1	1
455	поэтому и	4	1
456	или иную	1	1
457	для которого	1	1
458	сфере а	1	1
459	не приходится	3	1
460	и переработки	1	1
461	связанного с	1	1
462	поэтому при	1	1
463	бы только	2	1
464	другом случае	1	1
465	и те	1	1
466	если он	1	1
467	смыслом и	1	1
468	корнями в	2	1
469	так сказать	6	1
470	а вовсе	2	1
471	в нем	19	1
472	все те	1	1
473	и еще	1	1
474	значение может	1	1
475	для понимания	1	1
476	на этом	3	1
477	всех своих	1	1
478	людей и	2	1
479	подход к	1	1
480	и литературы	1	1
481	с носителем	1	1
482	в другом	2	1
483	как отношение	2	1
484	слов о	2	1
485	а его	1	1
486	нашем случае	1	1
487	говорить не	1	1
488	ни при	1	1
489	это не	5	1
490	на почве	4	1
491	но их	1	1
492	должен был	1	1
493	не соответствует	1	1
494	и глубины	1	1
495	собой только	1	1
496	такой же	1	1
497	себе все	1	1
498	имеющая своей	1	1
499	другим и	1	1
500	глубокое но	1	1
501	в узком	4	1
502	самого человека	1	1
503	часто не	1	1
504	мы говорили	1	1
505	место в	1	1
506	на каждом	2	1
507	языке но	2	1
508	мы теперь	1	1
509	раз это	1	1
510	единство и	3	1
511	далека от	1	1
512	речи в	1	1
513	как от	1	1
514	она или	1	1
515	языков и	9	1
516	вещей и	1	1
517	бы быть	1	1
518	символа то	1	1
519	на себе	1	1
520	и остается	3	1
521	есть вне	1	1
522	и отдельных	1	1
523	иметь в	1	1
524	языком и	7	1
525	чем не	2	1
526	их значение	1	1
527	здесь может	1	1
528	следовательно и	1	1
529	никогда не	7	1
530	человека от	1	1
531	элемент в	1	1
532	каких условиях	1	1
533	мира и	5	1
534	а во	1	1
535	во всей	1	1
536	в изменении	1	1
537	на те	1	1
538	по своей	1	1
539	специфическое содержание	1	1
540	как не	1	1
541	это слово	1	1
542	и его	33	1
543	со своим	9	1
544	можем здесь	1	1
545	эти три	1	1
546	этом отношении	3	1
547	смысле в	1	1
548	и два	1	1
549	и об	1	1
550	его внутренней	1	1
551	нет ни	1	1
552	говорят в	1	1
553	самостоятельности и	1	1
554	лежит в	1	1
555	глубокое и	1	1
556	содержанием и	1	1
557	слова с	4	1
558	в каждом	1	1
559	почве только	1	1
560	всегда в	1	1
561	глубокие и	1	1
562	некоторой степени	1	1
563	и самое	1	1
564	своим языком	1	1
565	если нет	1	1
566	слово не	1	1
567	к языковой	1	1
568	то она	1	1
569	с ее	2	1
570	как один	1	1
571	всего этого	1	1
572	очень важную	2	1
573	единый и	3	1
574	в собственном	3	1
575	характер и	1	1
576	определенный и	1	1
577	этих категорий	2	1
578	в дальнейшем	2	1
579	литературы и	1	1
580	с собой	1	1
581	и специфическое	1	1
582	особенно в	2	1
583	xix и	1	1
584	здесь нет	1	1
585	соответствующего ему	1	1
586	отношение может	1	1
587	о форме	1	1
588	поэтому в	1	1
589	к языку	1	1
590	с ним	7	1
591	точности и	2	1
592	образом в	1	1
593	глубоким и	1	1
594	в состав	3	1
595	как понимать	1	1
596	иное значение	1	1
597	или на	2	1
598	может не	2	1
599	языке как	3	1
600	мы понимаем	1	1
601	смысле говорить	1	1
602	предмет для	1	1
603	смысле не	1	1
604	между тем	3	1
605	язык в	6	1
606	и популярность	1	1
607	и она	1	1
608	языка мы	1	1
609	этот языковой	1	1
610	несколько иначе	1	1
611	слово может	2	1
612	как тема	1	1
613	степени его	1	1
614	слов или	1	1
615	речь о	2	1
616	одной из	1	1
617	дело с	4	1
618	в какой	1	1
619	тем или	1	1
620	при каких	2	1
621	словом и	8	1
622	это очень	2	1
623	здесь с	1	1
624	все они	2	1
625	действует но	1	1
626	но во	1	1
627	своей целью	1	1
628	так можно	1	1
629	понимать и	1	1
630	быть весьма	1	1
631	оно в	1	1
632	и чисто	2	1
633	же предмет	1	1
634	это требует	1	1
635	и соответствующего	1	1
636	сказать мы	1	1
637	в известной	1	1
638	слова в	13	1
639	в одном	2	1
640	в пространстве	1	1
641	и со	1	1
642	не для	1	1
643	слово как	7	1
644	произносимых им	1	1
645	к ним	1	1
646	и язык	4	1
647	друг друга	1	1
648	языковые связи	1	1
649	дисциплин в	2	1
650	к самому	1	1
651	в едином	1	1
652	исторических дисциплин	1	1
653	в сфере	2	1
654	с другим	1	1
655	не грубо	1	1
656	в общественном	1	1
657	именно в	2	1
658	о каком-нибудь	1	1
659	здесь в	3	1
660	которых мы	2	1
661	здесь это	2	1
662	им слов	1	1
663	могут иметь	1	1
664	себя и	4	1
665	говорит о	1	1
666	самой действительности	1	1
667	превращается в	1	1
668	в подлинном	1	1
669	а на	1	1
670	а наоборот	1	1
671	до конца	17	1
672	не на	1	1
673	и осуществляется	1	1
674	однако и	1	1
675	языка не	4	1
676	слов и	3	1
677	все время	1	1
678	слова слово	1	1
679	и уже	1	1
680	мира в	1	1
681	для этой	1	1
682	язык для	1	1
683	все более	1	1
684	мышлением и	1	1
685	но оно	2	1
686	такой степени	1	1
687	прямо сказать	3	1
688	к его	2	1
689	и потому	7	1
690	как это	3	1
691	здесь уже	2	1
692	его на	1	1
693	к своему	9	1
694	в пределах	13	1
695	как вещь	2	1
696	мы опять	1	1
697	уходит своими	2	1
698	чем в	2	1
699	лежат в	1	1
700	как объект	1	1
701	общения с	1	1
702	может идти	1	1
703	оно входит	2	1
704	ведь для	1	1
705	есть чисто	1	1
706	к проблеме	3	1
707	мы сказали	2	1
708	смысл в	1	1
709	поэтому когда	1	1
710	слова есть	1	1
711	еще раз	3	1
712	на пути	1	1
713	несколько слов	2	1
714	и нет	2	1
715	и таким	1	1
716	ближе к	1	1
717	более глубокое	1	1
718	в смысле	4	1
719	глубину и	1	1
720	вне его	2	1
721	в более	2	1
722	этих случаях	2	1
723	но повторяем	1	1
724	тем и	1	1
725	в точном	2	1
726	узком смысле	4	1
727	человека это	1	1
728	особого рода	1	1
729	это может	1	1
730	и смысл	1	1
731	вообще в	1	1
732	разной степени	1	1
733	же в	1	1
734	обстоит дело	2	1
735	все элементы	1	1
736	но всегда	1	1
737	менее в	1	1
738	и внутренне	2	1
739	речи и	3	1
740	работы и	2	1
741	слова правда	2	1
742	но этот	1	1
743	какой мере	1	1
744	в отдельности	1	1
745	и способы	1	1
746	кстати сказать	1	1
747	свои слова	1	1
748	в литературе	1	1
749	речи как	2	1
750	важно для	1	1
751	сказать так	1	1
752	как таковое	1	1
753	как слово	2	1
754	и языковой	1	1
755	этот путь	1	1
756	каждое слово	1	1
757	к этому	1	1
758	они не	2	1
