N	2gram	Tiupa_Anal_1	KulturaY
153	в ней	1	3
154	здесь не	2	3
155	а в	9	3
156	те же	1	3
157	на это	1	3
158	для этого	2	3
159	сводится к	5	3
160	а также	3	3
161	аналогии с	1	3
162	что и	3	3
163	того что	4	3
164	большей или	4	3
165	есть в	1	3
166	же в	1	3
167	языка но	1	3
168	у него	1	3
169	как раз	1	3
170	или иначе	1	3
171	именно в	4	3
172	или меньшей	4	3
173	в соответствии	1	3
174	на фоне	2	3
175	из которых	4	3
176	своей собственной	1	3
177	в большей	1	3
178	зрения в	1	3
179	этом отношении	2	3
180	но это	1	3
181	не знает	1	3
182	совершенно не	1	3
183	смысле слова	1	2
184	речь идет	1	2
185	отношения к	2	2
186	и потому	2	2
187	на самом	2	2
188	тех же	1	2
189	и есть	3	2
190	по преимуществу	1	2
191	и до	2	2
192	в году	1	2
193	той же	2	2
194	себе они	1	2
195	в широком	4	2
196	они имеют	1	2
197	мы будем	1	2
198	конечном счете	4	2
199	отличие от	6	2
200	не просто	2	2
201	основанием для	1	2
202	что касается	1	2
203	могли бы	2	2
204	его к	2	2
205	при этом	12	2
206	не как	1	2
207	свое время	2	2
208	для данной	1	2
209	состоит в	11	2
210	здесь мы	1	2
211	могла бы	3	2
212	в другом	4	2
213	том случае	1	2
214	на все	2	2
215	того или	3	2
216	заключается в	1	2
217	данном случае	2	2
218	или о	1	2
219	все равно	1	2
220	соответствии с	2	2
221	с тем	1	2
222	как и	13	2
223	не всегда	4	2
224	в своей	6	2
225	таким же	1	2
226	особенности же	1	2
227	в их	5	2
228	в отличие	6	2
229	в которых	1	2
230	это всего	1	2
231	для данного	2	2
232	и более	4	2
233	тем самым	7	2
234	не должно	1	2
235	только для	2	2
236	в отношении	1	2
237	может служить	2	2
238	дело не	3	2
239	образом в	1	2
240	под этим	1	2
241	в самой	1	2
242	и приводит	1	2
243	понять что	1	2
244	оно не	1	2
245	утверждать что	1	2
246	свою очередь	1	2
247	говоря уже	1	2
248	роль в	2	2
249	на том	1	2
250	что для	1	2
251	одного из	2	2
252	в конечном	4	2
253	к нему	3	2
254	нуждается в	8	2
255	слов и	1	2
256	а именно	3	2
257	в современной	1	2
258	тех пор	1	2
259	с той	1	2
260	он уже	1	2
261	с одной	3	2
262	за этим	1	2
263	языка как	1	2
264	при отсутствии	1	2
265	ставит себе	1	2
266	не говорит	1	2
267	в целях	1	2
268	никогда не	2	2
269	и даже	1	2
270	выходит за	1	2
271	на примере	2	2
272	превращается в	1	2
273	смысла и	3	2
274	однако и	1	2
275	он и	1	2
276	в частности	19	2
277	ни на	1	2
278	данного рода	2	2
279	для обозначения	1	2
280	в той	8	2
281	смысле этого	1	2
282	за рамки	1	2
283	как будто	3	2
284	быть не	3	2
285	с этой	1	2
286	является ли	1	2
287	и для	1	2
288	и от	1	2
289	сознания и	1	2
290	о котором	1	2
291	и все	3	2
292	не более	4	2
293	мы должны	1	2
294	будто бы	3	2
295	все они	1	2
296	нам не	1	2
297	в свою	1	2
298	не говоря	2	2
299	или иного	3	2
300	в свое	2	2
301	случае если	1	2
302	в своих	1	2
303	по поводу	1	2
304	этой точки	1	2
305	литературы а	1	1
306	предполагает что	1	1
307	в такой	1	1
308	сам по	1	1
309	он может	2	1
310	мере в	3	1
311	в котором	3	1
312	смысл этого	1	1
313	сам автор	1	1
314	противном случае	1	1
315	едва ли	2	1
316	по его	1	1
317	а как	2	1
318	есть не	8	1
319	сводит его	1	1
320	мы не	1	1
321	но никто	1	1
322	этого определения	1	1
323	есть нечто	1	1
324	как функции	1	1
325	совпадает с	2	1
326	что иное	5	1
327	поэзии не	1	1
328	мы и	1	1
329	анализу но	1	1
330	он был	1	1
331	иное как	5	1
332	столь же	4	1
333	бы то	3	1
334	с его	3	1
335	как правило	4	1
336	истинный смысл	1	1
337	но как	1	1
338	только тогда	1	1
339	по отношению	6	1
340	нет и	2	1
341	определяется не	1	1
342	так что	1	1
343	нужно поставить	1	1
344	в рамках	3	1
345	независимо от	1	1
346	что именно	2	1
347	что действительно	1	1
348	до его	2	1
349	как к	2	1
350	что как	3	1
351	помнить что	1	1
352	в противном	1	1
353	бы я	1	1
354	и как	5	1
355	по пути	1	1
356	до тех	1	1
357	и к	3	1
358	то в	2	1
359	в себя	6	1
360	не приходится	1	1
361	в которой	2	1
362	в литературном	1	1
363	в целом	5	1
364	не оставляет	1	1
365	из этих	2	1
366	в известном	1	1
367	и отношения	1	1
368	в себе	11	1
369	но он	1	1
370	тому же	4	1
371	претендовать на	1	1
372	в случае	6	1
373	этот процесс	1	1
374	а скорее	1	1
375	все те	1	1
376	от которого	2	1
377	в ссср	1	1
378	не значит	1	1
379	которая является	1	1
380	первой части	1	1
381	в принципе	8	1
382	функции и	1	1
383	силу своей	2	1
384	том чтобы	7	1
385	какой бы	2	1
386	языком и	1	1
387	одной и	1	1
388	прежде чем	1	1
389	или иных	2	1
390	этом последнем	1	1
391	то ни	3	1
392	не будет	3	1
393	читать и	1	1
394	которого не	1	1
395	который и	1	1
396	элементы не	1	1
397	указанных двух	1	1
398	который по	1	1
399	в последние	1	1
400	одному из	2	1
401	далеко не	6	1
402	и уже	1	1
403	как сказано	1	1
404	только во	1	1
405	такой же	2	1
406	себе все	1	1
407	что собственно	1	1
408	и становится	1	1
409	и при	1	1
410	речи от	1	1
411	место в	3	1
412	свой смысл	1	1
413	от себя	3	1
414	выше следует	1	1
415	и той	1	1
416	в одном	1	1
417	точку зрения	1	1
418	которые в	2	1
419	творчества и	2	1
420	быть может	2	1
421	и действия	1	1
422	борьбу с	1	1
423	их в	1	1
424	том и	2	1
425	как от	2	1
426	однако в	3	1
427	том же	1	1
428	бы быть	3	1
429	даже в	3	1
430	случае мы	1	1
431	тому что	1	1
432	мышление в	1	1
433	все мы	1	1
434	на котором	1	1
435	тогда когда	2	1
436	одна из	1	1
437	свою силу	1	1
438	что раз	1	1
439	виду не	1	1
440	заранее известным	1	1
441	до сих	1	1
442	а сама	1	1
443	его от	1	1
444	последние десятилетия	1	1
445	эта сторона	1	1
446	первая часть	1	1
447	они являются	1	1
448	оно есть	1	1
449	б в	1	1
450	в структуру	1	1
451	возвращение в	1	1
452	следует понимать	1	1
453	во всем	1	1
454	ему и	1	1
455	себе во	1	1
456	каким оно	2	1
457	которое не	1	1
458	только с	1	1
459	фактов и	1	1
460	в действительности	1	1
461	к анекдоту	1	1
462	выход из	1	1
463	здесь совершенно	1	1
464	присутствуют в	1	1
465	обратно в	1	1
466	не есть	8	1
467	все еще	1	1
468	имеет место	5	1
469	где он	1	1
470	в настоящий	1	1
471	выбирать между	1	1
472	наблюдений над	1	1
473	языка по	1	1
474	в театре	1	1
475	элементы в	1	1
476	ни даже	1	1
477	известно по	1	1
478	самом тексте	1	1
479	говорит и	2	1
480	в ее	1	1
481	на основе	2	1
482	с мировым	1	1
483	уже с	1	1
484	какое либо	1	1
485	пусть и	1	1
486	с языком	1	1
487	это путь	1	1
488	не давал	1	1
489	природе своей	2	1
490	осуществление этой	1	1
491	не с	4	1
492	здесь как	1	1
493	по природе	3	1
494	почему всегда	1	1
495	имеет дело	1	1
496	к тем	1	1
497	собой и	1	1
498	внимание к	1	1
499	различного рода	2	1
500	не отвечает	1	1
501	до полной	1	1
502	о том	5	1
503	решает и	1	1
504	на вопрос	4	1
505	внимание на	1	1
506	говорит об	1	1
507	к любому	1	1
508	и просто	2	1
509	теперь и	1	1
510	пор пока	1	1
511	в чем	1	1
512	на точку	1	1
513	о природе	1	1
514	этих слов	1	1
515	состоит не	1	1
516	так называемыми	1	1
517	вслед за	1	1
518	язык есть	2	1
519	отсутствии в	1	1
520	в него	1	1
521	мы уже	1	1
522	может иметь	2	1
523	известном смысле	1	1
524	оно и	1	1
525	и дело	1	1
526	дело с	4	1
527	что даже	1	1
528	в какой	2	1
529	том или	3	1
530	то он	2	1
531	лучше чем	1	1
532	с какой	1	1
533	внимание в	1	1
534	указать на	1	1
535	ни было	4	1
536	не обходится	1	1
537	в виде	1	1
538	свидетельствует о	2	1
539	или даже	1	1
540	его и	2	1
541	на своего	1	1
542	не сам	2	1
543	не так	1	1
544	для него	2	1
545	могло бы	1	1
546	мы находим	1	1
547	сами по	2	1
548	от процесса	1	1
549	отношение к	2	1
550	второй части	1	1
551	даже при	1	1
552	не случайно	3	1
553	не становится	2	1
554	или ином	3	1
555	за которыми	1	1
556	и только	1	1
557	этом можно	1	1
558	не до	1	1
559	или иной	6	1
560	в данный	1	1
561	представляет собою	2	1
562	и др	1	1
563	одного только	1	1
564	не решает	2	1
565	одной стороны	3	1
566	бы послужить	1	1
567	и опять	1	1
568	и составляет	2	1
569	пушкина как	2	1
570	непосредственно к	1	1
571	отношением к	1	1
572	человек в	3	1
573	в пределы	1	1
574	высказывания есть	1	1
575	если не	1	1
576	между собою	1	1
577	более чем	4	1
578	все более	1	1
579	связь с	1	1
580	не способна	1	1
581	можно утверждать	1	1
582	одно слово	1	1
583	в некое	1	1
584	по своему	1	1
585	если оно	1	1
586	такого рода	5	1
587	ведет к	3	1
588	обоих этих	1	1
589	согласно которому	1	1
590	отношения не	1	1
591	произведение в	2	1
592	она есть	2	1
593	л толстой	1	1
594	еще раз	1	1
595	быть и	1	1
596	установки и	1	1
597	той мере	2	1
598	сих пор	1	1
599	хорошо известный	1	1
600	фактов в	1	1
601	составляет основу	1	1
602	какой он	1	1
603	то именно	1	1
604	анализа мы	2	1
605	тех или	2	1
606	более того	3	1
607	отвечает на	2	1
608	определенному руслу	1	1
609	только такие	1	1
610	как специфическая	1	1
611	она может	3	1
612	это как	2	1
613	того с	1	1
614	в ряду	2	1
615	в литературной	1	1
616	тем более	2	1
617	не должен	2	1
618	в этих	1	1
619	себе внимание	1	1
620	я в	3	1
621	или не	2	1
622	в достаточной	1	1
623	не предполагает	2	1
624	может и	1	1
625	лишь по	1	1
626	между ними	1	1
627	мне как-то	2	1
628	языка на	1	1
629	было показано	1	1
630	не что	4	1
631	который не	1	1
632	в искусстве	2	1
633	именно здесь	1	1
634	они не	1	1
