N	2gram	Propp_Isto_5	Problemy
478	это только	1	1
479	случаев и	1	1
480	с этого	2	1
481	и вообще	3	1
482	один человек	1	1
483	с человеком	1	1
484	него являются	1	1
485	говорят что	1	1
486	там в	1	1
487	и соответственно	1	1
488	силы и	1	1
489	не был	1	1
490	и герой	2	1
491	за пределами	1	1
492	которых никто	1	1
493	или на	2	1
494	после того	3	1
495	все его	2	1
496	от него	1	1
497	же наоборот	1	1
498	его трудно	1	1
499	голосом в	1	1
500	во втором	1	1
501	эти два	1	1
502	на одном	2	1
503	из своего	1	1
504	наконец в	1	1
505	и увидит	1	1
506	и она	3	1
507	и самые	1	1
508	и следует	1	1
509	в литературе	1	1
510	да он	1	1
511	известно что	1	1
512	но так	2	1
513	на которой	2	1
514	героя может	1	1
515	сюда же	3	1
516	один из	2	1
517	целое в	1	1
518	мы видим	8	1
519	характерна для	1	1
520	проникнуть в	1	1
521	принимает форму	1	1
522	несколько подробнее	1	1
523	они могут	1	1
524	изнутри и	2	1
525	это же	3	1
526	с одной	7	1
527	и выходит	1	1
528	именно на	2	1
529	в эти	1	1
530	и хочет	1	1
531	и у	1	1
532	вопроса о	1	1
533	не знать	1	1
534	вниз все	1	1
535	него и	5	1
536	а это	1	1
537	следует за	2	1
538	его и	2	1
539	характерно что	1	1
540	никто не	3	1
541	всяком случае	1	1
542	вкратце можно	1	1
543	свой смысл	1	1
544	часто с	1	1
545	ее не	1	1
546	до некоторой	1	1
547	в очень	1	1
548	для художественного	1	1
549	вид что	3	1
550	нет например	1	1
551	из двух	2	1
552	одной стороны	7	1
553	со стороны	2	1
554	даже не	1	1
555	мы это	1	1
556	он живет	3	1
557	не обязательно	1	1
558	а именно	4	1
559	в каких	1	1
560	уходит в	1	1
561	случаев в	1	1
562	только один	3	1
563	а с	1	1
564	по всей	1	1
565	и др	3	1
566	что не	1	1
567	на ней	2	1
568	что для	1	1
569	и приносит	1	1
570	в некоторых	4	1
571	в соответствии	1	1
572	связано с	5	1
573	может превратиться	1	1
574	и стал	2	1
575	они входят	1	1
576	этого сна	1	1
577	человек в	1	1
578	в друга	1	1
579	мы остановимся	1	1
580	совершенно очевидно	1	1
581	но есть	2	1
582	и ты	1	1
583	в связи	4	1
584	может иметь	1	1
585	уже давно	1	1
586	этот рассказ	1	1
587	в определенных	1	1
588	ни на	1	1
589	до этого	2	1
590	это те	1	1
591	и потому	2	1
592	как это	1	1
593	относятся к	1	1
594	знаем о	2	1
595	пространства и	1	1
596	не знал	2	1
597	ибо оно	1	1
598	что за	2	1
599	с некоторыми	1	1
600	в тех	1	1
601	и там	1	1
602	в форме	3	1
603	два раза	1	1
604	довольно много	1	1
605	пределах одной	1	1
606	в это	2	1
607	этом случае	7	1
608	является для	1	1
609	силу и	2	1
610	с большой	2	1
611	в книге	3	1
612	которых он	1	1
613	не знаем	3	1
614	наблюдать что	2	1
615	что там	1	1
616	мира и	1	1
617	в другой	3	1
618	в другое	1	1
619	нет ничего	1	1
620	к этой	1	1
621	все они	1	1
622	его функции	1	1
623	в свою	3	1
624	с ней	2	1
625	в частности	7	1
626	же относится	1	1
627	все люди	1	1
628	к иному	1	1
629	можно наблюдать	3	1
630	из своей	1	1
631	же может	1	1
632	на это	1	1
633	два примера	1	1
634	можно назвать	1	1
635	и вместе	2	1
636	а я	1	1
637	в своих	1	1
638	к этому	2	1
639	им и	2	1
640	как на	1	1
641	в таком	1	1
642	в роли	3	1
