N	2gram	Potebnia_M_2	FransuaR
218	что все	2	2
219	к тому	1	2
220	в каждом	2	2
221	должен быть	1	2
222	если мы	3	2
223	так в	4	2
224	и что	4	2
225	на том	1	2
226	том как	3	2
227	по тому	1	2
228	и вообще	3	2
229	и та	1	2
230	но мы	3	2
231	можно сказать	1	2
232	нас в	2	2
233	к нему	1	2
234	между тем	6	2
235	этих слов	1	2
236	переходит в	1	2
237	в ту	1	2
238	всякого рода	1	2
239	в большинстве	1	2
240	значение и	2	2
241	большинстве случаев	1	2
242	роль и	1	2
243	в известной	1	2
244	мы можем	12	2
245	может быть	23	2
246	заметить что	6	2
247	и только	6	2
248	в особенности	1	2
249	а именно	1	2
250	в отличие	1	2
251	себя и	2	2
252	превращается в	2	2
253	один из	2	2
254	в ущерб	1	2
255	здесь только	1	2
256	и слово	1	2
257	в одно	8	2
258	эти последние	2	2
259	со словом	1	2
260	конечно не	1	2
261	во все	2	2
262	слова и	3	2
263	в условиях	1	2
264	только для	5	2
265	становится возможным	1	2
266	в эту	3	2
267	хотя бы	2	2
268	есть здесь	1	2
269	то что	20	2
270	к этому	2	2
271	с новыми	1	1
272	вряд ли	3	1
273	также что	2	1
274	он может	1	1
275	то в	1	1
276	тем же	3	1
277	не имеют	2	1
278	которыми он	1	1
279	а как	1	1
280	полагает что	3	1
281	есть не	5	1
282	от всякой	1	1
283	в зародыше	1	1
284	которую мы	1	1
285	что уже	1	1
286	что многие	2	1
287	не была	1	1
288	как я	1	1
289	то это	3	1
290	с резкими	1	1
291	не совсем	3	1
292	на основные	1	1
293	сызнова и	1	1
294	столь же	5	1
295	тем как	2	1
296	то мы	2	1
297	видели что	1	1
298	могло быть	1	1
299	но как	1	1
300	одном и	1	1
301	для других	1	1
302	не все	2	1
303	по отношению	2	1
304	несколько более	1	1
305	друг от	1	1
306	значение имеет	1	1
307	за пределы	2	1
308	и чем	1	1
309	что они	5	1
310	и каждому	1	1
311	это самое	2	1
312	что во	2	1
313	если она	1	1
314	его на	2	1
315	общего с	2	1
316	чем мы	1	1
317	его со	1	1
318	все остальные	5	1
319	что дело	1	1
320	что по	1	1
321	имеет в	1	1
322	и свою	1	1
323	сливается с	1	1
324	бы и	1	1
325	бы не	5	1
326	одном случае	1	1
327	иное слово	1	1
328	нами в	1	1
329	в себе	10	1
330	связи между	1	1
331	ее как	1	1
332	окружающих нас	1	1
333	на то	5	1
334	человек не	1	1
335	в наших	1	1
336	так сказать	4	1
337	время и	2	1
338	а скорее	2	1
339	о которой	3	1
340	и еще	1	1
341	же это	1	1
342	не как	3	1
343	на земле	1	1
344	чтобы в	1	1
345	но вместе	2	1
346	уже за	1	1
347	одной и	2	1
348	никому не	1	1
349	смысле как	2	1
350	и по	2	1
351	в нее	4	1
352	ни был	2	1
353	последнее слово	1	1
354	но все	2	1
355	человека в	3	1
356	как оно	2	1
357	значительной степени	1	1
358	мы его	1	1
359	жажды и	1	1
360	имеют в	1	1
361	удовольствие от	1	1
362	них не	3	1
363	было в	2	1
364	к природе	1	1
365	в степенях	1	1
366	известно что	1	1
367	эту минуту	3	1
368	нас есть	1	1
369	начала и	1	1
370	в жизни	2	1
371	поэтому можно	1	1
372	этом мы	1	1
373	о которых	3	1
374	становятся яснее	1	1
375	далеко не	3	1
376	что не	5	1
377	а за	1	1
378	говорим здесь	1	1
379	жизни но	1	1
380	в тоне	1	1
381	и того	6	1
382	между ними	2	1
383	общем не	1	1
384	в ходе	1	1
385	в котором	4	1
386	не от	5	1
387	что я	1	1
388	должны были	1	1
389	в памяти	5	1
390	и той	2	1
391	которые в	1	1
392	с такою	2	1
393	тем не	6	1
394	и более	1	1
395	их в	2	1
396	не должно	2	1
397	со многими	1	1
398	для нее	2	1
399	сам он	1	1
400	всего его	1	1
401	и вся	1	1
402	тому что	2	1
403	раз и	1	1
404	без него	1	1
405	между людьми	1	1
406	тесную связь	1	1
407	что с	2	1
408	что ему	2	1
409	тогда когда	10	1
410	того как	7	1
411	одна из	4	1
412	к этим	1	1
413	в процессе	1	1
414	не вызывает	1	1
415	принадлежит к	1	1
416	из него	1	1
417	никогда не	4	1
418	и всегда	1	1
419	затем чтобы	1	1
420	этих двух	1	1
421	с нами	2	1
422	все стороны	1	1
423	как она	1	1
424	ровно ничего	1	1
425	связанное с	1	1
426	на природу	2	1
427	это слово	1	1
428	но теперь	1	1
429	не нужен	1	1
430	у нас	2	1
431	не затем	1	1
432	все то	1	1
433	взятое в	1	1
434	и такие	1	1
435	чтобы сделать	1	1
436	его чувство	2	1
437	что вы	1	1
438	но за	1	1
439	бы он	1	1
440	указывает на	2	1
441	слова с	1	1
442	сходятся и	1	1
443	есть например	1	1
444	что при	1	1
445	и потому	2	1
446	где он	1	1
447	из нее	1	1
448	но вряд	1	1
449	и самое	1	1
450	от друга	1	1
451	существенное значение	1	1
452	собою и	2	1
453	свою очередь	6	1
454	и сами	4	1
455	это только	1	1
456	без всякого	1	1
457	на другой	2	1
458	формы и	1	1
459	никак не	1	1
460	уловить и	1	1
461	это для	1	1
462	и сам	1	1
463	что у	2	1
464	те же	3	1
465	времени и	1	1
466	еще не	4	1
467	не были	1	1
468	поэтому в	1	1
469	если бы	11	1
470	остановимся на	2	1
471	после того	2	1
472	стремление к	2	1
473	будет уже	1	1
474	образом в	4	1
475	находится в	3	1
476	движения и	2	1
477	на вопрос	3	1
478	и поэтому	2	1
479	что каждый	1	1
480	то не	3	1
481	мысли мы	1	1
482	имеет значения	1	1
483	других языках	1	1
484	все его	1	1
485	самому себе	1	1
486	времени в	1	1
487	по их	1	1
488	огня и	1	1
489	было ничего	1	1
490	и были	1	1
491	связь между	2	1
492	которой мы	2	1
493	от них	3	1
494	и большая	1	1
495	в языке	3	1
496	я вижу	1	1
497	этот последний	1	1
498	тем более	1	1
499	слов и	1	1
500	и самые	1	1
501	которой следует	1	1
502	в формах	2	1
503	но с	1	1
504	с себя	1	1
505	нельзя видеть	2	1
506	тот же	5	1
507	время когда	1	1
508	с ними	3	1
509	и крик	1	1
510	в стороне	1	1
511	не идет	1	1
512	которое мы	3	1
513	между этими	1	1
514	не будет	1	1
515	именно на	1	1
516	можно как	1	1
517	времени когда	1	1
518	которому он	1	1
519	вводит его	1	1
520	не можем	6	1
521	на такой	1	1
522	так можно	1	1
523	и они	2	1
524	только тогда	3	1
525	не дает	2	1
526	в душе	23	1
527	из них	5	1
528	его и	1	1
529	мы знаем	2	1
530	себе в	3	1
531	слабого и	1	1
532	и также	1	1
533	с этими	1	1
534	для меня	4	1
535	к первой	2	1
536	к ним	1	1
537	не о	1	1
538	друг друга	2	1
539	тем что	7	1
540	нужно искать	1	1
541	в других	4	1
542	на стороне	1	1
543	а потому	5	1
544	нами не	2	1
545	и человека	1	1
546	объективное значение	5	1
547	нельзя сказать	1	1
548	к которому	2	1
549	для поддержания	1	1
550	и быть	1	1
551	души и	4	1
552	на ней	3	1
553	что для	3	1
554	связано с	2	1
555	которое я	1	1
556	мы говорим	3	1
557	же точно	1	1
558	для человека	1	1
559	им как	1	1
560	этом основании	1	1
561	и том	1	1
562	за нею	1	1
563	под влиянием	8	1
564	если не	4	1
565	как ни	1	1
566	ни на	1	1
567	время с	1	1
568	ко всем	2	1
569	в выборе	1	1
570	его содержание	2	1
571	поэтому если	1	1
572	человек должен	1	1
573	к своему	1	1
574	может так	1	1
575	что за	2	1
576	не дают	2	1
577	несколько раз	2	1
578	в той	1	1
579	некоторое время	2	1
580	ни одно	1	1
581	в человеческом	1	1
582	на самое	1	1
583	она названа	1	1
584	распадается на	1	1
585	этого слова	6	1
586	и восприятие	1	1
587	которые были	1	1
588	же значение	1	1
589	которой и	1	1
590	в более	1	1
591	это уже	1	1
592	этот образ	1	1
593	многие из	1	1
594	одного и	6	1
595	всегда будет	1	1
596	такой взгляд	1	1
597	которого они	1	1
598	не переходит	1	1
599	сходство между	2	1
600	но эти	2	1
601	всего можно	1	1
602	от него	4	1
603	из себя	2	1
604	вообще в	1	1
605	и могли	1	1
606	вслед за	3	1
607	непосредственным источником	1	1
608	своих мыслей	1	1
609	и начинается	1	1
610	в народной	1	1
611	слово в	1	1
612	в свою	6	1
613	как смерть	1	1
614	две стороны	1	1
615	боится в	1	1
616	и при	3	1
617	речи и	1	1
618	они имеют	2	1
619	только о	1	1
620	но еще	1	1
621	такое значение	1	1
622	ее в	1	1
623	можно назвать	2	1
624	в таком	4	1
625	этой цели	1	1
626	во всяком	7	1
627	они не	4	1
628	ничего общего	1	1
