N	2gram	Propp_Russ_2	StatiiOP
340	новой форме	1	1
341	довольно часто	1	1
342	том же	4	1
343	в одну	1	1
344	могла бы	1	1
345	сделаны в	1	1
346	почти каждый	1	1
347	что никакого	1	1
348	в таких	3	1
349	а по	1	1
350	на все	1	1
351	входит в	1	1
352	те или	1	1
353	если при	1	1
354	известно что	1	1
355	и дает	1	1
356	более широком	1	1
357	здесь нет	1	1
358	по всему	1	1
359	только одно	1	1
360	для них	2	1
361	в них	4	1
362	далеко не	4	1
363	показывает что	8	1
364	на основании	1	1
365	е ф	1	1
366	с тем	6	1
367	в развитии	1	1
368	на себя	2	1
369	когда в	1	1
370	никаких признаков	1	1
371	и при	2	1
372	нас не	2	1
373	это только	1	1
374	место в	1	1
375	не столько	2	1
376	еще с	1	1
377	две стороны	1	1
378	ряда других	1	1
379	том чтобы	2	1
380	чтобы она	1	1
381	однако в	1	1
382	быть не	1	1
383	нас к	3	1
384	но они	1	1
385	в русской	1	1
386	считает что	1	1
387	тогда когда	4	1
388	одна из	11	1
389	в науке	1	1
390	и притом	1	1
391	в советское	3	1
392	же значение	1	1
393	из других	1	1
394	того как	2	1
395	с одним	1	1
396	того в	2	1
397	где уже	1	1
398	и является	1	1
399	и после	3	1
400	е не	1	1
401	же до	1	1
402	которая по	1	1
403	форме это	1	1
404	в момент	2	1
405	в духе	1	1
406	когда мы	2	1
407	разницей что	1	1
408	с полной	1	1
409	и другим	1	1
410	теории в	1	1
411	как мы	3	1
412	и о	3	1
413	в виду	2	1
414	от разных	1	1
415	не могу	1	1
416	на основе	1	1
417	что подобные	1	1
418	и этим	1	1
419	и была	1	1
420	и когда	1	1
421	то как	1	1
422	мог бы	1	1
423	на которую	1	1
424	которые с	2	1
425	вокруг этого	2	1
426	еще в	2	1
427	таком виде	2	1
428	можно только	1	1
429	но у	1	1
430	но иногда	1	1
431	хотя это	1	1
432	образом в	2	1
433	настоящее время	1	1
434	в глаза	2	1
435	утверждает что	1	1
436	после того	2	1
437	с того	1	1
438	что его	1	1
439	можно сказать	1	1
440	не просто	1	1
441	там же	12	1
442	в приведенных	2	1
443	которая должна	1	1
444	но нет	1	1
445	это нужно	1	1
446	во всей	1	1
447	в форме	2	1
448	в другой	1	1
449	в середине	1	1
450	в свете	3	1
451	представление будто	2	1
452	же можно	1	1
453	оставляют в	1	1
454	в современной	1	1
455	указывает что	1	1
456	сразу же	2	1
457	и дело	2	1
458	тот же	1	1
459	широко распространено	1	1
460	и поставил	1	1
461	что русские	1	1
462	те которые	1	1
463	который в	1	1
464	ссылкой на	1	1
465	i и	1	1
466	какой степени	1	1
467	где-то в	1	1
468	сомнений в	1	1
469	уже не	4	1
470	и обратно	1	1
471	и других	3	1
472	области в	1	1
473	например к	1	1
474	был бы	1	1
475	не так	1	1
476	себе в	1	1
477	на глаза	1	1
478	в одном	1	1
479	к ним	1	1
480	каждый из	2	1
481	на долю	1	1
482	где их	1	1
483	на некоторые	1	1
484	указание на	1	1
485	само собой	1	1
486	в число	1	1
487	с другим	2	1
488	в период	1	1
489	здесь в	2	1
490	с той	1	1
491	в ряде	1	1
492	и др	1	1
493	обратить внимание	1	1
494	в некоторых	9	1
495	связано с	2	1
496	притом не	1	1
497	его смерти	1	1
498	до конца	3	1
499	не на	1	1
500	и своим	1	1
501	также с	1	1
502	в руках	2	1
503	г где	1	1
504	о чем	4	1
505	него не	1	1
506	в одно	1	1
507	для этой	3	1
508	вместе с	6	1
509	некоторые из	1	1
510	что именно	1	1
511	из которых	2	1
512	много места	1	1
513	не дают	1	1
514	той и	1	1
515	в течение	2	1
516	пишет в	3	1
517	месте своей	1	1
518	и там	3	1
519	и другой	3	1
520	в это	1	1
521	него в	1	1
522	как например	3	1
523	их во	1	1
524	это выражение	1	1
525	этом и	2	1
526	своих предшественников	1	1
527	говорить что	2	1
528	часто но	1	1
529	случаях когда	1	1
530	бы говорить	1	1
531	тем и	2	1
532	и от	3	1
533	или в	7	1
534	в настоящее	1	1
535	тот кто	1	1
536	у некоторых	2	1
537	же степени	1	1
538	у них	2	1
539	по одной	1	1
540	петра i	1	1
541	еще очень	1	1
542	поводу с	1	1
543	в целях	2	1
544	же случае	1	1
545	и начинается	1	1
546	но эта	1	1
547	месте в	1	1
548	более поздний	1	1
549	с ней	5	1
550	не ставило	1	1
551	их с	1	1
552	оно не	1	1
553	из этого	2	1
554	время не	1	1
555	быть признана	1	1
556	а может	1	1
557	и другие	14	1
558	основана на	1	1
559	к этому	5	1
560	как на	1	1
