N	2gram	Bakhtin_Pr_4	Mirosoze
157	в них	1	3
158	к другому	5	3
159	же как	2	3
160	того как	2	3
161	чтобы не	1	3
162	на все	2	3
163	если есть	1	3
164	природа человека	1	3
165	и она	1	3
166	достоевского не	1	3
167	нет ничего	1	3
168	и тогда	1	3
169	той же	3	3
170	в своих	1	3
171	и нет	4	3
172	в такой	1	3
173	есть и	2	3
174	о том	5	3
175	все равно	2	3
176	не бывает	1	3
177	с другим	1	3
178	жизни в	1	3
179	только в	6	3
180	самого достоевского	2	3
181	творчество достоевского	2	3
182	этом он	1	2
183	в пределе	1	2
184	и любовь	2	2
185	образа и	1	2
186	жизни а	1	2
187	но с	2	2
188	на его	1	2
189	но она	2	2
190	и убийством	1	2
191	бы в	3	2
192	это все	1	2
193	достоевского и	2	2
194	и самоутверждения	1	2
195	свою противоположность	1	2
196	место в	1	2
197	сам по	3	2
198	другого человека	3	2
199	от этого	2	2
200	его с	1	2
201	в братьях	2	2
202	в более	1	2
203	в сфере	1	2
204	отношению к	5	2
205	не к	3	2
206	к настасье	2	2
207	людей в	2	2
208	связи с	1	2
209	в обычном	1	2
210	после того	1	2
211	точки зрения	11	2
212	него и	1	2
213	к нему	5	2
214	я и	1	2
215	с любовью	1	2
216	увидим что	2	2
217	сознания и	2	2
218	личности и	1	2
219	в сущности	7	2
220	бы не	2	2
221	в центре	3	2
222	во всех	5	2
223	по себе	7	2
224	смешного человека	3	2
225	а в	2	2
226	достоевского в	8	2
227	сне смешного	1	2
228	нет то	1	2
229	принадлежит к	1	2
230	отношением к	1	2
231	и самое	1	2
232	что же	3	2
233	это есть	1	2
234	в последней	1	2
235	вместе с	2	2
236	превращается в	4	2
237	самим собою	3	2
238	а лишь	1	2
239	отношения к	2	2
240	не был	1	2
241	не овладевает	1	2
242	его собственная	1	2
243	к ней	2	2
244	еще более	3	2
245	хотя и	6	2
246	в этих	4	2
247	все творчество	1	2
248	по отношению	5	2
249	жизни не	2	2
250	которые в	2	2
251	так что	2	2
252	из подполья	1	2
253	человека на	1	2
254	но этот	3	2
255	и поэтому	1	2
256	все время	2	2
257	тогда когда	1	2
258	между тем	2	2
259	что не	1	2
260	мы увидим	6	2
261	лишь в	2	2
262	быть лишь	1	2
263	и если	1	2
264	лишь одно	1	2
265	карамазов не	1	2
266	да и	4	2
267	но на	2	2
268	уже в	4	2
269	как будто	1	2
270	человека если	1	2
271	к своему	3	2
272	должно быть	4	2
273	под его	1	2
274	ничего не	2	2
275	братьях карамазовых	2	2
276	же и	4	2
277	себе и	3	2
278	не всегда	1	2
279	и других	4	2
280	свобода и	1	2
281	как то	1	2
282	и этим	3	2
283	мы видим	1	2
284	очень важное	1	2
285	мышкина и	1	2
286	как к	1	2
287	что за	1	2
288	и рогожина	1	2
289	на этом	3	2
290	с собой	3	2
291	в атмосфере	2	2
292	быть и	1	2
293	от своей	1	2
294	к самому	2	2
295	тут в	3	2
296	правда в	3	2
297	как раскольников	1	2
298	чем в	1	2
299	то перед	4	2
300	не достигается	1	2
301	не о	1	2
302	направлена на	1	2
303	но эта	1	2
304	и что	3	2
305	к себе	6	2
306	уходит в	1	2
307	или иной	2	2
308	такой человек	1	2
309	можно было	2	2
310	друг за	1	2
311	настасье филипповне	2	2
312	но для	3	2
313	и эта	1	2
314	еще в	1	2
315	в которые	2	2
316	он уже	2	2
317	у мышкина	1	2
318	перейти в	1	2
319	поэтому он	1	2
320	все эти	4	1
321	могли быть	1	1
322	может не	1	1
323	лишь те	1	1
324	как две	1	1
325	друга и	3	1
326	все они	1	1
327	в словах	4	1
328	в голове	1	1
329	в значительной	1	1
330	по сравнению	1	1
331	сравнению с	1	1
332	он остается	1	1
333	достоевского его	1	1
334	им и	1	1
335	ты не	1	1
336	выходя из	1	1
337	но есть	1	1
338	достоевского с	1	1
339	в свое	2	1
340	в письме	1	1
341	в другом	2	1
342	входит в	1	1
343	от всех	1	1
344	конце концов	1	1
345	столкновение двух	2	1
346	на их	1	1
347	на то	3	1
348	остается на	2	1
349	того же	3	1
350	в плане	1	1
351	ставрогин иван	1	1
352	ибо все	1	1
353	знать друг	1	1
354	он хотел	1	1
355	и тем	2	1
356	отличается от	3	1
357	ибо и	1	1
358	не была	2	1
359	к последней	1	1
360	для себя	1	1
361	не дает	2	1
362	никто не	1	1
363	как на	1	1
364	перед лицом	1	1
365	к этим	1	1
366	они как	1	1
367	для всего	1	1
368	есть одна	1	1
369	необходимый момент	1	1
370	века и	1	1
371	это совершенно	1	1
372	этими двумя	1	1
373	самим собой	2	1
374	я сам	1	1
375	у многих	1	1
376	должна быть	2	1
377	xx веке	1	1
378	и чрезвычайно	1	1
379	взглядом и	1	1
380	и социальной	1	1
381	очень существенное	1	1
382	бы он	1	1
383	на два	3	1
384	она становится	1	1
385	значение для	3	1
386	отношение между	2	1
387	с ней	1	1
388	только один	1	1
389	глубины и	1	1
390	в окончательном	1	1
391	в сознании	1	1
392	вернемся к	2	1
393	наконец в	1	1
394	и они	2	1
395	в какой	1	1
396	бы ни	2	1
397	у пушкина	2	1
398	действие романа	1	1
399	его и	1	1
400	всего как	1	1
401	это в	1	1
402	последний раз	2	1
403	приводит к	4	1
404	в преступлении	2	1
405	вполне и	1	1
406	мы не	4	1
407	какой они	1	1
408	к этому	1	1
409	и без	1	1
410	нее нет	1	1
411	конце романа	2	1
412	материал и	2	1
413	если в	2	1
414	идеологи и	1	1
415	его художественного	1	1
416	не внешняя	1	1
417	раскрывается с	1	1
418	его уже	1	1
419	исключительно как	1	1
420	а между	2	1
421	он существует	1	1
422	одному знаменателю	3	1
423	что на	1	1
424	и жизнь	2	1
425	об этом	2	1
426	во всякой	1	1
427	еще ниже	1	1
428	есть у	1	1
429	в жизнь	1	1
430	тем как	2	1
431	его есть	1	1
432	замыслу достоевского	1	1
433	карамазова в	1	1
434	есть я	2	1
435	в xx	1	1
436	у толстого	1	1
437	его к	2	1
438	есть это	1	1
439	он изображает	1	1
440	но все	2	1
441	она оказалась	1	1
442	же не	1	1
443	и только	3	1
444	на что	1	1
445	и объяснение	1	1
446	с человеком	1	1
447	раз в	2	1
448	не хочет	2	1
449	человека все	1	1
450	не любил	1	1
451	в ее	1	1
452	почти всегда	3	1
453	говорит ставрогину	1	1
454	из жизни	1	1
455	со словами	1	1
456	же человек	1	1
457	все должны	1	1
458	между ними	10	1
459	я все	1	1
460	как не	1	1
461	следовательно и	2	1
462	но вся	2	1
463	дело и	1	1
464	однако же	1	1
465	и двух	1	1
466	мы дадим	1	1
467	но если	3	1
468	он ведь	2	1
469	в той	3	1
470	она также	1	1
471	нет и	2	1
472	не всякая	1	1
473	ним как	2	1
474	берет на	1	1
475	могли бы	1	1
476	а вне	1	1
477	отношений между	1	1
478	письме к	1	1
479	к полному	1	1
480	и характер	1	1
481	этого слова	2	1
482	значительной степени	1	1
483	не с	1	1
484	достоевского он	1	1
485	человека но	1	1
486	изменения в	1	1
487	жизни которое	1	1
488	духовной жизни	1	1
489	и весь	1	1
490	было бы	3	1
491	за пределы	5	1
492	будет и	1	1
493	знает только	2	1
494	в новом	1	1
495	с точки	9	1
496	сама по	2	1
497	преступлении и	2	1
498	его личность	1	1
499	и ему	1	1
500	между двумя	3	1
501	другом и	1	1
502	он может	1	1
503	степени не	1	1
504	знаю что	4	1
505	на самом	1	1
506	которую он	2	1
507	в целом	1	1
508	что если	1	1
509	бы на	1	1
510	не соответствует	1	1
511	не произошло	1	1
512	всегда была	1	1
513	эта тема	1	1
514	настасьи филипповны	6	1
515	достоевского если	1	1
516	в явлении	1	1
517	человека эта	2	1
518	что такое	2	1
519	они в	1	1
520	в самых	1	1
521	начинается в	1	1
522	и наказания	3	1
523	когда нет	1	1
524	родины и	1	1
525	но они	1	1
526	в романах	5	1
527	рай в	1	1
528	своего рода	4	1
529	конца принять	1	1
530	романах достоевского	7	1
531	мира и	1	1
532	себя за	1	1
533	с этим	2	1
534	к этой	1	1
535	в другое	1	1
536	слова он	1	1
537	во многих	1	1
538	но к	1	1
539	что достоевский	1	1
540	во второй	1	1
541	сознание и	1	1
542	но эти	4	1
543	себе он	1	1
544	от своего	1	1
545	со своей	1	1
546	не проникает	2	1
547	в первых	2	1
548	романа начинается	1	1
549	на себя	4	1
550	что кроме	1	1
551	по замыслу	1	1
552	выходит из	1	1
553	его личности	1	1
554	в эпоху	1	1
555	будет еще	1	1
556	великие люди	1	1
557	по поводу	1	1
558	он никогда	1	1
559	лежит в	1	1
560	из самых	1	1
561	не могли	2	1
562	и другим	1	1
563	перед тем	1	1
564	другому и	1	1
565	но так	1	1
566	жизни то	1	1
567	была бы	1	1
568	не хочу	1	1
569	но сам	1	1
570	ни у	3	1
571	в котором	5	1
572	в достоевском	1	1
573	голос самого	1	1
574	достоевского все	3	1
575	а к	1	1
576	не принимает	2	1
577	своей собственной	1	1
578	может понять	1	1
579	когда он	2	1
580	к народу	1	1
581	своего собственного	1	1
582	ему и	1	1
583	остается в	2	1
584	их в	3	1
585	не могут	3	1
586	слова о	1	1
587	живет в	2	1
588	и наказании	2	1
589	вне себя	1	1
590	имеют свою	1	1
591	дух и	1	1
592	замечательно что	1	1
593	она и	1	1
594	существенно отличается	1	1
595	он есть	2	1
596	на практике	1	1
597	и великие	2	1
598	для достижения	1	1
599	в последний	2	1
600	роль в	1	1
601	вот это	1	1
602	у нее	1	1
603	до предела	1	1
604	xix веке	1	1
605	что наш	1	1
606	ведь и	5	1
607	разрушена он	1	1
608	и сам	5	1
609	связанная с	1	1
610	с другой	3	1
611	одном из	2	1
612	тема в	1	1
613	достоевского но	3	1
614	человек есть	1	1
615	всех его	3	1
616	со всеми	1	1
617	на друга	2	1
618	в бесконечную	1	1
619	они должны	3	1
620	все это	6	1
621	характерный для	1	1
622	и у	1	1
623	хотел бы	1	1
624	а следовательно	2	1
625	самом деле	4	1
626	целый ряд	2	1
627	каторжников и	1	1
628	они останутся	1	1
629	преступления и	3	1
630	бытия и	3	1
631	а может	1	1
632	он должен	1	1
633	в которых	2	1
634	в стороне	1	1
635	уже нет	2	1
636	он берет	1	1
637	него не	1	1
638	его отношения	1	1
639	и то	1	1
640	которых он	1	1
641	достоевского это	2	1
642	своей природе	2	1
643	к миру	1	1
644	и уже	1	1
645	и народа	1	1
646	достоевского почти	1	1
647	в самой	5	1
648	его жизнь	2	1
649	имеет своего	1	1
650	к грушеньке	1	1
651	друг на	2	1
652	вниз в	1	1
653	себе а	2	1
654	на нее	1	1
655	все еще	1	1
656	в пределах	10	1
657	и хочет	1	1
658	а с	1	1
659	ни на	1	1
660	в уста	1	1
661	от которых	1	1
662	все в	2	1
663	все остальные	1	1
664	и как	2	1
665	принадлежать к	1	1
666	в xix	1	1
667	к одному	6	1
668	за ней	1	1
669	достигается в	1	1
670	пор не	2	1
671	ее как	1	1
672	той или	2	1
673	во втором	1	1
