N	2gram	Losev_Prob_5	FransuaR
125	и вот	1	3
126	на свободу	1	3
127	об этой	1	3
128	здесь нет	1	3
129	тела в	1	3
130	ни в	4	3
131	основные моменты	1	3
132	он и	5	3
133	до сих	2	3
134	нисколько не	5	3
135	в своей	22	3
136	не менее	5	3
137	дело в	2	3
138	не имеет	1	3
139	здесь же	1	3
140	от того	1	3
141	и образ	1	3
142	то время	3	3
143	в другом	3	3
144	этой жизни	1	3
145	нем не	1	3
146	этот момент	1	3
147	нуждается в	1	3
148	это не	2	3
149	именно в	3	3
150	того что	3	3
151	до нас	7	3
152	поэтому и	2	3
153	для всех	1	3
154	есть в	2	3
155	в поэзии	1	3
156	в одном	3	3
157	но он	5	3
158	не было	1	3
159	еще и	4	3
160	о чем	1	3
161	там где	1	3
162	вместе с	7	3
163	от страха	1	3
164	по существу	2	3
165	дело здесь	1	3
166	сих пор	2	3
167	и для	6	3
168	на небе	2	3
169	в году	5	3
170	с помощью	2	3
171	находим в	2	3
172	в заключение	2	3
173	и другие	3	3
174	и наиболее	2	2
175	в этот	1	2
176	и есть	1	2
177	почти не	1	2
178	за все	2	2
179	с точки	8	2
180	и до	2	2
181	из его	1	2
182	и за	2	2
183	он знает	1	2
184	из своих	1	2
185	это время	2	2
186	к самым	1	2
187	в чем	2	2
188	в данном	2	2
189	нет и	1	2
190	все же	9	2
191	когда он	2	2
192	и наконец	1	2
193	от этого	3	2
194	духа в	2	2
195	что это	1	2
196	он в	3	2
197	очень важно	1	2
198	раз в	2	2
199	и если	1	2
200	при этом	4	2
201	он должен	1	2
202	возвышенное в	1	2
203	в начале	3	2
204	так например	1	2
205	второй половины	1	2
206	с которой	1	2
207	было бы	4	2
208	и смерти	1	2
209	для них	3	2
210	с тем	5	2
211	несмотря на	6	2
212	когда в	1	2
213	одно из	1	2
214	в г	1	2
215	и без	2	2
216	в положительном	1	2
217	не столько	1	2
218	нельзя было	1	2
219	во времени	1	2
220	даже в	1	2
221	в отношении	3	2
222	вплоть до	1	2
223	что эта	1	2
224	на котором	1	2
225	если в	1	2
226	на него	2	2
227	слова но	1	2
228	свободы и	4	2
229	больше чем	2	2
230	у этого	1	2
231	и притом	5	2
232	к ней	1	2
233	уже и	2	2
234	которая не	1	2
235	в духе	3	2
236	не могут	2	2
237	числе и	1	2
238	к тому	2	2
239	этот путь	1	2
240	должен быть	1	2
241	здесь изображается	2	2
242	если мы	1	2
243	чем не	1	2
244	говорит и	1	2
245	данном случае	2	2
246	в средневековой	1	2
247	и что	6	2
248	еще в	5	2
249	том как	1	2
250	жизнь и	3	2
251	образ самого	1	2
252	и вообще	9	2
253	народного творчества	1	2
254	можно сказать	6	2
255	в значительной	2	2
256	нас в	4	2
257	к нему	3	2
258	между тем	2	2
259	в ту	1	2
260	и она	1	2
261	он хочет	2	2
262	всякого рода	2	2
263	ли он	2	2
264	и жизни	1	2
265	в качестве	4	2
266	в большинстве	1	2
267	значение и	2	2
268	большинстве случаев	1	2
269	здесь перед	1	2
270	мы можем	5	2
271	в средневековом	1	2
272	идет в	1	2
273	может быть	7	2
274	заметить что	1	2
275	тут же	6	2
276	и только	2	2
277	а именно	12	2
278	себя и	1	2
279	превращается в	1	2
280	в третьей	1	2
281	один из	2	2
282	на эту	1	2
283	него не	2	2
284	здесь только	1	2
285	в одно	1	2
286	в городе	1	2
287	конечно не	2	2
288	своей жизни	1	2
289	только для	2	2
290	под названием	4	2
291	вся природа	1	2
292	хотя бы	2	2
293	на фоне	1	2
294	то что	18	2
295	жизни в	4	2
296	в период	4	2
297	их с	1	2
298	это в	1	2
299	к этому	2	2
300	то на	1	1
301	становится в	1	1
302	победы над	1	1
303	то в	1	1
304	тем же	3	1
305	есть подлинное	1	1
306	и появляется	1	1
307	по его	2	1
308	хотя уже	1	1
309	поэзии и	1	1
310	а как	1	1
311	и была	1	1
312	объединяет их	1	1
313	которую мы	1	1
314	жизни это	1	1
315	высокое с	1	1
316	проявляется в	2	1
317	мировоззрению и	1	1
318	очень поздно	1	1
319	ту эпоху	1	1
320	и глубоко	1	1
321	время в	1	1
322	тем как	2	1
323	и увидеть	1	1
324	то мы	1	1
325	и всего	1	1
326	землю и	2	1
327	свою жизнь	1	1
328	не все	2	1
329	значение ее	1	1
330	по отношению	2	1
331	как божественный	1	1
332	рассказывает как	1	1
333	не просто	5	1
334	в едином	1	1
335	и речи	2	1
336	своего сына	2	1
337	что они	3	1
338	есть смерть	1	1
339	необходимо и	1	1
340	если она	1	1
341	его на	2	1
342	это был	1	1
343	что по	1	1
344	это тоже	1	1
345	атмосфере в	1	1
346	эту проблему	1	1
347	учиться в	1	1
348	хотя она	1	1
349	бы и	1	1
350	время это	2	1
351	формы в	1	1
352	за это	5	1
353	бы не	3	1
354	всей своей	2	1
355	его а	1	1
356	тем он	1	1
357	своем романе	1	1
358	там мы	1	1
359	в себе	4	1
360	v и	1	1
361	на то	2	1
362	что одним	1	1
363	времена и	1	1
364	он ни	1	1
365	а скорее	2	1
366	он все	2	1
367	этом виде	1	1
368	дал им	1	1
369	его тела	1	1
370	xix века	1	1
371	же это	1	1
372	чем у	1	1
373	не как	1	1
374	на земле	9	1
375	не могли	1	1
376	чтобы в	1	1
377	никому не	1	1
378	и по	1	1
379	дать только	1	1
380	сообщает что	1	1
381	находим у	1	1
382	в нее	1	1
383	то за	1	1
384	но все	4	1
385	и свободу	1	1
386	для античных	1	1
387	мы его	1	1
388	для всей	1	1
389	на всю	1	1
390	здесь он	1	1
391	значение в	1	1
392	рассказывает о	1	1
393	всех форм	1	1
394	на этой	1	1
395	г в	1	1
396	дома и	1	1
397	форму и	2	1
398	не знаете	1	1
399	с начала	1	1
400	должен был	1	1
401	и находит	1	1
402	по всему	2	1
403	на свои	1	1
404	но уже	2	1
405	далеко не	4	1
406	в главе	1	1
407	были в	1	1
408	что не	2	1
409	эту тему	1	1
410	говорится о	4	1
411	мудрости и	2	1
412	свободу от	1	1
413	их на	1	1
414	со всей	2	1
415	нужно было	1	1
416	с ума	1	1
417	но до	1	1
418	языческих богов	2	1
419	и сейчас	2	1
420	и тут	2	1
421	новое понимание	1	1
422	в котором	2	1
423	и убивает	1	1
424	слова при	1	1
425	не от	1	1
426	жизни с	1	1
427	из земли	4	1
428	что я	1	1
429	это сделал	1	1
430	мужа при	1	1
431	в поэме	2	1
432	тем не	5	1
433	и более	2	1
434	их в	1	1
435	для большей	1	1
436	на его	2	1
437	что этот	5	1
438	и под	1	1
439	любовь к	1	1
440	нас к	1	1
441	тому что	1	1
442	их тел	1	1
443	необходимо сказать	4	1
444	раз и	2	1
445	любви и	4	1
446	у платона	1	1
447	и науки	1	1
448	о будущем	1	1
449	наконец и	1	1
450	тогда когда	4	1
451	того как	5	1
452	земли но	1	1
453	для всего	1	1
454	в день	1	1
455	из него	1	1
456	никогда не	7	1
457	нет места	1	1
458	правда в	1	1
459	характерна и	1	1
460	на землю	7	1
461	людей так	1	1
462	при всем	2	1
463	и по-видимому	1	1
464	о некоем	1	1
465	как она	1	1
466	и любовь	1	1
467	за всех	1	1
468	со своим	1	1
469	как будто	3	1
470	образом здесь	1	1
471	по древней	1	1
472	в области	2	1
473	у нас	7	1
474	в мировой	1	1
475	вполне понятным	1	1
476	с трудом	1	1
477	здесь совершенно	1	1
478	это конечно	2	1
479	как только	1	1
480	что вы	1	1
481	той или	1	1
482	указывает на	3	1
483	и потому	1	1
484	где он	1	1
485	изображает в	1	1
486	правда не	1	1
487	и самое	1	1
488	вы не	1	1
489	значительной мере	2	1
490	это только	1	1
491	без всякого	2	1
492	на другой	1	1
493	средних веков	1	1
494	еще два	1	1
495	никак не	8	1
496	и образа	1	1
497	это для	1	1
498	в дальнейшем	7	1
499	вообще нет	1	1
500	для нового	1	1
501	и когда	1	1
502	и сам	4	1
503	что у	5	1
504	в образе	1	1
505	те же	1	1
506	времени и	1	1
507	отсюда и	1	1
508	которая была	1	1
509	еще не	3	1
510	к самой	1	1
511	не были	1	1
512	что от	3	1
513	поэтому в	1	1
514	к году	1	1
515	и освобождение	1	1
516	после того	3	1
517	смысле и	1	1
518	и смерть	1	1
519	никогда и	1	1
520	заключение необходимо	1	1
521	было не	1	1
522	римской империи	1	1
523	представителей и	1	1
524	в состав	1	1
525	нашей работы	1	1
526	другими словами	1	1
527	притом в	1	1
528	или на	1	1
529	его тело	1	1
530	времени в	1	1
531	плане в	1	1
532	огня и	5	1
533	от них	2	1
534	вся эта	1	1
535	этому поводу	2	1
536	в форме	1	1
537	и можно	1	1
538	тем более	1	1
539	тупыми и	1	1
540	в середине	2	1
541	старого мира	1	1
542	образом как	2	1
543	но с	1	1
544	автор этой	1	1
545	в новой	1	1
546	в двух	1	1
547	святого в	1	1
548	тот же	3	1
549	время когда	1	1
550	речи о	1	1
551	с ними	1	1
552	и является	2	1
553	добра и	1	1
554	в стороне	1	1
555	и создателя	1	1
556	ii в	2	1
557	истины и	1	1
558	и ее	1	1
559	по этому	2	1
560	плодородия и	1	1
561	и из	1	1
562	не будет	2	1
563	именно на	2	1
564	однако гораздо	1	1
565	и они	2	1
566	только тогда	3	1
567	свидетельствует о	2	1
568	на этих	1	1
569	не принадлежит	1	1
570	в душе	1	1
571	из них	2	1
572	лучшее будущее	1	1
573	говорит о	7	1
574	земли и	2	1
575	себе в	1	1
576	и также	1	1
577	к ним	1	1
578	не о	1	1
579	противоречии с	1	1
580	он пишет	2	1
581	же образом	1	1
582	золотого века	1	1
583	людей не	2	1
584	тем что	2	1
585	огонь но	1	1
586	в других	3	1
587	в целях	2	1
588	с низким	1	1
589	но к	1	1
590	иное как	3	1
591	без всякой	1	1
592	или иной	1	1
593	и человека	2	1
594	за ними	2	1
595	как у	1	1
596	стороны он	2	1
597	что иное	3	1
598	было и	1	1
599	души и	1	1
600	месте в	2	1
601	всего мира	1	1
602	нового времени	4	1
603	что для	1	1
604	его из	1	1
605	и люди	2	1
606	дошедших до	1	1
607	и стал	1	1
608	до конца	1	1
609	еще достаточно	1	1
610	здесь весьма	1	1
611	человеческой жизни	2	1
612	космоса в	1	1
613	власти и	2	1
614	хотя он	1	1
615	ни о	1	1
616	когда она	1	1
617	для человека	1	1
618	под влиянием	1	1
619	мира в	3	1
620	если не	4	1
621	в это	2	1
622	но оно	1	1
623	в частности	4	1
624	о себе	2	1
625	в предыдущей	1	1
626	надо было	1	1
627	этот мотив	4	1
628	средневековой литературе	2	1
629	к своему	1	1
630	именно для	4	1
631	в постоянной	2	1
632	в античном	5	1
633	да и	2	1
634	с бессмертием	1	1
635	и судьбы	1	1
636	ему в	1	1
637	и некоторые	1	1
638	были его	1	1
639	видно что	1	1
640	и таким	1	1
641	виде он	1	1
642	которые были	1	1
643	же значение	1	1
644	и общественной	1	1
645	в более	1	1
646	это уже	2	1
647	этот образ	2	1
648	и освобождает	1	1
649	котором он	1	1
650	которого они	1	1
651	античной традиции	1	1
652	обращается к	1	1
653	себя самого	2	1
654	от него	1	1
655	из себя	1	1
656	еще более	3	1
657	но зато	1	1
658	дана в	1	1
659	вслед за	2	1
660	для людей	4	1
661	но вот	1	1
662	человека не	1	1
663	свое значение	1	1
664	городов и	1	1
665	в свою	2	1
666	и при	1	1
667	больше всего	1	1
668	разум и	1	1
669	все люди	1	1
670	не что	3	1
671	отношению к	2	1
672	из этого	4	1
673	только о	1	1
674	в виде	10	1
675	важно для	1	1
676	но еще	2	1
677	ее в	2	1
678	в таком	2	1
679	во всяком	2	1
680	они не	2	1
681	ничего общего	1	1
