N	2gram	Tiupa_Lite_1	Hudozhes
547	в текст	2	1
548	традиций и	1	1
549	объясняется на	1	1
550	с другом	1	1
551	перед ним	1	1
552	чеховской прозе	1	1
553	только от	1	1
554	xx века	2	1
555	чужому я	1	1
556	внутреннюю свободу	1	1
557	данного произведения	1	1
558	в среде	1	1
559	могут быть	2	1
560	и вполне	2	1
561	уже было	1	1
562	всего в	3	1
563	в поле	2	1
564	на это	2	1
565	о них	1	1
566	ничего общего	1	1
567	но лишены	1	1
568	что современная	1	1
569	не делает	1	1
570	это вполне	1	1
571	по определению	1	1
572	в виду	3	1
573	свою очередь	1	1
574	но при	2	1
575	данном случае	4	1
576	для читателя	2	1
577	по сути	1	1
578	реальной действительности	1	1
579	классического реализма	2	1
580	и говорит	1	1
581	с самого	1	1
582	в дальнейшем	1	1
583	в xix	1	1
584	различие между	2	1
585	по аналогии	3	1
586	на нее	1	1
587	оказывается невозможным	1	1
588	мог бы	1	1
589	было и	1	1
590	он сам	1	1
591	наиболее влиятельной	1	1
592	собой задачу	1	1
593	же прибавляет	1	1
594	сводится к	3	1
595	имеет право	1	1
596	и т.д	1	1
597	смысла жизни	1	1
598	и т.п	4	1
599	обращается к	2	1
600	одного из	3	1
601	самому себе	1	1
602	для нас	1	1
603	с другой	3	1
604	все та	2	1
605	а во	1	1
606	все в	1	1
607	оказались бы	1	1
608	во всех	1	1
609	путь к	1	1
610	собственной жизни	1	1
611	во втором	2	1
612	ком другом	1	1
613	на одном	1	1
614	находит свое	1	1
615	и только	2	1
616	непосредственно в	1	1
617	наконец в	1	1
618	к личности	1	1
619	художественном мире	1	1
620	к концу	1	1
621	в лучшем	1	1
622	в жизнь	1	1
623	как объект	1	1
624	как например	1	1
625	жизни его	1	1
626	самым его	1	1
627	себя с	1	1
628	человеческого существования	1	1
629	тот же	1	1
630	среди других	1	1
631	личности с	1	1
632	от повествователя	1	1
633	в какой	1	1
634	начинает свой	1	1
635	все той	1	1
636	всяком случае	2	1
637	между этими	1	1
638	их не	2	1
639	его автора	1	1
640	с одной	2	1
641	этого рассказа	1	1
642	с какой	1	1
643	человеческой личности	1	1
644	же и	3	1
645	изнутри своего	1	1
646	я в	5	1
647	и у	1	1
648	уже в	5	1
649	а напротив	1	1
650	не узнаем	1	1
651	рассмотренное в	1	1
652	оно в	1	1
653	первого лица	1	1
654	в жизни	6	1
655	сознание читателя	2	1
656	но для	1	1
657	между я	3	1
658	их как	1	1
659	этом в	3	1
660	одно из	3	1
661	представить себе	1	1
662	которая может	1	1
663	самой художественности	1	1
664	произведения и	1	1
665	себя от	1	1
666	собственного я	5	1
667	отличие от	5	1
668	отдельного человека	1	1
669	тогда в	1	1
670	герой и	1	1
671	он один	2	1
672	что они	1	1
673	персонажа только	1	1
674	в особенности	1	1
675	никого не	1	1
676	из двух	1	1
677	пафос его	1	1
678	каждый человек	1	1
679	сюда же	1	1
680	вслед за	1	1
681	человека а	1	1
682	еще и	3	1
683	не переставая	1	1
684	во внешней	1	1
685	писателя по	1	1
686	бахтин не	1	1
687	в романе	1	1
688	что для	2	1
689	можно назвать	1	1
690	равной степени	1	1
691	иную концепцию	1	1
692	одной стороны	2	1
693	из наиболее	2	1
694	не на	2	1
695	личности самого	1	1
696	на глазах	1	1
697	человеческого достоинства	1	1
698	они все	1	1
699	так называемых	2	1
700	о себе	4	1
701	творения в	1	1
702	русской литературы	2	1
703	эстетической целостности	2	1
704	как это	8	1
705	уединенности своего	1	1
706	художественности и	1	1
707	подхода к	1	1
708	текста в	1	1
709	однако для	1	1
710	речь не	1	1
711	но все	1	1
712	из которых	1	1
713	xix века	6	1
714	в столь	2	1
715	в данном	5	1
716	русскую литературу	1	1
717	если оно	2	1
718	я так	1	1
719	внутреннем одиночестве	1	1
720	творческой эволюции	1	1
721	а нам	1	1
722	природа художественного	2	1
723	вокруг себя	1	1
724	культуре и	2	1
725	на свете	1	1
726	по бахтину	1	1
727	быть не	1	1
728	этот не	1	1
729	него в	1	1
730	жизни с	2	1
731	в любом	2	1
732	казалось что	1	1
733	последующее развитие	1	1
734	и п	1	1
735	не мог	3	1
736	под названием	1	1
737	жизнь чеховского	1	1
738	искусства это	2	1
739	уже на	1	1
740	отношения между	2	1
741	при таком	1	1
742	национальной жизни	1	1
743	узнаем о	1	1
744	именно концепция	1	1
745	в отдельных	1	1
746	как уже	1	1
747	со своей	1	1
748	тем более	2	1
749	не будучи	1	1
750	у которого	1	1
751	это точка	2	1
752	самоопределения но	1	1
753	сознания так	1	1
754	самому и	1	1
755	причастность к	2	1
756	нами не	1	1
757	от первого	1	1
758	мыслит себя	1	1
759	о своем	2	1
760	на смену	6	1
761	от своего	2	1
762	сказать что	1	1
763	в свою	1	1
764	с такой	1	1
765	культуры в	4	1
766	из этого	1	1
767	для которой	1	1
768	время не	1	1
769	в трех	1	1
770	явления не	1	1
771	диалог согласия	1	1
772	и состоит	1	1
773	пути к	1	1
774	ранее в	1	1
775	ни на	1	1
776	друга как	1	1
777	мать и	1	1
778	героя как	2	1
779	автора как	1	1
780	во всяком	3	1
781	все что	1	1
782	впрочем у	1	1
783	в роли	1	1
784	этой точки	3	1
