N	2gram	Vinokur_Ku_2	Dialekti
309	совершенно ясно	1	2
310	имеет никакого	1	2
311	и когда	1	2
312	не значит	1	2
313	в фактах	1	2
314	мог бы	1	2
315	именно этот	2	2
316	для этого	3	2
317	находится в	1	2
318	как идея	1	2
319	часто и	1	2
320	и возможно	1	2
321	никак не	3	2
322	тем или	1	2
323	и требует	1	2
324	говорить об	1	2
325	я думаю	1	2
326	и только	1	2
327	от этих	1	2
328	одной из	1	2
329	в качестве	8	2
330	же и	2	2
331	конечно не	2	2
332	то и	3	2
333	в нашей	4	2
334	есть своя	1	2
335	был бы	2	2
336	и их	1	2
337	мы находим	1	2
338	для меня	1	2
339	отличие от	2	2
340	тем что	3	2
341	от того	4	2
342	в целях	2	2
343	в чувстве	1	2
344	не было	4	2
345	в данный	1	2
346	или иначе	3	2
347	с той	2	2
348	другой стороны	7	2
349	е в	1	2
350	в частности	2	2
351	вместе с	5	2
352	как это	5	2
353	сравнению с	1	2
354	что же	5	2
355	факты и	1	2
356	да и	6	2
357	этой точки	2	2
358	поскольку он	1	2
359	нашего анализа	1	2
360	быть не	2	2
361	и слово	1	2
362	но для	3	2
363	не мог	1	2
364	и часто	1	2
365	прежде чем	1	2
366	это как	1	2
367	у достоевского	1	2
368	главным образом	3	2
369	только что	1	2
370	тут мы	1	2
371	а как	1	2
372	что этот	1	2
373	это все	1	2
374	и при	1	2
375	день и	1	2
376	оно не	2	2
377	и идеи	1	2
378	в свое	2	2
379	того или	2	2
380	которая не	1	2
381	точно так	3	2
382	во всяком	5	2
383	смысле слова	2	1
384	это однако	1	1
385	речь идет	2	1
386	же как	2	1
387	предполагает что	1	1
388	чтобы не	2	1
389	е как	1	1
390	категорию в	1	1
391	в сердце	1	1
392	д в	1	1
393	утверждение что	1	1
394	на самом	2	1
395	он может	1	1
396	идет о	1	1
397	дело не	2	1
398	исходит из	1	1
399	все те	1	1
400	каком отношении	1	1
401	в зависимости	4	1
402	этот и	1	1
403	жизни для	1	1
404	хорошо и	1	1
405	говорим мы	1	1
406	бы уже	1	1
407	здесь о	1	1
408	путь для	1	1
409	это что	1	1
410	говорю уже	1	1
411	в каждый	2	1
412	конечно и	2	1
413	я предложил	1	1
414	жизни это	1	1
415	и он	1	1
416	это время	1	1
417	очень часто	2	1
418	и говорить	1	1
419	на них	1	1
420	знаем что	3	1
421	то слово	1	1
422	не то	2	1
423	явлений и	1	1
424	к слову	2	1
425	силу той	2	1
426	в общем	1	1
427	очевидно что	2	1
428	более как	1	1
429	другое средство	1	1
430	отношение к	1	1
431	явлениями и	1	1
432	же примеры	1	1
433	и я	1	1
434	зрения в	3	1
435	и вовсе	2	1
436	под этой	1	1
437	как к	1	1
438	на минуту	1	1
439	мы также	1	1
440	что нет	1	1
441	помнить что	1	1
442	такое слово	1	1
443	целый ряд	5	1
444	а например	1	1
445	тот же	5	1
446	даже просто	1	1
447	этой цели	2	1
448	не приходится	1	1
449	с какой	1	1
450	сказать о	1	1
451	и раз	1	1
452	за это	1	1
453	в нашем	7	1
454	что так	1	1
455	вообще а	2	1
456	возможен только	1	1
457	роль в	2	1
458	но ведь	1	1
459	в наших	1	1
460	как принцип	1	1
461	дальше и	1	1
462	так жить	1	1
463	может уже	1	1
464	частности и	1	1
465	все ее	1	1
466	вообще не	1	1
467	нам и	2	1
468	она становится	1	1
469	он не	3	1
470	что же?	1	1
471	всех этих	3	1
472	и еще	2	1
473	в первую	1	1
474	д это	1	1
475	из сферы	1	1
476	этого вопроса	3	1
477	и более	2	1
478	только те	1	1
479	это по-видимому	1	1
480	его от	1	1
481	имеем далее	1	1
482	которым не	1	1
483	но дело	1	1
484	или иных	1	1
485	как оно	1	1
486	этом последнем	1	1
487	это великая	1	1
488	связанные с	2	1
489	том случае	2	1
490	это я	1	1
491	на ту	2	1
492	который уже	1	1
493	не предполагает	1	1
494	прекрасный пример	1	1
495	везде и	1	1
496	она стала	2	1
497	данном случае	2	1
498	чаще всего	1	1
499	еще одно	3	1
500	само собою	1	1
501	о характере	2	1
502	не понимают	1	1
503	о которых	3	1
504	их как	1	1
505	пойти дальше	1	1
506	есть явление	2	1
507	мы видели	2	1
508	ведет к	1	1
509	мы с	2	1
510	можно считать	1	1
511	этом в	1	1
512	потому и	1	1
513	такой же	1	1
514	и становится	1	1
515	но я	1	1
516	и иное	1	1
517	что значит	2	1
518	бы на	2	1
519	что такая	1	1
520	а главное	3	1
521	мысль и	2	1
522	никаких оснований	2	1
523	особенности же	2	1
524	ничего принципиально	1	1
525	можно найти	1	1
526	он должен	1	1
527	в которые	3	1
528	на месте	1	1
529	которого является	1	1
530	бы к	1	1
531	установки и	1	1
532	указать что	1	1
533	место в	1	1
534	еще с	1	1
535	в отличие	2	1
536	в которых	2	1
537	понятно что	1	1
538	говорят ни	1	1
539	идея как	1	1
540	которые в	1	1
541	но он	1	1
542	кто его	1	1
543	их в	1	1
544	вещей и	1	1
545	тому чтобы	1	1
546	том же	1	1
547	того кто	1	1
548	интеллектуальный и	1	1
549	даже в	1	1
550	же такое	1	1
551	и вся	1	1
552	вещи не	1	1
553	хорошо знаем	1	1
554	о значении	2	1
555	виду что	1	1
556	это дает	2	1
557	в процессе	3	1
558	каждого данного	1	1
559	слова но	1	1
560	из предыдущего	2	1
561	можно ли	4	1
562	это мы	1	1
563	следовательно и	2	1
564	смысл то	1	1
565	одна из	1	1
566	именно с	3	1
567	поэтическое произведение	1	1
568	это так	3	1
569	говорить лишь	1	1
570	связи с	3	1
571	тысячу раз	1	1
572	доказать что	2	1
573	почему? потому	1	1
574	не знали	1	1
575	такие же	1	1
576	а в	3	1
577	обстоятельство что	7	1
578	именно это	1	1
579	с и	1	1
580	когда мы	1	1
581	сомневаться не	1	1
582	ли не	2	1
583	зависимости от	5	1
584	всего в	3	1
585	и чужой	1	1
586	всего что	2	1
587	не говорили	1	1
588	принципиально нового	1	1
589	и свое	2	1
590	мы употребляем	1	1
591	некоторой степени	2	1
592	приходит к	1	1
593	как мы	3	1
594	вообще во	1	1
595	самого по	1	1
596	всего этого	1	1
597	в голову	1	1
598	что само	2	1
599	только то	1	1
600	в пределах	4	1
601	уяснить себе	1	1
602	смысле но	1	1
603	на том	2	1
604	природе своей	1	1
605	лежащей в	1	1
606	можно было	9	1
607	те же	3	1
608	здесь как	1	1
609	и которые	1	1
610	по природе	1	1
611	почему же	1	1
612	самого понятия	1	1
613	к тем	1	1
614	это только	2	1
615	мы в	2	1
616	быть может	1	1
617	о котором	2	1
618	всегда имеет	1	1
619	качестве одного	1	1
620	образом в	2	1
621	и здесь	5	1
622	также на	1	1
623	на их	1	1
624	мы могли	2	1
625	говорит об	1	1
626	с одной	2	1
627	после того	2	1
628	все его	1	1
629	то тем	2	1
630	пр но	2	1
631	к нему	2	1
632	так но	1	1
633	от них	1	1
634	в языке	10	1
635	и понятно	1	1
636	вслед за	1	1
637	в лучшем	3	1
638	в него	1	1
639	и несмотря	1	1
640	но так	2	1
641	одного из	2	1
642	но с	1	1
643	что только	1	1
644	большею частью	2	1
645	этот вопрос	6	1
646	то для	3	1
647	будто бы	2	1
648	и основные	1	1
649	которое мы	1	1
650	и такое	1	1
651	их не	2	1
652	именно на	1	1
653	и выполняет	1	1
654	сомнений в	1	1
655	и у	2	1
656	уже в	3	1
657	в понятие	1	1
658	слова не	3	1
659	речь в	5	1
660	его и	1	1
661	хочет быть	1	1
662	одно из	1	1
663	не так	1	1
664	проще всего	2	1
665	для всякой	2	1
666	ли этот	1	1
667	наука о	1	1
668	в конце	4	1
669	свой смысл	1	1
670	не для	1	1
671	так говорят	1	1
672	ее не	1	1
673	до некоторой	2	1
674	они оказались	1	1
675	заметить что	1	1
676	они будут	1	1
677	и разве	1	1
678	он так	1	1
679	о каком	1	1
680	возможно что	1	1
681	или иной	1	1
682	говорим о	2	1
683	прямо сказать	1	1
684	с другой	8	1
685	фактов и	1	1
686	что природа	1	1
687	и прежде	1	1
688	дело в	1	1
689	и между	1	1
690	по всей	1	1
691	от обычного	1	1
692	но есть	2	1
693	что для	2	1
694	каком смысле	1	1
695	выше я	1	1
696	превращается в	2	1
697	на этот	2	1
698	факт этого	1	1
699	до конца	3	1
700	самое слово	1	1
701	и далее	2	1
702	однако и	2	1
703	жизнь в	1	1
704	самый факт	1	1
705	только от	1	1
706	и свободно	1	1
707	то она	1	1
708	в связи	4	1
709	нет никаких	1	1
710	ни за	1	1
711	но оно	2	1
712	отличается от	3	1
713	человек в	1	1
714	эта необходимость	1	1
715	чтобы мы	1	1
716	поэтому если	1	1
717	так мы	2	1
718	то обстоятельство	7	1
719	в плоскости	2	1
720	в область	1	1
721	который мы	2	1
722	значит не	1	1
723	знать что	1	1
724	наряду с	1	1
725	в той	2	1
726	быть только	2	1
727	где не	2	1
728	по существу	5	1
729	е на	2	1
730	как нельзя	1	1
731	в это	1	1
732	с отдельными	1	1
733	другим фактам	1	1
734	этом случае	2	1
735	несколько слов	1	1
736	и действия	1	1
737	лучшем случае	3	1
738	к двум	1	1
739	у вас	1	1
740	это такое?	1	1
741	становится ясным	1	1
742	в наше	2	1
743	это отличие	1	1
744	является ли	2	1
745	не знаем	1	1
746	указать на	1	1
747	уже на	1	1
748	и от	2	1
749	так или	2	1
750	она может	1	1
751	в известном	1	1
752	чтобы понять	2	1
753	но также	4	1
754	говорят не	1	1
755	и опять	1	1
756	у них	1	1
757	не более	2	1
758	конце концов	3	1
759	все они	2	1
760	но вот	2	1
761	этом примере	1	1
762	есть однако	1	1
763	давно уже	1	1
764	даже при	1	1
765	с формальной	1	1
766	на фоне	3	1
767	вопрос как	1	1
768	о своем	1	1
769	не знает	3	1
770	для рассмотрения	1	1
771	но можно	2	1
772	легко заметить	1	1
773	были и	1	1
774	за которыми	1	1
775	в современной	2	1
776	как на	1	1
777	становится тем	1	1
778	случае если	2	1
779	в своих	2	1
780	гораздо более	3	1
781	только она	1	1
