N	2gram	Losev_Dial_1	Istorich
504	знаем что	1	1
505	от себя	1	1
506	для всякого	2	1
507	мифа с	1	1
508	вплоть до	3	1
509	дело уже	1	1
510	а есть	4	1
511	что там	1	1
512	друг другу	3	1
513	миф и	4	1
514	не могли	1	1
515	ничего нового	2	1
516	это особенно	1	1
517	тому что	3	1
518	в отношении	5	1
519	можно ли	1	1
520	можно с	1	1
521	как можно	2	1
522	мы пока	1	1
523	что эта	4	1
524	она не	6	1
525	мало того	1	1
526	с теми	1	1
527	же самая	1	1
528	то чего	1	1
529	она никогда	1	1
530	и притом	4	1
531	сил природы	1	1
532	исследование и	1	1
533	можно указать	2	1
534	не пользуются	1	1
535	о них	1	1
536	можно судить	1	1
537	к другим	1	1
538	иметь в	3	1
539	что иное	1	1
540	того чтобы	1	1
541	они к	1	1
542	он с	1	1
543	вытекает из	1	1
544	это мы	4	1
545	не лучше	2	1
546	имеем дело	1	1
547	именно с	1	1
548	мифе о	1	1
549	явление в	1	1
550	к ней	4	1
551	я буду	1	1
552	на себе	3	1
553	заметить что	2	1
554	мы всегда	1	1
555	ничто не	3	1
556	сказка для	1	1
557	кроме того	1	1
558	никуда не	1	1
559	бы несколько	1	1
560	в каком	8	1
561	необходимо коснуться	1	1
562	известной степени	1	1
563	нужно ли	1	1
564	относиться к	3	1
565	тогда и	1	1
566	оно именно	1	1
567	уже было	1	1
568	что оно	5	1
569	всего что	1	1
570	этих областей	1	1
571	по сравнению	2	1
572	оно не	1	1
573	от которой	2	1
574	с существом	1	1
575	принципиально и	1	1
576	и это	2	1
577	больше ничего	3	1
578	но по	1	1
579	в виду	5	1
580	как один	2	1
581	лица не	1	1
582	же часто	1	1
583	можно установить	1	1
584	нет никакой	1	1
585	только то	4	1
586	зрения не	1	1
587	идет речь	2	1
588	как с	2	1
589	на том	1	1
590	если они	1	1
591	что у	1	1
592	должны считать	2	1
593	здесь как	1	1
594	уже на	1	1
595	этим в	1	1
596	тьма кромешная	1	1
597	можно только	2	1
598	имеется в	1	1
599	основана на	1	1
600	ней и	1	1
601	всегда имеет	1	1
602	мы живем	2	1
603	из других	1	1
604	связаны и	1	1
605	миф как	1	1
606	а также	1	1
607	и та	3	1
608	при котором	1	1
609	никак не	6	1
610	миф в	1	1
611	происходит не	1	1
612	на точку	2	1
613	должно было	1	1
614	все в	1	1
615	ним и	1	1
616	природы и	1	1
617	не видел	1	1
618	стороны этой	1	1
619	и об	4	1
620	о своих	2	1
621	а она	1	1
622	из видов	2	1
623	понятия мифа	3	1
624	как здесь	2	1
625	происходит в	1	1
626	значит что	14	1
627	как из	1	1
628	и история	1	1
629	но с	3	1
630	не хотят	3	1
631	уберечься от	1	1
632	до ее	1	1
633	природой и	1	1
634	пространство для	1	1
635	даже если	3	1
636	и так	2	1
637	и три	1	1
638	что миф	12	1
639	или же	1	1
640	один на	1	1
641	не мешает	4	1
642	с лесом	1	1
643	и жизни	4	1
644	играет роль	1	1
645	по небу	2	1
646	или мы	1	1
647	с какой	4	1
648	вот почему	1	1
649	же и	2	1
650	с живыми	2	1
651	только на	3	1
652	и они	1	1
653	изучить эту	1	1
654	от других	1	1
655	другом материале	1	1
656	потому в	1	1
657	земли и	1	1
658	от другого	1	1
659	сами по	1	1
660	т п	2	1
661	в конце	4	1
662	с этими	1	1
663	меня то	2	1
664	мы можем	4	1
665	это значило	1	1
666	но что	3	1
667	у него	1	1
668	миф так	1	1
669	почему это	2	1
670	иначе не	2	1
671	не доказывает	1	1
672	так то	1	1
673	этом отношении	2	1
674	мы берем	1	1
675	ее на	2	1
676	для того	2	1
677	но она	3	1
678	еще ничего	1	1
679	это будет	1	1
680	же деле	1	1
681	и неизвестно	1	1
682	на примере	1	1
683	до известной	1	1
684	чем он	2	1
685	этой религии	1	1
686	представления но	1	1
687	но есть	2	1
688	что для	3	1
689	не доказана	1	1
690	самом же	1	1
691	мировоззрения но	1	1
692	не было	6	1
693	не сама	1	1
694	может ли	1	1
695	быть только	1	1
696	ничем не	3	1
697	состоит из	3	1
698	самый факт	2	1
699	д они	1	1
700	вполне убежден	1	1
701	абстрактное понятие	1	1
702	солнечный свет	2	1
703	если это	2	1
704	что эти	1	1
705	может иметь	3	1
706	уже давно	1	1
707	люди и	1	1
708	вопрос можно	1	1
709	эта связь	1	1
710	как одно	1	1
711	ничего нет	1	1
712	так мы	1	1
713	обряда с	1	1
714	образ в	1	1
715	должен будет	1	1
716	а если	1	1
717	не дают	1	1
718	и пытается	1	1
719	когда она	1	1
720	да и	6	1
721	то к	1	1
722	иногда даже	1	1
723	я с	1	1
724	обряд этот	1	1
725	и более	4	1
726	и всех	3	1
727	понимать так	2	1
728	сейчас же	1	1
729	природу и	1	1
730	и оно	1	1
731	божества и	1	1
732	двух миров	1	1
733	же надо	1	1
734	ни с	6	1
735	только одна	1	1
736	при таком	1	1
737	где и	1	1
738	она может	1	1
739	об отношении	5	1
740	же только	1	1
741	это можно	1	1
742	лесом который	1	1
743	в результате	1	1
744	чтобы понять	3	1
745	тот кто	2	1
746	хотя и	4	1
747	и вызывает	1	1
748	то не	2	1
749	и все	3	1
750	это может	2	1
751	у них	3	1
752	или нет	3	1
753	возникает вопрос	1	1
754	и смысл	3	1
755	как явление	1	1
756	солнца в	1	1
757	она же	1	1
758	тех или	3	1
759	или не	5	1
760	хотя в	1	1
761	пространства времени	2	1
762	быть очень	3	1
763	ее основе	1	1
764	всегда есть	2	1
765	только можно	1	1
766	несмотря на	10	1
767	только как	2	1
768	совершенно не	8	1
769	по одному	1	1
770	жизни а	1	1
771	не сами	1	1
772	не что	1	1
773	только о	1	1
774	себе не	5	1
775	себе но	2	1
776	значение которое	1	1
777	где он	1	1
778	еще недостаточно	1	1
779	к этой	1	1
780	во всяком	4	1
781	также не	1	1
782	него как	1	1
783	этого и	1	1
784	гораздо более	3	1
