N	2gram	Vygotskiy__2	Analitik
186	и наоборот	2	2
187	в устах	1	2
188	для нее	2	2
189	в таких	1	2
190	она не	2	2
191	что с	3	2
192	в то	5	2
193	дело не	1	2
194	некоторого рода	1	2
195	не имеет	4	2
196	на котором	1	2
197	на него	2	2
198	же время	2	2
199	так например	1	2
200	мы узнаем	1	2
201	ли не	1	2
202	в нас	3	2
203	роль в	2	2
204	с ее	3	2
205	для читателя	1	2
206	обращаясь к	1	2
207	природе своей	1	2
208	голосов в	1	2
209	те же	6	2
210	того и	2	2
211	в борьбе	1	2
212	на которую	2	2
213	это только	3	2
214	строго говоря	1	2
215	что в	20	2
216	произведения как	2	2
217	в произведении	4	2
218	никак не	4	2
219	его в	1	2
220	и во	1	2
221	между тем	4	2
222	в его	2	2
223	вообще и	1	2
224	того что	8	2
225	с той	4	2
226	один из	3	2
227	художественного восприятия	1	2
228	грань между	1	2
229	для всех	1	2
230	в поэзии	3	2
231	не есть	1	2
232	свидетельствует о	1	2
233	а то	1	2
234	по выражению	1	2
235	и их	3	2
236	ведь это	1	2
237	в одном	2	2
238	вовсе не	2	2
239	не о	1	2
240	уже и	1	2
241	вслед за	5	2
242	сообщения о	1	2
243	в соответствии	1	2
244	на этот	2	2
245	была бы	2	2
246	должна была	1	2
247	вместе с	2	2
248	так же	18	2
249	при переходе	1	2
250	к своему	2	2
251	такого рода	1	2
252	по существу	3	2
253	в состоянии	2	2
254	здравого смысла	1	2
255	и для	4	2
256	при таком	4	2
257	и другими	1	2
258	он по	1	2
259	в двух	1	2
260	еще более	3	2
261	от своего	1	2
262	сказать что	7	2
263	другой стороны	2	2
264	речи и	1	2
265	все что	2	2
266	к этому	1	2
267	в таком	2	2
268	а между	1	1
269	как известно	1	1
270	ко всем	1	1
271	слова которые	1	1
272	и т	10	1
273	также и	2	1
274	с с	1	1
275	совершенно новый	1	1
276	самом деле	16	1
277	противоречие с	2	1
278	идет о	1	1
279	отношений в	1	1
280	в первом	1	1
281	к другому	1	1
282	и больше	1	1
283	как история	2	1
284	мышления но	1	1
285	их и	1	1
286	полагает что	2	1
287	есть не	4	1
288	на место	1	1
289	почему мы	1	1
290	именно к	1	1
291	почти все	1	1
292	что иное	1	1
293	искусства которое	1	1
294	не вполне	2	1
295	почти исключительно	1	1
296	из того	2	1
297	но даже	2	1
298	частный случай	2	1
299	о судьбе	1	1
300	я здесь	1	1
301	что оба	1	1
302	и сами	1	1
303	иное как	1	1
304	но скорее	1	1
305	в чем	4	1
306	на своих	1	1
307	же самые	2	1
308	тем как	1	1
309	это имеет	1	1
310	невозможно увидеть	1	1
311	означает как	1	1
312	истинный смысл	1	1
313	несколько ином	1	1
314	очевидно что	2	1
315	а и	1	1
316	один и	1	1
317	и должны	1	1
318	независимо от	1	1
319	данный момент	1	1
320	в художественном	6	1
321	однако не	2	1
322	в противном	1	1
323	в полном	2	1
324	когда он	10	1
325	и наконец	1	1
326	и тот	2	1
327	его к	1	1
328	если наконец	1	1
329	тем же	1	1
330	имеет в	1	1
331	более или	1	1
332	следующим образом	1	1
333	моментов в	2	1
334	искусство и	1	1
335	при чтении	1	1
336	себе как	1	1
337	не приходится	1	1
338	в которой	2	1
339	бы и	3	1
340	в литературном	1	1
341	себя к	1	1
342	бы с	2	1
343	другого как	2	1
344	все эти	7	1
345	бы не	2	1
346	из этих	1	1
347	в сновидениях	1	1
348	которые в	4	1
349	подчинен и	1	1
350	не безразличен	1	1
351	и отдельно	1	1
352	что даже	1	1
353	говорит не	1	1
354	и те	4	1
355	но ведь	1	1
356	как он	2	1
357	в нем	4	1
358	всех остальных	2	1
359	рассматривать его	2	1
360	идеи и	1	1
361	в принципе	1	1
362	к одному	4	1
363	не к	3	1
364	не как	3	1
365	в силу	1	1
366	у читателя	1	1
367	евгения онегина	3	1
368	свое время	1	1
369	и по	4	1
370	в каждом	2	1
371	а когда	1	1
372	об этом	3	1
373	волосы и	1	1
374	оно становится	1	1
375	казака а	1	1
376	времени и	1	1
377	в несколько	1	1
378	обретает в	1	1
379	заключается в	12	1
380	и приходит	1	1
381	в глазах	1	1
382	это не	2	1
383	то все	2	1
384	или приемом	1	1
385	литературном произведении	1	1
386	в жизни	4	1
387	только одно	1	1
388	ни в	2	1
389	в них	2	1
390	к которым	3	1
391	наслаждение с	2	1
392	далеко не	5	1
393	как об	1	1
394	которой он	1	1
395	всегда и	1	1
396	когда автор	1	1
397	такой же	7	1
398	в восприятии	1	1
399	игру и	1	1
400	но если	1	1
401	и при	2	1
402	таким же	1	1
403	взгляд на	1	1
404	жизнь и	3	1
405	на каждом	1	1
406	каким является	1	1
407	его жизнь	1	1
408	вплоть до	2	1
409	обнаруживается в	2	1
410	от поэтического	1	1
411	при рассмотрении	1	1
412	и эти	2	1
413	всякий другой	1	1
414	и более	4	1
415	мере в	1	1
416	однако в	1	1
417	том же	2	1
418	что этот	2	1
419	зрения и	1	1
420	лишь материал	1	1
421	действием и	1	1
422	тому что	4	1
423	что те	1	1
424	точно и	2	1
425	мы вынуждены	1	1
426	с теми	1	1
427	и другое	2	1
428	хотелось бы	1	1
429	тогда когда	3	1
430	одна из	1	1
431	материала в	1	1
432	но только	4	1
433	он с	2	1
434	каждый из	2	1
435	что ни	1	1
436	в разных	1	1
437	жизни не	1	1
438	именно с	1	1
439	этих двух	2	1
440	в противоречие	1	1
441	как она	4	1
442	его судьбу	1	1
443	людей не	1	1
444	убедиться в	1	1
445	потому что	21	1
446	связи с	1	1
447	о чем-то	1	1
448	возвращает нас	1	1
449	только с	1	1
450	игре и	1	1
451	чем объясняется	1	1
452	с другом	1	1
453	и далее	2	1
454	одно и	1	1
455	если он	1	1
456	прямо говорит	2	1
457	встречается в	1	1
458	и заключается	3	1
459	во все	1	1
460	из самого	2	1
461	и другой	3	1
462	похож на	1	1
463	отличается от	2	1
464	же самое	6	1
465	должны быть	3	1
466	указывает на	3	1
467	он оказывается	1	1
468	что при	9	1
469	отказаться от	3	1
470	если же	4	1
471	о них	1	1
472	для себя	1	1
473	следует отнести	1	1
474	и о	1	1
475	и тогда	1	1
476	читателя он	1	1
477	существенное значение	1	1
478	в виду	3	1
479	свою очередь	2	1
480	но при	1	1
481	имеет никаких	1	1
482	в ее	2	1
483	характер и	1	1
484	или еще	1	1
485	только то	1	1
486	в совершенно	1	1
487	слова а	1	1
488	с собой	1	1
489	в отношении	3	1
490	здесь он	1	1
491	к анализу	1	1
492	начала и	2	1
493	две части	2	1
494	о нем	1	1
495	и здесь	2	1
496	является весьма	1	1
497	мы могли	1	1
498	в другом	1	1
499	всем протяжении	1	1
500	на вопрос	2	1
501	но мы	1	1
502	и что	22	1
503	не ту	1	1
504	объект его	1	1
505	что его	5	1
506	все его	1	1
507	но когда	2	1
508	этом сами	1	1
509	восходит к	1	1
510	к нему	2	1
511	с его	2	1
512	в драме	2	1
513	на дорогу	1	1
514	автор как	1	1
515	различных по	1	1
516	даже для	2	1
517	с а	1	1
518	и недаром	1	1
519	воздействия на	2	1
520	мы видим	4	1
521	тот же	6	1
522	дело с	8	1
523	одного сознания	1	1
524	в какой	2	1
525	на природу	1	1
526	хотя бы	3	1
527	продолжить эту	1	1
528	и ее	3	1
529	в уста	1	1
530	одни и	2	1
531	же и	1	1
532	внимание что	1	1
533	этот вопрос	3	1
534	на всем	1	1
535	переживания и	1	1
536	вопроса о	1	1
537	героя с	1	1
538	же явления	1	1
539	не обладают	1	1
540	как более	1	1
541	у того	2	1
542	его и	1	1
543	за ним	1	1
544	сам не	1	1
545	который как	1	1
546	представить себе	3	1
547	слова в	2	1
548	страсть к	1	1
549	сами по	3	1
550	не совпадают	1	1
551	так как	12	1
552	и оказывается	1	1
553	к ним	2	1
554	может служить	3	1
555	себе и	2	1
556	которые могут	1	1
557	в стихах	1	1
558	образом не	1	1
559	бы это	1	1
560	к совершенно	1	1
561	даже не	1	1
562	в данный	1	1
563	нам не	1	1
564	и точно	1	1
565	и из	6	1
566	на примере	2	1
567	с другим	1	1
568	который не	3	1
569	как у	1	1
570	что тот	3	1
571	в свою	3	1
572	себя и	1	1
573	исходит из	5	1
574	только к	1	1
575	обратиться к	1	1
576	противном случае	1	1
577	читателю и	1	1
578	автором в	1	1
579	однако его	1	1
580	зависит от	2	1
581	понимать как	1	1
582	есть лишь	1	1
583	же точно	10	1
584	для анализа	1	1
585	которая является	1	1
586	произведения искусства	4	1
587	душевной жизни	2	1
588	в связи	1	1
589	было в	1	1
590	материал для	4	1
591	с каким-то	2	1
592	который мы	1	1
593	это приводит	1	1
594	помимо двух	1	1
595	в тех	1	1
596	или менее	1	1
597	для человека	1	1
598	нельзя лучше	1	1
599	друг с	1	1
600	как нельзя	2	1
601	исходя из	1	1
602	и называет	1	1
603	том смысле	1	1
604	и там	1	1
605	что же	3	1
606	с этой	4	1
607	еще раз	1	1
608	бы можно	1	1
609	человека который	1	1
610	под собой	1	1
611	на которой	1	1
612	других к	1	1
613	эстетический факт	1	1
614	с этими	2	1
615	есть превращение	1	1
616	тому или	2	1
617	произведения а	1	1
618	только частный	1	1
619	той точки	1	1
620	не имея	1	1
621	или иному	2	1
622	как на	5	1
623	его не	1	1
624	показать как	2	1
625	непременно должны	1	1
626	для нас	2	1
627	от него	1	1
628	тем более	2	1
629	и как	7	1
630	мы должны	3	1
631	ни к	1	1
632	будто бы	1	1
633	действительной жизни	3	1
634	но это	2	1
635	только что	1	1
636	отношении к	3	1
637	читателя не	1	1
638	может и	1	1
639	а о	1	1
640	слово в	1	1
641	в романе	2	1
642	другой в	2	1
643	состоит из	2	1
644	бессознательного и	2	1
645	совершенно не	4	1
646	быть признано	1	1
647	не что	1	1
648	что ты	1	1
649	из этого	4	1
650	в свое	2	1
651	ли он	2	1
652	а другой	3	1
653	самое что	2	1
654	на это	3	1
655	существенная сторона	1	1
656	своих читателей	1	1
657	этой точки	2	1
658	это в	2	1
659	значение в	2	1
660	точно так	3	1
661	смысле что	1	1
