N	2gram	Losev_Dial_3	Istorich
108	его не	2	3
109	или же	3	3
110	на себя	3	3
111	то это	9	3
112	это же	3	3
113	что его	5	3
114	по которому	2	3
115	и как	8	3
116	только один	1	3
117	в жертву	2	3
118	их в	2	3
119	на этом	2	3
120	видит что	1	3
121	в ином	1	3
122	не ясно	1	3
123	в то	5	3
124	друг друга	3	3
125	для того	3	3
126	по воздуху	1	3
127	в себя	1	3
128	никогда не	7	3
129	и с	6	3
130	и вообще	2	3
131	о нем	4	3
132	к нему	3	3
133	в другой	1	3
134	представления о	1	3
135	и требует	1	3
136	никто не	2	3
137	в особенности	7	3
138	сюда же	1	3
139	но оно	1	3
140	и пр	6	3
141	и все	6	3
142	и она	2	3
143	в данном	2	3
144	не знаем	1	3
145	но когда	1	3
146	а в	2	3
147	е в	4	3
148	состоит из	1	3
149	они не	2	3
150	ту же	1	2
151	самом деле	6	2
152	он может	1	2
153	по которым	1	2
154	что миф	7	2
155	а как	1	2
156	вопрос о	5	2
157	мы и	4	2
158	что тело	1	2
159	как таковые	1	2
160	на них	2	2
161	во всех	1	2
162	только тогда	3	2
163	перед нами	3	2
164	как таковое	3	2
165	животных и	1	2
166	на то	3	2
167	что знание	3	2
168	после этого	1	2
169	из него	1	2
170	и по	2	2
171	о чем	1	2
172	этого мы	2	2
173	это было	3	2
174	в это	1	2
175	из нее	2	2
176	которой он	1	2
177	несмотря на	2	2
178	такой же	1	2
179	точки зрения	25	2
180	ее в	2	2
181	оказывается что	1	2
182	от себя	4	2
183	бы мы	1	2
184	выше мы	1	2
185	но он	1	2
186	силу и	1	2
187	без всяких	1	2
188	что этот	2	2
189	по себе	20	2
190	даже в	1	2
191	она не	3	2
192	тогда когда	5	2
193	когда они	1	2
194	одна из	3	2
195	в другую	1	2
196	представление об	1	2
197	мифа о	1	2
198	должен быть	1	2
199	меня в	2	2
200	данном случае	1	2
201	так в	2	2
202	и сам	1	2
203	об этом	6	2
204	таких примеров	1	2
205	с этого	1	2
206	если бы	6	2
207	ничего не	17	2
208	или на	1	2
209	можно сказать	1	2
210	же в	2	2
211	того что	12	2
212	значит что	24	2
213	но так	1	2
214	во всем	3	2
215	то в	2	2
216	этого мифа	2	2
217	так что	8	2
218	и они	2	2
219	чтобы он	1	2
220	на ней	1	2
221	из них	3	2
222	тогда он	1	2
223	на одном	1	2
224	вовсе не	13	2
225	мы можем	1	2
226	у него	2	2
227	уже и	3	2
228	в других	1	2
229	из двух	3	2
230	со стороны	2	2
231	до сих	1	2
232	такое же	1	2
233	говорит о	4	2
234	а не	26	2
235	что мы	8	2
236	чтобы она	2	2
237	и потому	2	2
238	из которых	3	2
239	а если	3	2
240	в течение	1	2
241	как бы	3	2
242	по существу	2	2
243	это значит	24	2
244	и этим	3	2
245	с этой	5	2
246	сих пор	1	2
247	и таким	1	2
248	но для	2	2
249	думают что	1	2
250	и для	2	2
251	также не	3	2
252	сказать что	4	2
253	и при	1	2
254	совершенно не	2	2
255	или он	1	2
256	жизни и	5	2
257	явлений это	1	1
258	также и	2	1
259	частности от	1	1
260	себя как	3	1
261	перед ним	1	1
262	сам по	5	1
263	также меняются	1	1
264	же теперь	1	1
265	на наших	1	1
266	но тем	1	1
267	и есть	16	1
268	есть категория	1	1
269	имеем и	1	1
270	не имеют	2	1
271	должна быть	6	1
272	едва ли	1	1
273	в зависимости	2	1
274	той же	3	1
275	и ниже	1	1
276	и живых	1	1
277	на первом	1	1
278	превратилась в	1	1
279	что уже	1	1
280	на место	1	1
281	душу в	1	1
282	выходит из	1	1
283	и совсем	1	1
284	место в	1	1
285	время как	4	1
286	не вполне	2	1
287	я не	6	1
288	категории и	1	1
289	из того	2	1
290	но даже	3	1
291	что можно	2	1
292	же что	1	1
293	зависимости от	3	1
294	думаю что	1	1
295	и этого	1	1
296	то мы	1	1
297	часто также	1	1
298	на самом	1	1
299	о смерти	1	1
300	но как	2	1
301	не то	1	1
302	иногда и	1	1
303	себе и	1	1
304	мифом и	3	1
305	думать что	2	1
306	его развития	1	1
307	отнюдь не	10	1
308	и я	3	1
309	чем же	1	1
310	тоже очень	1	1
311	в одной	3	1
312	стороны и	1	1
313	как к	1	1
314	что как	1	1
315	понимать в	1	1
316	целый ряд	2	1
317	и наконец	1	1
318	и к	5	1
319	не развивается	1	1
320	себе не	1	1
321	но в	2	1
322	них он	1	1
323	есть ли	5	1
324	и говорит	1	1
325	от приведения	1	1
326	та же	1	1
327	не сделал	1	1
328	на нем	1	1
329	только на	7	1
330	я покажу	1	1
331	в себе	2	1
332	чем его	1	1
333	во многих	1	1
334	если он	1	1
335	как принцип	1	1
336	но на	2	1
337	и если	2	1
338	дальше и	1	1
339	что она	9	1
340	при этом	2	1
341	вера в	1	1
342	этого есть	1	1
343	он ни	1	1
344	в xvii	1	1
345	они в	1	1
346	всех этих	1	1
347	с огромной	1	1
348	его тела	1	1
349	в силу	3	1
350	и вот	2	1
351	наших глазах	1	1
352	мало того	1	1
353	христианство и	1	1
354	подобно тому	4	1
355	а когда	2	1
356	они должны	1	1
357	в глубине	1	1
358	на ту	1	1
359	ценности и	1	1
360	знает что	1	1
361	было бы	5	1
362	на почве	1	1
363	чаще всего	2	1
364	в мертвую	1	1
365	она и	2	1
366	ставит на	1	1
367	на основании	2	1
368	этого не	2	1
369	его все	1	1
370	и уже	2	1
371	одна и	1	1
372	и мифа	1	1
373	то с	1	1
374	и тогда	5	1
375	лучше всего	1	1
376	не указывает	1	1
377	вещи в	2	1
378	мир он	1	1
379	общества и	1	1
380	право на	1	1
381	он должен	3	1
382	с точки	14	1
383	в их	2	1
384	она в	1	1
385	в стиле	1	1
386	в своем	3	1
387	на свою	1	1
388	они уже	1	1
389	от его	2	1
390	пока только	1	1
391	в одном	1	1
392	и эти	2	1
393	в старых	1	1
394	и более	1	1
395	миф и	3	1
396	формами и	1	1
397	с которой	2	1
398	костей не	1	1
399	что есть	4	1
400	но они	2	1
401	тем самым	3	1
402	а иногда	1	1
403	что эта	1	1
404	что с	1	1
405	виду что	1	1
406	особенно ярко	1	1
407	как о	4	1
408	считает что	1	1
409	дело не	1	1
410	не имеет	11	1
411	на котором	2	1
412	в науке	1	1
413	между мифом	1	1
414	я буду	1	1
415	иметь в	2	1
416	он с	1	1
417	и прочие	1	1
418	на другую	1	1
419	же время	3	1
420	всего и	3	1
421	этих двух	1	1
422	к ней	1	1
423	или его	1	1
424	же он	2	1
425	никакого единства	1	1
426	в процессе	1	1
427	тогда в	1	1
428	в каком	3	1
429	ли это	1	1
430	мира а	1	1
431	мифа не	2	1
432	истории не	2	1
433	как только	1	1
434	должны быть	3	1
435	к тому	4	1
436	а что	4	1
437	его с	1	1
438	как для	1	1
439	всегда есть	5	1
440	оно не	6	1
441	утверждать что	6	1
442	с мифом	1	1
443	образом получает	1	1
444	этот миф	3	1
445	и стали	1	1
446	и входит	1	1
447	и о	3	1
448	отца он	1	1
449	представляли себе	1	1
450	мифа в	2	1
451	в виду	7	1
452	здесь не	1	1
453	что там	1	1
454	без всякого	1	1
455	другими словами	7	1
456	чтобы быть	4	1
457	то время	4	1
458	с головой	1	1
459	быть отнесена	2	1
460	мог бы	1	1
461	во многом	1	1
462	как же	5	1
463	связанных с	1	1
464	можно только	4	1
465	утверждает что	3	1
466	остается только	1	1
467	основана на	1	1
468	и первые	1	1
469	человек по	1	1
470	что под	1	1
471	для этого	2	1
472	это может	1	1
473	все рассмотренные	1	1
474	даже не	6	1
475	говорят что	2	1
476	о ней	2	1
477	же необходимо	1	1
478	на вопрос	1	1
479	все вещи	4	1
480	никак не	2	1
481	мифе о	1	1
482	и движения	1	1
483	дерево и	1	1
484	должен представлять	1	1
485	как этот	1	1
486	там в	1	1
487	с целью	1	1
488	хоть немного	1	1
489	чтобы получить	1	1
490	с вами	1	1
491	эти два	1	1
492	и только	6	1
493	наконец в	1	1
494	у одного	1	1
495	знания и	1	1
496	тело и	4	1
497	где не	1	1
498	известно что	1	1
499	но с	1	1
500	хотя бы	4	1
501	то он	1	1
502	словами мы	1	1
503	тот же	1	1
504	одной из	1	1
505	природой и	1	1
506	сказали что	1	1
507	еще и	2	1
508	а часто	1	1
509	даже если	2	1
510	и так	1	1
511	и раньше	1	1
512	всяком случае	2	1
513	и ее	3	1
514	но то	2	1
515	их не	2	1
516	или сам	1	1
517	не мешает	2	1
518	христианстве в	1	1
519	же и	2	1
520	это тоже	1	1
521	утверждают что	3	1
522	и у	2	1
523	вопроса о	1	1
524	мы получим	1	1
525	что не	5	1
526	лишь некоторые	1	1
527	а это	1	1
528	а то	1	1
529	ступени его	1	1
530	или просто	1	1
531	его имени	1	1
532	что данный	1	1
533	одно из	5	1
534	не так	1	1
535	для него	4	1
536	руки и	2	1
537	ведь это	2	1
538	все совершенно	1	1
539	в котором	1	1
540	случаях имеет	1	1
541	само по	5	1
542	в систему	1	1
543	и никакой	2	1
544	небе и	1	1
545	и всякий	3	1
546	он один	2	1
547	нет в	1	1
548	смерти и	1	1
549	само собой	1	1
550	были бы	1	1
551	что на	1	1
552	и даже	13	1
553	или иной	4	1
554	но одно	1	1
555	исходят из	2	1
556	это указывает	1	1
557	есть не	9	1
558	здесь в	1	1
559	эти две	3	1
560	в каких	1	1
561	близок к	1	1
562	иначе мы	1	1
563	мы еще	1	1
564	или о	1	1
565	что для	5	1
566	них же	1	1
567	то и	3	1
568	не было	3	1
569	мир а	1	1
570	не знает	3	1
571	здесь очевидно	1	1
572	сердце тогда	1	1
573	и картина	1	1
574	в мифологии	1	1
575	уже давно	1	1
576	нет никаких	2	1
577	нет ничего	9	1
578	или другого	1	1
579	если вся	1	1
580	можно утверждать	2	1
581	ни на	3	1
582	исходит от	2	1
583	как это	5	1
584	из форм	1	1
585	относятся к	1	1
586	пространства и	2	1
587	ни от	4	1
588	конечно не	4	1
589	где же	4	1
590	только как	5	1
591	по своему	1	1
592	выйти из	1	1
593	тому как	4	1
594	но который	1	1
595	и основной	1	1
596	каких именно	1	1
597	истории религии	1	1
598	ней не	1	1
599	на свете	3	1
600	и солнце	1	1
601	мы до	1	1
602	том смысле	1	1
603	случилось с	1	1
604	быть не	2	1
605	только о	3	1
606	есть и	12	1
607	было ни	2	1
608	жизни или	1	1
609	и видит	1	1
610	не видно	2	1
611	как таковой	2	1
612	в который	2	1
613	требует по	1	1
614	есть она	1	1
615	д и	6	1
616	только одна	3	1
617	он сказал	1	1
618	которых он	1	1
619	и часто	1	1
620	потому не	1	1
621	происходит в	1	1
622	и от	3	1
623	в указанном	1	1
624	в христианстве	3	1
625	что оно	7	1
626	мира и	3	1
627	а все	1	1
628	особого рода	3	1
629	нам придется	1	1
630	души в	1	1
631	от него	1	1
632	в основе	3	1
633	не говорит	3	1
634	или нет	5	1
635	из своего	1	1
636	бы в	2	1
637	к этой	2	1
638	только что	4	1
639	ноги и	2	1
640	я думаю	2	1
641	есть уже	1	1
642	к ее	1	1
643	но если	6	1
644	обычно не	2	1
645	материал и	1	1
646	того на	1	1
647	из этого	2	1
648	в самом	7	1
649	что такое	21	1
650	не говорится	1	1
651	а я	2	1
652	в своих	2	1
653	как на	5	1
654	в таком	14	1
655	точно так	2	1
656	во всяком	2	1
657	все что	3	1
658	этой точки	2	1
