N	3gram	Vygotskiy__4	Psycholo
174	иначе как в	1	1
175	к этому вопросу	1	1
176	задача заключается в	1	1
177	только то что	1	1
178	а не наоборот	1	1
179	тогда когда они	1	1
180	когда мы говорим	1	1
181	что оно есть	1	1
182	но для того	1	1
183	что в настоящее	1	1
184	может быть в	1	1
185	имел в виду	1	1
186	же и в	1	1
187	этого слова то	1	1
188	внешнее сходство с	2	1
189	в свою очередь	2	1
190	к выводу что	2	1
191	с самого начала	1	1
192	вопрос о том	1	1
193	к одному и	4	1
194	что иное как	1	1
195	станет совершенно ясно	1	1
196	можно сказать что	1	1
197	таким образом это	1	1
198	и те же	3	1
199	говорит что в	1	1
200	одного и того	5	1
201	мы обратимся к	4	1
202	так же и	1	1
203	и в частности	1	1
204	и ту же	1	1
205	в готовом виде	5	1
206	согласно этой теории	2	1
207	со всеми другими	1	1
208	больше и больше	1	1
209	в вопросе о	2	1
210	которой оно было	1	1
211	было бы сказать	1	1
212	к которым она	1	1
213	самую характерную черту	1	1
214	не что иное	1	1
215	что вместе с	1	1
216	этой теории в	1	1
217	одно и то	6	1
218	одну и ту	1	1
219	если принять во	1	1
220	всяком случае они	1	1
221	в основу этого	1	1
222	не только у	1	1
223	следствием того что	1	1
224	к тому же	1	1
225	на задний план	1	1
226	одному и тому	4	1
227	а затем уже	1	1
228	их психологической природы	1	1
229	та мысль что	1	1
230	том числе и	2	1
231	и тот же	7	1
232	те интеллектуальные операции	1	1
