N	2gram	Tiupa_Lite_3	Problema
155	творца и	1	3
156	то ни	2	3
157	в мире	16	3
158	с другими	1	3
159	и тем	3	3
160	в слове	3	3
161	несмотря на	2	3
162	том что	8	3
163	тем не	1	3
164	же время	7	3
165	как только	1	3
166	в событии	1	3
167	хотя и	4	3
168	и от	1	3
169	начало и	1	3
170	если бы	2	3
171	искусства и	3	3
172	на ее	1	3
173	творчества в	1	3
174	но с	2	3
175	одной из	1	3
176	с одной	4	3
177	со всеми	2	3
178	входят в	1	3
179	с действительностью	1	3
180	и даже	2	3
181	бытия в	2	3
182	оно не	2	3
183	себя и	2	3
184	одной стороны	4	3
185	на фоне	1	3
186	в иных	3	3
187	и на	2	3
188	слова и	1	3
189	но это	1	3
190	все это	1	3
191	за его	2	3
192	и другими	1	3
193	об искусстве	4	3
194	и все	1	3
195	ни было	2	3
196	не знает	2	3
197	в таком	1	3
198	они не	1	3
199	и есть	1	2
200	в котором	1	2
201	его не	1	2
202	есть не	1	2
203	совпадает с	1	2
204	не вполне	2	2
205	я не	2	2
206	и он	1	2
207	столь же	1	2
208	в чем	1	2
209	с его	6	2
210	художественного впечатления	1	2
211	в истории	1	2
212	эстетической деятельности	2	2
213	я должен	1	2
214	и у	1	2
215	бы не	1	2
216	за их	2	2
217	ни одна	1	2
218	иным путем	1	2
219	на то	2	2
220	не отменяет	1	2
221	в лирике	1	2
222	оно было	1	2
223	момента в	1	2
224	в корне	1	2
225	человека в	2	2
226	в каждом	1	2
227	здесь мы	1	2
228	момент и	1	2
229	лишь в	5	2
230	и других	1	2
231	искусства в	1	2
232	действительности в	2	2
233	о которых	1	2
234	место и	1	2
235	чувствую себя	1	2
236	и конец	1	2
237	на первый	1	2
238	и при	2	2
239	и более	1	2
240	в таких	1	2
241	она не	1	2
242	и духовного	1	2
243	в единство	1	2
244	того чтобы	2	2
245	к поэзии	1	2
246	во всем	1	2
247	а лишь	2	2
248	связи с	2	2
249	этом отношении	5	2
250	у нас	2	2
251	к себе	8	2
252	есть только	1	2
253	же самое	2	2
254	слова с	1	2
255	для того	2	2
256	и значительность	1	2
257	самим собою	1	2
258	он теряет	1	2
259	материала для	1	2
260	здесь нет	1	2
261	том как	1	2
262	в другом	6	2
263	словесного творчества	1	2
264	в значительной	1	2
265	человека как	1	2
266	и мир	1	2
267	того что	9	2
268	в двух	1	2
269	художественного восприятия	1	2
270	нуждается в	1	2
271	что он	5	2
272	событии бытия	1	2
273	и ее	2	2
274	себя в	7	2
275	поэт в	2	2
276	в начале	4	2
277	но совершенно	1	2
278	ни с	2	2
279	определенности в	1	2
280	что и	2	2
281	вовсе не	1	2
282	случае не	1	2
283	тем что	2	2
284	есть выражение	1	2
285	поступающего сознания	1	2
286	чем в	1	2
287	или иной	2	2
288	не было	1	2
289	в россии	1	2
290	в связи	1	2
291	именно поэтому	1	2
292	в частности	11	2
293	как это	3	2
294	становится просто	1	2
295	все моменты	1	2
296	к своему	1	2
297	деятельность не	1	2
298	по существу	4	2
299	можно сказать	2	2
300	искусства как	1	2
301	о котором	1	2
302	той или	2	2
303	чтобы его	1	2
304	ибо в	1	2
305	ни к	3	2
306	в этих	1	2
307	особенность эстетического	1	2
308	в свою	2	2
309	была бы	1	2
310	к его	1	2
311	в своих	2	2
312	к чему-то	1	2
313	к этому	2	2
314	обращена к	1	1
315	зависимость от	1	1
316	тех же	1	1
317	это и	1	1
318	и принципиально	1	1
319	от самого	1	1
320	в первом	2	1
321	его же	1	1
322	из его	1	1
323	исходит из	1	1
324	все те	1	1
325	и за	1	1
326	обойтись без	1	1
327	который в	1	1
328	бы уже	1	1
329	от художественного	1	1
330	факторов художественного	1	1
331	вопрос о	2	1
332	вне художественного	1	1
333	так чтобы	2	1
334	что иное	1	1
335	жизненной позиции	1	1
336	на себя	2	1
337	нет дела	1	1
338	с ее	3	1
339	жизни как	2	1
340	пустым заносчивым	1	1
341	целого в	1	1
342	от границ	1	1
343	лишь от	1	1
344	искусства есть	1	1
345	в каждой	2	1
346	его серьезность	1	1
347	иное как	1	1
348	вырождается и	1	1
349	время в	2	1
350	во внешнем	1	1
351	слова как	1	1
352	отказ от	2	1
353	становится пустым	1	1
354	в противовес	7	1
355	искусство в	2	1
356	в общем	1	1
357	постановка проблемы	1	1
358	себе и	1	1
359	контексте в	1	1
360	опасность в	1	1
361	вмешивается в	1	1
362	которые могли	1	1
363	на искусство	1	1
364	идет о	1	1
365	превращает его	1	1
366	ибо на	1	1
367	культурном контексте	2	1
368	пути в	4	1
369	стороны и	2	1
370	ней в	1	1
371	все остальные	1	1
372	им в	2	1
373	и где	1	1
374	в полном	2	1
375	могли бы	2	1
376	что по	1	1
377	как таковое	2	1
378	в противоположность	2	1
379	говорится в	1	1
380	то в	3	1
381	их объединяет	1	1
382	бы и	3	1
383	и я	1	1
384	в этой	8	1
385	но он	1	1
386	к общей	1	1
387	как он	1	1
388	к эстетическому	1	1
389	и если	4	1
390	к искусству	1	1
391	последовательно в	1	1
392	нее и	1	1
393	в понимании	1	1
394	в принципе	2	1
395	не как	2	1
396	и вот	2	1
397	целом как	1	1
398	подобно тому	2	1
399	своей эстетической	1	1
400	серьезность и	1	1
401	бы они	1	1
402	это образ	1	1
403	в совершенно	2	1
404	значение в	1	1
405	есть конечно	1	1
406	мы уже	1	1
407	бы быть	1	1
408	ощущается как	1	1
409	и иных	1	1
410	с прошлым	1	1
411	искусстве в	1	1
412	она становится	1	1
413	моменты произведения	1	1
414	как личность	1	1
415	нет в	1	1
416	сами становятся	1	1
417	она и	2	1
418	все равно	1	1
419	культурный акт	1	1
420	всеми другими	1	1
421	этого не	1	1
422	с тем	1	1
423	и уже	1	1
424	рода и	1	1
425	автора и	2	1
426	нисколько не	1	1
427	был бы	1	1
428	только тем	1	1
429	из общего	1	1
430	актов и	1	1
431	не становится	3	1
432	где мы	1	1
433	к предмету	2	1
434	как совокупность	1	1
435	мысли и	1	1
436	себе самой	1	1
437	действительность в	1	1
438	и эти	1	1
439	что никакой	1	1
440	значительность отвлеченный	1	1
441	однако в	4	1
442	по себе	2	1
443	тому что	1	1
444	на один	1	1
445	словами с	1	1
446	вплоть до	2	1
447	заносчивым вырождается	1	1
448	дела до	1	1
449	как о	2	1
450	мышления и	1	1
451	бытия и	1	1
452	существует где-то	1	1
453	в самых	1	1
454	отрешенности от	1	1
455	начинает занимать	1	1
456	во всей	2	1
457	к концу	1	1
458	и является	1	1
459	мире и	1	1
460	сознанием и	1	1
461	в процессе	1	1
462	исторического процесса	1	1
463	не столь	1	1
464	уже и	1	1
465	ему не	1	1
466	и со	1	1
467	именно то	1	1
468	материала но	1	1
469	личности в	3	1
470	уже о	3	1
471	является той	1	1
472	мы все	1	1
473	значительной степени	1	1
474	два момента	1	1
475	его с	1	1
476	для его	3	1
477	она же	1	1
478	я чувствую	1	1
479	как некое	1	1
480	говоря словами	3	1
481	живет на	1	1
482	приходит к	1	1
483	оставляю его	1	1
484	отвлеченный от	1	1
485	свою очередь	1	1
486	говоря уже	4	1
487	события как	1	1
488	языка и	1	1
489	если в	1	1
490	исторической жизни	1	1
491	незаместимое место	1	1
492	на том	1	1
493	что у	2	1
494	по аналогии	2	1
495	на нее	1	1
496	было в	1	1
497	искусства или	1	1
498	в одном	4	1
499	не были	1	1
500	имеется в	1	1
501	это как	3	1
502	где каждый	1	1
503	деятельности в	1	1
504	и восприятия	1	1
505	о ней	1	1
506	и умирает	1	1
507	для нас	1	1
508	а также	4	1
509	не вмешивается	1	1
510	произведение является	1	1
511	в эстетической	2	1
512	каждый культурный	1	1
513	на протяжении	1	1
514	слова выражают	1	1
515	возникает и	1	1
516	лишь поскольку	1	1
517	борьба с	1	1
518	во втором	2	1
519	человека из	1	1
520	в глазах	3	1
521	уже только	1	1
522	них в	1	1
523	ибо становится	1	1
524	его эстетической	1	1
525	в самый	2	1
526	что здесь	1	1
527	границах в	1	1
528	деятельность художника	1	1
529	к которой	1	1
530	и быть	1	1
531	субъекта в	2	1
532	к их	1	1
533	и действительно	1	1
534	обращаться к	1	1
535	эстетики но	1	1
536	рассказом о	1	1
537	существенно живет	1	1
538	и изнутри	1	1
539	в контексте	1	1
540	понятую как	1	1
541	именно на	1	1
542	выдвигает и	1	1
543	и теперь	1	1
544	для всех	1	1
545	где-то в	1	1
546	есть в	1	1
547	почву становится	1	1
548	которому он	2	1
549	уже не	3	1
550	только на	1	1
551	ее а	1	1
552	у большинства	1	1
553	приобщиться к	1	1
554	речь в	1	1
555	тем чего	1	1
556	или даже	1	1
557	из них	4	1
558	этом в	1	1
559	для него	2	1
560	целом и	2	1
561	ее не	1	1
562	друг друга	1	1
563	содержанием в	1	1
564	природы а	2	1
565	не просто	1	1
566	момент в	1	1
567	совокупность факторов	1	1
568	в последнюю	1	1
569	для художника	1	1
570	непосредственно в	1	1
571	или иначе	2	1
572	нас в	1	1
573	именно в	5	1
574	эмоционально-волевую тональность	1	1
575	и души	1	1
576	или о	1	1
577	и тело	1	1
578	т и	1	1
579	предмет и	1	1
580	обратиться к	1	1
581	сознания именно	1	1
582	связано с	1	1
583	смысла и	1	1
584	не создает	1	1
585	а на	2	1
586	ответственности перед	2	1
587	на этот	1	1
588	до конца	4	1
589	власти и	1	1
590	человеком что	1	1
591	как ни	1	1
592	все время	3	1
593	и образами	1	1
594	о чем	3	1
595	объекте в	1	1
596	всех других	1	1
597	художественного целого	1	1
598	и ему	1	1
599	позиции этих	1	1
600	и вне	1	1
601	стороны в	1	1
602	вместе с	5	1
603	так же	2	1
604	своем чувстве	1	1
605	творца в	1	1
606	в историю	1	1
607	тоже и	1	1
608	поэзия и	1	1
609	для искусства	1	1
610	в той	1	1
611	тому как	3	1
612	и неслиянность	1	1
613	не всем	1	1
614	искусства вообще	1	1
615	быть не	2	1
616	есть и	1	1
617	она как	1	1
618	активности и	1	1
619	эти два	1	1
620	как например	2	1
621	события а	1	1
622	аналогии с	1	1
623	которое может	1	1
624	это уже	1	1
625	теряет почву	1	1
626	реального осуществления	1	1
627	к тому	6	1
628	этом его	1	1
629	мира и	2	1
630	которая в	1	1
631	искусства для	1	1
632	бы в	1	1
633	еще более	1	1
634	вообще в	1	1
635	его уже	1	1
636	случае со	1	1
637	я в	7	1
638	отношении к	1	1
639	их творчество	1	1
640	жизни в	4	1
641	не говоря	4	1
642	отношением к	2	1
643	а со	2	1
644	себе самому	3	1
645	жизни а	2	1
646	не что	1	1
647	из этого	1	1
648	в действительности	1	1
649	жизни и	3	1
650	к этой	1	1
651	того времени	1	1
652	политики в	1	1
653	предмета художественного	1	1
654	которая не	1	1
