N	2gram	Bakhtin_Fr_2	StatiiOP
207	в своем	5	2
208	есть в	2	2
209	целый ряд	2	2
210	к числу	2	2
211	вот несколько	1	2
212	от этого	1	2
213	бы не	1	2
214	думать что	2	2
215	раз в	3	2
216	в себе	4	2
217	но он	6	2
218	и те	1	2
219	не могла	1	2
220	при этом	5	2
221	но именно	3	2
222	он не	1	2
223	первой трети	1	2
224	всех этих	3	2
225	и более	4	2
226	на совершенно	2	2
227	свое время	3	2
228	что все	1	2
229	в данной	1	2
230	его в	1	2
231	первую очередь	1	2
232	должен был	2	2
233	не всегда	1	2
234	в первую	2	2
235	места в	1	2
236	можно найти	2	2
237	в такой	1	2
238	их в	3	2
239	а иногда	1	2
240	как можно	1	2
241	что эта	1	2
242	она не	1	2
243	как о	1	2
244	было не	1	2
245	ничего не	2	2
246	больше чем	1	2
247	к концу	1	2
248	только с	3	2
249	тему в	1	2
250	есть только	1	2
251	и это	3	2
252	времени но	1	2
253	без всякого	2	2
254	и сам	1	2
255	в эпоху	13	2
256	для этого	1	2
257	это объясняется	1	2
258	то есть	32	2
259	другом месте	2	2
260	на точку	1	2
261	должно было	1	2
262	и все	3	2
263	и во	4	2
264	отметить что	1	2
265	статье о	2	2
266	к нему	3	2
267	что здесь	1	2
268	со всеми	2	2
269	из которого	1	2
270	конечно не	1	2
271	и у	1	2
272	уже в	5	2
273	который как	1	2
274	одно из	1	2
275	это место	1	2
276	у него	2	2
277	даже и	2	2
278	бы это	1	2
279	еще и	1	2
280	превращается в	3	2
281	одной стороны	3	2
282	кто знает	1	2
283	это прежде	1	2
284	если не	1	2
285	ни на	1	2
286	что во	1	2
287	и потому	5	2
288	и их	1	2
289	такого рода	2	2
290	по существу	2	2
291	в свое	4	2
292	этом случае	1	2
293	над тем	1	2
294	с историей	1	2
295	и перед	3	2
296	ни одного	1	2
297	в этих	4	2
298	гораздо больше	1	2
299	что этот	1	2
300	несмотря на	3	2
301	занимает в	1	2
302	в своих	4	2
303	литературы а	1	1
304	к произведениям	1	1
305	до него	2	1
306	как известно	2	1
307	художественных произведений	1	1
308	и есть	1	1
309	почти не	1	1
310	здесь и	1	1
311	сказано что	1	1
312	что эти	1	1
313	это издание	1	1
314	в какой-то	2	1
315	видеть в	2	1
316	и этот	1	1
317	в лучшем	1	1
318	уже после	1	1
319	с текстом	1	1
320	и последующих	2	1
321	который был	1	1
322	первой книге	1	1
323	на тему	1	1
324	почти исключительно	1	1
325	этого прежде	1	1
326	как я	1	1
327	но даже	2	1
328	от всей	2	1
329	и самого	1	1
330	ставить в	1	1
331	и на	17	1
332	драмы и	1	1
333	на них	1	1
334	это действительно	1	1
335	время в	1	1
336	за свое	1	1
337	с его	5	1
338	значение которых	1	1
339	бы она	1	1
340	них всегда	1	1
341	видит в	3	1
342	тех же	2	1
343	присутствует в	1	1
344	должны были	1	1
345	совпадали с	1	1
346	в одной	1	1
347	чем мы	2	1
348	стороны и	1	1
349	это был	2	1
350	перед нами	1	1
351	хотя и	2	1
352	что по	1	1
353	и к	4	1
354	еще на	1	1
355	бы с	1	1
356	он в	1	1
357	в нашем	2	1
358	или во	1	1
359	то я	1	1
360	так в	3	1
361	с их	6	1
362	одной книжки	1	1
363	всего необходимо	1	1
364	людовика xiv	1	1
365	и до	4	1
366	от необходимости	1	1
367	своей эпохи	1	1
368	строгой и	1	1
369	уже решительно	1	1
370	которая является	1	1
371	в корне	1	1
372	и вот	3	1
373	так часто	1	1
374	в плане	3	1
375	значительной степени	2	1
376	том же	1	1
377	в одну	2	1
378	могла бы	1	1
379	содержит в	2	1
380	по первому	1	1
381	а по	1	1
382	на все	3	1
383	второй половины	2	1
384	входит в	1	1
385	на протяжении	7	1
386	но вовсе	1	1
387	известно что	1	1
388	говорить в	1	1
389	для них	2	1
390	под ред	1	1
391	в них	13	1
392	о которых	1	1
393	далеко не	3	1
394	были в	2	1
395	с тем	1	1
396	место и	1	1
397	всегда и	1	1
398	понимает в	1	1
399	только во	1	1
400	эпохи с	1	1
401	в развитии	1	1
402	очень важный	1	1
403	действительно не	1	1
404	в один	1	1
405	со всей	1	1
406	литература и	1	1
407	ли можно	1	1
408	этого места	1	1
409	и откровенной	1	1
410	не становится	1	1
411	место в	3	1
412	его современников	2	1
413	оказывается что	1	1
414	значение для	1	1
415	том чтобы	1	1
416	и эти	2	1
417	истории о	1	1
418	же мы	1	1
419	но они	3	1
420	лиц и	3	1
421	считает что	1	1
422	тогда когда	1	1
423	текста и	1	1
424	одна из	4	1
425	к этим	3	1
426	он еще	2	1
427	и имеет	1	1
428	правда в	1	1
429	на язык	1	1
430	в разных	1	1
431	того как	2	1
432	эта традиция	1	1
433	подняться до	1	1
434	они являются	2	1
435	таким путем	1	1
436	явление в	1	1
437	совершенно неправильно	1	1
438	и после	2	1
439	и далее	1	1
440	и стиля	1	1
441	форме это	1	1
442	мы встречаем	1	1
443	в духе	4	1
444	не могут	1	1
445	i но	1	1
446	с полной	3	1
447	и критического	2	1
448	чем кажется	2	1
449	и другим	1	1
450	к тому	1	1
451	такие которые	1	1
452	слова с	1	1
453	с историческими	1	1
454	правда не	1	1
455	как мы	7	1
456	и о	4	1
457	в виду	3	1
458	проявляется в	1	1
459	к нам	1	1
460	на основе	2	1
461	только то	2	1
462	с самого	1	1
463	из текстов	1	1
464	не подлежит	2	1
465	и была	1	1
466	являются лишь	1	1
467	и когда	1	1
468	наукой и	1	1
469	имею в	1	1
470	времени и	6	1
471	на путь	1	1
472	ссылается на	2	1
473	во многом	1	1
474	еще в	2	1
475	она была	4	1
476	можно только	1	1
477	образом в	1	1
478	и историки	1	1
479	о нем	1	1
480	не существовало	1	1
481	некоторых из	1	1
482	люди с	1	1
483	и та	1	1
484	настоящее время	1	1
485	притом в	2	1
486	после того	1	1
487	можно сказать	2	1
488	и который	1	1
489	там же	2	1
490	же образ	1	1
491	повестях и	1	1
492	при дворе	1	1
493	и всякая	1	1
494	применить эти	1	1
495	нуждается в	2	1
496	во всей	1	1
497	в форме	4	1
498	них в	1	1
499	в свете	1	1
500	его современники	2	1
501	и интерпретации	2	1
502	что будет	1	1
503	что только	2	1
504	сомнению что	2	1
505	и дело	1	1
506	тот же	5	1
507	и кажется	1	1
508	наше время	1	1
509	сегодняшнего дня	1	1
510	свою эпоху	1	1
511	какой-то степени	1	1
512	именно на	2	1
513	какой степени	1	1
514	литературы в	2	1
515	я имею	1	1
516	всем его	1	1
517	и низким	1	1
518	нужно еще	1	1
519	и других	3	1
520	до самых	1	1
521	себе в	2	1
522	но вот	1	1
523	еще отметить	1	1
524	слова в	1	1
525	в одном	3	1
526	в прошлом	1	1
527	с этими	1	1
528	к ним	1	1
529	не о	1	1
530	французской революции	1	1
531	чтобы оно	1	1
532	характерны для	1	1
533	где в	1	1
534	после него	1	1
535	с общим	1	1
536	без того	1	1
537	не были	2	1
538	значение которое	1	1
539	написать историю	1	1
540	говорит я	1	1
541	здесь в	6	1
542	в ряде	1	1
543	в вину	1	1
544	была и	1	1
545	и др	9	1
546	связано с	2	1
547	притом не	1	1
548	них и	1	1
549	мировой литературы	2	1
550	до конца	2	1
551	более того	1	1
552	не на	1	1
553	в руках	1	1
554	чем на	1	1
555	с личной	1	1
556	о чем	3	1
557	еще до	1	1
558	которые по	1	1
559	ближе к	1	1
560	и ему	1	1
561	в vii	2	1
562	за каждым	1	1
563	и вовсе	2	1
564	правильно и	1	1
565	по мысли	1	1
566	вместе с	2	1
567	и последующие	1	1
568	некоторые из	1	1
569	в меру	2	1
570	из которых	1	1
571	к своему	1	1
572	xix века	2	1
573	вызвать у	1	1
574	целом ряде	1	1
575	в течение	3	1
576	есть да	1	1
577	пишет в	1	1
578	и там	1	1
579	утверждение в	1	1
580	действительно было	1	1
581	и всей	1	1
582	это были	1	1
583	для понимания	2	1
584	то на	1	1
585	и смерти	5	1
586	как например	1	1
587	всех его	1	1
588	один только	1	1
589	самого и	1	1
590	и новой	1	1
591	но разумеется	1	1
592	в наше	1	1
593	один человек	1	1
594	случаях когда	1	1
595	пор еще	2	1
596	и от	1	1
597	основе этой	1	1
598	и самому	1	1
599	которая в	1	1
600	в настоящее	1	1
601	всего что	2	1
602	бы в	1	1
603	вообще в	1	1
604	конце концов	1	1
605	произведений мировой	1	1
606	исключительно в	1	1
607	еще очень	1	1
608	в стихах	1	1
609	в целях	2	1
610	одной из	2	1
611	с ней	1	1
612	состоит из	1	1
613	своему времени	1	1
614	их с	1	1
615	оно не	1	1
616	включает в	2	1
617	но эти	3	1
618	и другие	2	1
619	века из	1	1
620	к этому	1	1
621	как на	4	1
