N	2gram	Tiupa_Disk_2	Istorich
314	в нашем	1	1
315	бы не	1	1
316	из этих	3	1
317	будет сказано	1	1
318	рассказ о	2	1
319	говорят о	1	1
320	этим создается	1	1
321	другого это	1	1
322	книги из	1	1
323	так сказать	1	1
324	о которой	1	1
325	и еще	1	1
326	содержит в	2	1
327	его от	1	1
328	подобно тому	2	1
329	является не	2	1
330	значительной степени	1	1
331	и генезис	1	1
332	же касается	2	1
333	времени и	2	1
334	того или	1	1
335	ответственность за	1	1
336	но их	1	1
337	несомненно имеет	1	1
338	претендует на	1	1
339	не соответствует	1	1
340	еще одно	1	1
341	в жизни	1	1
342	из первых	1	1
343	вводит в	1	1
344	xii с	1	1
345	и во-вторых	1	1
346	в них	3	1
347	соответствии с	3	1
348	пребывает в	1	1
349	на грани	1	1
350	этого не	1	1
351	искать в	1	1
352	в художественную	1	1
353	в своей	6	1
354	как некую	1	1
355	и спасение	1	1
356	в которых	1	1
357	всякий раз	2	1
358	мальчики и	1	1
359	одном из	3	1
360	вплоть до	1	1
361	героя но	1	1
362	говорит как	1	1
363	разные формы	1	1
364	совершенно иной	1	1
365	и наоборот	1	1
366	случае мы	1	1
367	и герой	1	1
368	пролить свет	1	1
369	все три	1	1
370	она не	1	1
371	с теми	1	1
372	в самых	1	1
373	о них	1	1
374	к другим	1	1
375	это еще	2	1
376	для истории	1	1
377	из другой	1	1
378	имеем дело	1	1
379	о ней	1	1
380	при всем	1	1
381	как весьма	1	1
382	преимущественно на	1	1
383	к ней	1	1
384	я буду	1	1
385	страны мертвых	1	1
386	ему не	1	1
387	известной степени	1	1
388	от их	1	1
389	уже было	1	1
390	обряда инициации	1	1
391	родного дома	1	1
392	прошлого в	1	1
393	оно не	1	1
394	и это	2	1
395	приходит к	1	1
396	говоря уже	1	1
397	но тоже	1	1
398	только то	1	1
399	в себя	2	1
400	или нескольких	1	1
401	слова а	1	1
402	как с	1	1
403	этом утверждении	1	1
404	его нет	1	1
405	здесь как	1	1
406	общения с	1	1
407	можно только	1	1
408	строго говоря	1	1
409	ней и	1	1
410	один человек	1	1
411	мы живем	1	1
412	но здесь	2	1
413	на весьма	1	1
414	все дело	1	1
415	сводится к	2	1
416	а также	8	1
417	другом месте	1	1
418	внимание на	1	1
419	при котором	2	1
420	никак не	1	1
421	нас же	1	1
422	может не	1	1
423	в значительной	1	1
424	должно было	1	1
425	ним и	1	1
426	в языке	2	1
427	строится на	1	1
428	века и	1	1
429	медведь или	1	1
430	в формах	2	1
431	воздействия на	1	1
432	но с	1	1
433	мысли не	1	1
434	такая же	1	1
435	в тексте	3	1
436	не само	1	1
437	даже если	1	1
438	и так	1	1
439	и ее	3	1
440	так по	1	1
441	к которой	2	1
442	же и	1	1
443	оказывается в	1	1
444	своего рода	10	1
445	только на	1	1
446	и они	1	1
447	друга на	1	1
448	мышления и	1	1
449	связывается с	1	1
450	одно из	4	1
451	же к	1	1
452	уже как	2	1
453	и со	1	1
454	друг друга	1	1
455	в соответствии	2	1
456	каждый из	1	1
457	жизни что	1	1
458	этом отношении	4	1
459	но из	1	1
460	но она	3	1
461	момент в	2	1
462	на примере	2	1
463	до известной	1	1
464	часто приходится	1	1
465	и несколько	1	1
466	и недостаточно	1	1
467	но есть	1	1
468	точке зрения	1	1
469	которая пока	1	1
470	быть названо	1	1
471	не было	3	1
472	в любой	1	1
473	на друга	1	1
474	магическое слово	1	1
475	подобного рода	1	1
476	переходит к	1	1
477	или царь	1	1
478	что из	1	1
479	сближение но	1	1
480	тому как	2	1
481	может иметь	2	1
482	уже о	1	1
483	в иных	1	1
484	страну мертвых	1	1
485	до современности	1	1
486	это своего	1	1
487	к жизни	3	1
488	такого рода	9	1
489	или иного	2	1
490	да и	1	1
491	именно о	1	1
492	бы его	1	1
493	я с	2	1
494	и мотивы	1	1
495	и более	1	1
496	в это	1	1
497	есть оно	1	1
498	на пути	1	1
499	этом случае	2	1
500	ней в	1	1
501	друг на	1	1
502	двух миров	1	1
503	см ниже	1	1
504	пока еще	2	1
505	смерти а	1	1
506	в результате	2	1
507	на большую	2	1
508	которая в	2	1
509	хотя и	1	1
510	также может	1	1
511	к художественной	1	1
512	и все	3	1
513	или не	1	1
514	хотя в	1	1
515	в новый	1	1
516	позднего происхождения	1	1
517	несмотря на	1	1
518	неотделим от	2	1
519	не говоря	1	1
520	было ему	1	1
521	к подобным	1	1
522	равно как	1	1
523	их с	1	1
524	жизни а	3	1
525	при изучении	1	1
526	только о	1	1
527	к числу	1	1
528	себе не	1	1
529	здесь обычно	1	1
530	во всяком	1	1
531	также не	1	1
532	в античности	1	1
