N	2gram	Bakhtin_Fr_2	Tvorches
112	в которой	1	3
113	связан с	3	3
114	и даже	2	3
115	с другой	4	3
116	но и	13	3
117	что человек	1	3
118	ни на	1	3
119	и будущего	1	3
120	но не	5	3
121	в книге	3	3
122	не существует	1	3
123	это как	1	3
124	утверждал что	1	3
125	но если	1	3
126	жизни и	7	3
127	ее в	2	3
128	это в	2	3
129	так же	2	3
130	вряд ли	2	2
131	того же	1	2
132	самом деле	1	2
133	некоторые из	1	2
134	по преимуществу	2	2
135	мировоззрения и	1	2
136	действительности и	1	2
137	с темой	1	2
138	есть не	1	2
139	на первом	3	2
140	но она	1	2
141	и он	1	2
142	в ней	2	2
143	ту эпоху	2	2
144	в чем	1	2
145	в одной	1	2
146	же с	2	2
147	как к	2	2
148	и наконец	1	2
149	в материал	1	2
150	и будущее	1	2
151	можно не	1	2
152	отчасти и	2	2
153	в себе	4	2
154	на площади	2	2
155	так сказать	1	2
156	выступает против	1	2
157	здесь мы	1	2
158	а затем	3	2
159	а по	1	2
160	известно что	1	2
161	т ii	1	2
162	в один	1	2
163	в этих	4	2
164	не во	2	2
165	не в	1	2
166	самое время	1	2
167	но он	6	2
168	одна из	4	2
169	свободы и	1	2
170	к ней	2	2
171	людей и	1	2
172	века с	2	2
173	в духе	4	2
174	могут быть	2	2
175	к тому	1	2
176	протяжении всего	5	2
177	с традицией	1	2
178	в жизни	4	2
179	году в	4	2
180	в виду	3	2
181	в средневековой	1	2
182	в себя	6	2
183	и когда	1	2
184	так и	6	2
185	об этом	1	2
186	еще в	2	2
187	во второй	1	2
188	стремление к	1	2
189	можно сказать	2	2
190	лицо его	2	2
191	и та	1	2
192	настоящее время	1	2
193	одного из	2	2
194	что и	1	2
195	во всей	1	2
196	перед тем	1	2
197	вот в	2	2
198	в лице	1	2
199	в литературе	6	2
200	жизнь на	1	2
201	тот же	5	2
202	традиции в	2	2
203	страх перед	2	2
204	наше время	1	2
205	больше чем	1	2
206	в качестве	2	2
207	так что	1	2
208	и у	1	2
209	из них	3	2
210	мы находим	4	2
211	отдельного человека	1	2
212	только на	1	2
213	именно в	6	2
214	что не	1	2
215	влияние на	1	2
216	что для	3	2
217	до конца	2	2
218	и далее	1	2
219	все более	1	2
220	в частности	1	2
221	вместе с	2	2
222	в него	2	2
223	эти слова	1	2
224	еще более	1	2
225	вокруг себя	2	2
226	он чувствует	1	2
227	первом плане	3	2
228	перед нами	1	2
229	на эти	1	2
230	не мог	1	2
231	в наше	1	2
232	ибо в	1	2
233	прошлого и	1	2
234	в стихах	1	2
235	на смену	1	2
236	сказать что	6	2
237	одновременно и	1	2
238	к этому	1	2
239	значения этого	1	1
240	литературы а	1	1
241	говорили о	1	1
242	как известно	2	1
243	ли можно	1	1
244	связана с	3	1
245	к своей	1	1
246	времени но	1	1
247	и есть	1	1
248	очень много	2	1
249	этого мира	1	1
250	на историю	1	1
251	вот его	2	1
252	и до	4	1
253	прошлое и	1	1
254	оно было	1	1
255	места в	1	1
256	был и	3	1
257	и этот	1	1
258	также и	3	1
259	мы уже	6	1
260	мы имеем	1	1
261	xvii века	9	1
262	единство и	1	1
263	он как	2	1
264	для раскрытия	1	1
265	в сущности	8	1
266	но даже	2	1
267	году когда	1	1
268	жизни это	3	1
269	переплетается с	1	1
270	проявляется в	1	1
271	литературе xvii	1	1
272	и самого	1	1
273	в xix	3	1
274	одно из	1	1
275	еще не	2	1
276	он был	2	1
277	во всех	6	1
278	в создании	1	1
279	видит в	3	1
280	по отношению	1	1
281	а и	1	1
282	был как	1	1
283	в истории	6	1
284	бы вернулся	1	1
285	в художественном	2	1
286	у своих	1	1
287	более и	1	1
288	это был	2	1
289	и где	1	1
290	целый ряд	2	1
291	что по	1	1
292	и к	4	1
293	кроме этой	1	1
294	эпохи и	1	1
295	для которого	3	1
296	со своей	1	1
297	к чему	1	1
298	к необходимости	2	1
299	всего романа	1	1
300	время это	1	1
301	формы в	1	1
302	он в	1	1
303	все эти	7	1
304	жизни так	1	1
305	романа это	1	1
306	есть о	1	1
307	еще далеко	1	1
308	так в	3	1
309	учение о	2	1
310	с народной	1	1
311	бытия к	1	1
312	традиция в	1	1
313	этого образа	1	1
314	имеем в	2	1
315	и те	1	1
316	в терминах	1	1
317	вследствие этого	2	1
318	связанные с	2	1
319	да и	3	1
320	образность и	1	1
321	чем для	1	1
322	шекспира и	1	1
323	перестает быть	2	1
324	всех этих	3	1
325	в первую	2	1
326	на таком	1	1
327	и вот	3	1
328	природы человека	1	1
329	на этом	1	1
330	его можно	1	1
331	в большой	1	1
332	в нее	1	1
333	в основу	1	1
334	значение в	4	1
335	поэтому мы	1	1
336	на все	3	1
337	на этой	2	1
338	в несколько	1	1
339	г в	1	1
340	его в	1	1
341	было бы	3	1
342	роль в	5	1
343	по мысли	1	1
344	связанным с	1	1
345	ни в	3	1
346	для них	2	1
347	победу над	1	1
348	в них	13	1
349	о которых	1	1
350	мировой литературы	2	1
351	с этой	1	1
352	с тем	1	1
353	он отлично	1	1
354	эту тему	1	1
355	одна и	1	1
356	и четко	1	1
357	он и	1	1
358	чем в	1	1
359	ключ к	2	1
360	элемента в	1	1
361	их на	1	1
362	или другому	1	1
363	можно только	1	1
364	и ее	1	1
365	все как	1	1
366	центр тяжести	1	1
367	именно и	1	1
368	в народе	1	1
369	вторая часть	1	1
370	бы что	1	1
371	не самый	1	1
372	успеха в	1	1
373	эпизоды его	1	1
374	соприкосновения с	1	1
375	подлинный смысл	1	1
376	образом и	1	1
377	времени не	1	1
378	времен и	1	1
379	устроения жизни	4	1
380	и более	4	1
381	том же	1	1
382	что этот	1	1
383	он выступает	1	1
384	в историческом	1	1
385	в отношении	2	1
386	вплоть до	2	1
387	что эта	1	1
388	пусть даже	1	1
389	в смысле	2	1
390	все мы	1	1
391	считает что	1	1
392	здесь лишь	1	1
393	к этим	3	1
394	в плане	3	1
395	и имеет	1	1
396	даже как	1	1
397	все без	1	1
398	для всего	1	1
399	он с	1	1
400	слово и	1	1
401	преимущественно в	1	1
402	как формы	1	1
403	не вполне	1	1
404	в самой	2	1
405	эта традиция	1	1
406	всего на	1	1
407	как она	1	1
408	уже говорили	5	1
409	xix веке	3	1
410	же он	1	1
411	входят в	1	1
412	только с	3	1
413	в области	4	1
414	события но	1	1
415	и стиля	1	1
416	к себе	1	1
417	будущее в	1	1
418	не могут	1	1
419	но все	4	1
420	вокруг него	1	1
421	переход в	1	1
422	плане здесь	1	1
423	стремлением к	1	1
424	указывает на	1	1
425	вырождается в	1	1
426	не есть	1	1
427	имеет место	1	1
428	оно не	1	1
429	она не	1	1
430	к году	2	1
431	любовь в	1	1
432	и это	3	1
433	и о	4	1
434	в конце	2	1
435	представляет в	1	1
436	будущего в	1	1
437	и фантастики	1	1
438	в ее	3	1
439	века от	1	1
440	к нам	1	1
441	от внешней	2	1
442	другой стороны	3	1
443	в собственном	3	1
444	только не	1	1
445	смерти в	1	1
446	только то	2	1
447	культуры и	3	1
448	говорили что	1	1
449	мы наблюдаем	2	1
450	их нужно	1	1
451	что может	1	1
452	в образе	1	1
453	особенно в	2	1
454	другое его	1	1
455	страхом и	1	1
456	маска и	1	1
457	на голову	1	1
458	жизнь и	2	1
459	в эпоху	13	1
460	бы самое	1	1
461	которая в	1	1
462	высокое и	1	1
463	по мере	1	1
464	означает что	1	1
465	связанное с	2	1
466	это объясняется	1	1
467	не существовало	1	1
468	и здесь	1	1
469	своей книге	2	1
470	году и	1	1
471	или на	1	1
472	кажется что	1	1
473	знает что	1	1
474	к нему	3	1
475	в закрытых	1	1
476	человек был	1	1
477	эти два	2	1
478	нуждается в	2	1
479	большого дома	1	1
480	представления о	1	1
481	ряд других	1	1
482	т с	1	1
483	в ряде	1	1
484	он стал	1	1
485	с ними	1	1
486	и действительно	1	1
487	в разные	1	1
488	по времени	1	1
489	должен был	2	1
490	ад и	1	1
491	всех его	1	1
492	и оценку	2	1
493	свою эпоху	1	1
494	с одной	3	1
495	вся эта	1	1
496	в эти	1	1
497	и тела	1	1
498	от одной	1	1
499	в серьезных	1	1
500	был так	1	1
501	а это	1	1
502	и рядом	1	1
503	постепенно становится	1	1
504	разума и	2	1
505	свою свободу	1	1
506	мы знаем	1	1
507	в одном	3	1
508	и со	3	1
509	к ним	1	1
510	оба аспекта	2	1
511	отметить что	1	1
512	жизни на	1	1
513	тем что	4	1
514	был глубоко	1	1
515	даже и	2	1
516	не было	4	1
517	же деле	1	1
518	развития в	1	1
519	до сих	4	1
520	однако это	1	1
521	к роману	1	1
522	линии развития	2	1
523	к которому	1	1
524	для этого	1	1
525	восприятие и	1	1
526	наконец в	3	1
527	себя и	1	1
528	мыслил себе	1	1
529	и их	1	1
530	превращается в	3	1
531	самом же	1	1
532	одной стороны	3	1
533	связи с	2	1
534	это прежде	1	1
535	на этот	1	1
536	такие же	1	1
537	в картине	1	1
538	не на	1	1
539	есть лишь	1	1
540	потом они	1	1
541	в руках	1	1
542	о чем	3	1
543	когда она	1	1
544	хоть как-нибудь	1	1
545	с помощью	1	1
546	связь с	3	1
547	по своему	1	1
548	эпохи это	1	1
549	и целый	1	1
550	это произведение	2	1
551	нашу задачу	1	1
552	есть только	1	1
553	в сферу	1	1
554	это есть	1	1
555	во все	2	1
556	и всей	1	1
557	человек с	1	1
558	это значит	1	1
559	материал для	1	1
560	и смерти	5	1
561	и романтическая	1	1
562	в литературу	1	1
563	сих пор	4	1
564	о его	1	1
565	в средство	1	1
566	как раз	1	1
567	вне его	1	1
568	и сам	1	1
569	в более	1	1
570	форм и	2	1
571	картине мира	1	1
572	и часто	1	1
573	в самые	2	1
574	в связи	2	1
575	основе этой	1	1
576	еще раз	2	1
577	в настоящее	1	1
578	во время	12	1
579	и перед	3	1
580	и крайне	1	1
581	позволял себе	1	1
582	чтобы его	1	1
583	конце концов	1	1
584	мы должны	2	1
585	все они	1	1
586	не одну	1	1
587	же в	3	1
588	очень хорошо	2	1
589	природа человека	1	1
590	нашло свое	2	1
591	в целях	2	1
592	всего мира	1	1
593	да не	1	1
594	только как	1	1
595	равно как	1	1
596	их с	1	1
597	отношению к	1	1
598	ко всему	2	1
599	этот момент	4	1
600	из своей	2	1
601	первую очередь	1	1
602	в какой	1	1
603	о нем	1	1
604	художественного творчества	1	1
605	но эти	3	1
606	карнавального мироощущения	1	1
