N	2gram	Propp_Russ_1	Psycholo
362	и многие	2	1
363	материалами и	1	1
364	с его	1	1
365	во всех	4	1
366	представление будто	1	1
367	не без	1	1
368	по своему	1	1
369	а следовательно	1	1
370	друг к	2	1
371	это слово	1	1
372	одном и	1	1
373	будто совершенно	1	1
374	ответ на	1	1
375	тогда как	2	1
376	относится к	1	1
377	в м	1	1
378	в различные	1	1
379	что земля	1	1
380	перед нами	1	1
381	тех случаях	1	1
382	как уже	4	1
383	с понятием	1	1
384	и наконец	1	1
385	его к	2	1
386	он на	1	1
387	можно сделать	3	1
388	из самых	1	1
389	не оставляет	1	1
390	еще далеко	1	1
391	в тех	4	1
392	эти песни	4	1
393	во многих	5	1
394	и те	3	1
395	труда и	1	1
396	образ его	1	1
397	к выводу	2	1
398	и лучше	2	1
399	он должен	1	1
400	работ в	1	1
401	но вместе	1	1
402	не бывает	1	1
403	но все	3	1
404	так называемым	1	1
405	а затем	1	1
406	об этом	9	1
407	связанных с	1	1
408	в черных	1	1
409	на все	2	1
410	xvii в	1	1
411	по материалам	2	1
412	это не	10	1
413	и мы	1	1
414	но их	1	1
415	чаще всего	3	1
416	на этот	3	1
417	народов как	1	1
418	сперва в	1	1
419	которой он	1	1
420	для себя	1	1
421	чем в	2	1
422	значение как	1	1
423	и того	1	1
424	другие с	1	1
425	но если	1	1
426	к тем	3	1
427	оно сохраняет	1	1
428	и при	1	1
429	заключить что	1	1
430	композиции и	1	1
431	нас не	2	1
432	взгляд на	1	1
433	указать что	1	1
434	народной поэзии	3	1
435	стоит в	2	1
436	значение слова	1	1
437	должны были	2	1
438	такое толкование	2	1
439	основании этих	1	1
440	в другие	8	1
441	такую же	1	1
442	п с	4	1
443	при рассмотрении	1	1
444	и более	2	1
445	не могли	1	1
446	с такими	1	1
447	и наоборот	1	1
448	что этот	4	1
449	этой работы	2	1
450	нас к	2	1
451	приводят к	1	1
452	при всех	1	1
453	вплоть до	4	1
454	как можно	2	1
455	иной раз	1	1
456	виду что	1	1
457	для каждого	1	1
458	считает что	1	1
459	дело не	1	1
460	что наука	1	1
461	дело в	1	1
462	выводы и	1	1
463	к изучению	1	1
464	когда они	1	1
465	в самых	1	1
466	тем из	1	1
467	процессы которые	1	1
468	того как	5	1
469	явление в	1	1
470	увидим ниже	3	1
471	или когда	1	1
472	п в	13	1
473	связи с	4	1
474	во времена	1	1
475	не до	1	1
476	не потому	1	1
477	к таким	3	1
478	в духе	1	1
479	ли не	1	1
480	как только	1	1
481	содержанием и	1	1
482	в поле	3	1
483	они и	2	1
484	оно не	1	1
485	творчества а	1	1
486	по учению	1	1
487	как не	2	1
488	на другой	1	1
489	можно показать	1	1
490	как по	2	1
491	идет не	1	1
492	в пределах	1	1
493	с те	1	1
494	следовательно и	1	1
495	с первым	1	1
496	даже у	1	1
497	часто в	1	1
498	что от	2	1
499	основана на	1	1
500	составные части	2	1
501	быть может	1	1
502	с этого	6	1
503	и вообще	1	1
504	выводу что	2	1
505	тенденция в	1	1
506	при такой	1	1
507	вот почему	1	1
508	который показывает	1	1
509	характер этого	2	1
510	и та	1	1
511	в глаза	1	1
512	чтобы с	1	1
513	можно сказать	1	1
514	в различных	2	1
515	а также	3	1
516	как у	1	1
517	не весь	1	1
518	вызывают к	1	1
519	чтобы получить	1	1
520	говорить об	1	1
521	при исследовании	1	1
522	во втором	1	1
523	исследования о	1	1
524	во всей	1	1
525	исторического развития	1	1
526	бывает и	1	1
527	в свете	2	1
528	совершенно ином	1	1
529	бросается в	1	1
530	содержится в	1	1
531	слово с	1	1
532	д и	1	1
533	производилось в	1	1
534	обе эти	1	1
535	в двух	1	1
536	только у	2	1
537	это вытекает	1	1
538	и действительно	1	1
539	очень много	1	1
540	одна и	1	1
541	иное как	2	1
542	какой степени	2	1
543	одни и	1	1
544	сомнений в	2	1
545	значение и	2	1
546	в нашей	1	1
547	оно в	1	1
548	же явления	1	1
549	если в	3	1
550	за счет	2	1
551	этому вопросу	2	1
552	каким образом	1	1
553	нас при	1	1
554	не так	1	1
555	стоит и	1	1
556	изображается в	1	1
557	прибавить что	1	1
558	и должна	1	1
559	где говорится	1	1
560	может служить	1	1
561	имеет совершенно	1	1
562	заметить что	1	1
563	ее на	1	1
564	в других	11	1
565	не противоречит	1	1
566	в особенности	2	1
567	формах в	1	1
568	так не	1	1
569	и из	3	1
570	в быт	2	1
571	связаны с	3	1
572	в свою	3	1
573	еще и	1	1
574	такое же	2	1
575	а с	4	1
576	мы еще	1	1
577	и др	4	1
578	в настоящей	1	1
579	объясняется почему	1	1
580	и пр	2	1
581	по тем	1	1
582	церкви и	1	1
583	которых мы	1	1
584	на которых	1	1
585	и самый	1	1
586	где эти	1	1
587	своего рода	3	1
588	его как	2	1
589	и том	1	1
590	так называемых	1	1
591	было в	1	1
592	выступают в	1	1
593	и пришли	1	1
594	границы между	1	1
595	в цель	1	1
596	относятся к	2	1
597	многих случаях	2	1
598	что именно	2	1
599	только с	1	1
600	их к	2	1
601	представления о	1	1
602	в той	1	1
603	что бы	1	1
604	и всей	2	1
605	значение его	1	1
606	вопроса в	1	1
607	развития но	1	1
608	в это	3	1
609	как из	1	1
610	или совсем	1	1
611	судить о	2	1
612	не к	1	1
613	но для	1	1
614	между собой	2	1
615	же значение	1	1
616	в более	2	1
617	форм и	1	1
618	приводит нас	2	1
619	так поступали	1	1
620	при таком	1	1
621	или в	2	1
622	его с	4	1
623	а к	1	1
624	эту точку	1	1
625	в ближайшем	1	1
626	совершенно ясна	1	1
627	на других	3	1
628	мы должны	2	1
629	с а	1	1
630	находится в	2	1
631	зрения в	1	1
632	на такой	1	1
633	менее ясна	1	1
634	же в	1	1
635	еще прибавить	1	1
636	между ними	1	1
637	только как	1	1
638	против изучения	1	1
639	в их	4	1
640	те мыслительные	1	1
641	также в	3	1
642	легко заметить	1	1
643	с ними	5	1
644	не что	2	1
645	к другу	2	1
646	при изучении	5	1
647	находящихся в	1	1
648	этим объясняется	1	1
649	всегда была	1	1
650	но эти	3	1
651	в роли	1	1
652	а нечто	1	1
653	думать что	3	1
654	и вновь	1	1
