N	2gram	Bakhtin_Fr_8	StatiiOP
180	и более	4	2
181	и xi	1	2
182	том же	1	2
183	то ни	2	2
184	а затем	1	2
185	конечно в	2	2
186	литературного языка	4	2
187	первая глава	1	2
188	его в	2	2
189	это было	1	2
190	на почве	1	2
191	которая была	1	2
192	само собою	1	2
193	о которых	1	2
194	как и	5	2
195	несмотря на	2	2
196	в один	1	2
197	или менее	2	2
198	в отношении	5	2
199	с точки	2	2
200	с политической	1	2
201	в отличие	1	2
202	века и	1	2
203	не раз	1	2
204	не могли	2	2
205	даже в	4	2
206	и вся	1	2
207	но они	1	2
208	в то	12	2
209	дело не	2	2
210	не имеет	1	2
211	в процессе	5	2
212	есть еще	1	2
213	только не	2	2
214	и всегда	1	2
215	не может	2	2
216	не по	1	2
217	только с	1	2
218	в области	5	2
219	в каком	2	2
220	не потому	2	2
221	языка в	2	2
222	в духе	4	2
223	взглянуть на	1	2
224	где он	1	2
225	и это	1	2
226	в ее	6	2
227	и сам	2	2
228	язык был	2	2
229	особенно в	1	2
230	во многом	2	2
231	еще в	1	2
232	к первому	1	2
233	он был	12	2
234	даны в	1	2
235	а также	3	2
236	другом месте	3	2
237	в театральном	1	2
238	в значительной	2	2
239	по их	1	2
240	в которую	1	2
241	борьба с	1	2
242	что и	3	2
243	отметить что	2	2
244	нашло свое	1	2
245	у всех	2	2
246	которой в	1	2
247	как например	3	2
248	только в	9	2
249	это очень	2	2
250	бы ни	1	2
251	по этому	1	2
252	свидетельствуют о	1	2
253	ни с	5	2
254	так как	4	2
255	на меня	1	2
256	может быть	3	2
257	в них	11	2
258	в особенности	4	2
259	и речи	1	2
260	в период	1	2
261	и др	8	2
262	говорит о	2	2
263	и самый	3	2
264	в некоторых	3	2
265	на этот	1	2
266	не на	3	2
267	его как	2	2
268	и вообще	1	2
269	связь с	3	2
270	эти слова	1	2
271	должна была	1	2
272	и потому	4	2
273	к своему	1	2
274	по своему	8	2
275	предисловии к	1	2
276	в данном	2	2
277	что за	1	2
278	потому ли	1	2
279	в тех	1	2
280	это были	5	2
281	с этой	2	2
282	ее в	1	2
283	это был	1	2
284	в результате	5	2
285	конечно и	3	2
286	во время	5	2
287	ни было	2	2
288	сказать что	3	2
289	и другие	5	2
290	уже после	1	2
291	они не	5	2
292	ту же	4	1
293	с жизнью	1	1
294	жил в	1	1
295	и то	2	1
296	всего это	1	1
297	в приведенном	1	1
298	и принципиально	1	1
299	характерное для	1	1
300	своего романа	2	1
301	по преимуществу	2	1
302	и до	10	1
303	осенью года	1	1
304	в какой-то	1	1
305	народ на	1	1
306	для понимания	2	1
307	действительности и	2	1
308	века в	1	1
309	той же	6	1
310	их и	2	1
311	из всех	2	1
312	и значение	1	1
313	мы не	2	1
314	это что	1	1
315	является прямым	1	1
316	бы что	1	1
317	большую роль	1	1
318	память о	1	1
319	нашел бы	1	1
320	с абсолютной	1	1
321	в сущности	8	1
322	на свою	1	1
323	к началу	2	1
324	первому тому	1	1
325	к брату	1	1
326	на последнем	1	1
327	литературы и	1	1
328	еще не	10	1
329	на них	3	1
330	в чем	1	1
331	этого эпизода	1	1
332	события эпохи	1	1
333	друг к	1	1
334	совсем не	2	1
335	и принципиальной	1	1
336	о смерти	1	1
337	что роман	1	1
338	по отношению	1	1
339	в комедии	1	1
340	себе и	2	1
341	не просто	3	1
342	тесно связан	1	1
343	эту борьбу	1	1
344	чем же	1	1
345	независимо от	1	1
346	вот как	2	1
347	к обновлению	1	1
348	в творчестве	5	1
349	когда он	2	1
350	целый ряд	2	1
351	нового и	1	1
352	чтобы показать	1	1
353	и хотя	2	1
354	действительностью в	1	1
355	за собой	1	1
356	и придает	1	1
357	к месту	1	1
358	из этих	1	1
359	ряду с	1	1
360	одно время	1	1
361	с их	2	1
362	им в	1	1
363	языка к	2	1
364	своем романе	2	1
365	в ряду	1	1
366	что она	2	1
367	не следует	1	1
368	кажется не	1	1
369	богатым и	1	1
370	в определенном	1	1
371	которой не	1	1
372	и еще	2	1
373	к одному	1	1
374	не как	2	1
375	ни была	1	1
376	композиционного единства	1	1
377	новое и	3	1
378	свое время	1	1
379	языком и	1	1
380	в основу	1	1
381	и характер	1	1
382	с величайшим	1	1
383	в совершенно	4	1
384	связанных с	1	1
385	те же	1	1
386	к другу	1	1
387	на этой	1	1
388	зрения на	2	1
389	заключается в	1	1
390	с другими	1	1
391	действительности в	1	1
392	этом смысле	1	1
393	роль в	5	1
394	и тем	1	1
395	любви в	1	1
396	нет в	1	1
397	площадной и	1	1
398	мы видели	5	1
399	место у	1	1
400	в тоне	1	1
401	в развитии	2	1
402	и некоторые	2	1
403	такой же	5	1
404	еще раз	1	1
405	отрицательное значение	1	1
406	но если	1	1
407	и их	8	1
408	изображении событий	1	1
409	приложении к	1	1
410	место в	1	1
411	его современников	1	1
412	i с	1	1
413	существенно нового	1	1
414	то его	1	1
415	в условиях	5	1
416	каждый предмет	2	1
417	последовательности в	2	1
418	значение для	1	1
419	не стоят	1	1
420	нельзя было	1	1
421	не будем	1	1
422	такую же	1	1
423	и эти	2	1
424	был тесно	1	1
425	и почти	3	1
426	имел в	1	1
427	время был	1	1
428	иной раз	1	1
429	власть в	1	1
430	народа это	1	1
431	в таких	3	1
432	одна из	4	1
433	было не	1	1
434	в основе	4	1
435	героев и	1	1
436	о них	2	1
437	можно судить	1	1
438	совершенно правильно	1	1
439	и автор	1	1
440	он с	1	1
441	смысл его	1	1
442	мотивы в	1	1
443	с большой	1	1
444	на французском	1	1
445	речи не	1	1
446	же время	10	1
447	таким путем	1	1
448	к концу	2	1
449	не похож	1	1
450	пор они	1	1
451	вместо того	1	1
452	был так	1	1
453	для народа	1	1
454	звучит в	1	1
455	как будто	1	1
456	на все	1	1
457	в стиле	1	1
458	и далее	1	1
459	именно такой	1	1
460	ни о	2	1
461	и стиля	1	1
462	уже о	1	1
463	и вместе	1	1
464	нет ни	2	1
465	не могут	1	1
466	он и	2	1
467	похож на	2	1
468	его за	1	1
469	с полной	1	1
470	для такого	1	1
471	они и	1	1
472	наши дни	1	1
473	находясь в	1	1
474	как мы	7	1
475	в свое	1	1
476	что все	4	1
477	здесь не	1	1
478	данном случае	2	1
479	лица не	1	1
480	характер и	3	1
481	этому и	1	1
482	реальной действительности	1	1
483	то время	2	1
484	в пределах	5	1
485	так в	1	1
486	на чистом	1	1
487	на том	1	1
488	и совершенно	2	1
489	с собой	2	1
490	можно было	1	1
491	и которые	4	1
492	в борьбе	2	1
493	здесь нет	3	1
494	которые он	1	1
495	однако ж	1	1
496	она была	1	1
497	с реальными	1	1
498	не были	3	1
499	по сравнению	1	1
500	возможно что	2	1
501	в эпоху	10	1
502	к языку	4	1
503	что значит	1	1
504	образом в	2	1
505	из рук	1	1
506	но к	1	1
507	широкой и	2	1
508	настоящее время	3	1
509	др в	2	1
510	была найдена	1	1
511	его тело	1	1
512	можно сказать	2	1
513	последних двух	1	1
514	и во	2	1
515	на всех	1	1
516	но внутри	1	1
517	от них	1	1
518	в приложении	1	1
519	судить о	2	1
520	это нужно	1	1
521	в форме	3	1
522	тему о	1	1
523	еще страннее	1	1
524	в середине	1	1
525	какой-то мере	1	1
526	в лице	1	1
527	оказался в	1	1
528	и всего	1	1
529	у своего	1	1
530	один из	5	1
531	сомнению что	1	1
532	романа и	1	1
533	тот же	1	1
534	недаром и	1	1
535	те которые	1	1
536	до нас	1	1
537	по мнению	1	1
538	в могилу	1	1
539	или же	1	1
540	отношении в	1	1
541	отмечали что	1	1
542	эти обвинения	1	1
543	конечно не	4	1
544	да еще	1	1
545	уже в	2	1
546	только на	2	1
547	такие слова	1	1
548	возможным в	1	1
549	языка как	1	1
550	которое нашло	1	1
551	о причинах	1	1
552	одно из	1	1
553	у другого	1	1
554	точка зрения	2	1
555	а в	2	1
556	и близкого	1	1
557	мы можем	1	1
558	как его	1	1
559	у него	7	1
560	смысле слова	1	1
561	три недели	1	1
562	на ряде	1	1
563	на счет	1	1
564	предисловие к	1	1
565	и литературной	1	1
566	в очень	1	1
567	о каком	1	1
568	с общим	1	1
569	а на	2	1
570	мы привыкли	1	1
571	милостивый государь	1	1
572	язык в	4	1
573	за пределы	4	1
574	соответствуют действительности	2	1
575	очень много	2	1
576	к которому	3	1
577	его романа	1	1
578	романа в	2	1
579	что для	3	1
580	действующими лицами	1	1
581	замысле и	1	1
582	не верит	1	1
583	v в	2	1
584	них и	2	1
585	нужно сказать	1	1
586	той эпохи	2	1
587	в ту	4	1
588	в свете	4	1
589	не подлежит	3	1
590	на эту	3	1
591	и исторической	2	1
592	точности соответствует	1	1
593	жизнь в	1	1
594	в связи	3	1
595	было в	1	1
596	при его	1	1
597	очень долго	1	1
598	свете этой	1	1
599	форме в	1	1
600	находим и	1	1
601	его современниками	1	1
602	в изображении	4	1
603	если оно	1	1
604	сравнению с	1	1
605	исторических и	1	1
606	одновременно и	1	1
607	к образу	1	1
608	и всей	3	1
609	со всею	3	1
610	наконец и	1	1
611	на свете	1	1
612	и такие	2	1
613	в контексте	1	1
614	совершенно новым	1	1
615	известном смысле	1	1
616	лиц на	1	1
617	народном языке	1	1
618	нужно отметить	1	1
619	которые были	2	1
620	французского языка	2	1
621	особенностей в	1	1
622	основные принципы	1	1
623	в книге	1	1
624	в более	1	1
625	и грубых	1	1
626	и для	2	1
627	которых он	2	1
628	и сами	1	1
629	было еще	1	1
630	и от	1	1
631	что оно	1	1
632	этой системы	1	1
633	в настоящее	3	1
634	в отдельных	1	1
635	к одной	1	1
636	для нас	1	1
637	от него	1	1
638	и все	6	1
639	исторической действительности	1	1
640	бы в	3	1
641	у которого	1	1
642	в наши	1	1
643	язык не	1	1
644	все они	6	1
645	же в	1	1
646	материал но	1	1
647	отвечая на	1	1
648	мог не	1	1
649	между ними	2	1
650	была для	1	1
651	в точности	1	1
652	их с	1	1
653	что многие	1	1
654	к его	3	1
655	языка на	1	1
656	но этот	1	1
657	является и	2	1
658	отношению к	1	1
659	которой был	1	1
660	из этого	1	1
661	он сжег	1	1
662	занимает в	1	1
663	полной силе	1	1
664	стиля и	1	1
665	жизни и	1	1
666	о себе	2	1
667	в своих	4	1
668	своей части	3	1
669	каждое слово	1	1
670	яркое выражение	1	1
671	том числе	3	1
672	гораздо более	1	1
