N	2gram	Potebnia_M_2	Myshleni
357	к мысли	2	2
358	для него	10	2
359	представить себе	1	2
360	тогда как	10	2
361	у него	2	2
362	которые могут	4	2
363	только на	1	2
364	в каком	3	2
365	а с	2	2
366	прежде всего	7	2
367	при определении	2	2
368	нам совершенно	1	2
369	по внешнему	1	2
370	понятие о	1	2
371	под влиянием	8	2
372	если не	4	2
373	виде в	1	2
374	что это	3	2
375	на которое	1	2
376	тому как	4	2
377	а потом	1	2
378	языке и	1	2
379	том смысле	4	2
380	более сложных	1	2
381	но для	1	2
382	рассматривать как	1	2
383	от той	1	2
384	том виде	1	2
385	здесь впервые	1	2
386	как показывает	1	2
387	а в	8	2
388	нам не	2	2
389	в свою	6	2
390	на более	2	2
391	от слова	3	2
392	влияния на	2	2
393	который не	1	2
394	в таком	4	2
395	они не	4	2
396	не наоборот	1	1
397	не иначе	1	1
398	слова которые	1	1
399	например в	3	1
400	человека и	3	1
401	столько же	1	1
402	взрослый человек	1	1
403	на самом	2	1
404	он может	1	1
405	тех же	1	1
406	силу не	1	1
407	и есть	2	1
408	отношения между	2	1
409	по которым	1	1
410	нас на	2	1
411	на две	2	1
412	переносном смысле	1	1
413	во-первых потому	1	1
414	чем именно	1	1
415	уже по	1	1
416	показать в	2	1
417	но должны	1	1
418	которыми он	1	1
419	его не	3	1
420	из всех	1	1
421	а как	1	1
422	который в	1	1
423	есть единственное	1	1
424	она показывает	1	1
425	сравнения и	1	1
426	по произволу	1	1
427	предмета в	2	1
428	мы не	11	1
429	что между	1	1
430	которую мы	1	1
431	не делает	1	1
432	вопрос о	2	1
433	оба эти	2	1
434	время как	4	1
435	оно есть	1	1
436	сходства между	2	1
437	но даже	3	1
438	которое в	1	1
439	же что	3	1
440	раму со	1	1
441	две неравные	1	1
442	встречаем уже	1	1
443	дает им	1	1
444	как причины	1	1
445	пример того	1	1
446	быть в	1	1
447	бы то	1	1
448	во всех	7	1
449	мысль что	1	1
450	не отличается	1	1
451	то мы	2	1
452	друг к	1	1
453	признаков но	1	1
454	итак мы	1	1
455	должно непременно	1	1
456	совсем не	2	1
457	они имеют	2	1
458	не то	2	1
459	смысле мы	1	1
460	одном и	1	1
461	значение и	2	1
462	только тогда	3	1
463	не все	2	1
464	если в	3	1
465	по отношению	2	1
466	образами которые	1	1
467	быть так	1	1
468	друг от	1	1
469	средство понимать	1	1
470	относится к	3	1
471	что хотя	4	1
472	если она	1	1
473	независимо от	9	1
474	общего с	2	1
475	что именно	1	1
476	значит то	3	1
477	что касается	1	1
478	однако не	1	1
479	мы представляем	2	1
480	частей мы	1	1
481	психологии но	1	1
482	следовательно может	1	1
483	имеет в	1	1
484	дальнейшем развитии	1	1
485	следует сказать	1	1
486	в этот	1	1
487	ход мысли	1	1
488	то в	1	1
489	но эта	1	1
490	сложный процесс	1	1
491	случае они	1	1
492	бы не	5	1
493	может обозначать	1	1
494	к самому	1	1
495	степени и	1	1
496	из опыта	1	1
497	при понимании	1	1
498	что к	1	1
499	за порогом	1	1
500	только один	4	1
501	которое выражается	2	1
502	но на	2	1
503	так сказать	4	1
504	роли в	1	1
505	что одна	1	1
506	намека не	1	1
507	по сходству	1	1
508	по-видимому не	1	1
509	представлений но	2	1
510	связанные с	2	1
511	а просто	1	1
512	он не	1	1
513	в первой	1	1
514	одно целое	4	1
515	при виде	3	1
516	но само	1	1
517	на новые	1	1
518	себе не	4	1
519	он должен	1	1
520	как увидим	2	1
521	переходит от	1	1
522	что одно	1	1
523	только те	1	1
524	приходим к	1	1
525	смысле как	2	1
526	и по	2	1
527	прежде чем	1	1
528	заключает в	4	1
529	что она	3	1
530	от общего	2	1
531	но все	2	1
532	повторяет в	1	1
533	что почти	1	1
534	то ни	1	1
535	тем в	1	1
536	главным образом	4	1
537	и может	3	1
538	нам остается	1	1
539	том случае	1	1
540	к другу	1	1
541	согласиться что	1	1
542	таких обстоятельствах	1	1
543	с другими	5	1
544	чем выше	1	1
545	то все	4	1
546	известно что	1	1
547	даже что	1	1
548	смотрят или	1	1
549	о которых	3	1
550	никакого намека	1	1
551	можем сказать	1	1
552	которые с	1	1
553	следует считать	1	1
554	на что	1	1
555	не всегда	1	1
556	во внимание	1	1
557	вопрос этот	1	1
558	заставляют нас	1	1
559	человека при	1	1
560	формы мысли	1	1
561	звуком и	3	1
562	приближаются к	1	1
563	нужно чтобы	1	1
564	подобное тому	1	1
565	имеет ничего	1	1
566	другим и	3	1
567	общее с	2	1
568	не во	2	1
569	в такой	1	1
570	этих групп	1	1
571	впечатлений и	1	1
572	чем более	3	1
573	не столько	2	1
574	например слово	1	1
575	не как	3	1
576	в которых	1	1
577	знаем что	1	1
578	одного этого	1	1
579	всякий раз	1	1
580	должны были	1	1
581	мысли от	1	1
582	значение для	1	1
583	в животном	2	1
584	вообще но	1	1
585	двумя явлениями	1	1
586	в одном	6	1
587	выше мы	1	1
588	к первым	1	1
589	совершенно иначе	1	1
590	но он	2	1
591	но во	3	1
592	одинаково для	1	1
593	своих признаков	1	1
594	тем не	6	1
595	доказывает что	1	1
596	какое бы	1	1
597	и наоборот	5	1
598	окно мы	1	1
599	для нее	2	1
600	по себе	15	1
601	проходит свет	1	1
602	для психологии	1	1
603	этом не	1	1
604	раз и	1	1
605	что есть	2	1
606	наших глазах	1	1
607	знал что	1	1
608	с развитием	1	1
609	чем перейти	1	1
610	чем-то наиболее	1	1
611	к слиянию	5	1
612	в таких	1	1
613	с которой	1	1
614	есть прежде	2	1
615	и другое	4	1
616	самого начала	2	1
617	между звуком	2	1
618	в то	6	1
619	ними не	1	1
620	и притом	3	1
621	на него	3	1
622	ясным тогда	1	1
623	связано в	1	1
624	памяти и	1	1
625	наблюдений над	1	1
626	вытекает из	2	1
627	и всегда	1	1
628	нам известно	1	1
629	ничего не	1	1
630	других низших	1	1
631	в самой	3	1
632	именно с	1	1
633	этих двух	1	1
634	другой как	1	1
635	слова во	2	1
636	как она	1	1
637	есть такой	1	1
638	этот способ	1	1
639	так например	3	1
640	даже взрослый	1	1
641	до того	1	1
642	для другого	1	1
643	только с	1	1
644	положение при	1	1
645	доказать что	1	1
646	которому мы	1	1
647	что нельзя	1	1
648	однако это	1	1
649	или лучше	1	1
650	точке зрения	2	1
651	у нас	2	1
652	каждую из	1	1
653	в одинаковых	1	1
654	становится для	3	1
655	конец его	1	1
656	влияния этих	1	1
657	во все	2	1
658	говорящего и	1	1
659	его с	2	1
660	как для	2	1
661	бы он	1	1
662	мысли на	1	1
663	нашей речи	1	1
664	их происхождения	1	1
665	сложного процесса	1	1
666	слова с	1	1
667	предмета к	1	1
668	день и	1	1
669	размышления и	1	1
670	принять за	2	1
671	для себя	1	1
672	на вопрос	3	1
673	можем назвать	1	1
674	и самое	1	1
675	имени для	1	1
676	от друга	1	1
677	появляется в	1	1
678	и та	1	1
679	без всякого	1	1
680	знания а	1	1
681	то время	4	1
682	то куда	1	1
683	раму и	1	1
684	на нашу	1	1
685	со стеклами	1	1
686	только то	1	1
687	в себя	2	1
688	с самого	2	1
689	лучше сказать	1	1
690	непосредственно вытекает	1	1
691	употребление слова	1	1
692	так в	4	1
693	не повторяет	1	1
694	и совершенно	1	1
695	и сам	1	1
696	невозможно и	2	1
697	что может	2	1
698	было в	2	1
699	мог бы	3	1
700	на которую	1	1
701	цветов а	1	1
702	том как	3	1
703	по тому	1	1
704	наше внимание	1	1
705	связанных между	1	1
706	поэтому в	1	1
707	куда проходит	1	1
708	образом в	4	1
709	находится в	3	1
710	связанное с	1	1
711	и вся	1	1
712	слова а	3	1
713	при котором	1	1
714	но мы	3	1
715	и весь	2	1
716	только первый	1	1
717	одного из	1	1
718	становятся все	1	1
719	после того	2	1
720	можно сказать	1	1
721	других языках	1	1
722	все его	1	1
723	же предмета	2	1
724	важнее для	1	1
725	связанной с	1	1
726	оно значит	1	1
727	не заключает	2	1
728	способом каким	1	1
729	на ее	1	1
730	этих слов	1	1
731	ее от	1	1
732	и остаются	1	1
733	при исследовании	1	1
734	куда смотрят	1	1
735	его мысль	1	1
736	даже для	1	1
737	произнося одно	1	1
738	слов и	1	1
739	и следовательно	2	1
740	если это	2	1
741	может иметь	1	1
742	как вообще	2	1
743	же корня	3	1
744	и ночь	1	1
745	следует ли	1	1
746	и постепенно	1	1
747	что только	2	1
748	оно связано	1	1
749	с ними	3	1
750	на другие	6	1
751	дело с	1	1
752	в известную	1	1
753	и действительно	1	1
754	должен быть	1	1
755	которое должно	1	1
756	по времени	3	1
757	не идет	1	1
758	что новые	1	1
759	и так	1	1
760	и такое	1	1
761	к психологии	1	1
762	состоит не	2	1
763	принять что	1	1
764	процессов в	1	1
765	согласно с	3	1
766	сильнее чем	1	1
767	же и	1	1
768	которому он	1	1
769	уже не	4	1
770	смысл слово	1	1
771	указания на	4	1
772	и они	2	1
773	всеми остальными	1	1
774	ее из	1	1
775	к известным	1	1
776	жизни ребенка	2	1
777	есть средство	1	1
778	при первом	1	1
779	мы знаем	2	1
780	одно из	3	1
781	и их	5	1
782	давно уже	1	1
783	часто с	1	1
784	само по	2	1
785	к виду	1	1
786	самую мысль	1	1
787	это общее	1	1
788	признаков может	1	1
789	каждого слова	1	1
790	в других	4	1
791	указание на	2	1
792	как впечатление	1	1
793	они становятся	1	1
794	даже и	2	1
795	перейти к	1	1
796	уже прежде	1	1
797	этой задачи	1	1
798	обнаруживается при	1	1
799	что объяснение	1	1
800	говорим о	1	1
801	которая по	1	1
802	с другим	1	1
803	до сих	4	1
804	связаны с	1	1
805	развития даже	1	1
806	этом как	1	1
807	по своим	1	1
808	мысли с	1	1
809	в сознание	10	1
810	следует ожидать	1	1
811	на которые	1	1
812	имеет место	2	1
813	и затем	2	1
814	что не	5	1
815	предмет и	1	1
816	развитие слова	1	1
817	близко к	1	1
818	связано с	2	1
819	только по	3	1
820	между значением	1	1
821	то и	9	1
822	и цвета	2	1
823	решение этой	1	1
824	понимание между	1	1
825	не на	2	1
826	окружающих его	1	1
827	явлений но	1	1
828	его как	1	1
829	же точно	1	1
830	могут служить	1	1
831	и законности	1	1
832	и том	1	1
833	говоря что	1	1
834	в психологическом	1	1
835	и слово	1	1
836	не видит	1	1
837	имеют свое	1	1
838	встречали в	1	1
839	имея в	2	1
840	которые нам	2	1
841	в переносном	1	1
842	на который	1	1
843	каким мы	3	1
844	но природа	1	1
845	быть следствием	2	1
846	ни на	1	1
847	и потому	2	1
848	с которыми	2	1
849	почти совершенно	1	1
850	мы говорим	3	1
851	или по	2	1
852	значении этого	1	1
853	например когда	1	1
854	при переходе	1	1
855	конечно не	1	1
856	ребенком не	1	1
857	видит в	1	1
858	для обозначения	2	1
859	если оно	1	1
860	а если	1	1
861	в течение	1	1
862	дает нам	1	1
863	эти слова	1	1
864	явления тогда	1	1
865	это есть	1	1
866	нас уже	1	1
867	образовании новых	2	1
868	для одного	2	1
869	как средство	1	1
870	то к	2	1
871	близких к	1	1
872	многих других	1	1
873	в состоянии	6	1
874	распадается на	1	1
875	можем ожидать	1	1
876	быть не	3	1
877	что из	1	1
878	сих пор	4	1
879	заставляет нас	1	1
880	но это	3	1
881	все это	2	1
882	сказала что	1	1
883	есть знак	1	1
884	в различной	1	1
885	от нас	1	1
886	слова так	2	1
887	дает возможность	1	1
888	других в	2	1
889	общие черты	2	1
890	указать на	1	1
891	который находит	1	1
892	не достигает	1	1
893	раз навсегда	1	1
894	относятся друг	1	1
895	обстоятельствах при	1	1
896	ко второй	1	1
897	или в	2	1
898	мысли что	1	1
899	сознания и	1	1
900	о котором	2	1
901	понятие отверстия	1	1
902	хотя и	3	1
903	языках произошли	1	1
904	из себя	2	1
905	на раму	1	1
906	наблюдения над	1	1
907	из сознания	1	1
908	тем более	1	1
909	вообще в	1	1
910	в большей	1	1
911	такое явление	1	1
912	с ним	5	1
913	предмета и	4	1
914	и предметом	1	1
915	ни было	3	1
916	же в	5	1
917	как слово	1	1
918	если снова	1	1
919	отношении к	2	1
920	себе никакого	1	1
921	вообще и	2	1
922	что сила	3	1
923	свет и	4	1
924	значения в	1	1
925	но если	2	1
926	речи и	1	1
927	черный цвет	1	1
928	что скорее	1	1
929	время не	1	1
930	сила и	1	1
931	мысли но	2	1
932	них это	1	1
933	ее в	1	1
934	случае если	1	1
935	в своих	1	1
936	то оно	1	1
937	по поводу	6	1
938	видит только	1	1
939	или куда	1	1
940	распадаются на	2	1
941	они относятся	1	1
942	которая не	1	1
943	смысле что	1	1
