N	2gram	Tiupa_Lite_2	Istorich
194	есть в	1	2
195	тогда он	1	2
196	могло бы	2	2
197	он становится	1	2
198	не случайно	4	2
199	в других	1	2
200	даже и	2	2
201	земле в	1	2
202	в особенности	1	2
203	в исторической	1	2
204	в пути	3	2
205	из таких	1	2
206	говорит о	1	2
207	со мной	4	2
208	то здесь	1	2
209	два года	1	2
210	в частности	4	2
211	он говорит	1	2
212	и вот	1	2
213	такого рода	9	2
214	ты в	2	2
215	с этой	2	2
216	есть и	1	2
217	же самое	1	2
218	это он	1	2
219	от него	1	2
220	и все	1	2
221	вот этот	1	2
222	в роли	2	2
223	эта новая	1	1
224	с кем	1	1
225	переход от	1	1
226	жертва не	1	1
227	смерть в	1	1
228	над которым	1	1
229	той же	2	1
230	есть не	1	1
231	это совершенно	1	1
232	мы не	4	1
233	мотива с	1	1
234	он как	1	1
235	куда глаза	1	1
236	не заметил	1	1
237	не вполне	2	1
238	по мне	1	1
239	но даже	1	1
240	предстает как	1	1
241	пребывания в	1	1
242	в ней	4	1
243	меньшей степени	1	1
244	не от	1	1
245	когда речь	1	1
246	он был	1	1
247	он сам	1	1
248	я твой	2	1
249	что по	1	1
250	в чем	1	1
251	во всех	3	1
252	некоторые другие	1	1
253	его так	1	1
254	как правило	3	1
255	от его	1	1
256	землю и	1	1
257	то он	1	1
258	сам его	1	1
259	но как	2	1
260	не все	1	1
261	если в	2	1
262	а он	1	1
263	в эти	1	1
264	себе и	3	1
265	и я	1	1
266	общего с	1	1
267	как к	3	1
268	однако не	1	1
269	и наконец	2	1
270	и к	2	1
271	и хотя	1	1
272	и говорит	1	1
273	у каждого	1	1
274	то и	3	1
275	особое место	1	1
276	и те	1	1
277	на свой	1	1
278	например как	1	1
279	не следует	1	1
280	уже тогда	1	1
281	всех этих	1	1
282	том чтобы	3	1
283	во главе	1	1
284	подобно тому	2	1
285	образа и	1	1
286	одно и	2	1
287	за то	2	1
288	им как	1	1
289	в ход	1	1
290	с неба	1	1
291	и мы	1	1
292	этой силы	1	1
293	он есть	1	1
294	ты мне	1	1
295	но уже	2	1
296	в них	2	1
297	она и	1	1
298	перестает быть	3	1
299	в развитии	1	1
300	здесь все	1	1
301	иначе говоря	1	1
302	такой же	3	1
303	точки зрения	4	1
304	которая так	1	1
305	над рекой	1	1
306	на свою	3	1
307	при рассмотрении	1	1
308	что было	2	1
309	не его	1	1
310	именно к	1	1
311	того кто	1	1
312	однако несомненно	1	1
313	тому что	1	1
314	это его	2	1
315	вплоть до	3	1
316	в то	9	1
317	не берет	1	1
318	на два	2	1
319	а ты	1	1
320	путь и	3	1
321	ты мой	1	1
322	ним а	1	1
323	явление в	1	1
324	в специальной	1	1
325	в русском	2	1
326	с этих	1	1
327	можно сказать	1	1
328	со своим	1	1
329	им а	1	1
330	мы и	1	1
331	в основе	2	1
332	или иных	1	1
333	однако это	1	1
334	одним из	3	1
335	обращается к	3	1
336	на того	1	1
337	сравнительно с	1	1
338	в своего	1	1
339	к тому	1	1
340	когда ты	1	1
341	ничего общего	1	1
342	с образом	2	1
343	можно и	1	1
344	которых и	1	1
345	с ее	2	1
346	и выступает	1	1
347	говорит и	1	1
348	на основе	1	1
349	что делает	1	1
350	идет не	1	1
351	всей своей	3	1
352	в пределах	1	1
353	приводит к	1	1
354	на нее	1	1
355	на заре	1	1
356	отождествляется с	1	1
357	и каждый	2	1
358	во второй	1	1
359	жизнь и	1	1
360	и трудно	1	1
361	является в	1	1
362	не за	1	1
363	с этого	1	1
364	для этого	2	1
365	с ним	2	1
366	с некоторыми	1	1
367	в виду	2	1
368	а к	2	1
369	слова а	1	1
370	от тебя	1	1
371	вот почему	1	1
372	еще при	1	1
373	одного из	1	1
374	мог бы	1	1
375	на что	1	1
376	основе своей	1	1
377	этих двух	1	1
378	нет у	1	1
379	путь к	2	1
380	данного текста	1	1
381	открывает людям	1	1
382	ним и	1	1
383	его герой	1	1
384	бы в	1	1
385	сказать и	1	1
386	в него	2	1
387	этих и	1	1
388	с человеческим	1	1
389	один из	4	1
390	но с	3	1
391	что только	1	1
392	человека в	4	1
393	тот же	2	1
394	одной из	2	1
395	который по	1	1
396	мастер и	1	1
397	на своей	1	1
398	но то	1	1
399	или сам	1	1
400	и жизни	3	1
401	говорит у	1	1
402	б мы	1	1
403	не можем	1	1
404	своего рода	13	1
405	только на	1	1
406	есть наиболее	1	1
407	в начале	3	1
408	требовательным и	1	1
409	очевидно что	2	1
410	был бы	2	1
411	одно из	2	1
412	пока не	1	1
413	руки и	1	1
414	не для	1	1
415	друг друга	2	1
416	жизни на	2	1
417	как раз	2	1
418	далекий путь	1	1
419	к той	1	1
420	со стороны	3	1
421	не надо	2	1
422	как у	1	1
423	этом как	1	1
424	именно в	1	1
425	лица в	1	1
426	к которому	1	1
427	при всей	2	1
428	как же	1	1
429	а с	1	1
430	что не	2	1
431	прежде всего	4	1
432	только по	1	1
433	не было	2	1
434	пути а	1	1
435	в образах	2	1
436	первоначально это	1	1
437	которые не	1	1
438	на солнце	1	1
439	именно так	1	1
440	человек в	1	1
441	могут служить	2	1
442	он и	2	1
443	этой же	1	1
444	всегда является	1	1
445	над ним	2	1
446	к жизни	2	1
447	на которое	1	1
448	тому как	2	1
449	что же	1	1
450	человек всегда	1	1
451	никем не	1	1
452	в это	1	1
453	в основном	1	1
454	силу и	1	1
455	и вместо	1	1
456	которых он	1	1
457	он по	1	1
458	в результате	2	1
459	которая в	1	1
460	и перед	1	1
461	жизни и	4	1
462	она уже	1	1
463	а под	1	1
464	не лучше	1	1
465	в миг	1	1
466	еще более	1	1
467	не будучи	1	1
468	ни к	1	1
469	в наши	1	1
470	исключительно в	1	1
471	к ее	1	1
472	ты не	1	1
473	не знает	2	1
474	только как	1	1
475	к его	1	1
476	поэтического творчества	1	1
477	не играет	1	1
478	по которой	1	1
479	что ты	2	1
480	а я	1	1
481	в своих	2	1
482	он у	1	1
483	тем самым	3	1
484	который не	1	1
485	как на	3	1
486	том числе	2	1
487	и вновь	2	1
488	они не	1	1
