N	2gram	Medvedev_F_2	Istorich
120	хотя бы	6	4
121	но это	2	4
122	но оно	1	4
123	и другие	2	4
124	они не	4	4
125	начинается с	1	3
126	исходит из	1	3
127	и должен	1	3
128	то это	3	3
129	не просто	2	3
130	перед нами	2	3
131	при этом	9	3
132	не как	4	3
133	и по	2	3
134	на этом	2	3
135	же не	1	3
136	в другом	1	3
137	из них	4	3
138	нас не	1	3
139	в котором	2	3
140	в их	6	3
141	бы быть	1	3
142	по себе	7	3
143	раз и	4	3
144	в то	5	3
145	на котором	2	3
146	дело в	1	3
147	есть только	2	3
148	должен быть	1	3
149	как мы	7	3
150	для этого	2	3
151	и должно	5	3
152	в современной	1	3
153	в какой	3	3
154	во всем	1	3
155	должен был	2	3
156	и его	21	3
157	уже не	7	3
158	не можем	1	3
159	если мы	5	3
160	или даже	2	3
161	и их	3	3
162	тем что	8	3
163	в форме	1	3
164	эти формы	1	3
165	именно в	5	3
166	на эту	1	3
167	как это	2	3
168	это за	1	3
169	что же	5	3
170	в книге	1	3
171	в целях	2	3
172	к сожалению	2	3
173	одним из	1	2
174	же как	3	2
175	в зависимости	3	2
176	что если	1	2
177	не вполне	1	2
178	зависимости от	3	2
179	подчеркнуть что	1	2
180	это время	2	2
181	к своему	1	2
182	на них	1	2
183	столь же	2	2
184	бы то	1	2
185	так если	1	2
186	во всех	5	2
187	как таковая	2	2
188	то он	1	2
189	а только	2	2
190	точка зрения	1	2
191	значение и	3	2
192	должны были	2	2
193	отличие от	2	2
194	как в	4	2
195	без другого	1	2
196	однако не	3	2
197	и как	3	2
198	в круг	1	2
199	в действительности	1	2
200	от этого	3	2
201	за собой	1	2
202	в целом	3	2
203	он в	2	2
204	в тех	2	2
205	которые в	1	2
206	и тот	1	2
207	в себе	1	2
208	как он	1	2
209	в нем	13	2
210	связанные с	1	2
211	он не	6	2
212	всех этих	3	2
213	он должен	1	2
214	том чтобы	1	2
215	мы получим	1	2
216	то ни	2	2
217	эти факты	1	2
218	материала и	4	2
219	предположение что	1	2
220	при помощи	2	2
221	и мы	1	2
222	и тем	2	2
223	нет в	1	2
224	это положение	2	2
225	ни одной	1	2
226	мы видели	4	2
227	ведет к	1	2
228	должно быть	2	2
229	на первый	2	2
230	для него	7	2
231	но если	1	2
232	в такой	2	2
233	в отличие	2	2
234	отсюда вывод	1	2
235	в эпоху	2	2
236	на материал	1	2
237	но они	1	2
238	как о	4	2
239	и другое	2	2
240	самого начала	2	2
241	только из	1	2
242	не видели	3	2
243	так чтобы	1	2
244	не по	2	2
245	только с	1	2
246	именно это	1	2
247	не могут	7	2
248	всего в	2	2
249	в области	3	2
250	не есть	3	2
251	поставить вопрос	2	2
252	вывод что	1	2
253	в ее	2	2
254	и этим	2	2
255	с самого	2	2
256	приводит к	2	2
257	ясно что	1	2
258	том как	1	2
259	мы в	2	2
260	с ним	2	2
261	ничего не	4	2
262	о нем	1	2
263	образом мы	1	2
264	между тем	2	2
265	этому поводу	1	2
266	во всей	2	2
267	и только	5	2
268	от этих	2	2
269	здесь в	1	2
270	это приводит	3	2
271	большей или	1	2
272	тот же	1	2
273	же сами	1	2
274	одной из	1	2
275	отказ от	1	2
276	правда и	1	2
277	их не	1	2
278	по этому	2	2
279	именно на	3	2
280	совершенно естественно	1	2
281	для всех	1	2
282	то и	3	2
283	борьбы с	2	2
284	еще одну	2	2
285	здесь же	1	2
286	был бы	1	2
287	не так	2	2
288	никто не	1	2
289	пока не	1	2
290	вовсе не	11	2
291	говорит в	5	2
292	как раз	6	2
293	в особенности	4	2
294	со стороны	2	2
295	даже не	2	2
296	а сам	1	2
297	один и	1	2
298	что не	4	2
299	говорит о	1	2
300	в некоторых	4	2
301	на этот	1	2
302	не на	1	2
303	зависит от	1	2
304	его как	2	2
305	вступает в	1	2
306	конечно не	1	2
307	как бы	4	2
308	именно так	1	2
309	вопрос в	1	2
310	лучше всего	2	2
311	не существует	1	2
312	и от	2	2
313	бы в	5	2
314	или меньшей	1	2
315	не дает	1	2
316	между ними	2	2
317	была бы	3	2
318	из этого	2	2
319	в виде	1	2
320	это было	3	2
321	к этому	4	2
322	можно назвать	1	2
323	которых не	1	1
324	можно говорить	2	1
325	относится и	2	1
326	художественного произведения	6	1
327	связана с	1	1
328	с исторической	1	1
329	все остальное	4	1
330	и то	2	1
331	на самом	3	1
332	к своей	1	1
333	это и	5	1
334	и обусловлены	1	1
335	но тем	1	1
336	и есть	1	1
337	тем же	3	1
338	в первом	7	1
339	из его	1	1
340	сторону от	1	1
341	те же	1	1
342	противном случае	1	1
343	ведь и	1	1
344	и больше	1	1
345	едва ли	2	1
346	всегда на	1	1
347	и этот	1	1
348	его не	2	1
349	а как	3	1
350	есть не	1	1
351	из всего	3	1
352	этот случай	1	1
353	обратимся к	1	1
354	та же	2	1
355	что уже	1	1
356	говорить о	5	1
357	но даже	1	1
358	а путем	1	1
359	же что	1	1
360	прошлого однако	1	1
361	меньшей степени	1	1
362	как миф	1	1
363	которые он	1	1
364	он был	2	1
365	иное как	1	1
366	не найдем	1	1
367	утверждение что	1	1
368	время в	1	1
369	очень близки	1	1
370	некоторые другие	1	1
371	совсем не	2	1
372	но как	2	1
373	в сторону	4	1
374	только тогда	1	1
375	таком положении	1	1
376	вступают в	1	1
377	перед необходимостью	2	1
378	иногда и	1	1
379	изменения и	1	1
380	или иное	1	1
381	основная задача	2	1
382	отнюдь не	8	1
383	в истории	6	1
384	изучения и	3	1
385	если она	1	1
386	независимо от	4	1
387	из возможных	1	1
388	что именно	2	1
389	вот как	4	1
390	дает нам	1	1
391	в противном	1	1
392	просто как	1	1
393	от изучения	2	1
394	целый ряд	1	1
395	и к	4	1
396	образом они	1	1
397	как таковое	4	1
398	и хотя	1	1
399	в этот	1	1
400	то в	2	1
401	них как	1	1
402	со своей	2	1
403	в которой	2	1
404	во главе	1	1
405	в нашем	1	1
406	бы не	1	1
407	из этих	3	1
408	многое в	1	1
409	действительности а	2	1
410	своей теории	1	1
411	но он	1	1
412	ее как	2	1
413	но ведь	3	1
414	дальше и	1	1
415	и пространство	2	1
416	что задача	1	1
417	своем развитии	2	1
418	так сказать	3	1
419	они в	1	1
420	этих мотивов	1	1
421	и еще	1	1
422	ими в	1	1
423	именно из	2	1
424	какой бы	1	1
425	его от	4	1
426	этих работах	1	1
427	мы например	1	1
428	дать только	1	1
429	встречаются в	1	1
430	мы обратимся	1	1
431	собственно говоря	1	1
432	является не	2	1
433	он об	1	1
434	в основу	2	1
435	мы устанавливаем	1	1
436	значительной степени	3	1
437	могла бы	1	1
438	главным образом	3	1
439	же касается	1	1
440	том случае	2	1
441	связанных с	1	1
442	не кроется	1	1
443	всех форм	1	1
444	времени и	2	1
445	того или	4	1
446	подходит к	1	1
447	действительности в	1	1
448	этом смысле	2	1
449	за ней	1	1
450	из первых	1	1
451	кажется что	1	1
452	в них	1	1
453	исходили из	3	1
454	дело идет	4	1
455	быть понят	1	1
456	и вся	1	1
457	был быть	1	1
458	очень важное	1	1
459	чем в	1	1
460	многие другие	1	1
461	и некоторые	1	1
462	только тем	2	1
463	в эту	1	1
464	ориентировался на	1	1
465	в понимании	2	1
466	в художественную	3	1
467	в своей	7	1
468	лежат в	1	1
469	а наоборот	3	1
470	центр тяжести	2	1
471	представление о	2	1
472	себе а	2	1
473	знаем что	1	1
474	от его	2	1
475	нам в	1	1
476	друг другу	1	1
477	иным как	1	1
478	совершенно иной	2	1
479	ее так	1	1
480	на такое	1	1
481	влечет за	1	1
482	миф и	1	1
483	не могли	2	1
484	тому чтобы	2	1
485	случае мы	1	1
486	они сами	1	1
487	тому что	2	1
488	задачи и	3	1
489	не раз	1	1
490	можно с	1	1
491	что эта	2	1
492	она не	2	1
493	с теми	2	1
494	же самая	1	1
495	и притом	1	1
496	ее с	2	1
497	не типична	1	1
498	материала в	1	1
499	о них	1	1
500	к другим	2	1
501	иметь в	1	1
502	что иное	1	1
503	того чтобы	3	1
504	это еще	1	1
505	всей его	1	1
506	вытекает из	1	1
507	вопрос не	1	1
508	не лучше	1	1
509	литературе в	1	1
510	близки к	1	1
511	явление в	1	1
512	преимущественно на	1	1
513	к ней	1	1
514	не выходя	1	1
515	сказочных мотивов	1	1
516	объясняется не	1	1
517	тут только	1	1
518	другого но	1	1
519	кроме того	2	1
520	если материал	1	1
521	совершенно необходимо	1	1
522	в каком	1	1
523	у нас	1	1
524	известной степени	4	1
525	относиться к	1	1
526	мы узнаем	1	1
527	взглянуть на	1	1
528	тогда и	1	1
529	ли не	1	1
530	почему нельзя	1	1
531	что оно	4	1
532	от нее	4	1
533	нельзя было	1	1
534	оно не	4	1
535	и это	2	1
536	в виду	2	1
537	как один	1	1
538	и многие	2	1
539	говоря уже	1	1
540	исследования и	1	1
541	нет никакой	1	1
542	только то	1	1
543	зрения не	1	1
544	поэтому мы	1	1
545	слово есть	2	1
546	с собой	1	1
547	по некоторым	1	1
548	находятся и	1	1
549	материал должен	1	1
550	иногда в	1	1
551	этим в	1	1
552	можно только	1	1
553	строго говоря	1	1
554	не учитывать	2	1
555	ней и	1	1
556	стремление к	1	1
557	образом в	1	1
558	именно эти	1	1
559	все дело	3	1
560	сводится к	5	1
561	так оно	1	1
562	на другого	1	1
563	и та	1	1
564	более высокой	1	1
565	надо было	1	1
566	что существуют	1	1
567	в значительной	3	1
568	с каким-нибудь	1	1
569	должно было	3	1
570	все в	1	1
571	соответствие между	1	1
572	и хорошо	1	1
573	в языке	6	1
574	и мотива	2	1
575	у всех	1	1
576	несколько ближе	1	1
577	происходит в	1	1
578	как из	1	1
579	такая же	1	1
580	этого можно	1	1
581	исследования по	1	1
582	и так	1	1
583	самые разнообразные	1	1
584	и раньше	1	1
585	или же	2	1
586	и ее	6	1
587	один на	1	1
588	на своем	1	1
589	вот почему	1	1
590	же и	2	1
591	к работе	1	1
592	не пытается	1	1
593	др но	1	1
594	только на	3	1
595	е то	1	1
596	от других	1	1
597	не из	1	1
598	мышления и	1	1
599	связывается с	1	1
600	история требует	1	1
601	примеров из	1	1
602	уже как	1	1
603	слова в	3	1
604	сами по	2	1
605	и со	1	1
606	т п	9	1
607	в конце	2	1
608	с этими	1	1
609	как его	2	1
610	но что	1	1
611	каждый из	3	1
612	так то	1	1
613	этом отношении	7	1
614	знаем не	1	1
615	но из	1	1
616	для того	3	1
617	но она	1	1
618	момент в	1	1
619	этой задачи	1	1
620	это будет	1	1
621	те черты	1	1
622	нужно было	2	1
623	их разрешения	1	1
624	не теряя	1	1
625	стоит перед	2	1
626	и глубже	1	1
627	типична для	1	1
628	их от	1	1
629	но нельзя	1	1
630	не обязательно	1	1
631	он непосредственно	1	1
632	до известной	3	1
633	некоторые изменения	1	1
634	чем он	4	1
635	в предисловии	2	1
636	это все	1	1
637	было и	2	1
638	и несколько	1	1
639	что для	2	1
640	точке зрения	2	1
641	естественно что	1	1
642	существу к	1	1
643	не было	6	1
644	пр то	1	1
645	материал в	1	1
646	ничем не	2	1
647	а так	1	1
648	в ущерб	1	1
649	что из	1	1
650	разнообразны и	1	1
651	если это	2	1
652	материалом для	3	1
653	может иметь	1	1
654	уже о	1	1
655	и становятся	2	1
656	такое представление	2	1
657	данного сюжета	1	1
658	все основные	1	1
659	что во	1	1
660	книге о	1	1
661	и приобретает	1	1
662	а если	1	1
663	не дают	1	1
664	этим собственно	1	1
665	такого рода	1	1
666	смысле этого	1	1
667	или иного	5	1
668	и пытается	1	1
669	да и	1	1
670	как средство	1	1
671	и более	2	1
672	этого слова	1	1
673	основные элементы	1	1
674	находится под	1	1
675	этом случае	1	1
676	степени уже	1	1
677	и оно	1	1
678	в сказках	1	1
679	очень велика	1	1
680	и утверждают	1	1
681	в более	1	1
682	такое изучение	1	1
683	только одна	1	1
684	многие из	1	1
685	но менее	1	1
686	глубже чем	1	1
687	мышления в	1	1
688	к пониманию	1	1
689	при таком	1	1
690	том который	1	1
691	в результате	6	1
692	а все	2	1
693	чтобы понять	1	1
694	хотя и	3	1
695	совершенно иное	1	1
696	предпосылки и	1	1
697	этой действительности	1	1
698	и все	3	1
699	это может	1	1
700	отметить еще	1	1
701	возникает вопрос	1	1
702	и смысл	1	1
703	как явление	1	1
704	в большей	1	1
705	для наивного	1	1
706	или не	1	1
707	хотя в	1	1
708	лежит в	1	1
709	все более	2	1
710	не чем	1	1
711	в системе	1	1
712	несмотря на	1	1
713	ее только	1	1
714	именно здесь	2	1
715	не говоря	1	1
716	только как	1	1
717	лишь тогда	1	1
718	было ему	1	1
719	совершенно не	4	1
720	равно как	2	1
721	было сопоставить	1	1
722	жизни а	1	1
723	нет но	1	1
724	слагается из	1	1
725	только формы	1	1
726	не что	1	1
727	чем иным	1	1
728	при изучении	1	1
729	только о	1	1
730	различны и	1	1
731	быть признана	1	1
732	во всяком	5	1
733	него как	1	1
734	этого и	1	1
735	гораздо более	1	1
