N	2gram	Tiupa_Lite_1	Dialekti
220	не должно	1	2
221	что есть	1	2
222	самого начала	1	2
223	дело не	2	2
224	в сущности	2	2
225	на него	1	2
226	у пушкина	1	2
227	искусство с	1	2
228	иметь в	1	2
229	это мы	1	2
230	это уже	2	2
231	уже и	1	2
232	в области	3	2
233	и внешнего	1	2
234	к тому	2	2
235	когда они	1	2
236	в конце	4	2
237	с ее	1	2
238	данном случае	4	2
239	с самого	1	2
240	культуры и	1	2
241	по этой	2	2
242	имеется в	2	2
243	мы в	2	2
244	со всем	1	2
245	есть так	1	2
246	все в	1	2
247	собственно говоря	1	2
248	между тем	2	2
249	или иначе	9	2
250	его личности	1	2
251	всяком случае	2	2
252	в сферу	2	2
253	в какой	1	2
254	с одной	2	2
255	себя в	6	2
256	если мы	1	2
257	или в	1	2
258	а потому	2	2
259	тем что	2	2
260	до сих	1	2
261	именно в	1	2
262	я был	1	2
263	и прежде	3	2
264	в некоторых	1	2
265	не на	2	2
266	в бытии	1	2
267	к отождествлению	1	2
268	уже о	1	2
269	в частности	15	2
270	внутреннего и	1	2
271	нами как	1	2
272	ни на	1	2
273	вместе с	1	2
274	что же	1	2
275	сам не	1	2
276	ко мне	1	2
277	в состоянии	1	2
278	сих пор	1	2
279	которые были	1	2
280	тех или	1	2
281	и всякая	1	2
282	это может	1	2
283	не будучи	1	2
284	от всего	1	2
285	это еще	1	2
286	или не	1	2
287	же в	5	2
288	может и	1	2
289	не говоря	2	2
290	сознания на	1	2
291	если брать	1	2
292	в виде	1	2
293	а я	1	2
294	в искусстве	2	2
295	в своих	4	2
296	во всяком	3	2
297	на предмет	1	1
298	говоря о	1	1
299	должно стать	2	1
300	того же	2	1
301	не остается	2	1
302	тех же	3	1
303	всего это	1	1
304	идет о	1	1
305	перед лицом	1	1
306	жизни по	1	1
307	между двумя	1	1
308	достоевского в	1	1
309	по преимуществу	4	1
310	оно было	1	1
311	отрешения от	1	1
312	века в	3	1
313	для своего	2	1
314	которое бы	1	1
315	и новые	1	1
316	нам в	1	1
317	не была	1	1
318	личности существенно	1	1
319	ему в	1	1
320	и самой	1	1
321	личности с	1	1
322	из глубины	1	1
323	и он	1	1
324	не от	1	1
325	человеческого опыта	1	1
326	он был	1	1
327	он сам	1	1
328	нечто в	1	1
329	бы то	1	1
330	в различных	1	1
331	к которой	1	1
332	со всеми	1	1
333	себе самой	1	1
334	в наиболее	1	1
335	отличие от	5	1
336	резко отличается	1	1
337	и читатель	1	1
338	первый взгляд	1	1
339	его на	1	1
340	общего с	2	1
341	показать что	1	1
342	такова же	1	1
343	к новому	1	1
344	однако не	1	1
345	совершенно без	1	1
346	бы я	2	1
347	привносит в	1	1
348	духа и	1	1
349	для которой	1	1
350	или иную	2	1
351	то в	1	1
352	в целом	8	1
353	он в	1	1
354	бытие на	1	1
355	из этих	2	1
356	однако как	1	1
357	с их	3	1
358	для настоящей	1	1
359	тому же	2	1
360	во многих	2	1
361	в жертву	1	1
362	мы получим	1	1
363	так сказать	1	1
364	с чем	2	1
365	задний план	1	1
366	а скорее	1	1
367	не к	2	1
368	но дело	1	1
369	не бывает	1	1
370	значение в	1	1
371	времени если	1	1
372	знает что	1	1
373	может стать	1	1
374	которая как	1	1
375	на почве	2	1
376	время у	1	1
377	в природу	1	1
378	и тем	4	1
379	в них	1	1
380	далеко не	3	1
381	но лишь	1	1
382	всю жизнь	1	1
383	не всегда	1	1
384	в москве	2	1
385	потому и	1	1
386	жизнь а	1	1
387	одного и	1	1
388	своей свободе	1	1
389	на первый	1	1
390	в эту	1	1
391	бесконечного и	1	1
392	но до	1	1
393	бы на	2	1
394	у тютчева	3	1
395	свою собственную	1	1
396	по тому	1	1
397	как все	2	1
398	в котором	1	1
399	в последнее	1	1
400	характер это	1	1
401	в принципе	3	1
402	сама собой	1	1
403	сам же	1	1
404	творчества и	1	1
405	превратиться в	1	1
406	тому чтобы	1	1
407	случае в	1	1
408	и начинает	1	1
409	что ему	3	1
410	как о	1	1
411	ее с	1	1
412	в основе	3	1
413	виду не	2	1
414	из их	1	1
415	во всякой	1	1
416	и всегда	1	1
417	подобно тому	2	1
418	одна из	3	1
419	предполагать что	1	1
420	в относительной	1	1
421	именно его	1	1
422	поэзией в	1	1
423	и сама	1	1
424	и искусства	1	1
425	этом отношении	2	1
426	но даже	1	1
427	с другом	1	1
428	в стиле	1	1
429	воспринимаются как	1	1
430	все то	1	1
431	было у	2	1
432	выросла в	1	1
433	отличается от	1	1
434	и другим	1	1
435	личность не	2	1
436	как человек	1	1
437	о них	1	1
438	существует только	1	1
439	должен быть	2	1
440	то ни	1	1
441	к жизни	1	1
442	можно и	1	1
443	и о	1	1
444	более не	2	1
445	но при	2	1
446	нечто религиозное	1	1
447	последнее время	1	1
448	мысль о	1	1
449	элементов а	1	1
450	приводит к	3	1
451	в дальнейшем	1	1
452	бытия которая	1	1
453	на нее	1	1
454	здесь как	2	1
455	одного из	3	1
456	мог бы	1	1
457	еще в	4	1
458	и неизбежно	1	1
459	и на	1	1
460	строго говоря	1	1
461	быть может	1	1
462	он остается	1	1
463	к прошлому	1	1
464	поэзии тютчева	1	1
465	надо в	1	1
466	камня на	1	1
467	и здесь	1	1
468	искусства и	5	1
469	не был	1	1
470	в состав	1	1
471	возможна только	1	1
472	это вполне	1	1
473	из ряда	1	1
474	как субъекта	1	1
475	оно остается	1	1
476	и во	1	1
477	а напротив	1	1
478	путь к	1	1
479	от них	1	1
480	на одном	1	1
481	во всей	1	1
482	пор пока	1	1
483	тяготения к	1	1
484	внешнее и	1	1
485	в художественной	1	1
486	глаза на	1	1
487	и окончательно	1	1
488	и всякое	1	1
489	в литературе	1	1
490	наконец в-третьих	1	1
491	оно и	1	1
492	тот же	1	1
493	меня и	1	1
494	не имеет	1	1
495	их не	2	1
496	но ее	1	1
497	в теле	1	1
498	воздействие на	2	1
499	с какой	1	1
500	из которых	1	1
501	только на	2	1
502	то и	2	1
503	однако так	1	1
504	оно в	1	1
505	не знал	1	1
506	ту или	2	1
507	мы знаем	1	1
508	пока не	1	1
509	представить себе	1	1
510	мне но	2	1
511	при всей	3	1
512	не о	1	1
513	друг друга	4	1
514	мы можем	1	1
515	у него	3	1
516	жизни я	1	1
517	от меня	1	1
518	в особенности	1	1
519	из двух	1	1
520	или иной	2	1
521	сюда же	1	1
522	на то	1	1
523	мы никогда	1	1
524	не сводится	3	1
525	еще и	3	1
526	личностного а	1	1
527	наконец в	1	1
528	было и	1	1
529	или студента	1	1
530	не переставая	1	1
531	и др	3	1
532	себя и	1	1
533	что будет	1	1
534	нет конца	1	1
535	превращается в	2	1
536	одной стороны	2	1
537	личности их	1	1
538	человек в	1	1
539	от самой	1	1
540	свое собственное	3	1
541	и ему	1	1
542	все более	2	1
543	нет ничего	2	1
544	поэзия есть	1	1
545	себе самому	1	1
546	или нет?	2	1
547	искусства но	1	1
548	тому как	2	1
549	по существу	1	1
550	с этой	5	1
551	только для	1	1
552	но для	1	1
553	при всем	3	1
554	на мой	1	1
555	на задний	1	1
556	в его	7	1
557	реализуется в	1	1
558	а все	1	1
559	своей собственной	2	1
560	а к	1	1
561	себя самого	1	1
562	к достижению	1	1
563	многих его	1	1
564	у достоевского	2	1
565	тем более	2	1
566	в поле	2	1
567	не должен	3	1
568	у которого	1	1
569	угодно но	1	1
570	но зато	1	1
571	мы не	1	1
572	ведь как	1	1
573	только поэзия	1	1
574	все они	2	1
575	на нас	1	1
576	я в	5	1
577	сознания так	1	1
578	до тех	1	1
579	не знает	1	1
580	состоит из	1	1
581	не иметь	1	1
582	ко всему	2	1
583	из этого	1	1
584	не мне	1	1
585	можно назвать	1	1
586	но эти	1	1
587	ли на	1	1
588	все что	1	1
589	гораздо более	1	1
590	от самого	2	1
