N	2gram	Bakhtin_Fr_1	Formalny
330	говорили уже	1	1
331	они представляют	1	1
332	от этой	1	1
333	то на	1	1
334	говоря о	1	1
335	ими как	1	1
336	связана с	5	1
337	с исторической	1	1
338	его книге	1	1
339	и без	2	1
340	и новое	3	1
341	своеобразная логика	1	1
342	на деле	1	1
343	нам кажется	2	1
344	что слово	1	1
345	в чисто	2	1
346	проникает в	1	1
347	ведь и	1	1
348	оно было	1	1
349	собственном смысле	1	1
350	и больше	1	1
351	объясняется и	1	1
352	за свои	2	1
353	входящих в	1	1
354	понимания литературы	1	1
355	и литературы	6	1
356	их и	1	1
357	совершенно в	1	1
358	и была	1	1
359	на материале	1	1
360	совсем особое	1	1
361	мы имеем	1	1
362	и само	2	1
363	этого нет	1	1
364	и особая	1	1
365	и новые	1	1
366	нам в	1	1
367	иногда прямо	1	1
368	на эти	1	1
369	не вполне	2	1
370	как эта	1	1
371	и самой	1	1
372	конечно и	3	1
373	своего исторического	1	1
374	определяются и	1	1
375	которое в	2	1
376	для литературы	1	1
377	и заставляет	1	1
378	без всякого	1	1
379	меньшей степени	5	1
380	предмет исследования	1	1
381	и видеть	1	1
382	работы в	1	1
383	именно эти	2	1
384	время в	2	1
385	основными моментами	1	1
386	в литературоведении	1	1
387	каковы же	2	1
388	но конечно	1	1
389	различия между	2	1
390	и своеобразного	1	1
391	мы будем	3	1
392	этой проблеме	1	1
393	вступают в	1	1
394	изменения и	1	1
395	или иное	1	1
396	выводит за	1	1
397	явление как	1	1
398	его развития	5	1
399	о необходимости	2	1
400	и школ	1	1
401	эти новые	1	1
402	значение его	1	1
403	в своем	8	1
404	более и	1	1
405	совершенно чуждые	1	1
406	и жанры	1	1
407	это определение	2	1
408	именно эта	1	1
409	в этот	1	1
410	них как	1	1
411	чуть ли	1	1
412	в нашем	1	1
413	которые в	1	1
414	эти отличия	1	1
415	с их	5	1
416	им в	1	1
417	всего необходимо	1	1
418	был не	1	1
419	но он	1	1
420	имеем в	1	1
421	как он	1	1
422	на то	1	1
423	но на	3	1
424	не могла	1	1
425	иным как	1	1
426	было быть	1	1
427	развиваться в	1	1
428	связанные с	1	1
429	они в	2	1
430	и еще	4	1
431	в узком	4	1
432	и связанные	1	1
433	характерное для	1	1
434	и выражения	2	1
435	от других	1	1
436	могла бы	1	1
437	тем в	1	1
438	явлениям и	1	1
439	и целей	1	1
440	связанных с	1	1
441	чистым и	1	1
442	сущности не	1	1
443	общем можно	1	1
444	самим собой	1	1
445	всех форм	1	1
446	сказать в	1	1
447	действительности в	1	1
448	в последующем	1	1
449	полноте и	1	1
450	более широком	1	1
451	это целое	2	1
452	ведь в	1	1
453	в новое	3	1
454	не чем	1	1
455	поэтому можно	1	1
456	он является	1	1
457	в них	5	1
458	языка для	1	1
459	рядом с	5	1
460	от полноты	1	1
461	были в	2	1
462	как об	1	1
463	природу этого	1	1
464	понят и	1	1
465	новые формы	1	1
466	оно имеет	1	1
467	книге о	2	1
468	многие другие	1	1
469	ряд новых	1	1
470	остается в	1	1
471	об особом	1	1
472	в эту	1	1
473	литература и	1	1
474	можно только	4	1
475	места в	1	1
476	отрыве от	3	1
477	и при	1	1
478	очень далеки	1	1
479	уже несколько	1	1
480	к истории	1	1
481	лежат в	1	1
482	и понятия	1	1
483	все они	1	1
484	же объясняется	1	1
485	строго говоря	1	1
486	своему существу	2	1
487	есть его	1	1
488	в другие	1	1
489	слово для	1	1
490	не совпадают	1	1
491	никак нельзя	1	1
492	жанр и	1	1
493	бы быть	2	1
494	к правильной	1	1
495	только внешней	1	1
496	возвращается к	1	1
497	не для	2	1
498	и вся	1	1
499	нельзя согласиться	1	1
500	теми или	1	1
501	не менее	1	1
502	его целом	1	1
503	но они	1	1
504	проник в	1	1
505	одну особенность	1	1
506	в тенденции	2	1
507	эти формы	3	1
508	мышления и	1	1
509	языка из	1	1
510	который был	2	1
511	дело в	2	1
512	всех тех	1	1
513	на него	2	1
514	существовать в	1	1
515	и именно	2	1
516	взглянуть на	3	1
517	не могло	1	1
518	средневековой европы	1	1
519	нет места	1	1
520	все свои	1	1
521	и вещи	2	1
522	литературе в	1	1
523	близки к	1	1
524	явление в	1	1
525	на те	1	1
526	во всем	2	1
527	нет о	1	1
528	далеко не	3	1
529	вопрос в	1	1
530	здесь же	1	1
531	их от	1	1
532	многие из	2	1
533	одним из	2	1
534	у нас	1	1
535	настоящего времени	1	1
536	и глубину	1	1
537	которая свойственна	1	1
538	форм и	9	1
539	и такие	1	1
540	ли не	1	1
541	отличается от	1	1
542	так называемого	1	1
543	той или	5	1
544	быть наиболее	1	1
545	они и	1	1
546	подчеркнуть что	2	1
547	этой своей	1	1
548	самой проблемы	1	1
549	и оценивает	1	1
550	метода но	1	1
551	и образ	1	1
552	но при	2	1
553	общения между	2	1
554	в собственном	1	1
555	характер и	1	1
556	то или	1	1
557	в произведении	1	1
558	идет не	1	1
559	и сам	1	1
560	продолжает жить	1	1
561	и разрешена	1	1
562	с собой	1	1
563	можно было	1	1
564	те же	1	1
565	с самим	1	1
566	в последующих	5	1
567	во многом	2	1
568	иногда в	1	1
569	она была	3	1
570	именно этот	1	1
571	это только	1	1
572	с литературным	1	1
573	на них	2	1
574	ней и	1	1
575	отрицать что	1	1
576	стремление к	2	1
577	можно сказать	2	1
578	форме в	1	1
579	связанная с	2	1
580	образом в	2	1
581	из основных	2	1
582	оно становится	1	1
583	этого языка	1	1
584	жанрах и	1	1
585	вот почему	1	1
586	где оно	1	1
587	оно отрицает	1	1
588	о том	2	1
589	в раннем	1	1
590	и та	1	1
591	настоящее время	1	1
592	и являются	1	1
593	до сих	4	1
594	с одной	2	1
595	на что	2	1
596	как чисто	2	1
597	важна здесь	1	1
598	и глубже	1	1
599	литературные произведения	1	1
600	вне всякой	1	1
601	по их	1	1
602	связанной с	2	1
603	и во	3	1
604	свои пределы	2	1
605	на отдельные	2	1
606	всего на	2	1
607	вся эта	3	1
608	эта концепция	1	1
609	или иными	1	1
610	же характер	1	1
611	в форме	3	1
612	лишь к	1	1
613	и ни	3	1
614	на развитие	1	1
615	слов и	1	1
616	и были	1	1
617	перестал бы	1	1
618	всего у	1	1
619	и следовательно	1	1
620	следует однако	1	1
621	не зная	1	1
622	голого отрицания	1	1
623	большей или	4	1
624	в большей	5	1
625	моменты в	1	1
626	в отрыве	2	1
627	или меньшей	4	1
628	практический характер	1	1
629	сфер и	1	1
630	важное значение	1	1
631	литературе о	1	1
632	характерна для	1	1
633	языка на	1	1
634	в себе	3	1
635	и действительно	1	1
636	и элементы	1	1
637	и так	2	1
638	поэтому и	4	1
639	и раньше	1	1
640	из литературных	1	1
641	жить и	3	1
642	от них	1	1
643	его формы	2	1
644	где они	3	1
645	характерной для	1	1
646	для всех	1	1
647	к какому	2	1
648	конечно не	1	1
649	литературы в	2	1
650	литература но	1	1
651	можно определить	1	1
652	от единства	1	1
653	не из	1	1
654	почти полностью	4	1
655	самостоятельное значение	1	1
656	и понимание	1	1
657	сущность и	1	1
658	был бы	1	1
659	о поэзии	1	1
660	встретимся с	1	1
661	не находит	1	1
662	моментов в	1	1
663	в своеобразной	1	1
664	носит характер	1	1
665	с этими	1	1
666	к ним	1	1
667	именно этой	1	1
668	и оценки	4	1
669	речи нет	1	1
670	это по	1	1
671	нет в	1	1
672	момент в	1	1
673	особый язык	1	1
674	точек зрения	1	1
675	типична для	1	1
676	за пределы	8	1
677	здесь в	8	1
678	и создает	1	1
679	к которому	1	1
680	характерно для	3	1
681	имеет место	1	1
682	говорит о	1	1
683	а на	1	1
684	из тех	2	1
685	в дон-кихоте	1	1
686	был в	1	1
687	на этот	2	1
688	здесь эта	1	1
689	стремится к	1	1
690	и самый	2	1
691	не на	1	1
692	находились в	1	1
693	на этих	1	1
694	и исторической	1	1
695	медленно и	1	1
696	которые так	1	1
697	по мысли	1	1
698	связь с	5	1
699	особого типа	1	1
700	все основные	1	1
701	но особенно	1	1
702	как позже	1	1
703	и приобретает	1	1
704	и теоретические	1	1
705	именно для	1	1
706	до настоящего	1	1
707	о чем	1	1
708	одной стороны	2	1
709	для обозначения	1	1
710	здесь слово	1	1
711	искусстве и	1	1
712	нашего анализа	2	1
713	типа как	1	1
714	первоначально в	1	1
715	в литературе	6	1
716	остановимся прежде	1	1
717	да и	2	1
718	образом на	2	1
719	однако отметить	1	1
720	сам не	1	1
721	в контексте	1	1
722	не касается	1	1
723	между людьми	5	1
724	в условиях	13	1
725	сих пор	4	1
726	но для	3	1
727	свои выводы	1	1
728	под влиянием	1	1
729	просто как	1	1
730	в книге	2	1
731	в более	3	1
732	полнее всего	3	1
733	тенденции так	1	1
734	при таком	2	1
735	в пределе	1	1
736	вот его	1	1
737	узком смысле	2	1
738	др но	2	1
739	в настоящее	1	1
740	в индивидуальном	1	1
741	о нем	3	1
742	уже как	1	1
743	сознания в	1	1
744	пр в	1	1
745	для нас	4	1
746	особого рода	1	1
747	постановке проблемы	2	1
748	всего поражает	1	1
749	укладывается в	1	1
750	несмотря на	2	1
751	живые связи	1	1
752	же в	2	1
753	лежит в	1	1
754	в системе	3	1
755	но оно	1	1
756	его к	2	1
757	одной из	1	1
758	всюду где	1	1
759	отношением к	1	1
760	стерна и	3	1
761	чем иным	1	1
762	в последующей	1	1
763	моментами в	2	1
764	понимании как	1	1
765	как на	1	1
766	в своих	5	1
767	то оно	1	1
768	индивидуальным и	1	1
769	и эта	3	1
770	не подвергается	1	1
771	им и	1	1
772	и особенно	2	1
