N	2gram	Vygotskiy__3	KFilosof
494	в конечном	1	1
495	нет это	1	1
496	оказались бы	1	1
497	которой мы	1	1
498	и можно	1	1
499	даже для	1	1
500	сказать и	1	1
501	к ней	2	1
502	в лучшем	2	1
503	один из	6	1
504	или нет	1	1
505	но с	1	1
506	что конечно	1	1
507	мы видим	12	1
508	согласиться с	4	1
509	в какой	5	1
510	и этих	1	1
511	же я	1	1
512	и так	1	1
513	она требует	2	1
514	только при	1	1
515	всего мы	1	1
516	не можем	4	1
517	только на	1	1
518	дано в	3	1
519	он стремится	1	1
520	только одно	1	1
521	она действительно	1	1
522	одно из	2	1
523	ведь это	1	1
524	наше время	2	1
525	выводит из	1	1
526	смысле этого	2	1
527	так как	6	1
528	ее не	3	1
529	может служить	7	1
530	друг друга	1	1
531	мы можем	7	1
532	но уже	1	1
533	как раз	8	1
534	они будут	1	1
535	с действительностью	1	1
536	к той	1	1
537	смерти и	1	1
538	просто не	1	1
539	это будет	2	1
540	которые как	1	1
541	именно как	1	1
542	к совершенно	2	1
543	никогда и	1	1
544	был не	1	1
545	она и	1	1
546	здесь в	2	1
547	а именно	1	1
548	мы никогда	1	1
549	и самая	1	1
550	которой ничего	1	1
551	и затем	2	1
552	не нужна	1	1
553	противоречие между	2	1
554	положений и	1	1
555	превращается в	1	1
556	они занимают	1	1
557	уже давно	2	1
558	мир а	1	1
559	конечно только	1	1
560	ничем не	1	1
561	зависит от	1	1
562	что мы	1	1
563	это дело	1	1
564	ближе может	1	1
565	и всякое	1	1
566	действия в	1	1
567	будет совершенно	1	1
568	действие которое	2	1
569	эти слова	2	1
570	вместе с	5	1
571	в формальной	1	1
572	к его	2	1
573	противоречие с	2	1
574	мы говорим	1	1
575	поэт как	1	1
576	что именно	2	1
577	из которых	4	1
578	возможной эстетическую	1	1
579	ним как	1	1
580	он будет	1	1
581	и действительность	1	1
582	но сам	2	1
583	когда мы	2	1
584	этого утверждения	1	1
585	лицом и	1	1
586	им с	1	1
587	действие и	1	1
588	в первой	2	1
589	красивый и	1	1
590	это значит	1	1
591	лежит в	2	1
592	том смысле	2	1
593	этого факта	1	1
594	своей жизни	2	1
595	только для	3	1
596	все дано	1	1
597	о его	1	1
598	лучшем случае	2	1
599	же самое	10	1
600	она должна	3	1
601	относиться к	1	1
602	для выражения	1	1
603	при таком	2	1
604	она может	3	1
605	или в	5	1
606	имеет дело	1	1
607	общее положение	1	1
608	когда он	4	1
609	больше и	3	1
610	в эту	2	1
611	не более	2	1
612	мы должны	1	1
613	только что	2	1
614	все они	2	1
615	или не	2	1
616	же в	2	1
617	между ними	1	1
618	необходимое условие	1	1
619	с ней	1	1
620	была бы	2	1
621	равно как	1	1
622	того же	3	1
623	жизни а	1	1
624	нет но	1	1
625	в последнем	1	1
626	одновременно и	3	1
627	утверждать что	2	1
628	элементов из	1	1
629	а я	3	1
630	ее в	4	1
631	это в	1	1
632	который не	4	1
633	гораздо более	1	1
634	во всяком	2	1
635	все что	1	1
636	они не	2	1
