N	2gram	Trubetskoy_1	Hudozhes
138	говоря о	1	2
139	например в	1	2
140	же как	3	2
141	по адресу	1	2
142	на самом	7	2
143	что когда	1	2
144	оно было	1	2
145	в их	4	2
146	той же	1	2
147	мы не	1	2
148	вопрос о	3	2
149	равной мере	1	2
150	вместо того	1	2
151	к своему	1	2
152	но как	2	2
153	если в	1	2
154	себе и	1	2
155	же мало	2	2
156	хотя и	4	2
157	в целом	5	2
158	так или	5	2
159	так в	1	2
160	только на	1	2
161	на его	1	2
162	не следует	1	2
163	когда все	1	2
164	характер в	1	2
165	заключает в	2	2
166	однако в	1	2
167	с такими	1	2
168	речь в	1	2
169	же касается	2	2
170	в другом	2	2
171	а его	1	2
172	ясно что	8	2
173	уже знаем	1	2
174	должно быть	4	2
175	иначе говоря	4	2
176	в такой	4	2
177	состоит в	1	2
178	от себя	2	2
179	что я	1	2
180	сих пор	8	2
181	все это	11	2
182	как от	1	2
183	как все	1	2
184	они не	2	2
185	каждого отдельного	1	2
186	бы на	1	2
187	а а	1	2
188	и другое	1	2
189	не имеет	1	2
190	одна из	2	2
191	на себе	2	2
192	с и	1	2
193	заметить что	1	2
194	тех кто	5	2
195	со своим	1	2
196	на него	2	2
197	что на	1	2
198	не знаем	1	2
199	с ее	2	2
200	здесь не	1	2
201	в себя	2	2
202	о своей	1	2
203	на вопрос	4	2
204	и поэтому	2	2
205	никак не	1	2
206	и что	8	2
207	до сих	8	2
208	в значительной	1	2
209	от другой	1	2
210	при встрече	1	2
211	но с	2	2
212	каждого человека	2	2
213	с ними	2	2
214	и потому	3	2
215	с другим	1	2
216	и так	2	2
217	поэтому и	1	2
218	так что	5	2
219	в начале	2	2
220	за ним	1	2
221	а и	8	2
222	мы знаем	10	2
223	а то	1	2
224	на том	2	2
225	на стороне	1	2
226	или иначе	5	2
227	а с	4	2
228	себя и	2	2
229	до конца	1	2
230	или с	1	2
231	за нею	1	2
232	ближе к	3	2
233	эти слова	1	2
234	в человеке	1	2
235	столкновение с	1	2
236	что же	2	2
237	в тот	1	2
238	да и	1	2
239	и не	8	2
240	с этой	3	2
241	каждого из	1	2
242	нет ничего	1	2
243	пока еще	1	2
244	такой постановкой	1	2
245	в результате	9	2
246	о котором	7	2
247	своей собственной	1	2
248	совершенно иной	2	2
249	не знает	2	2
250	проникнуть в	1	2
251	но еще	1	2
252	а между	8	1
253	смысле слова	1	1
254	как известно	3	1
255	и традициями	1	1
256	и то	4	1
257	тех же	2	1
258	многих отношениях	1	1
259	это и	1	1
260	ему что	1	1
261	национальной и	3	1
262	в первом	1	1
263	смысл этого	1	1
264	и до	3	1
265	из его	1	1
266	жизни ее	1	1
267	исходит из	1	1
268	ведь и	1	1
269	высшей степени	1	1
270	долгое время	1	1
271	по его	2	1
272	также и	2	1
273	общества и	1	1
274	не во	1	1
275	ответить на	2	1
276	из области	1	1
277	в каждый	6	1
278	в сущности	2	1
279	с детства	1	1
280	я не	2	1
281	хотя бы	4	1
282	похожи на	1	1
283	же что	2	1
284	духе и	1	1
285	производят на	1	1
286	начало и	6	1
287	в широком	1	1
288	время в	1	1
289	что его	4	1
290	без которого	1	1
291	различия между	3	1
292	не требует	1	1
293	совсем не	1	1
294	бы в	3	1
295	в сторону	2	1
296	в общем	6	1
297	отношение к	4	1
298	тому времени	1	1
299	друг от	6	1
300	друга и	1	1
301	нет и	1	1
302	лишь очень	1	1
303	к сожалению	1	1
304	к точке	1	1
305	и я	1	1
306	первый взгляд	1	1
307	общего с	2	1
308	что именно	1	1
309	где может	1	1
310	что касается	6	1
311	однако не	1	1
312	еще больше	3	1
313	и как	1	1
314	по пути	1	1
315	не являются	1	1
316	от этого	1	1
317	и хотя	1	1
318	в этот	1	1
319	в которой	5	1
320	точку зрения	2	1
321	отказывается от	1	1
322	этих местах	1	1
323	он в	1	1
324	бы не	1	1
325	из этих	8	1
326	еще далеко	1	1
327	вопрос что	1	1
328	ни одна	1	1
329	только один	2	1
330	во многих	1	1
331	наиболее существенные	1	1
332	но на	2	1
333	не могла	1	1
334	главным образом	1	1
335	стало возможным	1	1
336	но именно	1	1
337	о которой	2	1
338	одному из	1	1
339	всех этих	4	1
340	данного общества	1	1
341	он должен	2	1
342	в узком	1	1
343	к одному	1	1
344	понятий и	1	1
345	в силу	7	1
346	и вот	1	1
347	ее и	3	1
348	том чтобы	2	1
349	на земле	3	1
350	что ни	1	1
351	действительно так	1	1
352	от нее	2	1
353	то ни	3	1
354	что все	5	1
355	тем в	1	1
356	таком же	2	1
357	том случае	4	1
358	из самой	1	1
359	ответе на	1	1
360	на этой	2	1
361	а как	1	1
362	входит в	1	1
363	чуждой и	1	1
364	роль в	1	1
365	истории и	1	1
366	характер не	1	1
367	и тем	1	1
368	он все	2	1
369	на свои	1	1
370	но мы	1	1
371	они оба	1	1
372	к своим	1	1
373	в высшей	1	1
374	отказываться от	1	1
375	далеко не	5	1
376	этого не	1	1
377	с тем	2	1
378	а за	1	1
379	со своими	2	1
380	и уже	2	1
381	которой он	1	1
382	он и	1	1
383	между собою	5	1
384	к а	1	1
385	в чистом	1	1
386	такою же	1	1
387	можно считать	1	1
388	и тому	2	1
389	и того	3	1
390	смысл и	1	1
391	лучше всего	1	1
392	на первый	2	1
393	или менее	7	1
394	я этого	1	1
395	в гораздо	2	1
396	что среди	1	1
397	таким же	3	1
398	и без	5	1
399	это делает	1	1
400	на месте	2	1
401	во времена	1	1
402	каким был	1	1
403	такое соотношение	1	1
404	большей степени	1	1
405	в которых	2	1
406	мысли и	1	1
407	знаем что	8	1
408	не исчерпывается	1	1
409	признать что	3	1
410	и другого	1	1
411	и следа	1	1
412	друг другу	1	1
413	это сознание	1	1
414	и более	2	1
415	в прошлом	1	1
416	их в	2	1
417	не тем	1	1
418	том и	2	1
419	что этот	1	1
420	на всю	1	1
421	этом не	1	1
422	между прочим	2	1
423	этой работы	1	1
424	сам он	1	1
425	вовсе не	2	1
426	в отношении	1	1
427	между людьми	2	1
428	чистом виде	1	1
429	так как	7	1
430	тем самым	3	1
431	что эта	4	1
432	самого начала	1	1
433	этими двумя	2	1
434	как о	1	1
435	дело в	1	1
436	что их	3	1
437	в науке	1	1
438	в основе	2	1
439	не вызывает	1	1
440	только не	2	1
441	до поездки	1	1
442	каждый из	3	1
443	нельзя не	1	1
444	при отсутствии	2	1
445	в самой	2	1
446	именно с	1	1
447	невозможно но	2	1
448	и весь	1	1
449	этих двух	2	1
450	в противоречие	2	1
451	ничего такого	1	1
452	уже говорили	1	1
453	не потому	2	1
454	с другом	9	1
455	к той	2	1
456	данного произведения	1	1
457	не могут	4	1
458	в среде	2	1
459	могут быть	1	1
460	под видом	1	1
461	я до	1	1
462	же самое	1	1
463	приобщения к	2	1
464	только еще	1	1
465	всего в	1	1
466	что оно	3	1
467	как для	3	1
468	не противоречит	1	1
469	но из	1	1
470	кстати что	2	1
471	если же	3	1
472	даже когда	1	1
473	о них	2	1
474	ничего общего	3	1
475	разные стороны	1	1
476	приходит к	1	1
477	из всего	1	1
478	иной чем	2	1
479	в виду	2	1
480	свою очередь	2	1
481	но при	1	1
482	же не	3	1
483	данном случае	3	1
484	в в	4	1
485	и пришла	1	1
486	с самого	1	1
487	говорили что	1	1
488	в дальнейшем	2	1
489	для своей	1	1
490	различие между	1	1
491	на нее	2	1
492	за то	1	1
493	вопрос этот	1	1
494	чем у	8	1
495	и заключает	1	1
496	жизнь и	3	1
497	он сам	1	1
498	стало бы	1	1
499	находится в	1	1
500	все дело	1	1
501	сводится к	2	1
502	это действительно	1	1
503	и т.д	4	1
504	может не	3	1
505	за пределами	1	1
506	все его	2	1
507	для нас	3	1
508	с другой	6	1
509	все та	1	1
510	как у	3	1
511	все в	2	1
512	во всех	10	1
513	нем не	1	1
514	во втором	2	1
515	на одном	2	1
516	и только	2	1
517	в другой	1	1
518	в лучшем	1	1
519	но так	2	1
520	но тут	1	1
521	различных элементов	1	1
522	себя с	1	1
523	тот же	3	1
524	среди других	1	1
525	и кажется	1	1
526	отличаются друг	3	1
527	почти ничего	2	1
528	всяком случае	2	1
529	ему самому	1	1
530	между этими	2	1
531	и ее	2	1
532	играет роль	1	1
533	в общий	2	1
534	принадлежит именно	1	1
535	с одной	3	1
536	же и	1	1
537	есть в	2	1
538	на всем	1	1
539	более или	7	1
540	я в	2	1
541	и у	4	1
542	и политической	1	1
543	уже в	1	1
544	в жизни	3	1
545	может случиться	1	1
546	когда оно	1	1
547	но совершенно	1	1
548	но для	2	1
549	интересующего нас	1	1
550	одно из	3	1
551	не будут	2	1
552	представить себе	2	1
553	и та	1	1
554	нами из	1	1
555	иначе как	1	1
556	себя от	1	1
557	существенные особенности	1	1
558	ее не	1	1
559	отличие от	3	1
560	к социальной	1	1
561	ее на	1	1
562	следует признать	1	1
563	в целях	1	1
564	что они	2	1
565	рядом с	1	1
566	из двух	2	1
567	не имеющей	1	1
568	и из	2	1
569	о неизбежности	1	1
570	эти две	1	1
571	еще и	1	1
572	что для	4	1
573	элементов и	1	1
574	можно назвать	3	1
575	человека но	1	1
576	одной стороны	2	1
577	в руках	1	1
578	вопросе о	2	1
579	о каком-то	1	1
580	он при	1	1
581	что мы	4	1
582	которого она	1	1
583	так называемых	1	1
584	именно поэтому	1	1
585	вступает в	1	1
586	параллель в	1	1
587	противоречие с	1	1
588	являются ли	1	1
589	но все	5	1
590	из которых	4	1
591	в данном	3	1
592	мы считаем	1	1
593	укладу жизни	1	1
594	и там	1	1
595	когда же	1	1
596	ни то	1	1
597	культуре и	4	1
598	друг с	9	1
599	человек с	1	1
600	и другой	1	1
601	быть не	1	1
602	него в	2	1
603	лишь то	1	1
604	на пути	1	1
605	жизни с	1	1
606	в который	1	1
607	к двум	2	1
608	форме к	1	1
609	усматривает в	2	1
610	от друга	6	1
611	в голову	1	1
612	н с	1	1
613	при таком	2	1
614	себя на	1	1
615	которого они	1	1
616	которой я	1	1
617	в отдельных	2	1
618	но когда	1	1
619	со своей	1	1
620	не более	2	1
621	тем более	3	1
622	не будучи	1	1
623	с не	1	1
624	конце концов	4	1
625	мы должны	4	1
626	зрения в	1	1
627	идет об	1	1
628	есть продукт	1	1
629	давно уже	2	1
630	ни другое	1	1
631	необходимое условие	1	1
632	был до	1	1
633	сказать что	1	1
634	черт но	1	1
635	в свою	2	1
636	к обобщениям	1	1
637	к его	1	1
638	в зрелом	1	1
639	у людей	1	1
640	взгляда на	1	1
641	с такой	1	1
642	культуры в	10	1
643	из этого	6	1
644	и состоит	2	1
645	ли они	1	1
646	пути к	1	1
647	результате которой	1	1
648	рассуждения в	1	1
649	и другие	1	1
650	случае если	5	1
651	немцев и	1	1
652	и эта	1	1
653	в состояние	1	1
654	во всяком	2	1
655	все что	9	1
656	этой точки	1	1
