N	2gram	Potebnia_M_4	Formalny
457	она и	2	1
458	далеко не	1	1
459	а прежде	1	1
460	различаем в	1	1
461	в научном	1	1
462	к значению	2	1
463	это совершенно	1	1
464	дает ей	1	1
465	мы с	1	1
466	значение как	1	1
467	этой вещи	1	1
468	и тогда	1	1
469	не мог	1	1
470	в этих	3	1
471	что между	3	1
472	что если	6	1
473	к тем	1	1
474	еще менее	1	1
475	к истории	1	1
476	как наука	2	1
477	в такой	1	1
478	в котором	4	1
479	литературы должна	1	1
480	бы к	1	1
481	а от	1	1
482	к предмету	1	1
483	чем более	3	1
484	в первый	2	1
485	значение то	2	1
486	бы мы	1	1
487	своего рода	1	1
488	от его	2	1
489	и отвлеченной	1	1
490	в силу	7	1
491	но он	1	1
492	друг другу	1	1
493	есть еще	1	1
494	словах в	1	1
495	возможно только	3	1
496	тому чтобы	1	1
497	языка то	2	1
498	сама она	2	1
499	для нее	1	1
500	не знает	1	1
501	собой эту	1	1
502	тому что	2	1
503	можно указать	1	1
504	самого начала	2	1
505	не имеет	5	1
506	на котором	4	1
507	и притом	2	1
508	с живым	2	1
509	к этим	1	1
510	и сама	2	1
511	к изучению	1	1
512	но вместе	1	1
513	говорить о	5	1
514	того чтобы	4	1
515	и без	2	1
516	под этим	1	1
517	это то	1	1
518	в звуке	1	1
519	к произведению	1	1
520	для мысли	2	1
521	и поэтическое	1	1
522	потому что	33	1
523	же он	1	1
524	в сознании	4	1
525	не принадлежит	1	1
526	на предшествующее	1	1
527	эти три	1	1
528	из истории	1	1
529	на которой	1	1
530	в действительную	1	1
531	только с	1	1
532	уже и	2	1
533	этом отношении	1	1
534	мы и	2	1
535	что на	2	1
536	и из	3	1
537	если только	1	1
538	чем сложнее	1	1
539	где она	1	1
540	все то	1	1
541	здесь основная	1	1
542	не могут	2	1
543	относиться к	1	1
544	есть только	5	1
545	могут быть	7	1
546	из самого	1	1
547	лежит в	1	1
548	же что	2	1
549	его понимании	1	1
550	числе и	1	1
551	по возможности	1	1
552	свое значение	1	1
553	поэзии как	1	1
554	что при	1	1
555	но сама	2	1
556	ничего общего	1	1
557	значение это	1	1
558	правда не	1	1
559	касается до	1	1
560	и самое	1	1
561	и о	4	1
562	потому не	1	1
563	то она	1	1
564	и сами	2	1
565	как один	1	1
566	данном случае	2	1
567	языка и	3	1
568	извне а	1	1
569	и важно	1	1
570	с самого	1	1
571	роль в	1	1
572	и иные	1	1
573	слова а	1	1
574	привести в	1	1
575	что у	3	1
576	в образе	2	1
577	было в	3	1
578	что также	1	1
579	что от	2	1
580	думает что	1	1
581	в словах	1	1
582	из одного	3	1
583	слова такова	1	1
584	смысле и	1	1
585	действительность и	2	1
586	познания природы	1	1
587	связанное с	1	1
588	о ней	1	1
589	это понимание	1	1
590	перестать быть	1	1
591	в отдельных	2	1
592	в другом	1	1
593	другими словами	8	1
594	что перед	1	1
595	нее других	1	1
596	что каждый	1	1
597	можно сказать	4	1
598	в бытии	1	1
599	а также	1	1
600	может не	1	1
601	с соответствующими	1	1
602	второй половины	1	1
603	науке и	1	1
604	связь между	3	1
605	на отдельные	1	1
606	как нет	2	1
607	от них	1	1
608	и во	1	1
609	и научной	1	1
610	на одном	1	1
611	в языке	16	1
612	сама литература	1	1
613	в форме	1	1
614	вслед за	1	1
615	для самого	2	1
616	оно еще	1	1
617	видим что	1	1
618	как из	1	1
619	не механическое	1	1
620	мысли не	3	1
621	к нему	5	1
622	в двух	2	1
623	мы видим	2	1
624	менее в	1	1
625	и влияние	1	1
626	от всего	1	1
627	могло быть	1	1
628	только содержание	1	1
629	к нашему	1	1
630	внутренняя форма	2	1
631	мысли нужно	1	1
632	по мнению	1	1
633	и требует	1	1
634	между этими	1	1
635	философии но	1	1
636	кроме этого	1	1
637	именно на	2	1
638	своего собственного	1	1
639	так что	5	1
640	которые мы	2	1
641	из которого	1	1
642	факт тем	2	1
643	эти величины	1	1
644	слова в	3	1
645	в виде	2	1
646	упуская из	1	1
647	а это	1	1
648	в понятие	2	1
649	и обратно	1	1
650	словом чтобы	1	1
651	из них	1	1
652	участие в	1	1
653	и понимание	1	1
654	предмет и	1	1
655	получить не	1	1
656	себе в	3	1
657	никто не	2	1
658	представить себе	2	1
659	самого слова	3	1
660	от тех	1	1
661	так как	14	1
662	содержания а	1	1
663	но что	2	1
664	у него	1	1
665	меньше чем	1	1
666	отличие от	1	1
667	не выходя	1	1
668	с действительностью	1	1
669	образом не	1	1
670	того она	1	1
671	но из	1	1
672	существует независимо	1	1
673	не были	2	1
674	внутреннем мире	1	1
675	даже не	2	1
676	как у	1	1
677	его себе	1	1
678	здесь дело	1	1
679	и нельзя	2	1
680	а именно	4	1
681	значения в	1	1
682	этого значения	1	1
683	во второй	1	1
684	а с	1	1
685	относящихся к	2	1
686	один и	5	1
687	когда его	1	1
688	что не	6	1
689	две формы	1	1
690	нужно сказать	1	1
691	к науке	2	1
692	в готовые	1	1
693	у человека	1	1
694	слове в	1	1
695	к своему	1	1
696	к таким	1	1
697	цельное и	1	1
698	то по	1	1
699	в слове	22	1
700	для человека	4	1
701	там где	3	1
702	слово а	1	1
703	в изучении	1	1
704	сходится с	1	1
705	взглядах на	1	1
706	к камню	1	1
707	к содержанию	1	1
708	в непрерывном	1	1
709	нее как	2	1
710	к его	2	1
711	его на	1	1
712	из которых	2	1
713	внутренней формы	10	1
714	нет знания	1	1
715	по своему	2	1
716	другу и	1	1
717	это делается	1	1
718	если оно	2	1
719	по поводу	4	1
720	как чего-то	1	1
721	в той	4	1
722	значения их	1	1
723	что же	5	1
724	историк искусства	1	1
725	лишенным всякой	1	1
726	делу не	1	1
727	образ и	1	1
728	эти последние	1	1
729	что как	4	1
730	это значит	1	1
731	тех пор	6	1
732	в это	2	1
733	стремления к	1	1
734	весь этот	1	1
735	этот не	1	1
736	о противопоставлении	1	1
737	но даже	2	1
738	как предмет	1	1
739	между прочим	3	1
740	в смысле	3	1
741	кроме того	3	1
742	вещь а	1	1
743	произведений и	1	1
744	в более	2	1
745	и такая	1	1
746	и для	2	1
747	слова но	1	1
748	что делает	2	1
749	не подлежит	1	1
750	или в	1	1
751	сознания и	1	1
752	понять что	1	1
753	мира и	1	1
754	том что	12	1
755	чтобы понять	2	1
756	или другой	1	1
757	к одной	1	1
758	довести до	2	1
759	ее и	1	1
760	для нас	14	1
761	из себя	2	1
762	еще более	2	1
763	тем более	5	1
764	ни понимали	1	1
765	и смысл	1	1
766	ни к	2	1
767	с понятием	1	1
768	зрения в	1	1
769	его жизнь	1	1
770	только что	3	1
771	и необходимо	1	1
772	к делу	1	1
773	они и	1	1
774	система в	1	1
775	до тех	6	1
776	нам в	1	1
777	от ее	2	1
778	а о	1	1
779	сказать что	8	1
780	другой стороны	1	1
781	существует в	1	1
782	от поэзии	1	1
783	в последнем	1	1
784	поэзии к	2	1
785	закрыв глаза	1	1
786	при изучении	1	1
787	из этого	2	1
788	есть и	2	1
789	значение не	1	1
790	себе но	1	1
791	если она	1	1
792	и состоит	3	1
793	ли они	1	1
794	ее в	1	1
795	и эта	1	1
796	это в	1	1
797	ее развития	1	1
798	том числе	1	1
