N	2gram	Propp_Russ_1	Problema
150	есть в	1	3
151	с понятием	1	3
152	на то	1	3
153	только о	1	3
154	что это	3	3
155	и другие	13	3
156	имеет свою	1	3
157	не значит	2	3
158	поэтический образ	1	3
159	значение в	1	3
160	жизнь в	1	3
161	если не	1	3
162	его в	1	3
163	но не	2	3
164	его как	2	3
165	в заключение	1	3
166	в той	1	3
167	к тому	4	3
168	что для	1	3
169	имеет ничего	1	3
170	говорят о	1	3
171	отличие от	1	3
172	в качестве	3	3
173	общего с	1	3
174	что у	2	3
175	точно так	1	3
176	ни о	1	3
177	она не	2	3
178	как будто	5	3
179	ничего не	3	3
180	как только	1	3
181	самом деле	1	3
182	подобного рода	1	3
183	об этом	9	3
184	если бы	1	3
185	иной раз	1	3
186	в этой	1	3
187	будто бы	6	3
188	же как	1	3
189	не так	1	3
190	но оно	1	3
191	во всей	1	3
192	с собой	4	3
193	быть и	2	3
194	петра i	4	3
195	если же	1	3
196	же в	1	3
197	в тех	4	3
198	или как	1	3
199	уже в	1	3
200	в которых	5	3
201	но эта	1	3
202	этот вопрос	2	3
203	но все	3	3
204	и как	2	3
205	воздействовать на	2	2
206	которые уже	1	2
207	в самих	2	2
208	к их	1	2
209	что их	1	2
210	это значение	1	2
211	эта картина	1	2
212	в которой	1	2
213	того же	1	2
214	прав в	1	2
215	и всей	2	2
216	и для	2	2
217	для себя	1	2
218	только тогда	1	2
219	как на	1	2
220	не был	1	2
221	для них	3	2
222	вместе с	10	2
223	настоящее время	3	2
224	на новый	2	2
225	и во	1	2
226	понимать его	1	2
227	от того	1	2
228	дело не	1	2
229	как это	8	2
230	от него	1	2
231	рассматривать как	1	2
232	во всех	4	2
233	в их	4	2
234	между прочим	2	2
235	разного рода	1	2
236	совсем не	1	2
237	же не	2	2
238	не знали	2	2
239	поэтому и	1	2
240	к понятию	1	2
241	и сама	1	2
242	не имели	1	2
243	если угодно	2	2
244	и своего	1	2
245	в начале	1	2
246	в нашей	1	2
247	тем же	1	2
248	и сами	1	2
249	мы видели	1	2
250	в общую	1	2
251	в этих	3	2
252	из которых	1	2
253	с точки	3	2
254	за счет	2	2
255	очень подробно	1	2
256	и всегда	1	2
257	по типу	1	2
258	и при	1	2
259	нас к	2	2
260	не будем	3	2
261	даже если	1	2
262	символ а	1	2
263	природы и	2	2
264	с этим	2	2
265	с которыми	1	2
266	нет того	1	2
267	а с	4	2
268	мы сейчас	1	2
269	при таком	1	2
270	нетрудно будет	1	2
271	не столько	1	2
272	о чем	3	2
273	и за	1	2
274	на основании	1	2
275	мы имеем	4	2
276	жизнь и	1	2
277	что все	1	2
278	по поводу	1	2
279	не будут	1	2
280	по своему	1	2
281	только потому	1	2
282	всех этих	2	2
283	а к	1	2
284	могут быть	2	2
285	в настоящее	3	2
286	когда он	2	2
287	а мы	2	2
288	в отличие	1	2
289	xx в	2	2
290	сразу же	1	2
291	слова а	1	2
292	у греков	1	2
293	и состоит	1	2
294	в частности	2	2
295	есть и	1	2
296	но что	2	2
297	по существу	4	2
298	слова как	1	2
299	нам не	1	2
300	и у	5	2
301	что дело	1	2
302	и до	2	2
303	много и	3	2
304	который в	1	2
305	в основе	1	2
306	из них	8	2
307	и могут	1	2
308	и следовательно	1	2
309	именно здесь	1	2
310	и по	8	2
311	он и	1	2
312	и более	2	2
313	к таким	3	1
314	такие же	1	1
315	не означает	2	1
316	его от	2	1
317	на более	1	1
318	или может	1	1
319	и непосредственно	2	1
320	а а	25	1
321	научное значение	2	1
322	если они	1	1
323	вопрос о	1	1
324	входит в	4	1
325	в собственном	1	1
326	в одно	1	1
327	обычно не	2	1
328	друг к	2	1
329	только как	1	1
330	о котором	1	1
331	необходимо чтобы	1	1
332	от этого	1	1
333	на том	1	1
334	или не	1	1
335	однако он	1	1
336	они ничего	1	1
337	жизни здесь	1	1
338	в один	2	1
339	в более	2	1
340	ее на	1	1
341	нет в	1	1
342	как символ	2	1
343	они состоят	1	1
344	земли и	1	1
345	не к	1	1
346	это слово	1	1
347	в этот	10	1
348	в жизни	2	1
349	это как	1	1
350	разница между	2	1
351	приводит нас	2	1
352	и действительно	1	1
353	должна быть	1	1
354	нуждается в	1	1
355	себя но	1	1
356	случаях когда	1	1
357	самой важной	1	1
358	только по	2	1
359	значение он	1	1
360	изображения не	1	1
361	дела и	1	1
362	но мы	1	1
363	же только	1	1
364	связанные с	3	1
365	в отдельных	1	1
366	там где	2	1
367	сведений о	1	1
368	только из	1	1
369	как самого	1	1
370	вообще а	1	1
371	некоторые из	1	1
372	латинское слово	1	1
373	там же	5	1
374	символ можно	1	1
375	у него	2	1
376	форме эти	1	1
377	причем не	1	1
378	зрения в	1	1
379	однако такое	1	1
380	и того	1	1
381	что им	1	1
382	бы ни	1	1
383	нас еще	1	1
384	в уже	3	1
385	и он	1	1
386	собой не	1	1
387	в одном	3	1
388	степени он	1	1
389	есть один	1	1
390	его чрезвычайно	1	1
391	в отрыве	1	1
392	свидетельствует о	1	1
393	ответ на	1	1
394	или когда	1	1
395	такое же	2	1
396	не можем	3	1
397	так называемым	1	1
398	к самым	1	1
399	независимо от	2	1
400	в свете	2	1
401	но который	1	1
402	оно не	1	1
403	из всего	1	1
404	состоят из	2	1
405	между собой	2	1
406	одного и	1	1
407	здесь мы	1	1
408	вплоть до	4	1
409	например в	2	1
410	и говорят	1	1
411	случае он	1	1
412	иметь в	1	1
413	мы еще	1	1
414	быть не	1	1
415	для такого	1	1
416	как знак	1	1
417	она как	1	1
418	собственном смысле	1	1
419	деле это	1	1
420	его значение	1	1
421	но они	3	1
422	к ней	2	1
423	правильным но	2	1
424	не с	3	1
425	что она	2	1
426	и других	7	1
427	мало чем	1	1
428	хотелось бы	1	1
429	направления в	2	1
430	как они	2	1
431	что бы	1	1
432	исторического развития	1	1
433	после этого	4	1
434	говорить об	1	1
435	как отражение	1	1
436	что нам	1	1
437	общего не	1	1
438	они не	1	1
439	которых мы	1	1
440	на смерть	1	1
441	вид что	1	1
442	из этих	4	1
443	же она	1	1
444	а н	18	1
445	что если	1	1
446	с которым	1	1
447	тогда когда	1	1
448	чтобы она	1	1
449	эту точку	1	1
450	значения как	1	1
451	что не	1	1
452	до того	2	1
453	указали на	1	1
454	истории в	1	1
455	этот вывод	1	1
456	прямо и	1	1
457	что на	4	1
458	не на	2	1
459	видно что	6	1
460	как он	2	1
461	своего рода	3	1
462	воспоминания о	2	1
463	не все	1	1
464	можно назвать	1	1
465	во многих	5	1
466	на кавказе	1	1
467	уже давно	1	1
468	следующим образом	4	1
469	и поэтому	2	1
470	но эти	3	1
471	что от	2	1
472	относится к	1	1
473	тому же	1	1
474	в очень	1	1
475	сливаются в	1	1
476	в истории	1	1
477	к другу	2	1
478	а и	5	1
479	так называемая	1	1
480	к тем	3	1
481	из одной	1	1
482	и и	2	1
483	значения их	1	1
484	их мы	1	1
485	только так	1	1
486	заметить что	1	1
487	они сами	1	1
488	этом мы	1	1
489	этого пения	1	1
490	к вопросу	2	1
491	по всему	1	1
492	однако и	1	1
493	что эти	1	1
494	в русских	1	1
495	не отличаются	1	1
496	в них	6	1
497	похожи на	1	1
498	из всех	1	1
499	не всегда	1	1
500	мы указали	1	1
501	слова в	3	1
502	внимание на	1	1
503	точку зрения	1	1
504	и связанные	2	1
505	оно было	1	1
506	i у	1	1
507	ней как	1	1
508	и та	1	1
509	не вполне	1	1
510	выводу что	2	1
511	же что	1	1
512	в первом	1	1
513	какой-то особой	1	1
514	этих случаях	1	1
515	значения и	2	1
516	которой он	1	1
517	который мы	1	1
518	не могут	1	1
519	вполне определенное	1	1
520	и на	10	1
521	себя и	2	1
522	в семье	1	1
523	просто в	1	1
524	не отличается	1	1
525	однако не	1	1
526	до конца	2	1
527	указывают на	1	1
528	оренбургской губернии	1	1
529	что говорилось	1	1
530	многих местах	2	1
531	выводы и	1	1
532	самые разнообразные	1	1
533	далеко не	3	1
534	последним и	1	1
535	другой более	1	1
536	чтобы у	1	1
537	не как	1	1
538	несмотря на	3	1
539	представление о	3	1
540	этого вопроса	1	1
541	на а	1	1
542	в своих	2	1
543	значение так	1	1
544	где это	1	1
545	подобно тому	1	1
546	рассматривается как	1	1
547	в первой	1	1
548	большей частью	1	1
549	отличаются от	1	1
550	это означает	1	1
551	только для	2	1
552	связь между	2	1
553	из жизни	1	1
554	и эти	1	1
555	начиная с	3	1
556	и никаких	2	1
557	всего этого	1	1
558	иное чем	1	1
559	считать их	1	1
560	существенного значения	2	1
561	которое в	1	1
562	в целях	3	1
563	которые не	3	1
564	для обозначения	2	1
565	дня и	1	1
566	к своим	1	1
567	к этому	4	1
568	мы приведем	1	1
569	она в	3	1
570	души а	1	1
571	точка зрения	1	1
572	начинали с	1	1
573	бросается в	1	1
574	и поэтический	1	1
575	чем те	2	1
576	в глаза	1	1
577	от них	3	1
578	со своими	1	1
579	так например	6	1
580	когда еще	1	1
581	и прочие	1	1
582	себе и	1	1
583	в пределах	1	1
584	означает что	2	1
585	в дальнейшем	2	1
586	его на	1	1
587	и нужно	1	1
588	к выводу	2	1
589	быть может	1	1
590	тех случаях	1	1
591	значении этого	1	1
592	во время	14	1
593	они слишком	1	1
594	что именно	2	1
595	что всякое	1	1
596	он уже	1	1
597	том чтобы	1	1
598	гл iii	1	1
599	является и	1	1
600	иначе чем	1	1
601	в образе	2	1
602	но для	1	1
603	во втором	1	1
604	античности и	1	1
