N	2gram	Voloshinov_1	DiskursI
156	не сможет	1	2
157	об этом	4	2
158	и тем	1	2
159	рассказывает что	2	2
160	не всегда	4	2
161	в г	3	2
162	наших дней	2	2
163	и без	1	2
164	мысли и	4	2
165	по крайней	1	2
166	возможно только	2	2
167	не менее	3	2
168	что с	1	2
169	в науке	1	2
170	внутренней речи	3	2
171	в наше	1	2
172	и его	15	2
173	в момент	1	2
174	крайней мере	1	2
175	к себе	3	2
176	оно не	2	2
177	как мы	10	2
178	с ее	3	2
179	данном случае	3	2
180	характер и	2	2
181	приводит к	2	2
182	же касается	1	2
183	в другом	1	2
184	было в	1	2
185	и вообще	1	2
186	о нем	1	2
187	во всяком	4	2
188	и что	3	2
189	одного из	1	2
190	это было	1	2
191	на протяжении	5	2
192	и во	1	2
193	в форме	1	2
194	котором он	1	2
195	к различным	1	2
196	в какой	1	2
197	наше время	1	2
198	и ее	3	2
199	точка зрения	1	2
200	тот или	1	2
201	к работе	1	2
202	уже в	1	2
203	по выражению	1	2
204	слова в	1	2
205	в одном	3	2
206	в современном	1	2
207	как его	2	2
208	заметить что	1	2
209	никогда не	7	2
210	на ее	1	2
211	здесь в	1	2
212	к которому	1	2
213	чем он	2	2
214	и др	8	2
215	более того	2	2
216	из наиболее	3	2
217	зависит от	1	2
218	однако и	2	2
219	то она	1	2
220	к его	1	2
221	что же	4	2
222	в ряду	1	2
223	для понимания	1	2
224	жизни в	3	2
225	и было	2	2
226	в начале	1	2
227	к другим	2	2
228	рассматривать как	1	2
229	известной степени	1	2
230	или в	1	2
231	особого рода	1	2
232	и все	4	2
233	не более	1	2
234	будто бы	2	2
235	не говоря	1	2
236	они не	2	2
237	к этому	7	2
238	таком случае	2	1
239	чтобы не	2	1
240	исторического существования	1	1
241	не остается	3	1
242	сам по	2	1
243	и то	2	1
244	самом деле	7	1
245	на самом	2	1
246	историю не	1	1
247	науки о	1	1
248	это и	1	1
249	и должны	3	1
250	и до	3	1
251	и должен	1	1
252	и за	2	1
253	той же	2	1
254	из своих	1	1
255	вторая часть	3	1
256	во внутреннем	2	1
257	я не	3	1
258	но уже	1	1
259	из того	2	1
260	которое не	1	1
261	мы и	4	1
262	работе над	1	1
263	своего исторического	1	1
264	и страха	1	1
265	себе а	1	1
266	на них	1	1
267	он сам	4	1
268	хх веке	1	1
269	упускать из	1	1
270	поведении человека	1	1
271	а только	1	1
272	оно в	1	1
273	не то	1	1
274	только потому	1	1
275	конечном счете	1	1
276	иногда и	1	1
277	себе и	1	1
278	мы называем	1	1
279	эпоху его	1	1
280	нет и	1	1
281	из важнейших	2	1
282	что они	1	1
283	относящимся к	1	1
284	как говорит	1	1
285	вследствие чего	1	1
286	же с	2	1
287	независимо от	1	1
288	с их	3	1
289	в различные	1	1
290	и нет	1	1
291	там же	1	1
292	этом же	1	1
293	эпохи развития	1	1
294	следует упускать	1	1
295	тем же	1	1
296	непосредственно из	2	1
297	в которой	1	1
298	бы и	2	1
299	общение с	1	1
300	что это	3	1
301	образом и	1	1
302	не был	1	1
303	решающее значение	1	1
304	он в	1	1
305	в нашем	3	1
306	из этих	4	1
307	следующей главе	3	1
308	взаимодействия а	1	1
309	учение о	2	1
310	всего к	3	1
311	к человеческому	1	1
312	сознания с	5	1
313	но его	1	1
314	на то	1	1
315	человек не	2	1
316	этот процесс	4	1
317	что она	2	1
318	этом пути	1	1
319	он не	4	1
320	к некоторому	1	1
321	всех этих	5	1
322	не к	1	1
323	из виду	1	1
324	в человеческой	1	1
325	войти в	3	1
326	свое время	1	1
327	религиозного учения	1	1
328	картины мира	1	1
329	его составе	1	1
330	одно и	1	1
331	но все	2	1
332	и может	4	1
333	значение в	3	1
334	в мире	1	1
335	в поведении	1	1
336	на все	2	1
337	всех областях	1	1
338	при помощи	1	1
339	сохраняется в	1	1
340	речью и	1	1
341	с другими	5	1
342	искусства в	1	1
343	человека только	1	1
344	может стать	3	1
345	на почве	2	1
346	обе стороны	2	1
347	от остальной	1	1
348	приходит в	2	1
349	своей основе	1	1
350	не соответствует	1	1
351	в жизни	5	1
352	от отца	1	1
353	для них	3	1
354	о которых	1	1
355	действительности это	1	1
356	со своими	1	1
357	которой он	2	1
358	мы видели	5	1
359	мы не	4	1
360	слова и	2	1
361	потому и	3	1
362	с еще	1	1
363	различные формы	1	1
364	в этих	2	1
365	во время	5	1
366	их перед	1	1
367	и при	3	1
368	чему служат	1	1
369	что такое	3	1
370	таким же	1	1
371	художественного творчества	1	1
372	в изучении	1	1
373	а как	1	1
374	это делает	1	1
375	с точки	10	1
376	совершаются в	1	1
377	в первый	4	1
378	цели и	2	1
379	как совокупность	1	1
380	поэтому в	1	1
381	которые в	1	1
382	в философии	1	1
383	его к	1	1
384	что было	1	1
385	тем не	2	1
386	и эти	1	1
387	внешним объективным	1	1
388	раз и	1	1
389	рода в	1	1
390	до конца	5	1
391	до известной	1	1
392	а иногда	1	1
393	даже не	1	1
394	самого начала	5	1
395	дело в	2	1
396	и притом	1	1
397	своего существования	1	1
398	в русской	1	1
399	мы все	1	1
400	образом в	1	1
401	о них	2	1
402	для всего	1	1
403	для всех	2	1
404	этих двух	2	1
405	и приводит	1	1
406	не все	1	1
407	и является	1	1
408	и теперь	1	1
409	на него	4	1
410	более позднее	1	1
411	помимо воли	1	1
412	новое качество	1	1
413	их нельзя	2	1
414	целом и	2	1
415	как будто	1	1
416	этом отношении	2	1
417	что на	1	1
418	в каком	3	1
419	обнаруживает себя	1	1
420	такие же	1	1
421	и оно	3	1
422	не могут	3	1
423	выход из	1	1
424	на границе	1	1
425	когда мы	1	1
426	во все	1	1
427	про себя	1	1
428	что отец	1	1
429	он стал	1	1
430	его с	1	1
431	как некое	1	1
432	если же	1	1
433	т.е в	1	1
434	в работе	1	1
435	и это	1	1
436	жизненного потока	1	1
437	своего развития	1	1
438	не делает	1	1
439	развития как	2	1
440	чем не	2	1
441	еще отсутствует	1	1
442	и от	1	1
443	мысль о	1	1
444	только то	3	1
445	с самого	7	1
446	только через	1	1
447	произведение искусства	1	1
448	те же	4	1
449	особенно в	1	1
450	в плоскости	1	1
451	мог бы	1	1
452	во второй	5	1
453	область в	1	1
454	не исчерпывается	1	1
455	за другими	1	1
456	если бы	3	1
457	из одного	1	1
458	образований и	1	1
459	о ней	1	1
460	не позволяет	2	1
461	что его	1	1
462	с соответствующими	1	1
463	о поведении	2	1
464	по их	1	1
465	нас в	2	1
466	в конечном	1	1
467	отделения от	1	1
468	к нему	7	1
469	теперь уже	2	1
470	а потому	2	1
471	отметить что	2	1
472	этом как	1	1
473	наконец в	1	1
474	а его	1	1
475	человека как	1	1
476	и существенно	1	1
477	которых она	1	1
478	согласиться с	1	1
479	с ними	4	1
480	состязания и	1	1
481	по мнению	6	1
482	всех его	1	1
483	или же	1	1
484	со всеми	3	1
485	чаще всего	1	1
486	я в	1	1
487	человека эта	1	1
488	в большинстве	4	1
489	только на	2	1
490	в нашей	1	1
491	то и	1	1
492	большинстве случаев	5	1
493	его и	2	1
494	к своим	1	1
495	всяком случае	3	1
496	выводит из	2	1
497	в прошлом	1	1
498	мы можем	12	1
499	в объект	1	1
500	как раз	2	1
501	не обладает	1	1
502	и строго	1	1
503	момент в	1	1
504	значение чем	1	1
505	но эти	2	1
506	выходит за	1	1
507	не связано	1	1
508	в области	3	1
509	на примере	1	1
510	до сих	3	1
511	его себе	1	1
512	что человек	1	1
513	и чем	1	1
514	в каких	1	1
515	и прежде	5	1
516	было бы	6	1
517	себя и	3	1
518	на которых	1	1
519	этому времени	2	1
520	говорит о	1	1
521	в хх	1	1
522	связано с	1	1
523	громадное значение	1	1
524	от этого	1	1
525	всему что	1	1
526	не на	1	1
527	принципиально не	1	1
528	этом случае	1	1
529	к сознанию	2	1
530	с помощью	9	1
531	но оно	1	1
532	является его	1	1
533	вместе с	4	1
534	на область	1	1
535	как это	1	1
536	человека к	2	1
537	только его	1	1
538	образуется в	1	1
539	требует от	1	1
540	что вся	1	1
541	остается и	1	1
542	целом ряде	1	1
543	не сложилось	1	1
544	с самою	1	1
545	и ведет	1	1
546	желал бы	2	1
547	основе этих	1	1
548	и тоже	1	1
549	и другой	1	1
550	в современной	1	1
551	поэтому они	1	1
552	только о	1	1
553	на языке	1	1
554	в первые	1	1
555	быть и	2	1
556	сих пор	3	1
557	в основном	2	1
558	в чем	4	1
559	в смысле	1	1
560	и собственно	1	1
561	общие черты	1	1
562	в книге	1	1
563	это уже	1	1
564	себя именно	1	1
565	это новое	2	1
566	в следующей	5	1
567	и часто	2	1
568	при таком	1	1
569	не существует	3	1
570	более ранних	1	1
571	вопрос о	1	1
572	это как	3	1
573	которая в	1	1
574	развития и	1	1
575	у них	1	1
576	от того	3	1
577	тем более	1	1
578	мы должны	7	1
579	по-видимому в	1	1
580	но это	2	1
581	она же	1	1
582	исключительно в	1	1
583	или не	1	1
584	групп и	1	1
585	читатель может	1	1
586	речь или	1	1
587	в период	5	1
588	сведения о	1	1
589	не знает	3	1
590	его таким	2	1
591	речи и	1	1
592	чувства как	1	1
593	в свое	1	1
594	читателя и	1	1
595	в голову	3	1
596	и другие	2	1
597	или во	1	1
598	который не	1	1
599	в таком	3	1
