N	2gram	Propp_Isto_7	Myslijsy
114	одна из	7	4
115	мере того	1	4
116	должны быть	3	4
117	в некоторых	1	4
118	то время	2	4
119	так в	4	4
120	никогда не	4	4
121	без сомнения	1	4
122	и что	10	4
123	что он	21	4
124	с одной	5	4
125	как кажется	1	4
126	в других	4	4
127	до сих	2	4
128	там где	5	4
129	если не	4	4
130	от него	3	4
131	во время	6	4
132	в таком	1	4
133	например в	3	3
134	и то	1	3
135	но тем	2	3
136	но она	1	3
137	то это	5	3
138	не совсем	2	3
139	же что	2	3
140	что его	2	3
141	только тогда	1	3
142	если в	2	3
143	очевидно что	1	3
144	со стороны	2	3
145	которые не	2	3
146	хотя и	3	3
147	что это	6	3
148	в целом	1	3
149	чем бы	1	3
150	думать что	2	3
151	во многих	2	3
152	что она	5	3
153	т д	16	3
154	так например	2	3
155	могла бы	1	3
156	и может	1	3
157	его не	2	3
158	них не	1	3
159	на все	1	3
160	его в	3	3
161	от одного	1	3
162	это не	10	3
163	и тем	2	3
164	кажется что	3	3
165	о которых	1	3
166	рядом с	1	3
167	далеко не	1	3
168	в эту	1	3
169	в этих	13	3
170	и при	1	3
171	себе в	1	3
172	ни было	1	3
173	того кто	2	3
174	в ней	1	3
175	на него	2	3
176	оно не	1	3
177	как не	1	3
178	те же	1	3
179	не с	1	3
180	мог бы	1	3
181	том как	1	3
182	находится в	1	3
183	на вопрос	4	3
184	но мы	1	3
185	от них	1	3
186	и во	1	3
187	вслед за	1	3
188	как например	1	3
189	и у	2	3
190	не так	2	3
191	т п	1	3
192	как при	1	3
193	это будет	1	3
194	на ней	3	3
195	только по	1	3
196	одной стороны	5	3
197	есть явление	1	3
198	в самой	1	3
199	но это	3	3
200	и от	2	3
201	то не	4	3
202	и все	6	3
203	только что	1	3
204	с ними	1	3
205	все что	1	3
206	как на	1	3
207	самом деле	1	2
208	и есть	1	2
209	чего не	1	2
210	не всякому	1	2
211	к другой	1	2
212	не имеют	2	2
213	отношения к	1	2
214	потом уже	1	2
215	бы что	1	2
216	вопрос о	3	2
217	мы легко	1	2
218	менее ясно	1	2
219	с его	3	2
220	только после	2	2
221	тем как	1	2
222	совсем не	1	2
223	они имеют	1	2
224	только потому	1	2
225	что за	3	2
226	не все	3	2
227	по отношению	1	2
228	сама по	1	2
229	что во	2	2
230	его на	2	2
231	в действительности	2	2
232	все эти	2	2
233	и тот	2	2
234	всех этих	6	2
235	состоит в	1	2
236	поэтому оно	1	2
237	что ни	1	2
238	и по	3	2
239	но все	4	2
240	в каждом	1	2
241	связанные с	2	2
242	в другом	1	2
243	где оно	2	2
244	вместе со	2	2
245	нам по	2	2
246	в жизни	1	2
247	этого не	2	2
248	ни с	2	2
249	мы знаем	2	2
250	должно быть	1	2
251	что такое	2	2
252	не столько	3	2
253	от себя	1	2
254	и той	1	2
255	но он	2	2
256	не должно	1	2
257	для нее	2	2
258	тому что	2	2
259	некоторых случаях	1	2
260	и его	3	2
261	сказать что	2	2
262	отличное от	1	2
263	вытекает из	2	2
264	и весь	1	2
265	к ней	2	2
266	во всем	2	2
267	животных и	1	2
268	превращается в	3	2
269	его с	1	2
270	указывает на	1	2
271	и это	2	2
272	оно может	1	2
273	на другой	1	2
274	что у	4	2
275	после того	4	2
276	и здесь	12	2
277	и поэтому	1	2
278	образом мы	2	2
279	связь между	1	2
280	теперь уже	1	2
281	если это	2	2
282	один из	7	2
283	мы видим	10	2
284	в какой	1	2
285	значения этих	1	2
286	во времени	1	2
287	случаи когда	2	2
288	и они	1	2
289	а то	1	2
290	не дает	1	2
291	друг друга	2	2
292	но что	1	2
293	у него	10	2
294	связано с	3	2
295	такое же	2	2
296	а с	1	2
297	быть названо	1	2
298	как часть	1	2
299	ничем не	2	2
300	и силы	1	2
301	в связи	2	2
302	так же	6	2
303	и потому	1	2
304	как это	2	2
305	или по	1	2
306	влияния на	1	2
307	не дают	1	2
308	некоторое время	1	2
309	все это	8	2
310	сознании и	1	2
311	всем этом	1	2
312	в его	1	2
313	или в	8	2
314	другого рода	1	2
315	мы должны	4	2
316	хотя бы	1	2
317	нам не	1	2
318	но если	1	2
319	другой стороны	8	2
320	объяснение не	1	2
321	но эти	1	2
322	даже и	1	2
323	к этому	2	2
324	можно назвать	1	2
325	ту же	1	1
326	цели но	1	1
327	одним из	1	1
328	отношение к	5	1
329	и действительно	1	1
330	не имел	1	1
331	оно заходит	1	1
332	он может	4	1
333	бы для	1	1
334	и так	2	1
335	в красном	1	1
336	должна быть	1	1
337	видеть в	3	1
338	во-первых в	1	1
339	и за	1	1
340	прямо а	1	1
341	мы уже	4	1
342	приведенных примеров	1	1
343	для своего	1	1
344	же следует	1	1
345	которую мы	1	1
346	эта форма	3	1
347	в род	4	1
348	оно есть	1	1
349	и другая	1	1
350	как я	1	1
351	мы и	1	1
352	для наших	1	1
353	а теперь	1	1
354	в народных	1	1
355	известную нам	2	1
356	от представления	1	1
357	бы то	1	1
358	этим не	2	1
359	но конечно	2	1
360	в ее	2	1
361	понятно почему	1	1
362	видели что	1	1
363	быть признаны	2	1
364	всякий раз	1	1
365	это видно	2	1
366	характер они	1	1
367	заметим что	1	1
368	друг на	1	1
369	ответ на	6	1
370	должны были	3	1
371	он будет	1	1
372	об опасности	2	1
373	себе и	3	1
374	значение имеет	1	1
375	только путем	1	1
376	один и	1	1
377	сказано только	1	1
378	в одной	2	1
379	не согласиться	1	1
380	что именно	1	1
381	дает нам	1	1
382	по которому	2	1
383	стороны и	2	1
384	перед нами	2	1
385	еще больше	1	1
386	книгу которая	1	1
387	из сознания	1	1
388	что по	2	1
389	и наконец	3	1
390	поздно и	1	1
391	из причин	1	1
392	духа и	1	1
393	знаю что	2	1
394	имеет в	1	1
395	и свою	1	1
396	от этого	1	1
397	в этот	1	1
398	на руку	1	1
399	и способность	1	1
400	вопрос почему	1	1
401	он в	2	1
402	так можно	1	1
403	в известном	1	1
404	рассказ о	2	1
405	только на	2	1
406	что к	1	1
407	нами в	2	1
408	имеем в	5	1
409	при новом	1	1
410	в наших	1	1
411	дальше и	1	1
412	бы с	1	1
413	она еще	1	1
414	он не	6	1
415	от которого	1	1
416	и идти	1	1
417	этим а	1	1
418	на новые	3	1
419	на том	2	1
420	за один	1	1
421	том чтобы	3	1
422	не встречает	1	1
423	значения но	1	1
424	несомненно что	1	1
425	быть с	1	1
426	на земле	2	1
427	здесь для	1	1
428	из него	1	1
429	его от	1	1
430	дом и	1	1
431	объяснить его	1	1
432	то ни	1	1
433	как они	1	1
434	не будет	2	1
435	же не	1	1
436	вывести из	1	1
437	все наше	1	1
438	имеют в	1	1
439	об этом	6	1
440	и с	1	1
441	к другу	1	1
442	к заключению	1	1
443	теми которые	1	1
444	входит в	1	1
445	известно что	2	1
446	она видит	1	1
447	приходит в	1	1
448	ни в	2	1
449	превращаются в	1	1
450	друга что	1	1
451	не прямо	1	1
452	не всегда	4	1
453	для чего	1	1
454	мы видели	7	1
455	основывается на	1	1
456	в чистом	1	1
457	можно считать	1	1
458	в царстве	2	1
459	или стремится	1	1
460	или вообще	1	1
461	в связь	1	1
462	можно сказать	1	1
463	по тому	1	1
464	можно найти	2	1
465	а как	1	1
466	и без	1	1
467	с точки	1	1
468	в их	4	1
469	в которых	1	1
470	знаем что	3	1
471	что уже	1	1
472	что я	1	1
473	ее он	2	1
474	природы но	1	1
475	сложных представлений	1	1
476	выше мы	3	1
477	не понимает	1	1
478	которые в	1	1
479	такую же	1	1
480	друг другу	1	1
481	доказывает что	5	1
482	и более	1	1
483	только те	1	1
484	что то	1	1
485	сам он	2	1
486	то с	1	1
487	отдельно от	1	1
488	без него	1	1
489	этом по	1	1
490	тесную связь	1	1
491	таких случаях	1	1
492	в таких	2	1
493	находит что	1	1
494	это дает	1	1
495	дело в	1	1
496	не вытекает	1	1
497	мы вспоминаем	1	1
498	связанная со	1	1
499	что вы	2	1
500	можем предположить	1	1
501	он мог	1	1
502	нельзя не	1	1
503	почему в	1	1
504	как причина	1	1
505	ничего не	5	1
506	средствами и	1	1
507	находятся в	1	1
508	показывает как	3	1
509	до того	1	1
510	отсюда понятно	1	1
511	доказать что	1	1
512	однако это	1	1
513	начиная с	1	1
514	к себе	3	1
515	такие случаи	2	1
516	и такие	2	1
517	и сам	1	1
518	его за	2	1
519	отличается от	2	1
520	к тому	1	1
521	видно и	2	1
522	что при	2	1
523	где он	1	1
524	должен быть	1	1
525	можем назвать	1	1
526	из всего	2	1
527	как мы	3	1
528	подобных случаях	1	1
529	эти представления	1	1
530	но при	2	1
531	здесь не	2	1
532	без всякого	2	1
533	исчезает из	3	1
534	огонь и	2	1
535	не говорит	1	1
536	вопрос что	1	1
537	этом на	1	1
538	его самого	1	1
539	если они	1	1
540	на нее	1	1
541	как знак	1	1
542	и которые	1	1
543	во многом	1	1
544	на которую	1	1
545	все его	2	1
546	он встречается	1	1
547	некоторых из	1	1
548	другое значение	1	1
549	и та	1	1
550	никак не	1	1
551	человек мог	1	1
552	от своего	1	1
553	имеет значения	1	1
554	самому себе	1	1
555	мы понимаем	1	1
556	ее от	1	1
557	в ряд	2	1
558	все в	2	1
559	ее как	2	1
560	в ту	1	1
561	ней все	1	1
562	не знаю	3	1
563	как она	1	1
564	же можно	1	1
565	тех пор	1	1
566	к нему	7	1
567	что здесь	7	1
568	но так	1	1
569	но с	1	1
570	д и	1	1
571	всякого рода	1	1
572	более сильного	1	1
573	ту книгу	1	1
574	дело с	1	1
575	для себя	1	1
576	к их	1	1
577	его место	1	1
578	не простое	1	1
579	их не	2	1
580	который в	1	1
581	ясности в	1	1
582	в огонь	1	1
583	конечно не	2	1
584	в большинстве	1	1
585	по таким	1	1
586	большинстве случаев	1	1
587	при помощи	3	1
588	он имеет	1	1
589	повлечет за	1	1
590	никто не	1	1
591	есть та	1	1
592	не находит	2	1
593	и также	1	1
594	существование в	1	1
595	находящейся в	1	1
596	не для	1	1
597	часто с	1	1
598	этом мы	2	1
599	к ним	2	1
600	не о	1	1
601	к самому	1	1
602	этой задачи	3	1
603	в особенности	2	1
604	в другой	3	1
605	а на	1	1
606	предмета есть	1	1
607	с другим	1	1
608	на ее	1	1
609	связаны с	2	1
610	не один	1	1
611	именно в	1	1
612	по своим	3	1
613	а именно	6	1
614	во второй	1	1
615	этот результат	1	1
616	на которые	1	1
617	по всей	1	1
618	и др	2	1
619	ей не	1	1
620	на друга	1	1
621	в картине	1	1
622	его как	1	1
623	долго и	2	1
624	не там	1	1
625	которая нами	1	1
626	на основании	1	1
627	при более	1	1
628	могут служить	1	1
629	вероятно не	1	1
630	ребенка и	1	1
631	что из	2	1
632	именно так	1	1
633	та часть	1	1
634	очень часто	1	1
635	его во	1	1
636	есть свойство	1	1
637	эти слова	1	1
638	нее как	1	1
639	можно будет	1	1
640	противоречит то	1	1
641	не удается	1	1
642	же с	1	1
643	поэтому если	1	1
644	при переходе	2	1
645	к своему	1	1
646	не знал	2	1
647	видит в	2	1
648	а если	2	1
649	не подтверждается	1	1
650	выйти за	1	1
651	этим непосредственно	1	1
652	что же	1	1
653	а потом	2	1
654	о человеке	1	1
655	ее если	1	1
656	при ближайшем	1	1
657	значит что	1	1
658	многих других	1	1
659	свойства и	1	1
660	с этой	6	1
661	были соединены	1	1
662	этом случае	1	1
663	в условиях	1	1
664	происходит с	1	1
665	и о	2	1
666	не отличается	1	1
667	этом и	2	1
668	есть знак	2	1
669	от нас	1	1
670	но для	2	1
671	между собой	1	1
672	же значение	1	1
673	женщины в	1	1
674	дает возможность	1	1
675	не спрашивает	1	1
676	формы и	1	1
677	это как	2	1
678	человек и	1	1
679	тот кто	5	1
680	не представляет	1	1
681	было на	1	1
682	тем более	2	1
683	них и	1	1
684	все они	1	1
685	бы на	1	1
686	этих представлений	1	1
687	здесь только	1	1
688	связь с	2	1
689	может и	1	1
690	но эта	2	1
691	две стороны	1	1
692	от всех	2	1
693	два вопроса	1	1
694	есть и	4	1
695	только о	2	1
696	сила и	1	1
697	в заключение	1	1
698	об этих	1	1
699	жизни и	1	1
700	ее в	3	1
701	им и	1	1
702	этой точки	3	1
703	другим мы	1	1
